"year","common_name","sci_name","count"
1977,"Field Sparrow","Spizella pusilla",2.0909
1978,"Field Sparrow","Spizella pusilla",1.3788
1979,"Field Sparrow","Spizella pusilla",2.699
1980,"Field Sparrow","Spizella pusilla",2.1212
1981,"Field Sparrow","Spizella pusilla",2
1982,"Field Sparrow","Spizella pusilla",2.5873
1983,"Field Sparrow","Spizella pusilla",1.5333
1984,"Field Sparrow","Spizella pusilla",2.6406
1985,"Field Sparrow","Spizella pusilla",3.7867
1986,"Field Sparrow","Spizella pusilla",6.2115
1987,"Field Sparrow","Spizella pusilla",3.3962
1988,"Field Sparrow","Spizella pusilla",1.9149
1989,"Field Sparrow","Spizella pusilla",1.3281
1990,"Field Sparrow","Spizella pusilla",2.9577
1991,"Field Sparrow","Spizella pusilla",2.5753
1992,"Field Sparrow","Spizella pusilla",1.3077
1993,"Field Sparrow","Spizella pusilla",1.3292
1994,"Field Sparrow","Spizella pusilla",3.6475
1995,"Field Sparrow","Spizella pusilla",3.5165
1996,"Field Sparrow","Spizella pusilla",1.5323
1997,"Field Sparrow","Spizella pusilla",1.4054
1998,"Field Sparrow","Spizella pusilla",1.9528
1999,"Field Sparrow","Spizella pusilla",1.1523
2000,"Field Sparrow","Spizella pusilla",0.691
2001,"Field Sparrow","Spizella pusilla",0.7841
2002,"Field Sparrow","Spizella pusilla",0.8027
2003,"Field Sparrow","Spizella pusilla",0.8627
2004,"Field Sparrow","Spizella pusilla",1
2005,"Field Sparrow","Spizella pusilla",2.1117
2006,"Field Sparrow","Spizella pusilla",1.0465
2007,"Field Sparrow","Spizella pusilla",0.6205
2008,"Field Sparrow","Spizella pusilla",1.5698
2009,"Field Sparrow","Spizella pusilla",0.7082
2010,"Field Sparrow","Spizella pusilla",1.3623
2011,"Field Sparrow","Spizella pusilla",0.9119
2012,"Field Sparrow","Spizella pusilla",1.2478
2013,"Field Sparrow","Spizella pusilla",0.8312
2014,"Field Sparrow","Spizella pusilla",2.1716
2015,"Field Sparrow","Spizella pusilla",1.0792
2016,"Field Sparrow","Spizella pusilla",0.703
2017,"Field Sparrow","Spizella pusilla",0.824
2018,"Field Sparrow","Spizella pusilla",0.5104
2019,"Field Sparrow","Spizella pusilla",1.4651
2020,"Field Sparrow","Spizella pusilla",0.8947
2021,"Field Sparrow","Spizella pusilla",1.4074
2022,"Field Sparrow","Spizella pusilla",0.6553
2023,"Field Sparrow","Spizella pusilla",0.3824
2024,"Field Sparrow","Spizella pusilla",0.4444
1902,"Eastern Meadowlark","Sturnella magna",0
1903,"Eastern Meadowlark","Sturnella magna",0
1904,"Eastern Meadowlark","Sturnella magna",0
1905,"Eastern Meadowlark","Sturnella magna",0
1906,"Eastern Meadowlark","Sturnella magna",0
1940,"Eastern Meadowlark","Sturnella magna",0
1942,"Eastern Meadowlark","Sturnella magna",0
1943,"Eastern Meadowlark","Sturnella magna",0
1948,"Eastern Meadowlark","Sturnella magna",0
1949,"Eastern Meadowlark","Sturnella magna",0
1968,"Eastern Meadowlark","Sturnella magna",1.8537
1969,"Eastern Meadowlark","Sturnella magna",1.4865
1970,"Eastern Meadowlark","Sturnella magna",1.35
1971,"Eastern Meadowlark","Sturnella magna",2.4
1973,"Eastern Meadowlark","Sturnella magna",2.2667
1974,"Eastern Meadowlark","Sturnella magna",3.2179
1975,"Eastern Meadowlark","Sturnella magna",3.2
1976,"Eastern Meadowlark","Sturnella magna",5.7241
1977,"Eastern Meadowlark","Sturnella magna",3.0519
1978,"Eastern Meadowlark","Sturnella magna",2.6364
1979,"Eastern Meadowlark","Sturnella magna",4.4466
1980,"Eastern Meadowlark","Sturnella magna",6.303
1981,"Eastern Meadowlark","Sturnella magna",5.9065
1982,"Eastern Meadowlark","Sturnella magna",1.9683
1983,"Eastern Meadowlark","Sturnella magna",3.7333
1984,"Eastern Meadowlark","Sturnella magna",5.125
1985,"Eastern Meadowlark","Sturnella magna",2.56
1986,"Eastern Meadowlark","Sturnella magna",1.9615
1987,"Eastern Meadowlark","Sturnella magna",5.3396
1988,"Eastern Meadowlark","Sturnella magna",3.234
1989,"Eastern Meadowlark","Sturnella magna",1.5938
1990,"Eastern Meadowlark","Sturnella magna",1.6761
1991,"Eastern Meadowlark","Sturnella magna",1.3973
1992,"Eastern Meadowlark","Sturnella magna",2.6308
1993,"Eastern Meadowlark","Sturnella magna",1.1077
1994,"Eastern Meadowlark","Sturnella magna",0.9808
1995,"Eastern Meadowlark","Sturnella magna",1.3736
1996,"Eastern Meadowlark","Sturnella magna",0.4516
1997,"Eastern Meadowlark","Sturnella magna",0.1757
1998,"Eastern Meadowlark","Sturnella magna",0.8189
1999,"Eastern Meadowlark","Sturnella magna",0.3576
2000,"Eastern Meadowlark","Sturnella magna",1.0233
2001,"Eastern Meadowlark","Sturnella magna",0.1595
2002,"Eastern Meadowlark","Sturnella magna",0.3344
2003,"Eastern Meadowlark","Sturnella magna",0.2549
2004,"Eastern Meadowlark","Sturnella magna",0.5
2005,"Eastern Meadowlark","Sturnella magna",0.3352
2006,"Eastern Meadowlark","Sturnella magna",0.3912
2007,"Eastern Meadowlark","Sturnella magna",0.2673
2008,"Eastern Meadowlark","Sturnella magna",0.4169
2009,"Eastern Meadowlark","Sturnella magna",0.3691
2010,"Eastern Meadowlark","Sturnella magna",0.6473
2011,"Eastern Meadowlark","Sturnella magna",0.4041
2012,"Eastern Meadowlark","Sturnella magna",0.2566
2013,"Eastern Meadowlark","Sturnella magna",0.2078
2014,"Eastern Meadowlark","Sturnella magna",0.2313
2015,"Eastern Meadowlark","Sturnella magna",0.0587
2016,"Eastern Meadowlark","Sturnella magna",0.0639
2017,"Eastern Meadowlark","Sturnella magna",0.4979
2018,"Eastern Meadowlark","Sturnella magna",0.4319
2019,"Eastern Meadowlark","Sturnella magna",0.0867
2020,"Eastern Meadowlark","Sturnella magna",0.1251
2021,"Eastern Meadowlark","Sturnella magna",0.1037
2022,"Eastern Meadowlark","Sturnella magna",0.0956
2023,"Eastern Meadowlark","Sturnella magna",0.3235
2024,"Eastern Meadowlark","Sturnella magna",0.3889
1902,"European Starling","Sturnus vulgaris",0
1903,"European Starling","Sturnus vulgaris",0
1904,"European Starling","Sturnus vulgaris",0
1905,"European Starling","Sturnus vulgaris",0
1906,"European Starling","Sturnus vulgaris",0
1940,"European Starling","Sturnus vulgaris",0
1942,"European Starling","Sturnus vulgaris",0
1943,"European Starling","Sturnus vulgaris",5.9333
1948,"European Starling","Sturnus vulgaris",0
1949,"European Starling","Sturnus vulgaris",0
1968,"European Starling","Sturnus vulgaris",12.439
1969,"European Starling","Sturnus vulgaris",32.4324
1970,"European Starling","Sturnus vulgaris",155
1971,"European Starling","Sturnus vulgaris",0
1973,"European Starling","Sturnus vulgaris",79.3333
1974,"European Starling","Sturnus vulgaris",17.5513
1975,"European Starling","Sturnus vulgaris",13.8667
1976,"European Starling","Sturnus vulgaris",115.7931
1977,"European Starling","Sturnus vulgaris",25.961
1978,"European Starling","Sturnus vulgaris",14.7424
1979,"European Starling","Sturnus vulgaris",0
1980,"European Starling","Sturnus vulgaris",10.4242
1981,"European Starling","Sturnus vulgaris",8.0374
1982,"European Starling","Sturnus vulgaris",15.0159
1983,"European Starling","Sturnus vulgaris",4.3667
1984,"European Starling","Sturnus vulgaris",64.7969
1985,"European Starling","Sturnus vulgaris",3.96
1986,"European Starling","Sturnus vulgaris",95.4808
1987,"European Starling","Sturnus vulgaris",6.5849
1988,"European Starling","Sturnus vulgaris",29.234
1989,"European Starling","Sturnus vulgaris",11.7656
1990,"European Starling","Sturnus vulgaris",6.2676
1991,"European Starling","Sturnus vulgaris",12.4247
1992,"European Starling","Sturnus vulgaris",12.6308
1993,"European Starling","Sturnus vulgaris",11.0769
1994,"European Starling","Sturnus vulgaris",4.3678
1995,"European Starling","Sturnus vulgaris",10.8242
1996,"European Starling","Sturnus vulgaris",28.9032
1997,"European Starling","Sturnus vulgaris",20.1757
1998,"European Starling","Sturnus vulgaris",7.2913
1999,"European Starling","Sturnus vulgaris",10.1987
2000,"European Starling","Sturnus vulgaris",11.0299
2001,"European Starling","Sturnus vulgaris",3.9867
2002,"European Starling","Sturnus vulgaris",5.2709
2003,"European Starling","Sturnus vulgaris",2.7157
2004,"European Starling","Sturnus vulgaris",4.3333
2005,"European Starling","Sturnus vulgaris",3.3184
2006,"European Starling","Sturnus vulgaris",1.956
2007,"European Starling","Sturnus vulgaris",3.7327
2008,"European Starling","Sturnus vulgaris",4.2483
2009,"European Starling","Sturnus vulgaris",2.2344
2010,"European Starling","Sturnus vulgaris",3.9807
2011,"European Starling","Sturnus vulgaris",1.1813
2012,"European Starling","Sturnus vulgaris",4.5487
2013,"European Starling","Sturnus vulgaris",2.9536
2014,"European Starling","Sturnus vulgaris",4.4104
2015,"European Starling","Sturnus vulgaris",0.8094
2016,"European Starling","Sturnus vulgaris",2.5006
2017,"European Starling","Sturnus vulgaris",4.7468
2018,"European Starling","Sturnus vulgaris",2.1071
2019,"European Starling","Sturnus vulgaris",2.6506
2020,"European Starling","Sturnus vulgaris",6.8302
2021,"European Starling","Sturnus vulgaris",5.2741
2022,"European Starling","Sturnus vulgaris",1.9113
2023,"European Starling","Sturnus vulgaris",4.0588
2024,"European Starling","Sturnus vulgaris",0.4722
1902,"Carolina Wren","Thryothorus ludovicianus",0
1903,"Carolina Wren","Thryothorus ludovicianus",0
1904,"Carolina Wren","Thryothorus ludovicianus",0
1905,"Carolina Wren","Thryothorus ludovicianus",0
1906,"Carolina Wren","Thryothorus ludovicianus",0
1940,"Carolina Wren","Thryothorus ludovicianus",0
1942,"Carolina Wren","Thryothorus ludovicianus",0
1943,"Carolina Wren","Thryothorus ludovicianus",1.4667
1948,"Carolina Wren","Thryothorus ludovicianus",0
1949,"Carolina Wren","Thryothorus ludovicianus",0
1968,"Carolina Wren","Thryothorus ludovicianus",0.6585
1969,"Carolina Wren","Thryothorus ludovicianus",0.2973
1970,"Carolina Wren","Thryothorus ludovicianus",1.1
1971,"Carolina Wren","Thryothorus ludovicianus",2.4
1973,"Carolina Wren","Thryothorus ludovicianus",1.3667
1974,"Carolina Wren","Thryothorus ludovicianus",1.6667
1975,"Carolina Wren","Thryothorus ludovicianus",1.3667
1976,"Carolina Wren","Thryothorus ludovicianus",2.2241
1977,"Carolina Wren","Thryothorus ludovicianus",1.1429
1978,"Carolina Wren","Thryothorus ludovicianus",0.7121
1979,"Carolina Wren","Thryothorus ludovicianus",1.9029
1980,"Carolina Wren","Thryothorus ludovicianus",0.8788
1981,"Carolina Wren","Thryothorus ludovicianus",1.028
1982,"Carolina Wren","Thryothorus ludovicianus",1.1905
1983,"Carolina Wren","Thryothorus ludovicianus",1.6333
1984,"Carolina Wren","Thryothorus ludovicianus",1.8281
1985,"Carolina Wren","Thryothorus ludovicianus",1.72
1986,"Carolina Wren","Thryothorus ludovicianus",1.0769
1987,"Carolina Wren","Thryothorus ludovicianus",2.4717
1988,"Carolina Wren","Thryothorus ludovicianus",1.5745
1989,"Carolina Wren","Thryothorus ludovicianus",1.375
1990,"Carolina Wren","Thryothorus ludovicianus",1.8169
1991,"Carolina Wren","Thryothorus ludovicianus",1.6986
1992,"Carolina Wren","Thryothorus ludovicianus",1.6154
1993,"Carolina Wren","Thryothorus ludovicianus",1.7846
1994,"Carolina Wren","Thryothorus ludovicianus",2.1149
1995,"Carolina Wren","Thryothorus ludovicianus",1.956
1996,"Carolina Wren","Thryothorus ludovicianus",1.3065
1997,"Carolina Wren","Thryothorus ludovicianus",1.5946
1998,"Carolina Wren","Thryothorus ludovicianus",2.4567
1999,"Carolina Wren","Thryothorus ludovicianus",2.6755
2000,"Carolina Wren","Thryothorus ludovicianus",0.691
2001,"Carolina Wren","Thryothorus ludovicianus",1.515
2002,"Carolina Wren","Thryothorus ludovicianus",1.8194
2003,"Carolina Wren","Thryothorus ludovicianus",1.6961
2004,"Carolina Wren","Thryothorus ludovicianus",2.7778
2005,"Carolina Wren","Thryothorus ludovicianus",2.9274
2006,"Carolina Wren","Thryothorus ludovicianus",2.9046
2007,"Carolina Wren","Thryothorus ludovicianus",1.7661
2008,"Carolina Wren","Thryothorus ludovicianus",2.4479
2009,"Carolina Wren","Thryothorus ludovicianus",2.8429
2010,"Carolina Wren","Thryothorus ludovicianus",2.1836
2011,"Carolina Wren","Thryothorus ludovicianus",2.2176
2012,"Carolina Wren","Thryothorus ludovicianus",2.5575
2013,"Carolina Wren","Thryothorus ludovicianus",2.8794
2014,"Carolina Wren","Thryothorus ludovicianus",2.291
2015,"Carolina Wren","Thryothorus ludovicianus",1.7595
2016,"Carolina Wren","Thryothorus ludovicianus",2.4607
2017,"Carolina Wren","Thryothorus ludovicianus",2.2403
2018,"Carolina Wren","Thryothorus ludovicianus",2.2641
2019,"Carolina Wren","Thryothorus ludovicianus",2.5735
2020,"Carolina Wren","Thryothorus ludovicianus",2.7706
2021,"Carolina Wren","Thryothorus ludovicianus",2.237
2022,"Carolina Wren","Thryothorus ludovicianus",2.1843
2023,"Carolina Wren","Thryothorus ludovicianus",2.0588
2024,"Carolina Wren","Thryothorus ludovicianus",1.6806
1902,"Brown Thrasher","Toxostoma rufum",0
1903,"Brown Thrasher","Toxostoma rufum",0
1904,"Brown Thrasher","Toxostoma rufum",0
1905,"Brown Thrasher","Toxostoma rufum",0
1906,"Brown Thrasher","Toxostoma rufum",0
1940,"Brown Thrasher","Toxostoma rufum",0
1942,"Brown Thrasher","Toxostoma rufum",0
1943,"Brown Thrasher","Toxostoma rufum",0
1948,"Brown Thrasher","Toxostoma rufum",0
1949,"Brown Thrasher","Toxostoma rufum",0
1968,"Brown Thrasher","Toxostoma rufum",0.0244
1969,"Brown Thrasher","Toxostoma rufum",0.1892
1970,"Brown Thrasher","Toxostoma rufum",0.4
1971,"Brown Thrasher","Toxostoma rufum",0.2
1973,"Brown Thrasher","Toxostoma rufum",0.3
1974,"Brown Thrasher","Toxostoma rufum",0.1538
1975,"Brown Thrasher","Toxostoma rufum",0.3
1976,"Brown Thrasher","Toxostoma rufum",0.1034
1977,"Brown Thrasher","Toxostoma rufum",0.1688
1978,"Brown Thrasher","Toxostoma rufum",0.0758
1979,"Brown Thrasher","Toxostoma rufum",0.1942
1980,"Brown Thrasher","Toxostoma rufum",0.2121
1981,"Brown Thrasher","Toxostoma rufum",0.243
1982,"Brown Thrasher","Toxostoma rufum",0.254
1983,"Brown Thrasher","Toxostoma rufum",0.0167
1984,"Brown Thrasher","Toxostoma rufum",0.1406
1985,"Brown Thrasher","Toxostoma rufum",0.1733
1986,"Brown Thrasher","Toxostoma rufum",0.0192
1987,"Brown Thrasher","Toxostoma rufum",0.1132
1988,"Brown Thrasher","Toxostoma rufum",0.1489
1989,"Brown Thrasher","Toxostoma rufum",0.375
1990,"Brown Thrasher","Toxostoma rufum",0.169
1991,"Brown Thrasher","Toxostoma rufum",0.2055
1992,"Brown Thrasher","Toxostoma rufum",0.1077
1993,"Brown Thrasher","Toxostoma rufum",0.1108
1994,"Brown Thrasher","Toxostoma rufum",0.092
1995,"Brown Thrasher","Toxostoma rufum",0.2747
1996,"Brown Thrasher","Toxostoma rufum",0.1452
1997,"Brown Thrasher","Toxostoma rufum",0.0811
1998,"Brown Thrasher","Toxostoma rufum",0.1575
1999,"Brown Thrasher","Toxostoma rufum",0.1987
2000,"Brown Thrasher","Toxostoma rufum",0.1063
2001,"Brown Thrasher","Toxostoma rufum",0.1196
2002,"Brown Thrasher","Toxostoma rufum",0.1338
2003,"Brown Thrasher","Toxostoma rufum",0.1667
2004,"Brown Thrasher","Toxostoma rufum",0.3889
2005,"Brown Thrasher","Toxostoma rufum",0.3687
2006,"Brown Thrasher","Toxostoma rufum",0.2934
2007,"Brown Thrasher","Toxostoma rufum",0.3341
2008,"Brown Thrasher","Toxostoma rufum",0.2129
2009,"Brown Thrasher","Toxostoma rufum",0.409
2010,"Brown Thrasher","Toxostoma rufum",0.4444
2011,"Brown Thrasher","Toxostoma rufum",0.2902
2012,"Brown Thrasher","Toxostoma rufum",0.2478
2013,"Brown Thrasher","Toxostoma rufum",0.4898
2014,"Brown Thrasher","Toxostoma rufum",0.3134
2015,"Brown Thrasher","Toxostoma rufum",0.2346
2016,"Brown Thrasher","Toxostoma rufum",0.2477
2017,"Brown Thrasher","Toxostoma rufum",0.3519
2018,"Brown Thrasher","Toxostoma rufum",0.3664
2019,"Brown Thrasher","Toxostoma rufum",0.3952
2020,"Brown Thrasher","Toxostoma rufum",0.4233
2021,"Brown Thrasher","Toxostoma rufum",0.4148
2022,"Brown Thrasher","Toxostoma rufum",0.1502
2023,"Brown Thrasher","Toxostoma rufum",0.3529
2024,"Brown Thrasher","Toxostoma rufum",0.4444
1902,"American Robin","Turdus migratorius",0
1903,"American Robin","Turdus migratorius",0
1904,"American Robin","Turdus migratorius",0
1905,"American Robin","Turdus migratorius",0
1906,"American Robin","Turdus migratorius",0
1940,"American Robin","Turdus migratorius",0
1942,"American Robin","Turdus migratorius",0
1943,"American Robin","Turdus migratorius",0
1948,"American Robin","Turdus migratorius",0
1949,"American Robin","Turdus migratorius",0
1968,"American Robin","Turdus migratorius",0.2439
1969,"American Robin","Turdus migratorius",0.5676
1970,"American Robin","Turdus migratorius",0.55
1971,"American Robin","Turdus migratorius",1.5333
1973,"American Robin","Turdus migratorius",0.1333
1974,"American Robin","Turdus migratorius",0.5128
1975,"American Robin","Turdus migratorius",0.0667
1976,"American Robin","Turdus migratorius",2.9138
1977,"American Robin","Turdus migratorius",0.2597
1978,"American Robin","Turdus migratorius",1.0606
1979,"American Robin","Turdus migratorius",1.4369
1980,"American Robin","Turdus migratorius",0.0303
1981,"American Robin","Turdus migratorius",1.215
1982,"American Robin","Turdus migratorius",0.5079
1983,"American Robin","Turdus migratorius",0.75
1984,"American Robin","Turdus migratorius",1.9844
1985,"American Robin","Turdus migratorius",0.36
1986,"American Robin","Turdus migratorius",3.7308
1987,"American Robin","Turdus migratorius",0.0189
1988,"American Robin","Turdus migratorius",2.8085
1989,"American Robin","Turdus migratorius",2.5781
1990,"American Robin","Turdus migratorius",0.4366
1991,"American Robin","Turdus migratorius",1.1918
1992,"American Robin","Turdus migratorius",0.1231
1993,"American Robin","Turdus migratorius",0.7262
1994,"American Robin","Turdus migratorius",12.8889
1995,"American Robin","Turdus migratorius",4.8242
1996,"American Robin","Turdus migratorius",1.1129
1997,"American Robin","Turdus migratorius",1.3378
1998,"American Robin","Turdus migratorius",3.1339
1999,"American Robin","Turdus migratorius",15.4834
2000,"American Robin","Turdus migratorius",1.7674
2001,"American Robin","Turdus migratorius",0.8372
2002,"American Robin","Turdus migratorius",5.4448
2003,"American Robin","Turdus migratorius",5.7353
2004,"American Robin","Turdus migratorius",2.1389
2005,"American Robin","Turdus migratorius",6.0335
2006,"American Robin","Turdus migratorius",4.401
2007,"American Robin","Turdus migratorius",2.2053
2008,"American Robin","Turdus migratorius",4.3814
2009,"American Robin","Turdus migratorius",4.9177
2010,"American Robin","Turdus migratorius",5.5749
2011,"American Robin","Turdus migratorius",4.7979
2012,"American Robin","Turdus migratorius",3.1947
2013,"American Robin","Turdus migratorius",0.8757
2014,"American Robin","Turdus migratorius",1.7537
2015,"American Robin","Turdus migratorius",2.088
2016,"American Robin","Turdus migratorius",0.9507
2017,"American Robin","Turdus migratorius",5.8884
2018,"American Robin","Turdus migratorius",1.3873
2019,"American Robin","Turdus migratorius",0.6843
2020,"American Robin","Turdus migratorius",3.2804
2021,"American Robin","Turdus migratorius",2.2222
2022,"American Robin","Turdus migratorius",3.5222
2023,"American Robin","Turdus migratorius",10.9706
2024,"American Robin","Turdus migratorius",1.25
1902,"Mourning Dove","Zenaida macroura",0
1903,"Mourning Dove","Zenaida macroura",0
1904,"Mourning Dove","Zenaida macroura",0
1905,"Mourning Dove","Zenaida macroura",0
1906,"Mourning Dove","Zenaida macroura",0
1940,"Mourning Dove","Zenaida macroura",0
1942,"Mourning Dove","Zenaida macroura",0
1943,"Mourning Dove","Zenaida macroura",5
1948,"Mourning Dove","Zenaida macroura",0
1949,"Mourning Dove","Zenaida macroura",0
1968,"Mourning Dove","Zenaida macroura",0.878
1969,"Mourning Dove","Zenaida macroura",6.2162
1970,"Mourning Dove","Zenaida macroura",4.9
1971,"Mourning Dove","Zenaida macroura",4.8667
1973,"Mourning Dove","Zenaida macroura",8.9667
1974,"Mourning Dove","Zenaida macroura",20.359
1975,"Mourning Dove","Zenaida macroura",3.25
1976,"Mourning Dove","Zenaida macroura",14.4483
1977,"Mourning Dove","Zenaida macroura",13.4156
1978,"Mourning Dove","Zenaida macroura",5.0152
1979,"Mourning Dove","Zenaida macroura",13.068
1980,"Mourning Dove","Zenaida macroura",15.8788
1981,"Mourning Dove","Zenaida macroura",4.1121
1982,"Mourning Dove","Zenaida macroura",8.0159
1983,"Mourning Dove","Zenaida macroura",5.6
1984,"Mourning Dove","Zenaida macroura",3.8594
1985,"Mourning Dove","Zenaida macroura",6.0667
1986,"Mourning Dove","Zenaida macroura",2.8654
1987,"Mourning Dove","Zenaida macroura",13.6981
1988,"Mourning Dove","Zenaida macroura",8.0851
1989,"Mourning Dove","Zenaida macroura",6.0781
1990,"Mourning Dove","Zenaida macroura",6.0282
1991,"Mourning Dove","Zenaida macroura",4.2055
1992,"Mourning Dove","Zenaida macroura",6.9231
1993,"Mourning Dove","Zenaida macroura",2.56
1994,"Mourning Dove","Zenaida macroura",2.4828
1995,"Mourning Dove","Zenaida macroura",2.6374
1996,"Mourning Dove","Zenaida macroura",2.7097
1997,"Mourning Dove","Zenaida macroura",3.3378
1998,"Mourning Dove","Zenaida macroura",3.1181
1999,"Mourning Dove","Zenaida macroura",2.3974
2000,"Mourning Dove","Zenaida macroura",1.7542
2001,"Mourning Dove","Zenaida macroura",3.0166
2002,"Mourning Dove","Zenaida macroura",1.097
2003,"Mourning Dove","Zenaida macroura",1.7451
2004,"Mourning Dove","Zenaida macroura",2.3241
2005,"Mourning Dove","Zenaida macroura",6.3687
2006,"Mourning Dove","Zenaida macroura",1.2029
2007,"Mourning Dove","Zenaida macroura",2.7685
2008,"Mourning Dove","Zenaida macroura",1.3925
2009,"Mourning Dove","Zenaida macroura",1.2569
2010,"Mourning Dove","Zenaida macroura",1.0242
2011,"Mourning Dove","Zenaida macroura",1.9689
2012,"Mourning Dove","Zenaida macroura",2.5133
2013,"Mourning Dove","Zenaida macroura",1.3506
2014,"Mourning Dove","Zenaida macroura",2.1642
2015,"Mourning Dove","Zenaida macroura",0.915
2016,"Mourning Dove","Zenaida macroura",1.8774
2017,"Mourning Dove","Zenaida macroura",3.2361
2018,"Mourning Dove","Zenaida macroura",1.492
2019,"Mourning Dove","Zenaida macroura",0.6554
2020,"Mourning Dove","Zenaida macroura",2.3569
2021,"Mourning Dove","Zenaida macroura",2.5926
2022,"Mourning Dove","Zenaida macroura",1.1741
2023,"Mourning Dove","Zenaida macroura",1.3824
2024,"Mourning Dove","Zenaida macroura",1.7083
1977,"Red-winged Blackbird","Agelaius phoeniceus",1.383
1978,"Red-winged Blackbird","Agelaius phoeniceus",2.3684
1979,"Red-winged Blackbird","Agelaius phoeniceus",1.8136
1980,"Red-winged Blackbird","Agelaius phoeniceus",5.0769
1981,"Red-winged Blackbird","Agelaius phoeniceus",8.6387
1982,"Red-winged Blackbird","Agelaius phoeniceus",9.2115
1983,"Red-winged Blackbird","Agelaius phoeniceus",2.7914
1984,"Red-winged Blackbird","Agelaius phoeniceus",2.4472
1985,"Red-winged Blackbird","Agelaius phoeniceus",1.5873
1986,"Red-winged Blackbird","Agelaius phoeniceus",3.7238
1987,"Red-winged Blackbird","Agelaius phoeniceus",7.3672
1988,"Red-winged Blackbird","Agelaius phoeniceus",6.6077
1989,"Red-winged Blackbird","Agelaius phoeniceus",9.0234
1990,"Red-winged Blackbird","Agelaius phoeniceus",5.4142
1991,"Red-winged Blackbird","Agelaius phoeniceus",10.9141
1992,"Red-winged Blackbird","Agelaius phoeniceus",4.2112
1993,"Red-winged Blackbird","Agelaius phoeniceus",0.3144
1994,"Red-winged Blackbird","Agelaius phoeniceus",2.259
1995,"Red-winged Blackbird","Agelaius phoeniceus",5.7011
1996,"Red-winged Blackbird","Agelaius phoeniceus",2.0316
1997,"Red-winged Blackbird","Agelaius phoeniceus",11.4657
1998,"Red-winged Blackbird","Agelaius phoeniceus",5.9549
1999,"Red-winged Blackbird","Agelaius phoeniceus",7.5152
2000,"Red-winged Blackbird","Agelaius phoeniceus",1.415
2001,"Red-winged Blackbird","Agelaius phoeniceus",1.7227
2002,"Red-winged Blackbird","Agelaius phoeniceus",2.3836
2003,"Red-winged Blackbird","Agelaius phoeniceus",1.9144
2004,"Red-winged Blackbird","Agelaius phoeniceus",1.9964
2005,"Red-winged Blackbird","Agelaius phoeniceus",4.4362
2006,"Red-winged Blackbird","Agelaius phoeniceus",21.4314
2007,"Red-winged Blackbird","Agelaius phoeniceus",8.4433
2008,"Red-winged Blackbird","Agelaius phoeniceus",6.6322
2009,"Red-winged Blackbird","Agelaius phoeniceus",0.9765
2010,"Red-winged Blackbird","Agelaius phoeniceus",12.9004
2011,"Red-winged Blackbird","Agelaius phoeniceus",9.9847
2012,"Red-winged Blackbird","Agelaius phoeniceus",5.2456
2013,"Red-winged Blackbird","Agelaius phoeniceus",6.5725
2014,"Red-winged Blackbird","Agelaius phoeniceus",7.7317
2015,"Red-winged Blackbird","Agelaius phoeniceus",4.1406
2016,"Red-winged Blackbird","Agelaius phoeniceus",25.5352
2017,"Red-winged Blackbird","Agelaius phoeniceus",6.8257
2018,"Red-winged Blackbird","Agelaius phoeniceus",28.4017
2019,"Red-winged Blackbird","Agelaius phoeniceus",2.4334
2020,"Red-winged Blackbird","Agelaius phoeniceus",6.4195
2021,"Red-winged Blackbird","Agelaius phoeniceus",8.36
2022,"Red-winged Blackbird","Agelaius phoeniceus",13.7325
2023,"Red-winged Blackbird","Agelaius phoeniceus",36.5232
2024,"Red-winged Blackbird","Agelaius phoeniceus",3.1599
1977,"Great Blue Heron","Ardea herodias herodias Group",0.0851
1978,"Great Blue Heron","Ardea herodias herodias Group",0.0737
1979,"Great Blue Heron","Ardea herodias herodias Group",0.3006
1980,"Great Blue Heron","Ardea herodias herodias Group",0.3407
1981,"Great Blue Heron","Ardea herodias herodias Group",0.2827
1982,"Great Blue Heron","Ardea herodias herodias Group",0.1731
1983,"Great Blue Heron","Ardea herodias herodias Group",0.4385
1984,"Great Blue Heron","Ardea herodias herodias Group",0.5714
1985,"Great Blue Heron","Ardea herodias herodias Group",0.5397
1986,"Great Blue Heron","Ardea herodias herodias Group",0.7113
1987,"Great Blue Heron","Ardea herodias herodias Group",0.4972
1988,"Great Blue Heron","Ardea herodias herodias Group",0.5846
1989,"Great Blue Heron","Ardea herodias herodias Group",0.5547
1990,"Great Blue Heron","Ardea herodias herodias Group",0.3813
1991,"Great Blue Heron","Ardea herodias herodias Group",0.6641
1992,"Great Blue Heron","Ardea herodias herodias Group",0.5504
1993,"Great Blue Heron","Ardea herodias herodias Group",0.5284
1994,"Great Blue Heron","Ardea herodias herodias Group",0.3741
1995,"Great Blue Heron","Ardea herodias herodias Group",0.4521
1996,"Great Blue Heron","Ardea herodias herodias Group",0.4348
1997,"Great Blue Heron","Ardea herodias herodias Group",0.4601
1998,"Great Blue Heron","Ardea herodias herodias Group",0.7519
1999,"Great Blue Heron","Ardea herodias herodias Group",0.6591
2000,"Great Blue Heron","Ardea herodias herodias Group",0.7007
2001,"Great Blue Heron","Ardea herodias herodias Group",0.6137
2002,"Great Blue Heron","Ardea herodias herodias Group",0.5472
2003,"Great Blue Heron","Ardea herodias herodias Group",0.492
2004,"Great Blue Heron","Ardea herodias herodias Group",0.6132
