"year","common_name","count"
2016,"Pine Warbler",10
2016,"Red-bellied Woodpecker",14
2016,"Red-shouldered Hawk",1
2016,"Tufted Titmouse",8
2016,"White-breasted Nuthatch",3
2016,"American Crow",30
2016,"American Goldfinch",5
2016,"American Robin",8
2016,"Blue Jay",2
2016,"Brown-headed Cowbird",5
2016,"Carolina Chickadee",6
2016,"Carolina Wren",4
2016,"Chipping Sparrow",14
2016,"Common Yellowthroat",2
2016,"Downy Woodpecker",1
2016,"Eastern Bluebird",13
2016,"Eastern Meadowlark",5
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",4
2016,"Field Sparrow",3
2016,"Fish Crow",1
2016,"House Finch",2
2016,"Mourning Dove",9
2016,"Northern Cardinal",19
2016,"Northern Mockingbird",6
2016,"Pine Warbler",7
2016,"Red-bellied Woodpecker",3
2016,"Red-shouldered Hawk",3
2016,"Tufted Titmouse",7
2016,"Turkey Vulture",4
2016,"White-breasted Nuthatch",1
2016,"American Crow",16
2016,"American Goldfinch",24
2016,"American Robin",3
2016,"Blue Jay",5
2016,"Blue-gray Gnatcatcher",26
2016,"Brown Thrasher",4
2016,"Brown-headed Nuthatch",8
2016,"Carolina Chickadee",9
2016,"Carolina Wren",27
2016,"Chipping Sparrow",8
2016,"Common Grackle",3
2016,"Downy Woodpecker",4
2016,"Eastern Bluebird",11
2016,"Eastern Phoebe",2
2016,"Eastern Towhee",5
2016,"Fish Crow",1
2016,"Great Blue Heron",2
2016,"Mourning Dove",9
2016,"Northern Cardinal",21
2016,"Northern Mockingbird",3
2016,"Pileated Woodpecker",2
2016,"Pine Warbler",20
2016,"Red-bellied Woodpecker",5
2016,"Red-shouldered Hawk",5
2016,"Tufted Titmouse",21
2016,"White-breasted Nuthatch",3
2016,"American Crow",19
2016,"American Goldfinch",6
2016,"American Robin",3
2016,"Blue Jay",5
2016,"Blue-gray Gnatcatcher",7
2016,"Brown Thrasher",1
2016,"Brown-headed Cowbird",3
2016,"Brown-headed Nuthatch",2
2016,"Carolina Chickadee",2
2016,"Carolina Wren",12
2016,"Chipping Sparrow",8
2016,"Common Yellowthroat",1
2016,"Eastern Bluebird",5
2016,"European Starling",1
2016,"Field Sparrow",1
2016,"Fish Crow",3
2016,"Gray Catbird",1
2016,"House Finch",1
2016,"Mourning Dove",9
2016,"Northern Cardinal",15
2016,"Northern Mockingbird",5
2016,"Pine Warbler",3
2016,"Red-bellied Woodpecker",5
2016,"Tufted Titmouse",10
2016,"American Crow",12
2016,"Blue-gray Gnatcatcher",1
2016,"Carolina Chickadee",1
2016,"Carolina Wren",4
2016,"Chipping Sparrow",5
2016,"Eastern Bluebird",2
2016,"Eastern Phoebe",2
2016,"Great Blue Heron",1
2016,"Mourning Dove",4
2016,"Northern Cardinal",15
2016,"Pine Warbler",6
2016,"Red-bellied Woodpecker",1
2016,"Red-shouldered Hawk",1
2016,"Song Sparrow",1
2016,"Tufted Titmouse",9
2016,"American Crow",57
2016,"American Goldfinch",8
2016,"American Robin",10
2016,"Blue Jay",8
2016,"Blue-gray Gnatcatcher",7
2016,"Brown Thrasher",5
2016,"Brown-headed Cowbird",2
2016,"Carolina Chickadee",4
2016,"Carolina Wren",22
2016,"Chipping Sparrow",16
2016,"Common Grackle",15
2016,"Common Yellowthroat",2
2016,"Eastern Bluebird",24
2016,"Eastern Meadowlark",7
2016,"Eastern Towhee",5
2016,"European Starling",8
2016,"Field Sparrow",2
2016,"Fish Crow",2
2016,"Great Blue Heron",1
2016,"House Finch",10
2016,"House Sparrow",2
2016,"Killdeer",8
2016,"Mourning Dove",24
2016,"Northern Cardinal",31
2016,"Northern Mockingbird",25
2016,"Pine Warbler",1
2016,"Red-bellied Woodpecker",7
2016,"Red-shouldered Hawk",2
2016,"Red-winged Blackbird",28
2016,"Song Sparrow",1
2016,"Tufted Titmouse",15
2016,"American Crow",41
2016,"American Goldfinch",6
2016,"Blue-gray Gnatcatcher",2
2016,"Brown-headed Cowbird",3
2016,"Carolina Chickadee",3
2016,"Carolina Wren",10
2016,"Chipping Sparrow",6
2016,"Common Yellowthroat",3
2016,"Downy Woodpecker",1
2016,"Eastern Bluebird",7
2016,"Eastern Towhee",1
2016,"House Finch",3
2016,"Mourning Dove",8
2016,"Northern Cardinal",27
2016,"Northern Mockingbird",2
2016,"Pileated Woodpecker",1
2016,"Red-bellied Woodpecker",7
2016,"Red-shouldered Hawk",1
2016,"Red-winged Blackbird",2
2016,"Tufted Titmouse",8
2016,"Turkey Vulture",6
2016,"White-breasted Nuthatch",2
2016,"American Crow",25
2016,"American Goldfinch",9
2016,"American Robin",20
2016,"Blue Jay",10
2016,"Blue-gray Gnatcatcher",2
2016,"Brown Thrasher",3
2016,"Brown-headed Cowbird",1
2016,"Brown-headed Nuthatch",7
2016,"Carolina Chickadee",8
2016,"Carolina Wren",10
2016,"Chipping Sparrow",5
2016,"Common Grackle",2
2016,"Downy Woodpecker",2
2016,"Eastern Bluebird",3
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",9
2016,"Fish Crow",2
2016,"Gray Catbird",4
2016,"House Finch",8
2016,"Mourning Dove",3
2016,"Northern Cardinal",30
2016,"Northern Mockingbird",6
2016,"Pine Warbler",1
2016,"Red-bellied Woodpecker",3
2016,"Red-shouldered Hawk",2
2016,"Song Sparrow",11
2016,"Tufted Titmouse",9
2016,"American Crow",9
2016,"American Robin",15
2016,"Blue Jay",6
2016,"Brown Thrasher",3
2016,"Brown-headed Cowbird",4
2016,"Brown-headed Nuthatch",2
2016,"Carolina Chickadee",4
2016,"Carolina Wren",17
2016,"Chipping Sparrow",15
2016,"Eastern Bluebird",5
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",13
2016,"Gray Catbird",2
2016,"House Finch",7
2016,"Mourning Dove",5
2016,"Northern Cardinal",34
2016,"Northern Mockingbird",3
2016,"Pine Warbler",9
2016,"Red-bellied Woodpecker",10
2016,"Red-winged Blackbird",2
2016,"Song Sparrow",4
2016,"Tufted Titmouse",8
2016,"White-breasted Nuthatch",3
2016,"American Crow",5
2016,"American Goldfinch",2
2016,"American Robin",17
2016,"Blue Jay",5
2016,"Blue-gray Gnatcatcher",1
2016,"Brown-headed Cowbird",3
2016,"Canada Goose",17
2016,"Carolina Wren",16
2016,"Chipping Sparrow",15
2016,"Common Grackle",1
2016,"Common Yellowthroat",1
2016,"Downy Woodpecker",1
2016,"Eastern Bluebird",5
2016,"Eastern Towhee",13
2016,"European Starling",28
2016,"Fish Crow",2
2016,"Gray Catbird",3
2016,"House Finch",5
2016,"Mourning Dove",4
2016,"Northern Cardinal",10
2016,"Northern Mockingbird",7
2016,"Pine Warbler",4
2016,"Red-bellied Woodpecker",2
2016,"Red-winged Blackbird",1
2016,"Song Sparrow",8
2016,"Tufted Titmouse",1
2016,"American Crow",8
2016,"American Goldfinch",4
2016,"American Robin",3
2016,"Blue Jay",1
2016,"Blue-gray Gnatcatcher",6
2016,"Brown Thrasher",1
2016,"Brown-headed Cowbird",4
2016,"Brown-headed Nuthatch",4
2016,"Carolina Chickadee",1
2016,"Chipping Sparrow",10
2016,"Common Yellowthroat",1
2016,"Eastern Bluebird",3
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",6
2016,"European Starling",1
2016,"House Finch",2
2016,"House Sparrow",4
2016,"Killdeer",1
2016,"Mourning Dove",8
2016,"Northern Cardinal",23
2016,"Northern Mockingbird",7
2016,"Red-bellied Woodpecker",3
2016,"Red-shouldered Hawk",1
2016,"Song Sparrow",1
2016,"Tufted Titmouse",4
2016,"American Crow",24
2016,"American Goldfinch",3
2016,"American Robin",10
2016,"Blue Jay",4
2016,"Blue-gray Gnatcatcher",8
2016,"Brown Thrasher",2
2016,"Brown-headed Cowbird",2
2016,"Brown-headed Nuthatch",2
2016,"Canada Goose",43
2016,"Carolina Chickadee",8
2016,"Carolina Wren",7
2016,"Chipping Sparrow",18
2016,"Common Grackle",19
2016,"Downy Woodpecker",2
2016,"Eastern Bluebird",13
2016,"Eastern Phoebe",2
2016,"Eastern Towhee",11
2016,"European Starling",1
2016,"Fish Crow",132
2016,"House Finch",8
2016,"Mourning Dove",14
2016,"Northern Cardinal",40
2016,"Northern Mockingbird",15
2016,"Pileated Woodpecker",1
2016,"Pine Warbler",2
2016,"Red-bellied Woodpecker",12
2016,"Red-shouldered Hawk",5
2016,"Tufted Titmouse",13
2016,"White-breasted Nuthatch",2
2016,"American Crow",26
2016,"American Goldfinch",7
2016,"American Robin",1
2016,"Blue Jay",4
2016,"Blue-gray Gnatcatcher",9
2016,"Brown-headed Cowbird",8
2016,"Carolina Chickadee",8
2016,"Carolina Wren",8
2016,"Chipping Sparrow",17
2016,"Common Grackle",7
2016,"Common Yellowthroat",4
2016,"Downy Woodpecker",2
2016,"Eastern Bluebird",8
2016,"Eastern Meadowlark",25
2016,"Eastern Phoebe",3
2016,"Eastern Towhee",4
2016,"European Starling",13
2016,"Field Sparrow",2
2016,"House Finch",1
2016,"Killdeer",6
2016,"Mourning Dove",15
2016,"Northern Cardinal",20
2016,"Northern Mockingbird",7
2016,"Pine Warbler",1
2016,"Red-bellied Woodpecker",6
2016,"Tufted Titmouse",9
2016,"American Crow",12
2016,"Carolina Wren",10
2016,"Common Grackle",2
2016,"Eastern Bluebird",4
2016,"European Starling",3
2016,"Gray Catbird",1
2016,"Mourning Dove",17
2016,"Northern Cardinal",14
2016,"Northern Mockingbird",4
2016,"Red-bellied Woodpecker",3
2016,"Red-winged Blackbird",1
2016,"Tufted Titmouse",6
2016,"White-breasted Nuthatch",1
2016,"American Crow",25
2016,"American Goldfinch",3
2016,"American Robin",1
2016,"Blue Jay",1
2016,"Brown Thrasher",1
2016,"Brown-headed Cowbird",2
2016,"Carolina Wren",4
2016,"Chipping Sparrow",1
2016,"Common Grackle",5
2016,"Eastern Bluebird",5
2016,"Eastern Meadowlark",2
2016,"Mourning Dove",4
2016,"Northern Cardinal",5
2016,"Northern Mockingbird",1
2016,"Red-bellied Woodpecker",1
2016,"Tufted Titmouse",3
2016,"American Crow",15
2016,"American Robin",3
2016,"Blue Jay",2
2016,"Blue-gray Gnatcatcher",5
2016,"Brown-headed Nuthatch",1
2016,"Carolina Chickadee",5
2016,"Carolina Wren",22
2016,"Chipping Sparrow",10
2016,"Eastern Bluebird",4
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",1
2016,"Fish Crow",2
2016,"Gray Catbird",3
2016,"House Finch",3
2016,"Mourning Dove",6
2016,"Northern Cardinal",30
2016,"Northern Mockingbird",3
2016,"Red-bellied Woodpecker",2
2016,"Red-shouldered Hawk",1
2016,"Red-winged Blackbird",3
2016,"Tufted Titmouse",8
2016,"American Crow",32
2016,"American Goldfinch",9
2016,"American Robin",2
2016,"Blue-gray Gnatcatcher",12
2016,"Brown Thrasher",2
2016,"Brown-headed Cowbird",1
2016,"Brown-headed Nuthatch",1
2016,"Canada Goose",1
2016,"Carolina Chickadee",4
2016,"Carolina Wren",22
2016,"Chipping Sparrow",21
2016,"Common Grackle",7
2016,"Common Yellowthroat",2
2016,"Downy Woodpecker",2
2016,"Eastern Bluebird",11
2016,"Eastern Meadowlark",3
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",8
2016,"European Starling",2
2016,"Field Sparrow",2
2016,"House Finch",8
2016,"Killdeer",1
2016,"Mourning Dove",37
2016,"Northern Cardinal",30
2016,"Northern Mockingbird",6
2016,"Pine Warbler",10
2016,"Red-bellied Woodpecker",6
2016,"Red-shouldered Hawk",1
2016,"Red-winged Blackbird",1
2016,"Tufted Titmouse",19
2016,"Turkey Vulture",1
2016,"American Crow",16
2016,"American Goldfinch",2
2016,"American Robin",16
2016,"Blue Jay",1
2016,"Brown Thrasher",1
2016,"Canada Goose",2
2016,"Carolina Wren",7
2016,"Chipping Sparrow",9
2016,"Common Yellowthroat",2
2016,"Eastern Bluebird",7
2016,"Eastern Towhee",4
2016,"European Starling",2
2016,"Fish Crow",2
2016,"Great Blue Heron",1
2016,"House Finch",2
2016,"Mourning Dove",5
2016,"Northern Cardinal",33
2016,"Northern Mockingbird",4
2016,"Red-bellied Woodpecker",4
2016,"Red-shouldered Hawk",1
2016,"Tufted Titmouse",13
2016,"Turkey Vulture",2
2016,"White-breasted Nuthatch",1
2016,"American Crow",28
2016,"American Goldfinch",1
2016,"American Robin",5
2016,"Blue-gray Gnatcatcher",7
2016,"Brown Thrasher",3
2016,"Brown-headed Cowbird",5
2016,"Carolina Chickadee",1
2016,"Carolina Wren",8
2016,"Chipping Sparrow",19
2016,"Common Grackle",1
2016,"Common Yellowthroat",3
2016,"Downy Woodpecker",3
2016,"Eastern Bluebird",16
2016,"Eastern Towhee",8
2016,"European Starling",7
2016,"Field Sparrow",6
2016,"House Finch",2
2016,"Mourning Dove",25
2016,"Northern Bobwhite",5
2016,"Northern Cardinal",36
2016,"Northern Mockingbird",15
2016,"Pine Warbler",1
2016,"Red-bellied Woodpecker",5
2016,"Red-shouldered Hawk",3
2016,"Tufted Titmouse",9
2016,"Turkey Vulture",1
2016,"White-breasted Nuthatch",1
2016,"American Crow",17
2016,"American Robin",6
2016,"Carolina Wren",7
2016,"Common Grackle",2
2016,"Eastern Bluebird",4
2016,"Eastern Towhee",2
2016,"Mourning Dove",3
2016,"Northern Cardinal",14
2016,"Northern Mockingbird",2
2016,"Red-bellied Woodpecker",3
2016,"Tufted Titmouse",13
2016,"American Crow",35
2016,"American Goldfinch",3
2016,"American Robin",4
2016,"Blue Jay",6
2016,"Blue-gray Gnatcatcher",1
2016,"Brown Thrasher",1
2016,"Carolina Chickadee",14
2016,"Carolina Wren",11
2016,"Chipping Sparrow",1
2016,"Downy Woodpecker",7
2016,"Eastern Bluebird",3
2016,"Eastern Meadowlark",1
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",7
2016,"House Finch",9
2016,"Mourning Dove",9
2016,"Northern Cardinal",33
2016,"Northern Mockingbird",2
2016,"Pine Warbler",4
2016,"Red-bellied Woodpecker",6
2016,"Red-shouldered Hawk",5
2016,"Tufted Titmouse",9
2016,"American Crow",20
2016,"Carolina Wren",8
2016,"Chipping Sparrow",1
2016,"Eastern Bluebird",1
2016,"Eastern Towhee",1
2016,"European Starling",1
2016,"Gray Catbird",1
2016,"Northern Cardinal",12
2016,"Northern Mockingbird",8
2016,"Red-bellied Woodpecker",3
2016,"Tufted Titmouse",7
2016,"American Crow",3
2016,"American Robin",11
2016,"Blue Jay",1
2016,"Brown Thrasher",1
2016,"Brown-headed Cowbird",3
2016,"Carolina Chickadee",2
2016,"Carolina Wren",34
2016,"Chipping Sparrow",5
2016,"Common Grackle",3
2016,"Eastern Bluebird",5
2016,"Eastern Towhee",13
2016,"European Starling",10
2016,"Fish Crow",1
2016,"Gray Catbird",5
2016,"Great Blue Heron",1
2016,"House Finch",8
2016,"Mourning Dove",6
2016,"Northern Cardinal",32
2016,"Northern Mockingbird",7
2016,"Pileated Woodpecker",2
2016,"Pine Warbler",2
2016,"Red-bellied Woodpecker",13
2016,"Song Sparrow",1
2016,"Tufted Titmouse",22
2017,"American Crow",34
2017,"American Goldfinch",7
2017,"American Robin",1
2017,"Blue Jay",6
2017,"Blue-gray Gnatcatcher",10
2017,"Brown Thrasher",4
2017,"Brown-headed Cowbird",1
2017,"Brown-headed Nuthatch",2
2017,"Carolina Chickadee",12
2017,"Carolina Wren",5
2017,"Chipping Sparrow",8
2017,"Common Grackle",1
2017,"Downy Woodpecker",1
2017,"Eastern Bluebird",4
2017,"Eastern Towhee",1
2017,"European Starling",16
2017,"Field Sparrow",1
2017,"Fish Crow",1
2017,"Mourning Dove",9
2017,"Northern Cardinal",29
2017,"Northern Mockingbird",2
2017,"Pileated Woodpecker",3
2017,"Pine Warbler",13
2017,"Red-bellied Woodpecker",10
2017,"Red-shouldered Hawk",1
2017,"Tufted Titmouse",10
2017,"Turkey Vulture",14
2017,"White-breasted Nuthatch",2
2017,"American Crow",20
2017,"American Goldfinch",8
2017,"American Robin",1
2017,"Blue Jay",4
2017,"Blue-gray Gnatcatcher",14
2017,"Brown Thrasher",1
2017,"Brown-headed Cowbird",4
2017,"Brown-headed Nuthatch",6
2017,"Carolina Chickadee",14
2017,"Carolina Wren",15
2017,"Chipping Sparrow",19
2017,"Common Grackle",8
2017,"Common Yellowthroat",1
2017,"Downy Woodpecker",2
2017,"Eastern Bluebird",3
2017,"Eastern Towhee",11
2017,"Fish Crow",2
2017,"Great Blue Heron",9
2017,"House Finch",4
2017,"Mourning Dove",12
2017,"Northern Cardinal",20
2017,"Northern Mockingbird",4
2017,"Pine Warbler",15
2017,"Red-bellied Woodpecker",5
2017,"Tufted Titmouse",21
2017,"American Crow",6
2017,"American Goldfinch",2
2017,"American Robin",7
2017,"Carolina Chickadee",2
2017,"Carolina Wren",16
2017,"Chipping Sparrow",3
2017,"Common Grackle",5
2017,"Common Yellowthroat",3
2017,"Eastern Bluebird",1
2017,"Eastern Meadowlark",6
2017,"Eastern Towhee",2
2017,"Fish Crow",1
2017,"House Finch",1
2017,"Mourning Dove",15
2017,"Northern Bobwhite",1
2017,"Northern Cardinal",14
2017,"Northern Mockingbird",5
2017,"Pileated Woodpecker",4
2017,"Pine Warbler",14
2017,"Red-bellied Woodpecker",4
2017,"Tufted Titmouse",10
2017,"American Crow",25
2017,"American Goldfinch",6
2017,"Blue Jay",4
2017,"Blue-gray Gnatcatcher",18
2017,"Brown Thrasher",1
2017,"Carolina Chickadee",6
2017,"Carolina Wren",11
2017,"Chipping Sparrow",12
2017,"Common Yellowthroat",1
2017,"Downy Woodpecker",1
2017,"Eastern Bluebird",6
2017,"Eastern Meadowlark",4
2017,"Eastern Towhee",4
2017,"Mourning Dove",10
2017,"Northern Cardinal",16
2017,"Northern Mockingbird",4
2017,"Red-bellied Woodpecker",2
2017,"Red-shouldered Hawk",1
2017,"Red-winged Blackbird",1
2017,"Tufted Titmouse",14
2017,"Turkey Vulture",1
2017,"American Crow",24
2017,"American Goldfinch",4
2017,"American Robin",11
2017,"Blue Jay",7
2017,"Blue-gray Gnatcatcher",4
2017,"Brown-headed Cowbird",4
2017,"Canada Goose",13
2017,"Carolina Chickadee",4
2017,"Carolina Wren",13
2017,"Chipping Sparrow",19
2017,"Common Grackle",8
2017,"Downy Woodpecker",1
2017,"Eastern Bluebird",20
2017,"Eastern Meadowlark",11
2017,"European Starling",10
2017,"House Finch",1
2017,"Killdeer",1
2017,"Mourning Dove",12
2017,"Northern Cardinal",39
2017,"Northern Mockingbird",21
2017,"Pileated Woodpecker",2
2017,"Red-bellied Woodpecker",10
2017,"Tufted Titmouse",13
2017,"Turkey Vulture",4
2017,"American Crow",22
2017,"American Goldfinch",6
2017,"Blue Jay",4
2017,"Blue-gray Gnatcatcher",8
2017,"Brown-headed Cowbird",2
2017,"Brown-headed Nuthatch",1
2017,"Carolina Chickadee",6
2017,"Carolina Wren",18
2017,"Chipping Sparrow",5
2017,"Common Grackle",3
2017,"Common Yellowthroat",3
2017,"Downy Woodpecker",4
2017,"Eastern Bluebird",1
2017,"Eastern Meadowlark",3
2017,"Eastern Phoebe",1
2017,"Eastern Towhee",5
2017,"Field Sparrow",3
2017,"Great Blue Heron",1
2017,"House Finch",2
2017,"House Sparrow",1
2017,"Mourning Dove",32
2017,"Northern Cardinal",18
2017,"Northern Mockingbird",11
2017,"Pine Warbler",7
2017,"Red-bellied Woodpecker",8
2017,"Tufted Titmouse",18
2017,"White-breasted Nuthatch",2
2017,"American Crow",49
2017,"American Goldfinch",7
2017,"American Robin",6
2017,"Blue Jay",2
2017,"Blue-gray Gnatcatcher",1
2017,"Brown Thrasher",2
2017,"Carolina Chickadee",1
2017,"Carolina Wren",6
2017,"Chipping Sparrow",4
2017,"Downy Woodpecker",1
2017,"Eastern Bluebird",6
2017,"Eastern Meadowlark",2
2017,"Eastern Phoebe",1
2017,"Eastern Towhee",1
2017,"European Starling",10
2017,"Fish Crow",4
2017,"House Finch",4
2017,"Mourning Dove",15
2017,"Northern Cardinal",23
2017,"Northern Mockingbird",4
2017,"Pileated Woodpecker",1
2017,"Pine Warbler",8
2017,"Red-bellied Woodpecker",5
2017,"Tufted Titmouse",10
2017,"American Crow",19
2017,"American Robin",5
2017,"Blue Jay",1
2017,"Blue-gray Gnatcatcher",8
2017,"Brown Thrasher",2
2017,"Brown-headed Nuthatch",1
2017,"Carolina Chickadee",7
2017,"Carolina Wren",43
2017,"Chipping Sparrow",9
2017,"Common Grackle",1
2017,"Downy Woodpecker",4
2017,"Eastern Bluebird",10
2017,"Eastern Towhee",11
2017,"Fish Crow",7
2017,"Great Blue Heron",2
2017,"Mourning Dove",11
2017,"Northern Cardinal",36
2017,"Northern Mockingbird",1
2017,"Pine Warbler",14
2017,"Red-bellied Woodpecker",6
2017,"Red-shouldered Hawk",3
2017,"Tufted Titmouse",17
2017,"White-breasted Nuthatch",5
2017,"American Crow",29
2017,"American Goldfinch",2
2017,"American Robin",1
2017,"Blue Jay",3
2017,"Blue-gray Gnatcatcher",12
2017,"Brown-headed Cowbird",2
2017,"Carolina Chickadee",7
2017,"Carolina Wren",15
2017,"Chipping Sparrow",3
2017,"Common Grackle",1
2017,"Common Yellowthroat",3
2017,"Eastern Bluebird",5
2017,"Eastern Phoebe",3
2017,"Eastern Towhee",6
2017,"European Starling",5
2017,"Fish Crow",2
2017,"House Sparrow",1
2017,"Mourning Dove",6
2017,"Northern Cardinal",22
2017,"Northern Mockingbird",6
2017,"Pileated Woodpecker",1
2017,"Pine Warbler",2
2017,"Red-bellied Woodpecker",10
2017,"Tufted Titmouse",11
2017,"White-breasted Nuthatch",1
2017,"American Crow",22
2017,"American Goldfinch",6
2017,"American Robin",18
2017,"Blue Jay",5
2017,"Blue-gray Gnatcatcher",8
2017,"Brown Thrasher",3
2017,"Brown-headed Cowbird",4
2017,"Carolina Chickadee",4
2017,"Carolina Wren",12
2017,"Chipping Sparrow",18
2017,"Common Grackle",7
2017,"Downy Woodpecker",1
2017,"Eastern Bluebird",12
2017,"Eastern Meadowlark",7
2017,"Eastern Phoebe",6
2017,"Eastern Towhee",2
2017,"Field Sparrow",4
2017,"Fish Crow",1
2017,"Gray Catbird",3
2017,"Great Blue Heron",1
2017,"House Finch",1
2017,"Mourning Dove",12
2017,"Northern Cardinal",31
2017,"Northern Mockingbird",19
2017,"Pine Warbler",2
2017,"Red-bellied Woodpecker",7
2017,"Red-shouldered Hawk",2
2017,"Tufted Titmouse",11
2017,"White-breasted Nuthatch",1
2017,"American Crow",62
2017,"American Robin",17
2017,"Blue-gray Gnatcatcher",6
2017,"Brown Thrasher",2
2017,"Brown-headed Cowbird",1
2017,"Brown-headed Nuthatch",2
2017,"Carolina Chickadee",2
2017,"Carolina Wren",12
2017,"Chipping Sparrow",14
2017,"Common Grackle",5
2017,"Eastern Bluebird",13
2017,"Eastern Meadowlark",7
2017,"Eastern Phoebe",7
2017,"Eastern Towhee",4
2017,"European Starling",11
2017,"Fish Crow",1
2017,"Gray Catbird",1
2017,"House Finch",12
2017,"Mourning Dove",12
2017,"Northern Cardinal",29
2017,"Northern Mockingbird",29
2017,"Pileated Woodpecker",1
2017,"Pine Warbler",4
2017,"Red-bellied Woodpecker",6
2017,"Song Sparrow",2
2017,"Tufted Titmouse",16
2017,"White-breasted Nuthatch",1
2017,"American Crow",27
2017,"American Goldfinch",2
2017,"American Robin",4
2017,"Blue Jay",3
2017,"Brown Thrasher",1
2017,"Carolina Chickadee",2
2017,"Carolina Wren",6
2017,"Chipping Sparrow",5
2017,"Common Grackle",7
2017,"Eastern Bluebird",4
2017,"Eastern Meadowlark",2
2017,"Eastern Towhee",1
2017,"European Starling",44
2017,"Gray Catbird",1
2017,"Great Blue Heron",1
2017,"Mourning Dove",12
2017,"Northern Cardinal",19
2017,"Northern Mockingbird",7
2017,"Pine Warbler",2
2017,"Red-bellied Woodpecker",10
2017,"Red-shouldered Hawk",2
2017,"Red-winged Blackbird",4
2017,"Tufted Titmouse",5
2017,"White-breasted Nuthatch",2
2017,"American Crow",29
2017,"American Goldfinch",2
2017,"American Robin",7
2017,"Blue Jay",10
2017,"Blue-gray Gnatcatcher",7
2017,"Brown Thrasher",3
2017,"Brown-headed Cowbird",4
2017,"Brown-headed Nuthatch",5
2017,"Carolina Chickadee",6
2017,"Carolina Wren",11
2017,"Chipping Sparrow",13
2017,"Common Grackle",2
2017,"Common Yellowthroat",2
2017,"Downy Woodpecker",2
2017,"Eastern Phoebe",5
2017,"Eastern Towhee",5
2017,"Fish Crow",2
2017,"House Finch",5
2017,"Mourning Dove",9
2017,"Northern Cardinal",9
2017,"Northern Mockingbird",8
2017,"Pine Warbler",16
2017,"Red-bellied Woodpecker",5
2017,"Red-shouldered Hawk",1
2017,"Tufted Titmouse",22
2017,"White-breasted Nuthatch",1
2017,"American Crow",24
2017,"American Goldfinch",6
2017,"American Robin",14
2017,"Blue Jay",3
2017,"Blue-gray Gnatcatcher",3
2017,"Brown Thrasher",2
2017,"Brown-headed Cowbird",5
2017,"Brown-headed Nuthatch",1
2017,"Carolina Chickadee",9
2017,"Carolina Wren",8
2017,"Chipping Sparrow",7
2017,"Common Grackle",2
2017,"Downy Woodpecker",1
2017,"Eastern Bluebird",4
2017,"Eastern Phoebe",1
2017,"Eastern Towhee",7
2017,"European Starling",1
2017,"Fish Crow",2
2017,"Gray Catbird",6
2017,"House Sparrow",1
2017,"Mourning Dove",6
2017,"Northern Cardinal",25
2017,"Northern Mockingbird",12
2017,"Pine Warbler",2
2017,"Red-bellied Woodpecker",8
2017,"Red-winged Blackbird",3
2017,"Song Sparrow",6
2017,"Tufted Titmouse",10
2017,"American Crow",4
2017,"American Goldfinch",2
2017,"American Robin",26
2017,"Blue-gray Gnatcatcher",4
2017,"Brown-headed Nuthatch",1
2017,"Canada Goose",3
2017,"Carolina Chickadee",8
2017,"Carolina Wren",13
2017,"Chipping Sparrow",12
2017,"Downy Woodpecker",1
2017,"Eastern Bluebird",3
2017,"Eastern Phoebe",2
2017,"Eastern Towhee",9
2017,"Fish Crow",3
2017,"Gray Catbird",5
2017,"House Finch",8
2017,"Mourning Dove",5
2017,"Northern Cardinal",31
2017,"Northern Mockingbird",4
2017,"Pine Warbler",5
2017,"Red-bellied Woodpecker",11
2017,"Red-shouldered Hawk",1
2017,"Song Sparrow",4
2017,"Tufted Titmouse",13
2017,"White-breasted Nuthatch",2
2017,"American Crow",14
2017,"American Goldfinch",2
2017,"American Robin",12
2017,"Blue Jay",5
2017,"Blue-gray Gnatcatcher",3
2017,"Brown Thrasher",1
2017,"Brown-headed Cowbird",4
2017,"Brown-headed Nuthatch",1
2017,"Carolina Chickadee",2
2017,"Carolina Wren",1
2017,"Chipping Sparrow",12
2017,"Common Grackle",12
2017,"Common Yellowthroat",1
2017,"Downy Woodpecker",1
2017,"Eastern Bluebird",8
2017,"Eastern Phoebe",1
2017,"Eastern Towhee",14
2017,"European Starling",9
2017,"Fish Crow",1
2017,"Gray Catbird",2
2017,"House Finch",4
2017,"Mourning Dove",6
2017,"Northern Cardinal",16
2017,"Northern Mockingbird",11
2017,"Pine Warbler",4
2017,"Red-bellied Woodpecker",2
2017,"Red-winged Blackbird",1
2017,"Tufted Titmouse",8
2017,"American Crow",13
2017,"American Goldfinch",6
2017,"American Robin",3
2017,"Blue Jay",1
2017,"Blue-gray Gnatcatcher",9
2017,"Brown-headed Cowbird",3
2017,"Brown-headed Nuthatch",3
2017,"Carolina Chickadee",1
2017,"Carolina Wren",19
2017,"Chipping Sparrow",13
2017,"Common Grackle",1
2017,"Common Yellowthroat",1
2017,"Eastern Bluebird",2
2017,"Eastern Phoebe",1
2017,"Eastern Towhee",10
2017,"Fish Crow",1
2017,"Great Blue Heron",1
2017,"House Sparrow",1
