"year","common_name","sci_name","count"
1987,"crow sp.","Corvus sp. crow sp.",0
1988,"crow sp.","Corvus sp. crow sp.",0
1989,"crow sp.","Corvus sp. crow sp.",0
1990,"crow sp.","Corvus sp. crow sp.",0
1991,"crow sp.","Corvus sp. crow sp.",0
1992,"crow sp.","Corvus sp. crow sp.",0
1993,"crow sp.","Corvus sp. crow sp.",0
1994,"crow sp.","Corvus sp. crow sp.",0
1995,"crow sp.","Corvus sp. crow sp.",0
1996,"crow sp.","Corvus sp. crow sp.",0
1997,"crow sp.","Corvus sp. crow sp.",0
1998,"crow sp.","Corvus sp. crow sp.",0
1999,"crow sp.","Corvus sp. crow sp.",0
2000,"crow sp.","Corvus sp. crow sp.",0
2001,"crow sp.","Corvus sp. crow sp.",0
2002,"crow sp.","Corvus sp. crow sp.",0
2003,"crow sp.","Corvus sp. crow sp.",0
2004,"crow sp.","Corvus sp. crow sp.",0
2005,"crow sp.","Corvus sp. crow sp.",0
2006,"crow sp.","Corvus sp. crow sp.",0
2007,"crow sp.","Corvus sp. crow sp.",0
2008,"crow sp.","Corvus sp. crow sp.",0
2009,"crow sp.","Corvus sp. crow sp.",0
2010,"crow sp.","Corvus sp. crow sp.",0
2011,"crow sp.","Corvus sp. crow sp.",0
2012,"crow sp.","Corvus sp. crow sp.",0
2013,"crow sp.","Corvus sp. crow sp.",0
2014,"crow sp.","Corvus sp. crow sp.",0
2015,"crow sp.","Corvus sp. crow sp.",0
2016,"crow sp.","Corvus sp. crow sp.",0
2017,"crow sp.","Corvus sp. crow sp.",0
2018,"crow sp.","Corvus sp. crow sp.",0
2019,"crow sp.","Corvus sp. crow sp.",0
2020,"crow sp.","Corvus sp. crow sp.",0
2021,"crow sp.","Corvus sp. crow sp.",0
2022,"crow sp.","Corvus sp. crow sp.",0
2023,"crow sp.","Corvus sp. crow sp.",0
2024,"crow sp.","Corvus sp. crow sp.",0
1902,"Blue Jay","Cyanocitta cristata",0
1903,"Blue Jay","Cyanocitta cristata",0
1904,"Blue Jay","Cyanocitta cristata",0
1905,"Blue Jay","Cyanocitta cristata",0
1906,"Blue Jay","Cyanocitta cristata",0
1940,"Blue Jay","Cyanocitta cristata",0
1942,"Blue Jay","Cyanocitta cristata",0
1943,"Blue Jay","Cyanocitta cristata",1.0667
1948,"Blue Jay","Cyanocitta cristata",0
1949,"Blue Jay","Cyanocitta cristata",0
1968,"Blue Jay","Cyanocitta cristata",1.3415
1969,"Blue Jay","Cyanocitta cristata",2.7027
1970,"Blue Jay","Cyanocitta cristata",6
1971,"Blue Jay","Cyanocitta cristata",2.6667
1973,"Blue Jay","Cyanocitta cristata",3.2333
1974,"Blue Jay","Cyanocitta cristata",2.9103
1975,"Blue Jay","Cyanocitta cristata",1.6
1976,"Blue Jay","Cyanocitta cristata",1.9483
1977,"Blue Jay","Cyanocitta cristata",3.039
1978,"Blue Jay","Cyanocitta cristata",1.9697
1979,"Blue Jay","Cyanocitta cristata",4.4854
1980,"Blue Jay","Cyanocitta cristata",4.303
1981,"Blue Jay","Cyanocitta cristata",3.7383
1982,"Blue Jay","Cyanocitta cristata",6.8413
1983,"Blue Jay","Cyanocitta cristata",0.9333
1984,"Blue Jay","Cyanocitta cristata",2.0156
1985,"Blue Jay","Cyanocitta cristata",2.6533
1986,"Blue Jay","Cyanocitta cristata",2.3077
1987,"Blue Jay","Cyanocitta cristata",2.7358
1988,"Blue Jay","Cyanocitta cristata",4.2128
1989,"Blue Jay","Cyanocitta cristata",6.1719
1990,"Blue Jay","Cyanocitta cristata",3.3521
1991,"Blue Jay","Cyanocitta cristata",1.589
1992,"Blue Jay","Cyanocitta cristata",6.3231
1993,"Blue Jay","Cyanocitta cristata",1.5754
1994,"Blue Jay","Cyanocitta cristata",0.7969
1995,"Blue Jay","Cyanocitta cristata",4.4176
1996,"Blue Jay","Cyanocitta cristata",3.2097
1997,"Blue Jay","Cyanocitta cristata",3.0676
1998,"Blue Jay","Cyanocitta cristata",1.622
1999,"Blue Jay","Cyanocitta cristata",3.5497
2000,"Blue Jay","Cyanocitta cristata",0.7708
2001,"Blue Jay","Cyanocitta cristata",2.2857
2002,"Blue Jay","Cyanocitta cristata",0.8963
2003,"Blue Jay","Cyanocitta cristata",1.7647
2004,"Blue Jay","Cyanocitta cristata",2.6667
2005,"Blue Jay","Cyanocitta cristata",2.5475
2006,"Blue Jay","Cyanocitta cristata",3.4523
2007,"Blue Jay","Cyanocitta cristata",1.9952
2008,"Blue Jay","Cyanocitta cristata",2.5366
2009,"Blue Jay","Cyanocitta cristata",3.3317
2010,"Blue Jay","Cyanocitta cristata",2.1932
2011,"Blue Jay","Cyanocitta cristata",1.9171
2012,"Blue Jay","Cyanocitta cristata",2.3805
2013,"Blue Jay","Cyanocitta cristata",2.6122
2014,"Blue Jay","Cyanocitta cristata",2.1418
2015,"Blue Jay","Cyanocitta cristata",2.4985
2016,"Blue Jay","Cyanocitta cristata",2.0692
2017,"Blue Jay","Cyanocitta cristata",2.1545
2018,"Blue Jay","Cyanocitta cristata",3.3634
2019,"Blue Jay","Cyanocitta cristata",1.8795
2020,"Blue Jay","Cyanocitta cristata",4.6465
2021,"Blue Jay","Cyanocitta cristata",2.7704
2022,"Blue Jay","Cyanocitta cristata",2.6894
2023,"Blue Jay","Cyanocitta cristata",1.3529
2024,"Blue Jay","Cyanocitta cristata",1.7639
1902,"Tundra Swan","Cygnus columbianus",0
1903,"Tundra Swan","Cygnus columbianus",0
1904,"Tundra Swan","Cygnus columbianus",0
1905,"Tundra Swan","Cygnus columbianus",0
1906,"Tundra Swan","Cygnus columbianus",0
1940,"Tundra Swan","Cygnus columbianus",0
1942,"Tundra Swan","Cygnus columbianus",0
1943,"Tundra Swan","Cygnus columbianus",0
1948,"Tundra Swan","Cygnus columbianus",0
1949,"Tundra Swan","Cygnus columbianus",0
1968,"Tundra Swan","Cygnus columbianus",0
1969,"Tundra Swan","Cygnus columbianus",0
1970,"Tundra Swan","Cygnus columbianus",0
1971,"Tundra Swan","Cygnus columbianus",0
1973,"Tundra Swan","Cygnus columbianus",0
1974,"Tundra Swan","Cygnus columbianus",0
1975,"Tundra Swan","Cygnus columbianus",0
1976,"Tundra Swan","Cygnus columbianus",0
1977,"Tundra Swan","Cygnus columbianus",0
1978,"Tundra Swan","Cygnus columbianus",0
1979,"Tundra Swan","Cygnus columbianus",0
1980,"Tundra Swan","Cygnus columbianus",0
1981,"Tundra Swan","Cygnus columbianus",0
1982,"Tundra Swan","Cygnus columbianus",0
1983,"Tundra Swan","Cygnus columbianus",0.0333
1984,"Tundra Swan","Cygnus columbianus",0
1985,"Tundra Swan","Cygnus columbianus",0
1986,"Tundra Swan","Cygnus columbianus",0
1987,"Tundra Swan","Cygnus columbianus",0
1988,"Tundra Swan","Cygnus columbianus",0
1989,"Tundra Swan","Cygnus columbianus",0
1990,"Tundra Swan","Cygnus columbianus",0
1991,"Tundra Swan","Cygnus columbianus",0
1992,"Tundra Swan","Cygnus columbianus",0
1993,"Tundra Swan","Cygnus columbianus",0
1994,"Tundra Swan","Cygnus columbianus",0
1995,"Tundra Swan","Cygnus columbianus",0
1996,"Tundra Swan","Cygnus columbianus",0
1997,"Tundra Swan","Cygnus columbianus",0
1998,"Tundra Swan","Cygnus columbianus",0
1999,"Tundra Swan","Cygnus columbianus",0
2000,"Tundra Swan","Cygnus columbianus",0
2001,"Tundra Swan","Cygnus columbianus",0
2002,"Tundra Swan","Cygnus columbianus",0
2003,"Tundra Swan","Cygnus columbianus",0
2004,"Tundra Swan","Cygnus columbianus",0
2005,"Tundra Swan","Cygnus columbianus",0
2006,"Tundra Swan","Cygnus columbianus",0
2007,"Tundra Swan","Cygnus columbianus",0
2008,"Tundra Swan","Cygnus columbianus",0.0089
2009,"Tundra Swan","Cygnus columbianus",0
2010,"Tundra Swan","Cygnus columbianus",0
2011,"Tundra Swan","Cygnus columbianus",0
2012,"Tundra Swan","Cygnus columbianus",0
2013,"Tundra Swan","Cygnus columbianus",0
2014,"Tundra Swan","Cygnus columbianus",0
2015,"Tundra Swan","Cygnus columbianus",0
2016,"Tundra Swan","Cygnus columbianus",0.1997
2017,"Tundra Swan","Cygnus columbianus",0
2018,"Tundra Swan","Cygnus columbianus",0
2019,"Tundra Swan","Cygnus columbianus",0
2020,"Tundra Swan","Cygnus columbianus",0
2021,"Tundra Swan","Cygnus columbianus",0
2022,"Tundra Swan","Cygnus columbianus",0
2023,"Tundra Swan","Cygnus columbianus",0
2024,"Tundra Swan","Cygnus columbianus",0
1902,"Mute Swan","Cygnus olor",0
1903,"Mute Swan","Cygnus olor",0
1904,"Mute Swan","Cygnus olor",0
1905,"Mute Swan","Cygnus olor",0
1906,"Mute Swan","Cygnus olor",0
1940,"Mute Swan","Cygnus olor",0
1942,"Mute Swan","Cygnus olor",0
1943,"Mute Swan","Cygnus olor",0
1948,"Mute Swan","Cygnus olor",0
1949,"Mute Swan","Cygnus olor",0
1968,"Mute Swan","Cygnus olor",0
1969,"Mute Swan","Cygnus olor",0
1970,"Mute Swan","Cygnus olor",0
1971,"Mute Swan","Cygnus olor",0
1973,"Mute Swan","Cygnus olor",0
1974,"Mute Swan","Cygnus olor",0
1975,"Mute Swan","Cygnus olor",0
1976,"Mute Swan","Cygnus olor",0
1977,"Mute Swan","Cygnus olor",0
1978,"Mute Swan","Cygnus olor",0
1979,"Mute Swan","Cygnus olor",0
1980,"Mute Swan","Cygnus olor",0
1981,"Mute Swan","Cygnus olor",0
1982,"Mute Swan","Cygnus olor",0
1983,"Mute Swan","Cygnus olor",0
1984,"Mute Swan","Cygnus olor",0
1985,"Mute Swan","Cygnus olor",0
1986,"Mute Swan","Cygnus olor",0
1987,"Mute Swan","Cygnus olor",0
1988,"Mute Swan","Cygnus olor",0
1989,"Mute Swan","Cygnus olor",0
1990,"Mute Swan","Cygnus olor",0
1991,"Mute Swan","Cygnus olor",0
1992,"Mute Swan","Cygnus olor",0
1993,"Mute Swan","Cygnus olor",0
1994,"Mute Swan","Cygnus olor",0
1995,"Mute Swan","Cygnus olor",0
1996,"Mute Swan","Cygnus olor",0
1997,"Mute Swan","Cygnus olor",0
1998,"Mute Swan","Cygnus olor",0
1999,"Mute Swan","Cygnus olor",0
2000,"Mute Swan","Cygnus olor",0
2001,"Mute Swan","Cygnus olor",0
2002,"Mute Swan","Cygnus olor",0
2003,"Mute Swan","Cygnus olor",0
2004,"Mute Swan","Cygnus olor",0
2005,"Mute Swan","Cygnus olor",0
2006,"Mute Swan","Cygnus olor",0
2007,"Mute Swan","Cygnus olor",0
2008,"Mute Swan","Cygnus olor",0
2009,"Mute Swan","Cygnus olor",0
2010,"Mute Swan","Cygnus olor",0
2011,"Mute Swan","Cygnus olor",0
2012,"Mute Swan","Cygnus olor",0.1062
2013,"Mute Swan","Cygnus olor",0
2014,"Mute Swan","Cygnus olor",0
2015,"Mute Swan","Cygnus olor",0
2016,"Mute Swan","Cygnus olor",0.016
2017,"Mute Swan","Cygnus olor",0
2018,"Mute Swan","Cygnus olor",0
2019,"Mute Swan","Cygnus olor",0
2020,"Mute Swan","Cygnus olor",0
2021,"Mute Swan","Cygnus olor",0
2022,"Mute Swan","Cygnus olor",0
2023,"Mute Swan","Cygnus olor",0
2024,"Mute Swan","Cygnus olor",0
1902,"Pileated Woodpecker","Dryocopus pileatus",0
1903,"Pileated Woodpecker","Dryocopus pileatus",0
1904,"Pileated Woodpecker","Dryocopus pileatus",0
1905,"Pileated Woodpecker","Dryocopus pileatus",0
1906,"Pileated Woodpecker","Dryocopus pileatus",0
1940,"Pileated Woodpecker","Dryocopus pileatus",0
1942,"Pileated Woodpecker","Dryocopus pileatus",0
1943,"Pileated Woodpecker","Dryocopus pileatus",0
1948,"Pileated Woodpecker","Dryocopus pileatus",0
1949,"Pileated Woodpecker","Dryocopus pileatus",0
1968,"Pileated Woodpecker","Dryocopus pileatus",0
1969,"Pileated Woodpecker","Dryocopus pileatus",0
1970,"Pileated Woodpecker","Dryocopus pileatus",0
1971,"Pileated Woodpecker","Dryocopus pileatus",0
1973,"Pileated Woodpecker","Dryocopus pileatus",0
1974,"Pileated Woodpecker","Dryocopus pileatus",0.0128
1975,"Pileated Woodpecker","Dryocopus pileatus",0.0333
1976,"Pileated Woodpecker","Dryocopus pileatus",0
1977,"Pileated Woodpecker","Dryocopus pileatus",0
1978,"Pileated Woodpecker","Dryocopus pileatus",0.0152
1979,"Pileated Woodpecker","Dryocopus pileatus",0.0388
1980,"Pileated Woodpecker","Dryocopus pileatus",0.0909
1981,"Pileated Woodpecker","Dryocopus pileatus",0.0187
1982,"Pileated Woodpecker","Dryocopus pileatus",0
1983,"Pileated Woodpecker","Dryocopus pileatus",0.0167
1984,"Pileated Woodpecker","Dryocopus pileatus",0.0313
1985,"Pileated Woodpecker","Dryocopus pileatus",0.0267
1986,"Pileated Woodpecker","Dryocopus pileatus",0
1987,"Pileated Woodpecker","Dryocopus pileatus",0
1988,"Pileated Woodpecker","Dryocopus pileatus",0
1989,"Pileated Woodpecker","Dryocopus pileatus",0.0156
1990,"Pileated Woodpecker","Dryocopus pileatus",0.0282
1991,"Pileated Woodpecker","Dryocopus pileatus",0
1992,"Pileated Woodpecker","Dryocopus pileatus",0.0154
1993,"Pileated Woodpecker","Dryocopus pileatus",0.0369
1994,"Pileated Woodpecker","Dryocopus pileatus",0.0307
1995,"Pileated Woodpecker","Dryocopus pileatus",0.044
1996,"Pileated Woodpecker","Dryocopus pileatus",0.0645
1997,"Pileated Woodpecker","Dryocopus pileatus",0.0405
1998,"Pileated Woodpecker","Dryocopus pileatus",0.0945
1999,"Pileated Woodpecker","Dryocopus pileatus",0.1192
2000,"Pileated Woodpecker","Dryocopus pileatus",0.0532
2001,"Pileated Woodpecker","Dryocopus pileatus",0.0532
2002,"Pileated Woodpecker","Dryocopus pileatus",0.0535
2003,"Pileated Woodpecker","Dryocopus pileatus",0.0294
2004,"Pileated Woodpecker","Dryocopus pileatus",0.1111
2005,"Pileated Woodpecker","Dryocopus pileatus",0.1117
2006,"Pileated Woodpecker","Dryocopus pileatus",0.1174
2007,"Pileated Woodpecker","Dryocopus pileatus",0.0955
2008,"Pileated Woodpecker","Dryocopus pileatus",0.1774
2009,"Pileated Woodpecker","Dryocopus pileatus",0.1596
2010,"Pileated Woodpecker","Dryocopus pileatus",0.1546
2011,"Pileated Woodpecker","Dryocopus pileatus",0.2383
2012,"Pileated Woodpecker","Dryocopus pileatus",0.1416
2013,"Pileated Woodpecker","Dryocopus pileatus",0.1262
2014,"Pileated Woodpecker","Dryocopus pileatus",0.2388
2015,"Pileated Woodpecker","Dryocopus pileatus",0.2111
2016,"Pileated Woodpecker","Dryocopus pileatus",0.1358
2017,"Pileated Woodpecker","Dryocopus pileatus",0.206
2018,"Pileated Woodpecker","Dryocopus pileatus",0.2225
2019,"Pileated Woodpecker","Dryocopus pileatus",0.1253
2020,"Pileated Woodpecker","Dryocopus pileatus",0.3078
2021,"Pileated Woodpecker","Dryocopus pileatus",0.0889
2022,"Pileated Woodpecker","Dryocopus pileatus",0.1911
2023,"Pileated Woodpecker","Dryocopus pileatus",0.2647
2024,"Pileated Woodpecker","Dryocopus pileatus",0.1667
1902,"Gray Catbird","Dumetella carolinensis",0
1903,"Gray Catbird","Dumetella carolinensis",0
1904,"Gray Catbird","Dumetella carolinensis",0
1905,"Gray Catbird","Dumetella carolinensis",0
1906,"Gray Catbird","Dumetella carolinensis",0
1940,"Gray Catbird","Dumetella carolinensis",0
1942,"Gray Catbird","Dumetella carolinensis",0
1943,"Gray Catbird","Dumetella carolinensis",0
1948,"Gray Catbird","Dumetella carolinensis",0
1949,"Gray Catbird","Dumetella carolinensis",0
1968,"Gray Catbird","Dumetella carolinensis",0
1969,"Gray Catbird","Dumetella carolinensis",0
1970,"Gray Catbird","Dumetella carolinensis",0
1971,"Gray Catbird","Dumetella carolinensis",0
1973,"Gray Catbird","Dumetella carolinensis",0
1974,"Gray Catbird","Dumetella carolinensis",0
1975,"Gray Catbird","Dumetella carolinensis",0
1976,"Gray Catbird","Dumetella carolinensis",0.0517
1977,"Gray Catbird","Dumetella carolinensis",0
1978,"Gray Catbird","Dumetella carolinensis",0
1979,"Gray Catbird","Dumetella carolinensis",0.0388
1980,"Gray Catbird","Dumetella carolinensis",0
1981,"Gray Catbird","Dumetella carolinensis",0
1982,"Gray Catbird","Dumetella carolinensis",0
1983,"Gray Catbird","Dumetella carolinensis",0
1984,"Gray Catbird","Dumetella carolinensis",0
1985,"Gray Catbird","Dumetella carolinensis",0
1986,"Gray Catbird","Dumetella carolinensis",0
1987,"Gray Catbird","Dumetella carolinensis",0.0189
1988,"Gray Catbird","Dumetella carolinensis",0.0426
1989,"Gray Catbird","Dumetella carolinensis",0
1990,"Gray Catbird","Dumetella carolinensis",0
1991,"Gray Catbird","Dumetella carolinensis",0
1992,"Gray Catbird","Dumetella carolinensis",0
1993,"Gray Catbird","Dumetella carolinensis",0
1994,"Gray Catbird","Dumetella carolinensis",0.0153
1995,"Gray Catbird","Dumetella carolinensis",0
1996,"Gray Catbird","Dumetella carolinensis",0
1997,"Gray Catbird","Dumetella carolinensis",0
1998,"Gray Catbird","Dumetella carolinensis",0.0315
1999,"Gray Catbird","Dumetella carolinensis",0
2000,"Gray Catbird","Dumetella carolinensis",0
2001,"Gray Catbird","Dumetella carolinensis",0
2002,"Gray Catbird","Dumetella carolinensis",0
2003,"Gray Catbird","Dumetella carolinensis",0.0196
2004,"Gray Catbird","Dumetella carolinensis",0
2005,"Gray Catbird","Dumetella carolinensis",0.0112
2006,"Gray Catbird","Dumetella carolinensis",0.0098
2007,"Gray Catbird","Dumetella carolinensis",0.0095
2008,"Gray Catbird","Dumetella carolinensis",0
2009,"Gray Catbird","Dumetella carolinensis",0.02
2010,"Gray Catbird","Dumetella carolinensis",0
2011,"Gray Catbird","Dumetella carolinensis",0
2012,"Gray Catbird","Dumetella carolinensis",0.0088
2013,"Gray Catbird","Dumetella carolinensis",0
2014,"Gray Catbird","Dumetella carolinensis",0.0075
2015,"Gray Catbird","Dumetella carolinensis",0
2016,"Gray Catbird","Dumetella carolinensis",0.016
2017,"Gray Catbird","Dumetella carolinensis",0
2018,"Gray Catbird","Dumetella carolinensis",0.0131
2019,"Gray Catbird","Dumetella carolinensis",0
2020,"Gray Catbird","Dumetella carolinensis",0
2021,"Gray Catbird","Dumetella carolinensis",0
2022,"Gray Catbird","Dumetella carolinensis",0.0137
2023,"Gray Catbird","Dumetella carolinensis",0
2024,"Gray Catbird","Dumetella carolinensis",0
1902,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1903,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1904,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1905,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1906,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1940,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1942,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1943,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1948,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1949,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1968,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1969,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1970,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1971,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1973,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1974,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1975,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1976,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1977,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1978,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1979,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1980,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1981,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1982,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1983,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1984,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1985,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1986,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1987,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1988,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1989,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1990,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1991,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1992,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1993,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1994,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1995,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1996,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1997,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1998,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1999,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2000,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2001,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2002,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2003,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2004,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2005,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2006,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2007,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2008,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2009,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2010,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2011,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2012,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2013,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2014,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2015,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2016,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2017,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2018,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2019,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2020,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2021,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2022,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2023,"sparrow sp.","Emberizidae sp. sparrow sp.",0
2024,"sparrow sp.","Emberizidae sp. sparrow sp.",0
1902,"Horned Lark","Eremophila alpestris",0
1903,"Horned Lark","Eremophila alpestris",0
1904,"Horned Lark","Eremophila alpestris",0
1905,"Horned Lark","Eremophila alpestris",0
1906,"Horned Lark","Eremophila alpestris",0
1940,"Horned Lark","Eremophila alpestris",0
1942,"Horned Lark","Eremophila alpestris",0
1943,"Horned Lark","Eremophila alpestris",0
1948,"Horned Lark","Eremophila alpestris",0
1949,"Horned Lark","Eremophila alpestris",0
1968,"Horned Lark","Eremophila alpestris",0.0976
1969,"Horned Lark","Eremophila alpestris",0
1970,"Horned Lark","Eremophila alpestris",0
1971,"Horned Lark","Eremophila alpestris",0
1973,"Horned Lark","Eremophila alpestris",0
1974,"Horned Lark","Eremophila alpestris",0
1975,"Horned Lark","Eremophila alpestris",0
1976,"Horned Lark","Eremophila alpestris",0.3276
1977,"Horned Lark","Eremophila alpestris",0.6234
1978,"Horned Lark","Eremophila alpestris",0.7121
1979,"Horned Lark","Eremophila alpestris",0
1980,"Horned Lark","Eremophila alpestris",0
1981,"Horned Lark","Eremophila alpestris",0
1982,"Horned Lark","Eremophila alpestris",0
1983,"Horned Lark","Eremophila alpestris",0
1984,"Horned Lark","Eremophila alpestris",0
1985,"Horned Lark","Eremophila alpestris",0
1986,"Horned Lark","Eremophila alpestris",0
1987,"Horned Lark","Eremophila alpestris",0
1988,"Horned Lark","Eremophila alpestris",0
1989,"Horned Lark","Eremophila alpestris",0
1990,"Horned Lark","Eremophila alpestris",0
1991,"Horned Lark","Eremophila alpestris",0
1992,"Horned Lark","Eremophila alpestris",0
1993,"Horned Lark","Eremophila alpestris",0.0738
1994,"Horned Lark","Eremophila alpestris",0.092
1995,"Horned Lark","Eremophila alpestris",0
1996,"Horned Lark","Eremophila alpestris",0.9032
1997,"Horned Lark","Eremophila alpestris",0
1998,"Horned Lark","Eremophila alpestris",0
1999,"Horned Lark","Eremophila alpestris",0
2000,"Horned Lark","Eremophila alpestris",0
2001,"Horned Lark","Eremophila alpestris",0
2002,"Horned Lark","Eremophila alpestris",0
2003,"Horned Lark","Eremophila alpestris",0
2004,"Horned Lark","Eremophila alpestris",0
2005,"Horned Lark","Eremophila alpestris",0
2006,"Horned Lark","Eremophila alpestris",0
2007,"Horned Lark","Eremophila alpestris",0
2008,"Horned Lark","Eremophila alpestris",0
2009,"Horned Lark","Eremophila alpestris",0
2010,"Horned Lark","Eremophila alpestris",0
2011,"Horned Lark","Eremophila alpestris",0
2012,"Horned Lark","Eremophila alpestris",0
2013,"Horned Lark","Eremophila alpestris",0
2014,"Horned Lark","Eremophila alpestris",0
2015,"Horned Lark","Eremophila alpestris",0
2016,"Horned Lark","Eremophila alpestris",0
2017,"Horned Lark","Eremophila alpestris",0
2018,"Horned Lark","Eremophila alpestris",0
2019,"Horned Lark","Eremophila alpestris",0
2020,"Horned Lark","Eremophila alpestris",0
2021,"Horned Lark","Eremophila alpestris",0
2022,"Horned Lark","Eremophila alpestris",0
2023,"Horned Lark","Eremophila alpestris",0
2024,"Horned Lark","Eremophila alpestris",0
1902,"Rusty Blackbird","Euphagus carolinus",0
1903,"Rusty Blackbird","Euphagus carolinus",0
1904,"Rusty Blackbird","Euphagus carolinus",0
1905,"Rusty Blackbird","Euphagus carolinus",0
1906,"Rusty Blackbird","Euphagus carolinus",0
1940,"Rusty Blackbird","Euphagus carolinus",0
1942,"Rusty Blackbird","Euphagus carolinus",0
1943,"Rusty Blackbird","Euphagus carolinus",0
1948,"Rusty Blackbird","Euphagus carolinus",0
1949,"Rusty Blackbird","Euphagus carolinus",0
1968,"Rusty Blackbird","Euphagus carolinus",0.0244
1969,"Rusty Blackbird","Euphagus carolinus",0.6757
1970,"Rusty Blackbird","Euphagus carolinus",0.8
1971,"Rusty Blackbird","Euphagus carolinus",3.3333
1973,"Rusty Blackbird","Euphagus carolinus",0.8
1974,"Rusty Blackbird","Euphagus carolinus",1.8718
1975,"Rusty Blackbird","Euphagus carolinus",2.8
1976,"Rusty Blackbird","Euphagus carolinus",1.2069
1977,"Rusty Blackbird","Euphagus carolinus",0.8312
1978,"Rusty Blackbird","Euphagus carolinus",0.1364
1979,"Rusty Blackbird","Euphagus carolinus",1.1845
1980,"Rusty Blackbird","Euphagus carolinus",0
1981,"Rusty Blackbird","Euphagus carolinus",0
1982,"Rusty Blackbird","Euphagus carolinus",0
1983,"Rusty Blackbird","Euphagus carolinus",0.1667
1984,"Rusty Blackbird","Euphagus carolinus",0
1985,"Rusty Blackbird","Euphagus carolinus",0.0267
1986,"Rusty Blackbird","Euphagus carolinus",0
1987,"Rusty Blackbird","Euphagus carolinus",0
1988,"Rusty Blackbird","Euphagus carolinus",0.0213
1989,"Rusty Blackbird","Euphagus carolinus",0.1094
1990,"Rusty Blackbird","Euphagus carolinus",0.7042
1991,"Rusty Blackbird","Euphagus carolinus",0
1992,"Rusty Blackbird","Euphagus carolinus",0.0615
1993,"Rusty Blackbird","Euphagus carolinus",0
1994,"Rusty Blackbird","Euphagus carolinus",0
1995,"Rusty Blackbird","Euphagus carolinus",0
1996,"Rusty Blackbird","Euphagus carolinus",0
