"","Fish.Crow","Great.Crested.Flycatcher","Summer.Tanager","Brown.headed.Nuthatch","Chipping.Sparrow","White.eyed.Vireo","Northern.Parula","Yellow.throated.Warbler","N..Rough.winged.Swallow","Acadian.Flycatcher","Eastern.Wood.Pewee","Eastern.Phoebe","Brown.headed.Cowbird","Orchard.Oriole","Carolina.Wren","Prothonotary.Warbler","Prairie.Warbler","Hooded.Warbler","Ovenbird","Northern.Cardinal","Red.bellied.Woodpecker","Tufted.Titmouse","Downy.Woodpecker","White.breasted.Nuthatch","Common.Yellowthroat","American.Redstart","Black.thr.Blue.Warbler","Ring.billed.Gull","Yellow.rumped.Warbler","Blue.Jay","White.throated.Sparrow","Yellow.rumped..Myrtle..Warbler","Black.throated.Blue.Warbler","Black.and.white.Warbler","Gray.Catbird","Purple.Martin","Barn.Swallow","Cliff.Swallow","Cedar.Waxwing","House.Finch","American.Robin","Northern.Mockingbird","Blue.Grosbeak","Indigo.Bunting","Yellow.breasted.Chat","Eastern.Bluebird","American.Crow","Carolina.Chickadee","Pine.Warbler","European.Starling","House.Sparrow","Red.eyed.Vireo","Eastern.Kingbird","Scarlet.Tanager","Common.Grackle","Red.winged.Blackbird","Brown.Thrasher","Mourning.Dove","Blue.gray.Gnatcatcher","Wood.Thrush","American.Goldfinch","Eastern.Towhee","Chimney.Swift","Bobolink","Ruby.throated.Hummingbird"
"Carolina.Chickadee",-0.0162297745108464,0.403997376814862,0.385769120838238,0.535082122080884,0.372964872410005,0.120566595236341,0.318052382247049,0.35034761868219,-0.111057025273734,0.0224536628413136,0.432629733558408,0.349646865148414,0.583980376870993,0.638618599259869,0.638602319167429,0.448239677531971,0.696782537304572,0.637823619989773,0.745927860363862,0.793790076127674,0.784267395065277,0.849370555616423,0.649295177988227,0.648686560687876,0.611773010158593,0.52493502586374,0.268074348514808,0.146038654606778,0.3331927773943,0.603305065140617,0.12301219280323,0.192302895553939,0.0743300971186326,0.200890876501401,0.325544167477008,0.0516895093560159,0.364013908296718,0.358833943041047,0.308462590585105,0.768800856364699,0.839851208122336,0.817841243300627,0.771927714575292,0.842359495061511,0.740294497987844,0.846500066004708,0.874631739880416,1,0.907101201194897,0.73453305901472,0.735875631709263,0.806551757840516,0.784728834029601,0.798162163885604,0.725185122638441,0.668435553932641,0.871113206551594,0.816538020806531,0.770407519027227,0.794694106500267,0.772766887556455,0.817686108888977,0.422944189610993,0.360267148465496,0.580945154102495
"Pine.Warbler",0.0783408070041916,0.416906501203119,0.465785665333237,0.556990948483161,0.4769231102285,0.219315136035483,0.388370686085977,0.48883845172288,-0.0223592218887094,-0.00848813281567354,0.418827397233427,0.425666210113794,0.529707386618532,0.618920642676152,0.690213975824998,0.434328977217349,0.798731643725662,0.624462126943728,0.765989854307269,0.776280802266958,0.669788924402621,0.777406665630141,0.556646440388449,0.479578550342779,0.692494287377529,0.532401138102194,0.322134029407861,0.126429177192084,0.363637685604195,0.571616315403448,0.166483711648362,0.210837809772959,0.0077820824010815,0.304028524327029,0.354589843684519,-0.0510682848301804,0.310906877284283,0.363368561444179,0.216362165705886,0.699727626493536,0.696964872386701,0.710859274908601,0.740076359992602,0.797716351252023,0.745845146061559,0.841669003334346,0.848084054485621,0.907101201194897,1,0.681072770748952,0.640189830565548,0.818921650703935,0.794006003739766,0.711798759366362,0.67839975121883,0.596788267289277,0.810124038725595,0.747025549469301,0.746530780860207,0.696943992068789,0.648852194430347,0.742812745327752,0.188513166235982,0.195153534655937,0.465946940523567
"European.Starling",-0.307595600932082,0.0594553315472361,0.0571185725352588,0.0686151915874114,0.0741093579705007,-0.279685692421246,-0.0179700385559434,0.0852251309539477,-0.35490899908125,-0.246329019745047,0.15449968392742,0.162709190834233,0.403807443057418,0.417621737481323,0.487871528521923,0.143206646706943,0.482942095743028,0.423963728540818,0.441725002175246,0.491242036001988,0.511386310949569,0.543125257373894,0.223576243711349,0.412721287791557,0.273464697492973,0.374753082390218,-0.0767955835920367,-0.0233341927722284,0.0928077135372351,0.673978627096624,0.304998122392893,0.392695384954139,-0.132890851084969,-0.0379935119066655,-0.0866070411823317,0.171361056347981,0.468316299436065,0.386408349714161,0.368961806626119,0.659281553522608,0.748061993960957,0.737477999372676,0.787743542607986,0.79705337915993,0.729676077089567,0.75665309983946,0.650952037746379,0.73453305901472,0.681072770748952,1,0.838554917150133,0.748633895009467,0.762850939505489,0.788132930608539,0.791530173848572,0.705139540570702,0.746109202292771,0.735978988515499,0.628552423132347,0.793436407278798,0.687530942162456,0.60525486342612,0.408644596143393,0.3752321269462,0.497099485255567
"House.Sparrow",-0.2670689185899,0.142921425295832,0.158631472648122,0.0560279904275553,0.0274604463682253,-0.212343114852906,0.0803762313052189,0.0399888030086972,-0.434614366016181,-0.130842599595179,0.130648091841066,0.102380875211066,0.473634177106843,0.410056393574449,0.407573789984523,0.217747354642198,0.43164023693508,0.49206549495841,0.479935569332588,0.58683616691489,0.547646292644547,0.545691483402875,0.325111547078428,0.481507308794284,0.335294645139037,0.292943313741323,-0.082521520399019,0.0569207537064602,0.200275914643055,0.577561048201193,0.14636383594747,0.239241852833348,0.0614468956770255,-0.0292784539679135,0.116949310641826,0.0780858709658182,0.384407023481448,0.354608524415462,0.187919499946379,0.697726135963624,0.728351778672181,0.667385073252521,0.767291710740936,0.801380352572116,0.766632246715814,0.636802638912412,0.621557129623364,0.735875631709263,0.640189830565548,0.838554917150133,1,0.747145118697704,0.774492047705026,0.794834457649146,0.753344644375953,0.733368937677399,0.810947805182998,0.826162400326044,0.802077620013851,0.892333807543693,0.76701158276699,0.679938785830157,0.533424515666129,0.467450550348202,0.592755349043492
"Red.eyed.Vireo",0.0382304257423836,0.451227555132767,0.551196552605151,0.419778548405935,0.353491141112055,0.191768224018276,0.527493167428817,0.531402687269257,-0.217161780322847,0.0462404531623083,0.429630213038609,0.221212420736385,0.510920239964237,0.527173600267253,0.585389223273944,0.400842017108682,0.721658229962663,0.729543354738405,0.711117902665347,0.726832648057142,0.791508343480993,0.764169744967714,0.520360057207718,0.591219985603017,0.585205575174315,0.389728691564052,0.21471297593848,0.117540583138944,0.14826262863672,0.695240988534332,0.235662739251756,0.325460316576517,0.123787498842255,0.292616844520037,0.332715985766836,-0.131264077782809,0.195685128981001,0.322273059455927,0.140417517471104,0.573483928411787,0.661250408768133,0.65341601197601,0.788336501354112,0.800522071795345,0.809166429253858,0.76269014490151,0.696702893883677,0.806551757840516,0.818921650703935,0.748633895009467,0.747145118697704,1,0.813905764474543,0.826702259672292,0.602417188220411,0.630803554833768,0.72181143107383,0.775916688903472,0.82448300563248,0.782859720758359,0.67644459207459,0.67164273549145,0.428397985909121,0.241527389794059,0.518494858815125
"Eastern.Kingbird",-0.129242018421443,0.306180020527192,0.36889536577051,0.309896589257841,0.243599460837826,-0.0390674625494057,0.357191151274014,0.353948195609282,-0.150608036533065,-0.195853113152967,0.225121296302824,0.25788532214165,0.509536813117379,0.500593226502155,0.582247048238113,0.414201856254545,0.611392476764371,0.551480655262935,0.704497732077977,0.687131595764796,0.660445828844062,0.646139385920409,0.375951822458131,0.346906690412303,0.684922468647423,0.436185932810497,0.236397649672298,0.196249063943292,0.357243750994282,0.694525972148839,0.356775007342398,0.471308622297198,0.272204557071635,0.308279597452285,0.342984508350843,-0.0860905801450533,0.408499228785946,0.45943711326472,0.307051147558433,0.540085334626853,0.716366077775529,0.694506288323994,0.75621052637177,0.746911732858118,0.708124596704462,0.767518659071443,0.759188241909128,0.784728834029601,0.794006003739766,0.762850939505489,0.774492047705026,0.813905764474543,1,0.849286765581157,0.78750640111565,0.814603805202101,0.770519452316913,0.804154271639893,0.812146140150396,0.826830648010983,0.809053154500971,0.759989400214895,0.455053838080506,0.323313446242452,0.513636216253345
"Scarlet.Tanager",-0.156130408426901,0.267830826718836,0.34605333825917,0.279598413230419,0.225742305890989,-0.157811905517448,0.394052746001571,0.229214115184636,-0.255626948688803,-0.155869577196567,0.166784087852249,0.233223634057373,0.62151264520453,0.530112292350973,0.630256729348482,0.523346726434316,0.533714913774515,0.665260920492127,0.741160569592081,0.752245530358045,0.778236188757553,0.662240610692544,0.41072500663793,0.578369668758116,0.514891970342694,0.409641365310762,0.175729728138951,0.223131497954321,0.31042378621417,0.773636955847772,0.394053769303262,0.520099836206818,0.347969833477754,0.268320505499296,0.358819730118661,0.169990967306576,0.456648489933649,0.498114009554422,0.318817177622543,0.57446489363498,0.7630560743688,0.724436397479263,0.680927805758359,0.709224785680313,0.661166858622667,0.777095786917861,0.755203712036854,0.798162163885604,0.711798759366362,0.788132930608539,0.794834457649146,0.826702259672292,0.849286765581157,1,0.77325272281857,0.75366263956779,0.810915407635906,0.785263246512542,0.836856114020984,0.87013665918462,0.867685872740937,0.838179197746902,0.631361021047769,0.412877856179598,0.620563998777365
"Common.Grackle",-0.452504956564375,0.00729967536111057,0.0637294288203444,0.141529172361229,0.00206387153484626,-0.422320436021719,-0.00866563464953454,-0.00449812582366194,-0.203573545426202,-0.24276501474069,-0.0115448589895769,0.272781968057717,0.40910600927992,0.333702395631083,0.477865306956767,0.323808602428337,0.487550632811068,0.431910577218566,0.597203469662147,0.532696357221141,0.491653954115989,0.5028546972782,0.150200100684767,0.381577381489067,0.471446566740371,0.449760545613088,0.0845696786871049,0.178224812642571,0.337348245907262,0.547086187105584,0.218906093710728,0.238398970899719,0.0210609311264681,0.0173672696488909,0.0529611106272148,0.258205508984729,0.659721559899474,0.563679857862653,0.375423090900584,0.649489914837279,0.792800015354075,0.751238778938153,0.609466530681259,0.785752980284275,0.631641282637882,0.739059912475991,0.801672018252065,0.725185122638441,0.67839975121883,0.791530173848572,0.753344644375953,0.602417188220411,0.78750640111565,0.77325272281857,1,0.808332346714124,0.765151754280362,0.78203575657498,0.71577234080795,0.876227274424355,0.840964044529152,0.795255413647172,0.427196867494389,0.398150479752637,0.475521967605653
"Red.winged.Blackbird",-0.215306237454576,0.142871142088909,0.223806677146617,0.253973322019202,0.139632285148219,-0.223740403230434,0.173044344082218,0.0717710039418573,-0.319097671219172,-0.169936293810311,0.13434915655767,0.206172641131579,0.459911488771298,0.487157461040055,0.531367399998663,0.297850066650433,0.497866322624601,0.399201868637074,0.525821494239351,0.644302991787593,0.594835265330452,0.497046095300541,0.290212344201393,0.419749243468129,0.611943222171045,0.33377632253751,0.141391446430548,0.0989784889697598,0.36899554996998,0.580166909613765,0.194084617239145,0.251334198817583,0.250530273494798,0.190523874504146,0.33983561886897,-0.0402054628001018,0.404464325632928,0.360441327442463,0.384772464822543,0.574849748735564,0.733626679269832,0.701982719756997,0.691609268559714,0.727149518894146,0.564015457692053,0.684243038951262,0.643434366732567,0.668435553932641,0.596788267289277,0.705139540570702,0.733368937677399,0.630803554833768,0.814603805202101,0.75366263956779,0.808332346714124,1,0.69080580230859,0.783537456721407,0.682502406236045,0.784763700525916,0.798541034857094,0.771158746507707,0.472748181010129,0.469122589553082,0.632981791971823
"Brown.Thrasher",-0.0894611326132915,0.325369636132512,0.359264655790251,0.404625495344367,0.33309548707887,0.0225024804590312,0.24407265812746,0.222467427044541,-0.206667931225017,0.0344344050185519,0.317772591358774,0.457819319347489,0.639565629581811,0.562416534657295,0.623381997284973,0.383323070760685,0.631658531728513,0.660580703835675,0.713060074297722,0.783942649358299,0.718961382491165,0.698261113436604,0.446700984536317,0.561445970259175,0.494945966848228,0.450779384104134,0.182480212484716,0.0658506971838823,0.368496605531208,0.553126987207136,0.084741205762299,0.213729449367264,0.0837816536490139,0.107933311367972,0.195578886935326,0.134345698785416,0.397962836739951,0.321097981431333,0.299194036843168,0.83791509064777,0.82866650154583,0.798501918659794,0.76351318604693,0.846188463768912,0.75014753587514,0.824504180857977,0.797198069818791,0.871113206551594,0.810124038725595,0.746109202292771,0.810947805182998,0.72181143107383,0.770519452316913,0.810915407635906,0.765151754280362,0.69080580230859,1,0.861712032549597,0.799780998330353,0.812950954452415,0.819219193826503,0.853236375084057,0.498523806926342,0.382461519331397,0.564202953432929
"Mourning.Dove",-0.0681706576006429,0.445744768385766,0.488423645233352,0.435945228013688,0.358574195535525,-0.0308992930705888,0.233837643934399,0.280863973190347,-0.0947202588582422,0.157386812630418,0.441978627447861,0.307230160322549,0.676854298764851,0.575791400565621,0.599029164504051,0.411849295677855,0.67713719090403,0.72339652164865,0.700735441530736,0.761495349329216,0.758572291450884,0.780460265953315,0.400567296695352,0.623213453302645,0.546888764259251,0.461988105411453,0.138442189348672,0.0558758140561692,0.211062912078188,0.554559004227815,-0.0206440381713413,0.0306152559592306,-0.0170014763205429,0.0493895232953229,0.159724664378792,0.0347608168139026,0.402024585192744,0.464584015876424,0.208478325245415,0.709409172016812,0.865321017227819,0.811197099500917,0.87324463171084,0.884470423526743,0.857079427040594,0.755093556218109,0.818263302240423,0.816538020806531,0.747025549469301,0.735978988515499,0.826162400326044,0.775916688903472,0.804154271639893,0.785263246512542,0.78203575657498,0.783537456721407,0.861712032549597,1,0.831664261200738,0.851441467873712,0.805737466315586,0.838726595579285,0.60732185801327,0.363390549471019,0.724989773372933
"Blue.gray.Gnatcatcher",-0.189685477972631,0.367436500727433,0.427963568519614,0.317872798843979,0.202408530348563,-0.0113016836685387,0.38352817511151,0.292481017278011,-0.237199124805715,0.0395144103109288,0.239373626400772,0.22119485775059,0.498686917634398,0.448483833592538,0.489443882380206,0.46470865907524,0.614119347950826,0.706283663586814,0.763390970386913,0.725882343321118,0.748311798173184,0.692588454833702,0.434341904647536,0.550062528518003,0.610067271954106,0.446876776279293,0.249628318178362,0.26156104639713,0.304034483971784,0.652273773316372,0.163932357706321,0.268116668584944,0.227763545629426,0.24925930205479,0.358644063026248,-0.0576468808610997,0.254580154851555,0.376133607513292,0.0969327015208584,0.640356837224109,0.723413634357819,0.683139644165002,0.662482254797692,0.73977555022137,0.766579263608994,0.659591907649078,0.722172232323992,0.770407519027227,0.746530780860207,0.628552423132347,0.802077620013851,0.82448300563248,0.812146140150396,0.836856114020984,0.71577234080795,0.682502406236045,0.799780998330353,0.831664261200738,1,0.893655465519962,0.840070827088575,0.840696530450121,0.493299150661052,0.386565535029763,0.630902083702475
"Wood.Thrush",-0.41944756776362,0.085778180700328,0.167520334936942,0.119541827611393,-0.0336067243153846,-0.240282075437901,0.144720890887869,0.0610702197330761,-0.386960473548507,-0.143805137219397,0.0925289109786953,0.075893870954145,0.39486370160539,0.30414108726598,0.43993248855976,0.275674573882492,0.501486787814425,0.550830996414606,0.638087426040557,0.606789800608238,0.63587179727162,0.59382688029814,0.326118224027906,0.511433776359389,0.489812562879777,0.409388319339295,0.0892193648213417,0.186001844328622,0.266781332073845,0.60218392143441,0.165933987155387,0.273355140787749,0.128732792811158,0.0545459750797034,0.164618611902789,0.0674355886802986,0.420659812714058,0.429056519906714,0.215027889084132,0.651572773144324,0.790201563922363,0.69963837420372,0.682080322036532,0.802194354041396,0.750313536050702,0.653915987081363,0.73152105973935,0.794694106500267,0.696943992068789,0.793436407278798,0.892333807543693,0.782859720758359,0.826830648010983,0.87013665918462,0.876227274424355,0.784763700525916,0.812950954452415,0.851441467873712,0.893655465519962,1,0.871627818995629,0.835408609174902,0.578310701987819,0.482190558496162,0.583957032654609
"American.Goldfinch",-0.303312887441263,0.245686620325184,0.27732723521406,0.236172893901913,0.186584804681762,-0.164635602081335,0.219873099425526,0.154872349848001,-0.219098962976931,-0.114259636603712,0.13260667867311,0.254781882002106,0.538195369277038,0.427824235054745,0.536792883390748,0.496358977800436,0.476064909261023,0.624854278478359,0.713246564769643,0.690789063480612,0.690474661691161,0.621800744385764,0.301763372542998,0.524666914296921,0.557828911725438,0.386304437183416,0.171216591424173,0.282061137658425,0.458326129887743,0.692680420574128,0.318616443736032,0.381241507794645,0.25745599027579,0.168328499549551,0.243645920720281,0.0473731250121583,0.487188761462773,0.509583242518995,0.244783998835965,0.719517804009384,0.751917443554489,0.731289743072729,0.608355488755393,0.729041440149541,0.630368586344468,0.720550477507154,0.758161970940293,0.772766887556455,0.648852194430347,0.687530942162456,0.76701158276699,0.67644459207459,0.809053154500971,0.867685872740937,0.840964044529152,0.798541034857094,0.819219193826503,0.805737466315586,0.840070827088575,0.871627818995629,1,0.892819894987956,0.629087053401942,0.412545568723972,0.61659045828858
"Eastern.Towhee",-0.0912169258810228,0.304048497368288,0.400230121102793,0.44315987413123,0.347893595051407,-0.0961704757841405,0.25965505885041,0.13725779340033,-0.160114777779138,0.00907424914268049,0.265803260741936,0.303890255701578,0.601820693042428,0.506667970134963,0.655938012475473,0.539474179274316,0.644120262965395,0.67167078553318,0.830897094755162,0.8474642612727,0.747899219832424,0.725324036001111,0.327504119754765,0.569635705023506,0.602779254825907,0.455756037953059,0.345042758429462,0.331302220488267,0.486449982775281,0.645720590326336,0.160441066451078,0.200968055011724,0.214825251911612,0.245505979591491,0.36290143154742,0.106781326630036,0.339534030874472,0.521589352148022,0.183079956554538,0.684231262630782,0.797173497063379,0.79147840787874,0.610871999601351,0.740734367250501,0.659256218959032,0.740965458827247,0.820656305840401,0.817686108888977,0.742812745327752,0.60525486342612,0.679938785830157,0.67164273549145,0.759989400214895,0.838179197746902,0.795255413647172,0.771158746507707,0.853236375084057,0.838726595579285,0.840696530450121,0.835408609174902,0.892819894987956,1,0.522005646699819,0.34084512508204,0.661328974474167
"Chimney.Swift",-0.14961073389589,0.233210618734859,0.231069864834251,0.180556712054814,0.031854365514403,-0.0570181447893776,0.245684504518962,0.00748040474298959,-0.131191353254065,0.123922203803552,0.129900752460041,-0.0158268329034058,0.404143224965149,0.193339802352356,0.231847173585226,0.216017861419669,0.227456057839458,0.481138352211044,0.343871162718205,0.382481483155244,0.591956552626207,0.460128154012083,0.255437378145216,0.623237424470269,0.179297201698096,0.127232965227175,-0.131286776593261,-0.0355939064416207,-0.0312803100931653,0.261523787575496,-0.0121502639601499,0.168942462001462,0.292321308279097,0.0385324000830402,0.0716899397355028,0.0898958634504777,0.351176363388407,0.348601380534358,0.207500988609949,0.322250726821098,0.558347711682964,0.375748141632383,0.465004467715412,0.462499963345611,0.476121405795885,0.320351239622033,0.402572294823108,0.422944189610993,0.188513166235982,0.408644596143393,0.533424515666129,0.428397985909121,0.455053838080506,0.631361021047769,0.427196867494389,0.472748181010129,0.498523806926342,0.60732185801327,0.493299150661052,0.578310701987819,0.629087053401942,0.522005646699819,1,0.479629556536992,0.501364549909306
"Bobolink",-0.436982559393525,-0.226440415160101,-0.245667451901019,-0.0361316135904422,-0.248766987274807,-0.217084702192019,-0.0656351588361811,-0.285696715440354,-0.223836424104194,0.0505247009788404,-0.000599006435155858,-0.112154987173015,0.0673893590503131,0.0390088651079971,0.0926967641318588,-0.0384088866827849,-0.0215859516385597,0.0646340529856908,0.0619152016280558,0.227828234471395,0.296946204688921,0.233500953021378,0.394189608254659,0.37927539253106,0.132881873657006,0.124897127293525,-0.218962761099429,-0.237332390194768,0.0714399969625605,0.140350743874391,-0.151475494913794,0.018814890183408,0.210187698886222,0.0479480140556133,0.130984884701245,-0.0170622190856246,0.252425030192832,0.016983172674005,0.467601338788344,0.348939421297102,0.48751391275989,0.332490039085431,0.294600266840876,0.361834753265077,0.262305038168199,0.211197986328076,0.18669952254478,0.360267148465496,0.195153534655937,0.3752321269462,0.467450550348202,0.241527389794059,0.323313446242452,0.412877856179598,0.398150479752637,0.469122589553082,0.382461519331397,0.363390549471019,0.386565535029763,0.482190558496162,0.412545568723972,0.34084512508204,0.479629556536992,1,0.516307064602578
"Ruby.throated.Hummingbird",-0.0105065846050914,0.296492809134786,0.290379256831398,0.256892101276952,0.334382037300388,-0.136976461856552,0.134138354031455,0.147805551282434,0.052314313074492,0.147673983229132,0.424468763673349,0.204803586911473,0.571140175452048,0.527122754347622,0.492341484285546,0.428620792369553,0.329018854290692,0.537155205500181,0.451300820641663,0.635069008121398,0.557534791107364,0.617355937025223,0.348662587646972,0.523305862250204,0.336851656815752,0.300980248373197,0.0106935106897037,-0.035192737432671,0.210237180091447,0.470623448446547,-0.0300285096654135,-2.205108189918e-05,0.156555607164874,0.0632795148465478,0.284094313953023,0.0230619304254579,0.25353642488967,0.323100644770628,0.0597320650417965,0.456808534119717,0.637690067695291,0.662344212174207,0.628283270975855,0.523357501195127,0.557931365986514,0.49519719016861,0.560946222238453,0.580945154102495,0.465946940523567,0.497099485255567,0.592755349043492,0.518494858815125,0.513636216253345,0.620563998777365,0.475521967605653,0.632981791971823,0.564202953432929,0.724989773372933,0.630902083702475,0.583957032654609,0.61659045828858,0.661328974474167,0.501364549909306,0.516307064602578,1
