"","Brown.headed.Nuthatch","Tufted.Titmouse","Eastern.Wood.Pewee","Yellow.throated.Warbler","Acadian.Flycatcher","White.eyed.Vireo","Fish.Crow","Chipping.Sparrow","Great.Crested.Flycatcher","Summer.Tanager","Eastern.Phoebe","N..Rough.winged.Swallow","Black.and.white.Warbler","Gray.Catbird","Northern.Parula","Black.throated.Blue.Warbler","Yellow.rumped..Myrtle..Warbler","American.Redstart","Common.Yellowthroat","Black.thr.Blue.Warbler","Yellow.rumped.Warbler","Ring.billed.Gull","White.throated.Sparrow","Purple.Martin","Bobolink","Cedar.Waxwing","Downy.Woodpecker","White.breasted.Nuthatch","Hooded.Warbler","Ovenbird","Red.eyed.Vireo","Blue.Jay","Red.bellied.Woodpecker","Ruby.throated.Hummingbird","Eastern.Kingbird","Red.winged.Blackbird","Blue.gray.Gnatcatcher","Scarlet.Tanager","American.Goldfinch","Eastern.Towhee","Wood.Thrush","Brown.headed.Cowbird","Orchard.Oriole","Prothonotary.Warbler","Carolina.Wren","Northern.Cardinal","Prairie.Warbler","Blue.Grosbeak","Yellow.breasted.Chat","American.Crow","Carolina.Chickadee","Pine.Warbler","American.Robin","Northern.Mockingbird","Eastern.Bluebird","European.Starling","House.Finch","Indigo.Bunting","Brown.Thrasher","House.Sparrow","Mourning.Dove","Cliff.Swallow","Barn.Swallow","Chimney.Swift","Common.Grackle"
"Blue.Grosbeak",0.404208029128522,0.652872777017784,0.476060191518468,0.437222057745451,-0.0537027543342456,0.0718685999970505,0.0218953143158911,0.476141618046305,0.442126865753989,0.443304265077594,0.334416144398609,-0.0519746972889453,-0.02413144816442,0.034877757391266,0.217168262653899,-0.0574850375119057,0.0848298285025026,0.3669003302042,0.461775276122494,0.0667923382907853,0.0716974842827718,-0.0574653676952437,-0.132033523395024,0.137506415556476,0.228913631520625,0.24452804377565,0.33064710824982,0.412872521759153,0.56367712029556,0.473405171965579,0.744058824347007,0.688098495212038,0.640109429769116,0.551902145736869,0.704755429542746,0.70815525056188,0.549153709513462,0.642161062556838,0.552573097492998,0.46922024623803,0.593947692045382,0.552573097492998,0.702277511675248,0.216535547274183,0.548127893119601,0.558044118260255,0.703386972398003,1,0.817855322376951,0.588476671278125,0.737903925983842,0.678186573503555,0.681942544459644,0.745212038303694,0.804923930382746,0.778994229645064,0.695964432284542,0.794665766444138,0.751967201036386,0.731782458151424,0.787790697674419,0.226363484245275,0.504103967168263,0.600102590408547,0.537869729180994
"Yellow.breasted.Chat",0.369888799254315,0.639644271369677,0.428253811633602,0.523695473874865,0.0708176530961341,0.14273491527086,-0.0444824642951535,0.382141635306192,0.420998656631394,0.477933629832364,0.199042419300952,-0.0571135464317163,-0.0826771847342789,-0.0622435056920502,0.165212932123826,-0.233744024639722,0.0106055422511119,0.241108085235689,0.325008552856654,-0.0195272536888243,0.0304638068563705,0.0952788231269244,-0.137529934998289,0.0615805679096818,0.154688578531705,0.0861980515428656,0.173503582383054,0.281972368333082,0.599555090408289,0.438590489223401,0.719220288298799,0.62031812092455,0.53419975764276,0.410314004962086,0.584260059876728,0.501710015660646,0.63885092655357,0.533173765790693,0.542407692459294,0.514451863176468,0.617305097660168,0.310875531176228,0.498287934215647,0.0868002372464313,0.370725055880123,0.442544485524796,0.771086409916373,0.817855322376951,1,0.567031496908896,0.612859132967878,0.654688607812281,0.647682581731809,0.641696605930221,0.671340668535684,0.679726271710173,0.767744153523658,0.864227136724235,0.711548342321321,0.687596246162392,0.724132044112089,0.326607406241252,0.384299646461942,0.514363915169469,0.566347502340852
"American.Crow",0.407388457933392,0.696187392633505,0.289622161866689,0.3762613801232,-0.0639534921121614,-0.047904209144055,-0.15563538905096,0.210670326957708,0.426324786324786,0.288645707714782,0.316923076923077,0.094017094017094,0.0574948968324865,0.214358974358974,0.213711748720992,0.0749230418284259,0.208618343253575,0.389401709401709,0.45519838503362,0.213698943427326,0.199486813792743,0.2428180716558,0.164158696330682,0.375855015140457,0.294218337773727,0.333390328004748,0.540404948114466,0.349820548830414,0.544925942992191,0.564295518636718,0.573333333333333,0.70815525056188,0.589059829059829,0.487413093041375,0.689242437225681,0.563760683760684,0.68,0.727179487179487,0.765470085470085,0.692084127058062,0.718974358974359,0.470769230769231,0.554947456310919,0.488105775569638,0.403076923076923,0.569230769230769,0.519240704570017,0.588476671278125,0.567031496908896,1,0.790769230769231,0.75367790478549,0.738245864781796,0.657890247262703,0.643760683760684,0.564734125984913,0.66814841120131,0.647179487179487,0.662562084816945,0.586283641391969,0.680116269129686,0.405128205128205,0.659941880050425,0.765470085470085,0.707350427350427
"Carolina.Chickadee",0.49085007316072,0.756026682275383,0.390152168465044,0.389259500527456,0.000341997284022254,0.0848588847694689,0.0342055800112,0.389534906501347,0.474188034188034,0.38850891464928,0.223247863247863,-0.10017094017094,0.150924104185277,0.316239316239316,0.286202773887153,0.0947656739108401,0.30950754204014,0.454358974358974,0.551641619127895,0.283219593292305,0.339093366155418,0.259917935856913,0.257181957584735,0.27770179462607,0.292507766042485,0.311848183733672,0.665984764628685,0.582577861163762,0.585658472650527,0.694596483849197,0.724444444444444,0.830227401431311,0.795555555555555,0.444254941443896,0.755601262447409,0.621196581196581,0.68,0.793504273504273,0.726495726495726,0.711232699743463,0.745641025641026,0.504273504273504,0.58336240934843,0.472360427970618,0.70051282051282,0.80034188034188,0.680348986422769,0.737903925983842,0.612859132967878,0.790769230769231,1,0.882312898974933,0.729697394832956,0.734484538004307,0.823589743589743,0.655720968814705,0.714310148925045,0.737435897435897,0.798700293261521,0.669745256619297,0.731749027620678,0.332649572649573,0.467772275600508,0.696410256410256,0.619145299145299
"Pine.Warbler",0.488105432443675,0.691873487196866,0.383233583412705,0.612014385139755,0.0130047920004531,0.195856876693323,0.0280677738151342,0.476386064858701,0.479986427786674,0.411704336224869,0.336298402362295,0.00239480042373964,0.187671243882016,0.276086277422556,0.347647607810097,-0.0078740157480315,0.28302534169407,0.468354540014224,0.560917212861646,0.343728762879436,0.358157854932195,0.226214934534197,0.233401793271289,0.0513347052649463,0.151318041766518,0.212147162246319,0.581290029187145,0.454187420796908,0.595992543127164,0.66495554886527,0.744098703090531,0.747647660497108,0.674307376455833,0.332133915092459,0.708540143869851,0.465617625244236,0.671570461685845,0.695518465923241,0.61956908105607,0.579640794911716,0.624358681903549,0.412247787229467,0.501884324725657,0.435006051592815,0.718782241468141,0.640095941830981,0.720862581154544,0.678186573503555,0.654688607812281,0.75367790478549,0.882312898974933,1,0.595038572816691,0.595722918501357,0.791310482872827,0.614410414611779,0.654234474540261,0.695518465923241,0.74482287587478,0.580523712078873,0.674080499395561,0.31440308420239,0.434217336920288,0.618884852363573,0.549093525728875
"American.Robin",0.411734543424609,0.618331053351573,0.284541723666211,0.163530628796812,0.0136822304036295,-0.228268362847775,-0.121108457309773,0.173764326126094,0.371003595779643,0.240465199343788,0.367242269002153,-0.0981364350126797,-0.0417593854760176,0.068045820792764,0.0875512995896033,0.0191616791706353,0.105695229868038,0.473585235165719,0.434068759555144,0.148827030704339,0.13860372856574,0.19052505837054,0.0323242693285746,0.504874301893927,0.485201090427871,0.455882352941177,0.391560301518468,0.376412386131168,0.344231609144966,0.452539770600044,0.598050957620825,0.789329685362517,0.617883407902133,0.600035138583567,0.665925458060658,0.715335965318906,0.694135759845783,0.715335965318906,0.713626271329138,0.767270861833105,0.77962045933418,0.46127543843939,0.464475594630655,0.352105629045845,0.495811257032702,0.593263814449475,0.494013029252294,0.681942544459644,0.647682581731809,0.738245864781796,0.729697394832956,0.595038572816691,1,0.882010943912449,0.749529845114265,0.737256286730397,0.718365253077975,0.787143112889159,0.766164943913097,0.706294943830582,0.753419972640219,0.210292360741457,0.568057455540356,0.746110457134729,0.767310662607851
"Northern.Mockingbird",0.348101286194051,0.58515731874145,0.229822161422709,0.182004800250845,-0.147426032599107,-0.244695471418529,-0.0913445144116084,0.286129643315901,0.311848183733672,0.181802636488226,0.357667982659453,-0.197640625217174,-0.00479206062839546,0.0270131650383334,0.0673734610123119,0.0191616791706353,0.150675562319969,0.366558391406246,0.33897725824992,0.151395966792447,0.210814559991348,0.0916709437043174,0.0894475812637276,0.548999494945632,0.403079608268006,0.366279069767442,0.266645358702761,0.361862566749108,0.405512024895288,0.45271079848009,0.612412387134876,0.799589603283174,0.612412387134876,0.607400685531638,0.627608658007848,0.706787495370066,0.616173713912365,0.76525902982013,0.714652087722998,0.733926128590971,0.753291171891754,0.448281764117154,0.519945588239329,0.477576424422901,0.571037792582492,0.56898615979477,0.576291515079979,0.745212038303694,0.641696605930221,0.657890247262703,0.734484538004307,0.595722918501357,0.882010943912449,1,0.81962729869475,0.803284343964256,0.73358413132695,0.804240052786839,0.763428029623611,0.674820429501489,0.685362517099863,0.156949908260697,0.51812585499316,0.699606780613041,0.734142599206353
"Eastern.Bluebird",0.455960381549296,0.621302795881669,0.265686446009938,0.362921203918832,-0.148426821265658,-0.0253207962618576,0.012998120404256,0.469562270962554,0.40991452991453,0.299247623519472,0.523418803418803,-0.0516239316239316,0.0742642417419618,0.0536752136752137,0.284493079897385,0.059185781900994,0.292749675123049,0.406495726495726,0.435020545276307,0.203767422018043,0.21385807653596,0.127564986940301,0.153898777810014,0.359439145507388,0.28429702173252,0.413404006725888,0.328360339901933,0.432312478642674,0.467568365657872,0.516415898873603,0.708717948717949,0.797059338029813,0.641709401709402,0.356568538198223,0.686505990824785,0.626666666666666,0.567179487179487,0.723076923076923,0.653333333333333,0.565224833017281,0.606153846153846,0.587008547008547,0.585074153507317,0.435050799964243,0.713504273504273,0.623931623931624,0.625278002604737,0.804923930382746,0.671340668535684,0.643760683760684,0.823589743589743,0.791310482872827,0.749529845114265,0.81962729869475,1,0.808619911464769,0.740981375165425,0.797606837606837,0.814092804266561,0.657431247815265,0.657548308464749,0.204102564102564,0.577192690945656,0.693675213675214,0.651965811965812
"European.Starling",0.0706707734428474,0.42182691486709,0.107423885862341,0.18788501026694,-0.276646710635628,-0.367682322128637,-0.242470910335387,0.188879386853267,0.12314008804032,0.0386655266565565,0.244227841279968,-0.329741791307968,-0.115220011773215,-0.120061585839312,-0.0130003428750604,-0.14170802877397,0.125919591235512,0.405678178932832,0.234217283154097,-0.049169129069846,0.0975693312911188,0.0229255777521176,0.041573995475855,0.421727978798282,0.33681328578161,0.329285000453832,0.141435621837069,0.313527470803037,0.35171241126676,0.32831480377846,0.634171453407649,0.709887143835533,0.446040763346048,0.49811561536543,0.666666666666667,0.696083553227921,0.570891130386929,0.729947077439009,0.624935946804625,0.572186143645749,0.701556446029713,0.41388751813552,0.456242674552876,0.21061648775955,0.530528545973713,0.44296226114504,0.484770704996578,0.778994229645064,0.679726271710173,0.564734125984913,0.655720968814705,0.614410414611779,0.737256286730397,0.803284343964256,0.808619911464769,1,0.709031858120069,0.770993773452449,0.75444900752909,0.808521560574949,0.675675715216953,0.346844581313568,0.63770102945033,0.716264845434529,0.777834889454689
"House.Finch",0.305165943277733,0.640218878248974,0.294117647058824,0.299863171841853,0.00513083640136105,-0.0273785142845907,-0.13684571447432,0.30169318040003,0.41272012912998,0.316401578083931,0.24209266895114,-0.169943582582933,-0.199897386213068,-0.0304325530178693,0.0448016415868673,-0.125235260293795,0.0400205239306162,0.227389300639136,0.252095095186873,0.024147999228207,0.07323752571128,0.0957756128254062,-0.121600822712257,0.250042760626328,0.246535532900762,0.338577291381669,0.251888923150356,0.277644788678833,0.526018764247876,0.430990257714328,0.6004445292065,0.687927496580027,0.552915036290952,0.377698395825511,0.585015429377716,0.552915036290952,0.637715858183441,0.612754325932829,0.710206883349602,0.609610123119015,0.683193718311268,0.368951962991921,0.491183369331128,0.276275393913463,0.427081558644031,0.587792793682217,0.527882343584688,0.695964432284542,0.767744153523658,0.66814841120131,0.714310148925045,0.654234474540261,0.718365253077975,0.73358413132695,0.740981375165425,0.709031858120069,1,0.885279547901839,0.774375686781556,0.735887829585654,0.717510259917921,0.261925119232448,0.395690834473324,0.683535657109222,0.643186878950699
"Indigo.Bunting",0.464853832352209,0.676013003554243,0.38981022966709,0.412519294935072,0.0964432340942755,-0.0314799088660933,-0.0933812334305761,0.341655286738231,0.435897435897436,0.400820816874081,0.30051282051282,-0.117948717948718,0.0109514089204736,0.0406837606837607,0.0981364350126797,-0.163188543160544,0.0140218886449124,0.343589743589744,0.409028751690615,0.119520723166886,0.149529567113943,0.135430924472812,-0.00376197012424479,0.243844063507867,0.276428391768804,0.360745431841035,0.327674111396391,0.423070644182379,0.573678316868663,0.511285939613269,0.718974358974359,0.758762192659011,0.675213675213675,0.399726689795703,0.654694801414369,0.65059829059829,0.66974358974359,0.617094017094017,0.675897435897436,0.623012489871437,0.714188034188034,0.325128205128205,0.540226456544497,0.25363701241031,0.489230769230769,0.604102564102564,0.770651717652337,0.794665766444138,0.864227136724235,0.647179487179487,0.737435897435897,0.695518465923241,0.787143112889159,0.804240052786839,0.797606837606837,0.770993773452449,0.885279547901839,1,0.769625550252001,0.741234918842705,0.78440760250553,0.308034188034188,0.467430336802555,0.675213675213675,0.725811965811966
"Brown.Thrasher",0.306297056810404,0.532671943591289,0.267704428940388,0.366872005475702,-0.0278870833850386,0.00273878824676825,-0.0532169746748802,0.338922160648843,0.422096857338208,0.400684351458652,0.354711864716144,-0.175474625457456,-0.0191748013649333,0.111510190836512,0.299350000412574,0.0961834688055208,0.324893075755756,0.34718663711368,0.389563735384864,0.131917175553246,0.229715864197687,0.217108643040576,0.107613346314044,0.380838328926968,0.238918367353215,0.309613428998148,0.392380863494587,0.361301454611911,0.563185063610699,0.59452524394484,0.705319059830945,0.786178629654966,0.664272363817505,0.453735861536862,0.76694045174538,0.636223788208321,0.755259206647297,0.808619911464769,0.734735858640577,0.702873800968724,0.772361996652897,0.605096710398129,0.507278829589197,0.397260367156224,0.651958355013473,0.674191982020753,0.572724161533196,0.751967201036386,0.711548342321321,0.662562084816945,0.798700293261521,0.74482287587478,0.766164943913097,0.763428029623611,0.814092804266561,0.75444900752909,0.774375686781556,0.769625550252001,1,0.831793292265572,0.818679486842617,0.185736299460816,0.436195714886894,0.745339588444049,0.695057385827585
"House.Sparrow",0.0802532511978097,0.394628829115319,0.125384885887095,0.157939767282683,-0.162703167479581,-0.285689848991013,-0.163757700205339,0.140633021733139,0.235676446277168,0.228058172713229,0.136480264244688,-0.320848340505056,-0.0451977460744856,0.221652158472576,0.0973315144198598,0.0927605695597727,0.31154833646721,0.302377327299008,0.385799834559889,0.00376906215866416,0.225607681827534,0.257142860906214,0.157570575445525,0.342514975072682,0.344514809084543,0.316455714721864,0.309991180871051,0.2808219836794,0.417123385514035,0.440889655725425,0.632119118606977,0.694834115243358,0.508636974766544,0.541467266788703,0.784394250513347,0.806567576664097,0.770651717652337,0.770309661852225,0.730289133239121,0.671741400925817,0.796305902660737,0.480246343357248,0.548210510977386,0.251712387810194,0.478194008556577,0.607491100998913,0.481006160164271,0.731782458151424,0.687596246162392,0.586283641391969,0.669745256619297,0.580523712078873,0.706294943830582,0.674820429501489,0.657431247815265,0.808521560574949,0.735887829585654,0.741234918842705,0.831793292265572,1,0.833732515434792,0.347870748713904,0.50615808641189,0.671113479819745,0.748418090645057
"Mourning.Dove",0.39941842912192,0.581395348837209,0.425102599179207,0.39411565768604,0.13955875011702,-0.00992471142816411,-0.0571330857930284,0.391311789543802,0.50606942097131,0.556866777427719,0.227389300639136,-0.0878782710740721,0.0227622879848784,0.223627973861646,0.189637482900137,-0.0318220743369478,0.0978279473859506,0.375448800153039,0.571575175111621,0.179483001355751,0.26813832427471,0.249016593346056,0.044125193051705,0.196340006292083,0.23147992783812,0.203146374829001,0.447497487449678,0.44026041706656,0.648066072711507,0.614674200883053,0.691742188260108,0.759233926128591,0.697555147825319,0.643371961324544,0.782928543936201,0.775175254960784,0.813130461533632,0.705419740178252,0.769020356597619,0.731532147742818,0.770730050587387,0.614464019922597,0.583633358678918,0.430845828054639,0.584373405702682,0.705077801380298,0.65309617232869,0.787790697674419,0.724132044112089,0.680116269129686,0.731749027620678,0.674080499395561,0.753419972640219,0.685362517099863,0.657548308464749,0.675675715216953,0.717510259917921,0.78440760250553,0.818679486842617,0.833732515434792,1,0.370319718183736,0.490424076607387,0.682167901917408,0.708497189359834
"Cliff.Swallow",0.170343788455776,0.337835532378145,0.066336126802996,0.163160616653424,-0.0147058832129569,-0.255945345998237,-0.010603729803472,0.238030109679488,0.0577777777777778,0.173734620283305,-0.115213675213675,0.165128205128205,0.29295018862267,0.229401709401709,0.0762523519436501,0.0311324055086153,0.0817373508813186,0.403760683760684,0.32318743340103,0.246575703954607,0.428400498916835,0.44767444478513,0.278385789194114,0.186046522508106,0.150530312349349,0.0184646950894937,0.0706815360708445,0.186548140031874,0.409379037574535,0.391928887489503,0.233504273504273,0.244486240536815,0.206153846153846,0.286693435611828,0.344792246512896,0.313504273504273,0.333333333333333,0.30051282051282,0.439316239316239,0.471875541175951,0.46051282051282,0.276581196581197,0.150291137150212,0.2895774797559,0.271794871794872,0.361367521367521,0.309902554901472,0.226363484245275,0.326607406241252,0.405128205128205,0.332649572649573,0.31440308420239,0.210292360741457,0.156949908260697,0.204102564102564,0.346844581313568,0.261925119232448,0.308034188034188,0.185736299460816,0.347870748713904,0.370319718183736,1,0.577192690945656,0.424957264957265,0.526837606837607
"Barn.Swallow",0.101779000140275,0.280095759233926,0.0311217510259918,0.145056457342779,-0.315033355043568,-0.407426515697565,-0.30379748613299,0.0993671983063589,0.0198324502813081,-0.0523345312938827,0.393229617646626,0.161737051432047,0.0741057947176869,0,0.0119699042407661,0.133789581352114,0.223704467099342,0.568302282198863,0.400205239306162,0.191471369766918,0.321013079986826,0.253976401867372,0.276723109913406,0.425346337672831,0.446877732086601,0.459302325581395,0.138813446068554,0.080109593774164,0.235535899643696,0.212416627016347,0.327577368439537,0.426128590971272,0.236963586981836,0.430627558777929,0.580910057943487,0.61856728549804,0.41648145590747,0.529663198030108,0.623696367467344,0.465458276333789,0.540263300766669,0.486578909487955,0.391542825256288,0.267716676629899,0.352196961892195,0.242434607749094,0.223058514593141,0.504103967168263,0.384299646461942,0.659941880050425,0.467772275600508,0.434217336920288,0.568057455540356,0.51812585499316,0.577192690945656,0.63770102945033,0.395690834473324,0.467430336802555,0.436195714886894,0.50615808641189,0.490424076607387,0.577192690945656,1,0.769020356597619,0.764575152224222
"Chimney.Swift",0.18471013206048,0.485553093094095,0.254060526879516,0.234650278876832,-0.103283179774721,-0.217621978682993,-0.296904434497216,0.147742826697614,0.181538461538462,0.101573193354609,0.277948717948718,-0.0324786324786325,0.0301163745313025,0.0365811965811966,0.040690716956477,0.14334591107813,0.253077990176468,0.422222222222222,0.365253099335767,0.118150858144916,0.275107029655859,0.15629275879817,0.127222989656278,0.319083465992763,0.566541357387549,0.545392382735973,0.338653767485065,0.170802792432854,0.432312478642674,0.406292773418437,0.541880341880342,0.639767490971163,0.470769230769231,0.57030414610955,0.780913391655697,0.692307692307692,0.598632478632479,0.72034188034188,0.811965811965812,0.671567799180847,0.727863247863248,0.443418803418803,0.366655598833433,0.346055357013257,0.504273504273504,0.511111111111111,0.315375447703264,0.600102590408547,0.514363915169469,0.765470085470085,0.696410256410256,0.618884852363573,0.746110457134729,0.699606780613041,0.693675213675214,0.716264845434529,0.683535657109222,0.675213675213675,0.745339588444049,0.671113479819745,0.682167901917408,0.424957264957265,0.769020356597619,1,0.811282051282051
"Common.Grackle",0.0930391776304641,0.324499919257955,-0.0581295956521099,0.0690952716226241,-0.306771563767961,-0.45269477641132,-0.452539823548177,-0.0273597827217803,0.0105982905982906,0.00923392666860085,0.187692307692308,-0.232136752136752,0.0616016751776641,0.0776068376068376,0.00718071475702534,0.0687649835959525,0.269151862525514,0.44,0.451778412193397,0.164041336380912,0.38049628977278,0.394664865761681,0.305745571915895,0.52359784183807,0.437564248851857,0.396990944424115,0.194888895573979,0.232072732002956,0.327571688092667,0.441518493672729,0.537777777777778,0.683535657109222,0.425641025641026,0.437404441190327,0.770993773452449,0.772991452991453,0.74974358974359,0.75042735042735,0.855042735042735,0.819285359896796,0.887179487179487,0.351111111111111,0.25744632149649,0.324833366771099,0.413333333333333,0.439316239316239,0.467248222952993,0.537869729180994,0.566347502340852,0.707350427350427,0.619145299145299,0.549093525728875,0.767310662607851,0.734142599206353,0.651965811965812,0.777834889454689,0.643186878950699,0.725811965811966,0.695057385827585,0.748418090645057,0.708497189359834,0.526837606837607,0.764575152224222,0.811282051282051,1
