"","Red.winged.Blackbird","Common.Yellowthroat","Eastern.Kingbird","Common.Grackle","Eastern.Phoebe","N..Rough.winged.Swallow","House.Finch","Indigo.Bunting","Brown.Thrasher","Ovenbird","White.eyed.Vireo","Brown.headed.Nuthatch","Eastern.Towhee","Northern.Cardinal","Fish.Crow","Prairie.Warbler","Chipping.Sparrow","Eastern.Bluebird","Carolina.Wren","Pine.Warbler","European.Starling","Orchard.Oriole","American.Crow","Brown.headed.Cowbird","American.Goldfinch","Red.eyed.Vireo","Red.bellied.Woodpecker","Great.Crested.Flycatcher","Summer.Tanager","Hooded.Warbler","Prothonotary.Warbler","Yellow.throated.Warbler","Northern.Parula","Scarlet.Tanager","Downy.Woodpecker","Gray.Catbird","Acadian.Flycatcher","White.breasted.Nuthatch","House.Sparrow","Blue.gray.Gnatcatcher","Wood.Thrush","Yellow.breasted.Chat","Blue.Grosbeak","Mourning.Dove","Ruby.throated.Hummingbird","American.Robin","Carolina.Chickadee","Tufted.Titmouse","Eastern.Wood.Pewee","Northern.Mockingbird","Black.throated.Blue.Warbler","Chimney.Swift","Bobolink","Cedar.Waxwing","Purple.Martin","Barn.Swallow","Cliff.Swallow","White.throated.Sparrow","Yellow.rumped..Myrtle..Warbler","Black.and.white.Warbler","Blue.Jay","Ring.billed.Gull","Yellow.rumped.Warbler","American.Redstart","Black.thr.Blue.Warbler"
"Tufted.Titmouse",0.180474088123819,0.488300061990795,0.5871582726563,0.0128375363868286,0.214404682678712,0.327556791833554,0.577339989959936,0.692191354854626,0.591295937891813,0.69837767174119,0.66481576433514,0.766049128619613,0.776389573855697,0.828815018295114,0.671036790717607,0.641829228075931,0.736169162784976,0.645885321265788,0.548675695124595,0.715193505675604,0.467687982389215,0.584298455356426,0.746718177757706,0.700085856594089,0.665748868056637,0.827490145697002,0.805258361062105,0.795294722514468,0.724434386832872,0.715887623893818,0.637191910038867,0.562196208902771,0.482540846980051,0.613463881526319,0.607401302362811,0.310903497889404,0.371496542341883,0.644892640663831,0.534066184429757,0.748414500401245,0.640098614535701,0.792919571801461,0.748698825975467,0.761287833569735,0.548018203727419,0.70165529566822,0.868903397617573,1,0.838213158688669,0.778770356580561,-0.0758123352540488,0.343623606317145,-0.00492480651270876,-0.157291646922083,-0.349742137575809,-0.205620826597777,0.227273726126068,-0.0174570224199264,-0.0812974655147011,0.2153013565256,0.524654384899461,0.298852714732193,-0.012061489500576,0.349697846386409,0.21311458057677
"Eastern.Wood.Pewee",0.364535070794844,0.493602879345544,0.484154483322878,0.0168394740589011,0.306070643889543,0.24228824757214,0.624523834908685,0.703884223623755,0.606007324013975,0.550016310089476,0.621242718880569,0.703264270346666,0.733452557414717,0.801544528776508,0.658822782447177,0.580299142436587,0.700877424591896,0.602756986818543,0.590887823155498,0.639278324437074,0.365623109391007,0.692568943758674,0.67776770360537,0.629081770289195,0.584143024730952,0.687647257930224,0.725112014468424,0.813031701227448,0.750671415138389,0.634152922428291,0.556628713655302,0.655963321291631,0.285161268239442,0.380632657478194,0.552272123017467,0.257506221641948,0.456768710883613,0.379859625154418,0.427796342012793,0.597846116445565,0.495312186694821,0.656708295949017,0.755949253382764,0.784723565263318,0.573782523753256,0.680342937439523,0.799819120706954,0.838213158688669,1,0.866853813728333,-0.241641030631391,0.119708434302552,-0.155194175084277,-0.111229298346281,-0.516475176376234,-0.330585336412124,-0.0965311209511931,-0.0623204005914176,-0.165465353311309,-0.0516199298684038,0.414155491695304,0.210265514076253,0.121613713574973,0.275639646413097,0.332109048711814
"Northern.Mockingbird",0.373414644070623,0.481611458340886,0.441813721085085,0.155370651068997,0.476716146171659,0.307934710200197,0.721608938450631,0.695452029071491,0.669379185791278,0.454186862912828,0.578112218730284,0.688688951360283,0.726489455588171,0.695674708632468,0.571223695938076,0.585946282418389,0.707461683509246,0.709071769746702,0.623798690495705,0.680262660744786,0.377919310998546,0.564286570205415,0.616999198964509,0.537840031318507,0.574967181794686,0.516282687468177,0.553761227331293,0.667615207155576,0.524908043337209,0.471247213643511,0.522541675181898,0.551550121601736,0.151458371567442,0.197993023666425,0.472144008284531,0.101662410734225,0.336847409532795,0.342285259097717,0.346445378740267,0.521340946759544,0.32928370152145,0.654197769043424,0.732481572869838,0.723385803173232,0.638365611351086,0.709898764275033,0.778721762921461,0.778770356580561,0.866853813728333,1,-0.304973425821883,0.0240116688207955,0.00656237048673416,-0.149151779231637,-0.383154746706594,-0.25867484220714,-0.161774786097405,-0.15734409568539,-0.2533331608892,-0.0542353809023471,0.288945291637712,0.0531248703237801,0.25985069077676,0.302535156029156,0.2995848151295
"Black.throated.Blue.Warbler",0.136037364705305,0.197416096133882,0.262606563768106,-0.296949169872975,0.0441437407702267,-0.0187085950275186,-0.376335500076271,-0.339266875178579,-0.0662805423650705,0.0812650759635288,0.0266294397471899,-0.0157414138333062,-0.0630300042303723,-0.00882928105928602,-0.076522906021489,-0.316959407168645,-0.251975562161675,-0.11383181981346,-0.199994923102142,-0.268790082541145,-0.243140495878173,-0.137773137109223,-0.111549021796489,0.0104239370194504,0.140140037381824,0.0920876175542874,0.230887928064233,-0.074538341234782,-0.0467774251704533,-0.0671109185761053,-0.0360211363995536,-0.0311005628007051,0.557713510240539,0.443187969255018,0.233300612036819,0.534608965560215,-0.2520072658445,0.00919323250708031,-0.0483398065500693,0.0283855724070785,0.153042954113032,-0.361441736610543,-0.225156598623235,-0.237792823060085,-0.146805149991385,-0.0337401681099278,-0.0600513831352221,-0.0758123352540488,-0.241641030631391,-0.304973425821883,1,0.413318946249135,0.25073888305888,0.336953534292448,-0.059399188780963,0.126653250576959,-0.106820656045298,0.206242764762219,0.49448874996084,0.461064033000497,0.0687336961035495,0.0932479221241576,0.00275114195398048,0.0808398229080762,0.154756827372908
"Chimney.Swift",-0.0495971321821906,-0.183258842152246,0.273853988891927,-0.127604148198801,-0.142610265954197,0.0678336315374208,-0.109607699261453,0.179741984602915,0.181004792973954,0.0642067297464618,0.0814789383700734,0.10919268217117,0.146525249942319,0.127378842513606,0.159708695924453,-0.0821547596584311,-0.0418675658423268,0.0104256984054079,-0.0510938516248464,-0.201245723347333,0.191123692845009,0.0316650145712205,0.174752125225325,0.367688770328304,0.434866716337272,0.341729594751484,0.45487681990465,0.338969242598612,0.290432724388299,0.321407401973361,0.200778351186611,0.0438925745770696,0.382635476326437,0.594476564453931,0.170966358088187,-0.0179449534128096,0.201915834005392,0.555890753010159,0.416803862970937,0.240206254179918,0.500938735164149,0.312394265357095,0.28720885172861,0.364993768735787,0.173257169458404,0.368036279404152,0.172586184361614,0.343623606317145,0.119708434302552,0.0240116688207955,0.413318946249135,1,0.150264207564788,0.0456327990986814,0.0897670785719751,0.0979846916927225,0.204629295445943,-0.0816178869211613,0.161751294869174,-0.0953580473569503,0.0260847984786189,-0.0527013596244656,-0.471122798512059,-0.162076387792542,-0.289939293244337
"Bobolink",-0.135560757175712,-0.153269178165556,-0.234363310981397,-0.142638837306767,-0.230886063426399,-0.133711780388695,0.0805652512901385,-0.0656766565600269,0.0143180613864697,-0.248728337666795,-0.175304116624469,-0.138864655873124,-0.00349126579065119,-0.085854361468618,-0.432261738736033,-0.347787193281063,-0.425810300678888,-0.325616252149477,-0.261046847315263,-0.17915341689883,-0.324924382691673,-0.339623000348419,-0.319992006298127,-0.33714008908713,-0.0361382892944451,-0.212724880360222,-0.0291461780389345,-0.30872403214282,-0.467732804444009,-0.274666052159961,-0.198423142473207,-0.497133554582572,-0.205665680240654,-0.0974604126564437,0.307266283327224,0.135055955669879,0.260649471029769,0.216219157891931,0.119332935309955,0.204097132599858,0.24508063884323,-0.090112440093281,-0.256750775167664,-0.118617933168981,0.249472115863413,0.202703257287087,0.0155275556756563,-0.00492480651270876,-0.155194175084277,0.00656237048673416,0.25073888305888,0.150264207564788,1,0.280519991150974,-0.0601563625046457,-0.133757010246445,-0.277303822159633,-0.451335430541124,-0.311134976581595,0.0446853001183653,-0.267127395210033,-0.279654885364242,-0.046615349756371,0.0162883786368075,-0.198232939544658
"Cedar.Waxwing",0.176714004209778,0.0639689395565379,0.0300062078357147,0.0720109565804041,0.112490321979667,0.00377289466258125,-0.0198044073437589,-0.0620974952067147,-0.0364145331819196,-0.204946105217771,-0.0889492740645307,0.205173382251807,-0.119939571847867,0.00821832611118094,-0.156242405228566,-0.202565875325542,-0.214812231643613,-0.0116680581083814,0.0474009679489725,-0.104729086659056,-0.208831567770126,0.062084695233006,-0.0436582334059061,-0.139189844004313,-0.132030868754379,-0.203947106851861,0.110800937289504,0.0756804643140665,-0.0215293085490201,-0.36365056987027,-0.174587574863802,-0.190118173768752,0.041956567791218,-0.00987365031924378,0.182685824867827,0.245115291424094,0.266401431321316,-0.0963872519534594,-0.311952824807035,-0.189782231197142,-0.218546288120546,-0.422020004323416,-0.215599271691062,-0.180537030744469,-0.348356535200077,0.246536984370126,-0.0922130382387483,-0.157291646922083,-0.111229298346281,-0.149151779231637,0.336953534292448,0.0456327990986814,0.280519991150974,1,-0.383879261717018,-0.104167116362562,-0.350471364849718,-0.115246376640167,0.163811176994382,0.105772848873433,-0.126830313024543,-0.299667238767546,-0.208262852530446,0.0652246872071426,0.0373693840200245
"Purple.Martin",-0.548259609647375,-0.486109359932481,-0.3703770123537,-0.0516382191272978,-0.191700121306002,-0.0572617553450761,-0.295445890761394,-0.417183564644598,-0.0713351019595704,-0.0843912265371348,-0.19257589754231,-0.426639324712724,-0.281884936450865,-0.365604173994276,-0.173968184174349,-0.20683887742268,-0.114517219305264,-0.200331006531297,-0.151043565677628,-0.202424950245206,0.0784519641538119,-0.255752779074674,-0.202014843668996,0.0283213837905628,-0.255070638858763,-0.337989004059771,-0.363853805288447,-0.47973072271774,-0.389874767518003,0.0181419335847701,-0.0267032576869054,-0.22966374457136,-0.0801932614563497,0.0227982703947012,-0.209141712262019,-0.303404235449117,-0.35912998514522,0.0947677458988564,-0.0538734513152356,-0.360650388191753,-0.24054762835649,-0.19799530605979,-0.25271453308914,-0.29643081246398,-0.127652315843668,-0.463888383878288,-0.220461570130129,-0.349742137575809,-0.516475176376234,-0.383154746706594,-0.059399188780963,0.0897670785719751,-0.0601563625046457,-0.383879261717018,1,0.471981043636844,0.38743614406901,0.158496408677036,0.116864881797578,-0.0415224112554828,-0.177287479478285,-0.13966753540971,0.0360263655299377,-0.184040831426139,-0.371806067024758
"Barn.Swallow",-0.0138497658158874,0.0595953410222575,-0.01842199760904,0.409746533179284,0.30761961916339,0.572766069180978,-0.122414351344628,-0.132665372287884,-0.182773796068069,-0.0937225436442717,-0.269829772634119,-0.227558189270996,-0.423081077966864,-0.303715784694381,-0.0533826501855974,-0.118203411720698,0.0334007474152777,0.0700156705031258,-0.145446147029973,-0.114595815494771,0.110504462468474,0.0622460342126811,0.166814429951413,0.175395530120922,0.0149349991541502,-0.229110761125372,-0.320379416455339,-0.159073337580282,-0.186674149942638,0.0123174574071877,-0.0188105661086396,0.106286808154708,0.0302517285138066,-0.00456308036510987,-0.252452351804219,-0.148924198405728,-0.489528186683284,-0.17868667549831,0.0465253669723532,-0.30593585211895,-0.277537043350195,-0.0571357459278574,-0.00841311301270584,-0.134872414980389,-0.0339647213625661,-0.320379456825679,-0.25122213348387,-0.205620826597777,-0.330585336412124,-0.25867484220714,0.126653250576959,0.0979846916927225,-0.133757010246445,-0.104167116362562,0.471981043636844,1,0.540099094166867,0.289137821108385,0.155788600543222,0.070352929109179,-0.152619386822261,-0.119149283510451,0.12032248215903,0.165040595254702,-0.234468895730845
"Cliff.Swallow",-0.193559245471935,-0.00432484955398376,0.210710128580415,0.253977709086067,-0.153326861838655,0.27748846253848,-0.0709243113062468,0.159185649205304,-0.100337876897883,0.329912208135076,0.0470805244872609,0.0219086801521777,-0.0724854738371042,0.0970363481499329,0.32471178229157,0.333942200347083,0.345378451083935,0.141391346743799,0.0509514215883249,0.171948124231045,0.437111810487114,0.113220270435192,0.25520183228128,0.303215513283968,0.0923293764934039,0.271485135075459,0.00685884080665177,0.0721974739132709,0.191328706930348,0.400181231196405,0.203676219740144,0.144601900435441,0.211604861682748,0.306259190988744,-0.216138444697267,-0.0434528457125402,-0.205003060527612,0.212649712038262,0.320911919242166,0.0536691984487117,0.0804478899720638,0.374972018129597,0.185628935534954,0.0960853323895134,-0.0869470253598945,-0.274538029559019,-0.00257932220782099,0.227273726126068,-0.0965311209511931,-0.161774786097405,-0.106820656045298,0.204629295445943,-0.277303822159633,-0.350471364849718,0.38743614406901,0.540099094166867,1,0.392102393127001,0.157632919462168,0.36905067722332,0.28823985104416,0.270136806932965,-0.0987351697767365,0.090426407321837,-0.306791652665429
"White.throated.Sparrow",-0.0694889303747102,0.133984212851994,0.222017975683109,-0.150275266976097,0.119328081065596,0.0408022302553844,-0.0910449965672087,-0.287697277316794,-0.0875867883526884,0.315122522691051,0.0304881879838828,-0.0633303746647468,-0.108085333566576,0.10906560332359,0.232455986061465,0.021199402607665,0.2635578027102,0.212638089076325,0.0782622231274783,0.0477095339724458,0.399488310086333,0.278435011586417,0.0678982350413134,0.220691941085837,0.276562639261077,0.20413890513523,0.115859890381238,0.121892750044942,0.146578375378095,0.279228246083826,0.318307327567686,0.339505260501925,0.304035219484136,0.455229297827997,-0.058221888682865,0.238028255626003,-0.452029501985742,-0.144348854553343,-0.0255855521760205,-0.0584797487968981,-0.274040919885969,-0.215532135925618,-0.1357227357989,-0.298059355082631,-0.194699776200794,-0.362925734537873,-0.0420917166814066,-0.0174570224199264,-0.0623204005914176,-0.15734409568539,0.206242764762219,-0.0816178869211613,-0.451335430541124,-0.115246376640167,0.158496408677036,0.289137821108385,0.392102393127001,1,0.856641391025529,0.489084126021316,0.694974247149481,0.633624018099442,0.341802481977973,0.0648767086179495,0.234097366601119
"Yellow.rumped..Myrtle..Warbler",-0.128949165988031,0.0391014433799097,0.226792272784422,-0.388240121915486,0.0712018108977257,-0.0258283098669264,-0.248403215096337,-0.441180439961438,-0.0804930563174478,0.193616711731093,0.0522707027834583,-0.0393759492791754,-0.104394330230096,0.0396203032487586,0.16007595025664,-0.129408965194627,0.118668329813957,0.156038447731307,0.063494909766378,-0.10049056060257,0.243844937381558,0.162335177791629,-0.0536771404450369,0.182565983470563,0.219890805152531,0.118248797034865,0.194839740068546,0.0909964613537914,0.102230260143175,0.110947012260186,0.215715258683914,0.201519447377403,0.41462301047908,0.547327782747983,-0.0123054127722058,0.236676343423724,-0.432100702295276,-0.116920271925518,-0.206283777181242,-0.148184639057937,-0.317148955897728,-0.343992836999899,-0.2046322487437,-0.386124908855542,-0.309173232341404,-0.247012962135239,-0.082736657012108,-0.0812974655147011,-0.165465353311309,-0.2533331608892,0.49448874996084,0.161751294869174,-0.311134976581595,0.163811176994382,0.116864881797578,0.155788600543222,0.157632919462168,0.856641391025529,1,0.434532934736035,0.547574506903374,0.448920541007946,0.112923315574558,-0.0185104251882844,0.191463771315387
"Black.and.white.Warbler",0.0548274552738875,0.521552653855467,0.420688763304113,-0.0278917776796758,0.112391442627042,-0.00763848751801493,0.00193622619511957,-0.0522569328719736,0.162975253497067,0.646706361734859,0.389781870129862,0.345336606717004,0.252990790107692,0.359832024434402,0.233473011383145,0.351008221799376,0.287347066655112,0.189409383096615,0.124024194085961,0.319414865368055,0.0702601799280518,0.0736506621207342,0.110458741467646,0.111920540859481,0.165709043921813,0.312032261626529,0.342009630253578,0.0688384596947188,0.167832881690869,0.305513077613841,0.151484072718638,0.178600061356253,0.57348486386162,0.403031616339891,0.273851826842002,0.618601165149967,-0.131238895172185,0.0910202420666064,0.0425421645916743,0.343120269902434,0.144151304655572,-0.0370845696905065,-0.101259849730596,-0.0976580039066179,-0.21897534178509,-0.1076645205062,0.168036542843747,0.2153013565256,-0.0516199298684038,-0.0542353809023471,0.461064033000497,-0.0953580473569503,0.0446853001183653,0.105772848873433,-0.0415224112554828,0.070352929109179,0.36905067722332,0.489084126021316,0.434532934736035,1,0.51439691396992,0.502316134535976,0.36234682012851,0.485093646125855,0.41535839142785
"Blue.Jay",0.0577539978761456,0.313415648706934,0.468420818748206,-0.23951752361118,0.114654284516917,0.0267085936478199,0.241920393420452,0.0914353800410692,0.230100197598975,0.613236425272686,0.315406547403631,0.324825084444965,0.346736403722386,0.522448896687565,0.388927573347019,0.241304395499562,0.504060784375647,0.432383957841022,0.243366030627268,0.366484915084298,0.649968189972089,0.419903794133026,0.328516686072983,0.516202495595874,0.523206840867181,0.658952716895102,0.560891350727017,0.48586735967074,0.454654799281569,0.538844718956953,0.476161373774847,0.394391578937006,0.418192344853296,0.676295904098908,0.339098421429896,0.316400433305777,-0.0477310212094763,0.302070276090608,0.311591143035806,0.469835096428813,0.253445822589303,0.206525537062835,0.265760809350217,0.177536561952867,0.156505530012604,0.194641142822879,0.428515467339697,0.524654384899461,0.414155491695304,0.288945291637712,0.0687336961035495,0.0260847984786189,-0.267127395210033,-0.126830313024543,-0.177287479478285,-0.152619386822261,0.28823985104416,0.694974247149481,0.547574506903374,0.51439691396992,1,0.730831370717013,0.20170155478411,0.294876983239334,0.435929989978439
"Ring.billed.Gull",-0.0329499887747689,0.289663084332548,0.254734613264987,-0.235689539858511,0.0243229077075569,-0.205296854640836,0.118370250513959,0.0141456674370612,0.13966614508894,0.511009137270384,0.218978792676963,0.210169608622175,0.310093957677534,0.406060436000194,0.358559789075476,0.241354367689961,0.26218138855539,0.208107880352928,0.0587080867983623,0.203492974266895,0.262086075918733,0.199300140990442,0.0892684234307623,0.244626950987708,0.371121122774614,0.440597269607177,0.39775416985165,0.263362504729538,0.317423839758614,0.382565878257476,0.197709052221496,0.185999230900393,0.312977423344718,0.441540057506781,0.1375529924519,0.354697119252869,-0.0846616983677433,0.147098496066176,0.253805837254671,0.411888285793736,0.254095425362465,0.152637985728977,-0.0309236056114586,-0.00427819336222502,-0.075333920120021,-0.00331172422223414,0.218594877172897,0.298852714732193,0.210265514076253,0.0531248703237801,0.0932479221241576,-0.0527013596244656,-0.279654885364242,-0.299667238767546,-0.13966753540971,-0.119149283510451,0.270136806932965,0.633624018099442,0.448920541007946,0.502316134535976,0.730831370717013,1,0.341613773747286,0.281203016519782,0.508481510873165
"Yellow.rumped.Warbler",0.093422037988123,0.394678300725259,0.0814167893199842,0.182114553800838,0.473221372198901,0.0554951726261018,0.393452313280598,-0.0235779743147506,0.431757263682988,0.364005603733657,0.285577667429055,0.100603782579515,0.291568011074328,0.235472394223394,0.081632206877295,0.121446807879594,0.263331966796858,0.237245545742455,0.192830177918238,0.316599631638315,-0.0458736590635146,0.0781973809937084,0.111508238102876,0.0298275484442247,0.277822532089409,-0.110713412066129,-0.0405793193856404,-0.0841843942750486,-0.111925055311279,0.143477654426801,0.123359775607613,0.221620186321128,-0.0218933526868837,-0.114157874637596,0.168207334571066,0.235489160056431,-0.176764851747078,-0.252716521377604,-0.00495412931146796,0.076062040154347,-0.100630810586235,-0.183862388074177,-0.143787227540259,-0.0675534179503904,0.0575046466729713,-0.117153690794503,0.245841224039334,-0.012061489500576,0.121613713574973,0.25985069077676,0.00275114195398048,-0.471122798512059,-0.046615349756371,-0.208262852530446,0.0360263655299377,0.12032248215903,-0.0987351697767365,0.341802481977973,0.112923315574558,0.36234682012851,0.20170155478411,0.341613773747286,1,0.356556936279088,0.573118975269135
"American.Redstart",0.0988973836355138,0.662525627354777,0.278307873805546,0.0471790892439822,0.489536847271303,0.396947938646102,0.171722572866791,0.0569328679294083,0.313258837475854,0.4967903044113,0.267003631568187,0.483879531660024,0.326344778983746,0.327772096252182,0.222939474268666,0.322472029977748,0.345068590677273,0.288138274780476,0.312893224958372,0.445313750108416,0.113237084032904,0.195826008212118,0.345691372542189,0.329473618128096,0.0805070883263741,0.234037469753837,0.333002935712798,0.291223287026143,0.174206897454325,0.229505252757178,0.0170424964295334,0.232969468713768,0.279835186377981,0.150037703927611,0.390112257102175,0.282324969843367,0.0836368639113922,0.120570854165241,0.129077404542521,0.460120029897898,0.278763543416013,0.209062622391332,0.198866945313775,0.305272811092965,0.251015839437196,0.375894717523056,0.331513636755525,0.349697846386409,0.275639646413097,0.302535156029156,0.0808398229080762,-0.162076387792542,0.0162883786368075,0.0652246872071426,-0.184040831426139,0.165040595254702,0.090426407321837,0.0648767086179495,-0.0185104251882844,0.485093646125855,0.294876983239334,0.281203016519782,0.356556936279088,1,0.692790466067088
"Black.thr.Blue.Warbler",0.22793456196299,0.652675158453099,0.285571618491556,-0.168003370310981,0.441826304625473,0.00954482452828469,0.183875422091802,-0.0535723846131309,0.334392579468676,0.506963283024669,0.372146511091409,0.402587456180309,0.41938897804824,0.335112420877231,0.157765957525511,0.211386698646387,0.26147440118881,0.248856580378734,0.228873715557246,0.29703218921649,-0.0150664681293602,0.121243877882262,0.165479619417707,0.178549104733774,0.209774353680244,0.225142335666997,0.380431911891297,0.252561723764911,0.214662059011641,0.179198151715721,0.0221569127037881,0.282449661803794,0.28060183350015,0.132788121679519,0.337173050389578,0.303264700289391,-0.0218090046830925,-0.101476017368991,-0.0860674955150869,0.338716586355529,0.182396963981365,-0.0615529910000318,0.0444776922673587,0.133256696865348,0.029631043483847,0.267880603408243,0.300647458411841,0.21311458057677,0.332109048711814,0.2995848151295,0.154756827372908,-0.289939293244337,-0.198232939544658,0.0373693840200245,-0.371806067024758,-0.234468895730845,-0.306791652665429,0.234097366601119,0.191463771315387,0.41535839142785,0.435929989978439,0.508481510873165,0.573118975269135,0.692790466067088,1
