"","Bobolink","Cedar.Waxwing","Purple.Martin","Black.throated.Blue.Warbler","Yellow.rumped..Myrtle..Warbler","White.throated.Sparrow","Yellow.rumped.Warbler","Cliff.Swallow","House.Sparrow","European.Starling","Fish.Crow","Common.Grackle","Eastern.Phoebe","Barn.Swallow","N..Rough.winged.Swallow","Red.winged.Blackbird","Ruby.throated.Hummingbird","Eastern.Kingbird","American.Goldfinch","Chimney.Swift","Yellow.breasted.Chat","Blue.Grosbeak","Mourning.Dove","Northern.Mockingbird","American.Robin","Brown.headed.Nuthatch","Northern.Parula","Red.bellied.Woodpecker","Scarlet.Tanager","Downy.Woodpecker","Gray.Catbird","Common.Yellowthroat","American.Redstart","Black.thr.Blue.Warbler","Black.and.white.Warbler","Ring.billed.Gull","Acadian.Flycatcher","White.breasted.Nuthatch","Wood.Thrush","Eastern.Bluebird","Carolina.Wren","Chipping.Sparrow","Pine.Warbler","Brown.headed.Cowbird","American.Crow","Orchard.Oriole","Eastern.Wood.Pewee","Northern.Cardinal","Red.eyed.Vireo","Great.Crested.Flycatcher","Summer.Tanager","Prothonotary.Warbler","Yellow.throated.Warbler","Prairie.Warbler","House.Finch","Indigo.Bunting","Brown.Thrasher","White.eyed.Vireo","Carolina.Chickadee","Eastern.Towhee","Hooded.Warbler","Ovenbird","Blue.gray.Gnatcatcher","Blue.Jay","Tufted.Titmouse"
"Eastern.Wood.Pewee",-0.0400410888654817,-0.188440503496262,-0.337040328620673,-0.211623931623932,-0.158344742502303,-0.002736446400896,0.0472198632991399,0.0728205128205128,0.45151365614784,0.444254471944907,0.574508336806203,0.10974358974359,0.243502066223845,-0.0492391869053166,0.265389892401269,0.284493079897385,0.574414446261691,0.406020234732944,0.638057796981395,0.454436662480318,0.622648110172307,0.726992985778105,0.745084640740868,0.835841362150388,0.616410256410256,0.666552706559372,0.194221237237638,0.717606837606837,0.462275618240131,0.607833156799025,0.313899816521394,0.385706964091647,0.224388604873472,0.214921400064295,-0.157372599274319,0.243118485345001,0.545050443938019,0.450299565954117,0.504968521373532,0.576120559082508,0.498119658119658,0.665526714707305,0.693109943451922,0.587008547008547,0.620960857083716,0.699418663320918,1,0.846837606837607,0.716923076923077,0.789194745676881,0.744058824347007,0.563900976210019,0.685020559896574,0.610722097605602,0.723200557671838,0.685137767624337,0.583062659867641,0.62196388147981,0.79008547008547,0.68524535109899,0.708055506231841,0.545050443938019,0.65059829059829,0.77483331616283,0.845614647339223
"Northern.Cardinal",-0.131759138574448,-0.10020520421852,-0.26381532321476,0.0242735042735043,0.103625177058743,0.204207312666864,0.102994049659718,0.120683760683761,0.40533612313272,0.448016442069152,0.69563755135617,0.121367521367521,0.359097148223366,0.0194905114833545,0.184336536087995,0.242776546547047,0.36581671354054,0.433384698741904,0.656864430868842,0.366558391406246,0.491618315559123,0.457406880934271,0.58232177291496,0.658344771742838,0.545299145299145,0.722982258423044,0.350487267902428,0.716239316239316,0.612147358276531,0.567470572385809,0.502991971789728,0.396649005626162,0.187788634261488,0.266256129379015,0.124187507688213,0.368610024193968,0.417507272301331,0.458853889015555,0.462830713959052,0.664728174760875,0.568547008547008,0.753078019417002,0.73482647680226,0.622564102564103,0.679774330331733,0.688121151872269,0.846837606837607,1,0.712136752136752,0.743033007953146,0.737903925983842,0.636099462848559,0.609097162843634,0.574414446261691,0.740639436367471,0.643406960010673,0.62480775640746,0.588094561201206,0.773675213675214,0.773807499768969,0.687532158225121,0.65857412485861,0.665641025641026,0.810394951150003,0.782355969717809
"Red.eyed.Vireo",-0.079055483144669,-0.11388509557941,-0.380154116850322,0.0871794871794872,0.132352948916612,0.0742261086243041,-0.142001762819877,0.224615384615385,0.514109867568337,0.546169662583539,0.505047233547323,-0.0263247863247863,0.147058832129569,-0.105317149769705,0.0967852313782978,0.217131136700528,0.366501763565897,0.588678031992753,0.611044631943061,0.393229617646626,0.641464399215975,0.625042910596046,0.660283818848378,0.525649825542204,0.561709401709402,0.53112178208656,0.527269626444432,0.762735042735043,0.687425401217189,0.481956622357809,0.321422470076373,0.330996756419073,0.155977444851072,0.11978103506768,0.0242901185836449,0.369977779385782,0.332706450408841,0.559110555295613,0.626243186615208,0.463564939166745,0.322393162393162,0.500684023808579,0.505727482173356,0.601367521367521,0.486236970690002,0.445738178973977,0.716923076923077,0.712136752136752,1,0.817575665907028,0.799452909615488,0.62617644809729,0.600547230743077,0.400411739821059,0.426397681048124,0.520266871970353,0.364071989494818,0.385904982568331,0.554871794871795,0.48794666467977,0.676586372621537,0.551547281099137,0.766837606837607,0.834330667006754,0.794665766444138
"Great.Crested.Flycatcher",-0.210508377604515,0.0600307858959242,-0.341204734271711,0.0259873486444727,0.0350607154093005,0.0619226857996296,-0.0999315771387559,0.107368782557427,0.39411565768604,0.481443482327711,0.537987805692207,0.146007866726182,0.423465030992332,0.129274965800274,0.404994019947432,0.278727770177839,0.422405552882408,0.622476943715061,0.693228454172367,0.514705882352941,0.541659609412779,0.646364499166607,0.741108071135431,0.583718154594842,0.684903412301036,0.729604936273541,0.493160054719562,0.748845967518357,0.600958388546765,0.502565886406939,0.312243502051984,0.461012311901505,0.280704771815448,0.264247914651521,-0.0208725433822991,0.260259917920657,0.412106703146375,0.412731102840204,0.475758939730106,0.59794704197652,0.480765949922744,0.576706011512982,0.60328317373461,0.646264328132281,0.689808481532148,0.689608439060921,0.789194745676881,0.743033007953146,0.817575665907028,1,0.849179206566347,0.643052854259323,0.754917062520255,0.442617984042231,0.530266757865937,0.528737629300152,0.450547675695795,0.39674941068485,0.593263814449475,0.528727770177839,0.594252515104733,0.488714090287278,0.68524535109899,0.791381668946649,0.769493844049248
"Summer.Tanager",-0.422385915388571,-0.00598597580158789,-0.334702337129121,-0.0106001027365612,0.0773046017805064,0.0265138571793994,-0.221594849990906,0.249273383708166,0.270954514659153,0.377287503380082,0.55852169140565,0.0629167388234602,0.173935354006139,-0.0181258549931601,0.214468961576892,0.215458276333789,0.190133886333931,0.522579572148808,0.546169630642955,0.294459644322845,0.532078769827461,0.614200251987326,0.660054719562244,0.4135454139497,0.4479398253192,0.637933992569223,0.566347469220246,0.778936581738273,0.60420958711806,0.332021914743318,0.242476060191518,0.302325581395349,0.0567909715068426,0.111586554632637,-0.106073581123159,0.278385772913817,0.439124487004104,0.435318377124992,0.471304588835982,0.517023164764819,0.487604725881816,0.603386360800059,0.556429548563611,0.677038819948104,0.579172366621067,0.572847526588342,0.744058824347007,0.737903925983842,0.799452909615488,0.849179206566347,1,0.599931694261093,0.735761939955174,0.572457160475672,0.453830369357045,0.56637020078059,0.417864574268565,0.5084688437065,0.496153195830656,0.602770177838577,0.71501885812832,0.575923392612859,0.558727995856163,0.672366621067031,0.670485636114911
"Prothonotary.Warbler",-0.104469945015564,-0.223173056970265,-0.0897260273972603,0.0222412399597398,0.289577310117859,0.455665894556067,-0.0386986301369863,0.249444060471544,0.222184196519074,0.328769511073527,0.355479452054795,0.121471387472425,0.223857636899622,0.122347735709265,0.341091949801947,-0.0350787214271318,0.353445507457578,0.426566269434155,0.611225331403487,0.4681725942665,0.384694407281378,0.426639280349441,0.485626397122927,0.454218783128131,0.33738250154313,0.444121229170121,0.511122638550452,0.569717915891797,0.708390410958904,0.534063708119808,0.369609942841974,0.269849481417497,-0.0118110243141881,-0.0524062347127254,0.0229412775147773,0.130390174280363,0.127481207137625,0.515068493150685,0.29178831228894,0.500941626927152,0.555346653148581,0.651548947765183,0.656913227115897,0.625149929329918,0.632101448545487,0.508651771824918,0.563900976210019,0.636099462848559,0.62617644809729,0.643052854259323,0.599931694261093,1,0.700325267731844,0.345732099195895,0.386550398555564,0.302122578471622,0.359417808219178,0.440506768996433,0.59982913306806,0.528234209978321,0.636939441639041,0.469883751409287,0.616937779190937,0.630903638545536,0.611567562832044
"Yellow.throated.Warbler",-0.447107259888067,-0.227334929866575,-0.23036114622851,-0.0653214812482504,0.0997263085870681,0.401197610662058,0.00376518961146153,0.183994538803972,0.237639011176801,0.250085528566541,0.385931935174807,0.0560875545796496,0.322271638727335,0.206943734854896,0.396168320218953,0.107405508668491,0.334418763125675,0.410778449125629,0.531041567540868,0.272618440792317,0.382272438539633,0.532512009281709,0.5040191624937,0.458433116660965,0.222982229182509,0.445090660280534,0.487429458129299,0.608071170991567,0.532603185039467,0.38648418016443,0.330425864247651,0.460749108842222,0.262104366539135,0.26241019502619,0.135181390531025,0.297759539158986,0.180776469207954,0.255690603614706,0.270733776476453,0.437029457488909,0.421682651199439,0.643003763256928,0.563365836869443,0.561217543080518,0.579442457593707,0.710788046367406,0.685020559896574,0.609097162843634,0.600547230743077,0.754917062520255,0.735761939955174,0.700325267731844,1,0.553538434251565,0.389430482863303,0.329341322185271,0.327229206232475,0.472108172753289,0.432626564288151,0.380366005220899,0.744225844938145,0.594834966797791,0.613543127535923,0.65982556121503,0.589020018876248
"Prairie.Warbler",-0.272415666686323,-0.351550871892359,-0.228488293618308,-0.44117221632979,-0.164982207423168,0.0169636896873676,-0.119986350737296,0.195239257226693,0.143420285538653,0.284050363351623,0.507542263618763,0.207912682695794,0.129347421188465,-0.109626745273618,0.0582491698067261,0.12675592422262,0.1659231297186,0.202707524243999,0.273895571394554,0.00513875368470083,0.649186414019729,0.485690152410748,0.482871554572388,0.588830578310934,0.286693435611828,0.664897141235012,0.103460240851977,0.457955941951032,0.160438891843013,0.145819191151008,0.0967798610618656,0.331449612663203,0.231494391592259,0.204011732760683,0.0709512078680485,0.349092666980676,0.319287895609411,0.341275463311367,0.246438994533431,0.517909541490924,0.532283869702247,0.723488953217072,0.733642734385788,0.340812387615016,0.43165530951487,0.431829931960088,0.610722097605602,0.574414446261691,0.400411739821059,0.442617984042231,0.572457160475672,0.345732099195895,0.553538434251565,1,0.562522236685251,0.613777135961118,0.462804495700999,0.654156426165075,0.501799143573868,0.696814999645432,0.569226031731668,0.581706917108134,0.508649643827436,0.520727040049684,0.606201643005208
"House.Finch",0.0154030520198425,-0.154780231441058,-0.210472328562791,-0.304325530178693,-0.258936210388687,-0.069791314381903,0.0236139685704594,0.0636006164193673,0.419261057720697,0.401573462346525,0.396646225698007,0.302273897390972,0.329057641207288,0.00547195622435021,0.230887638061247,0.0738714090287278,0.239637213496549,0.172596657380736,0.64124487004104,0.407318741450068,0.607356795140671,0.410265237956994,0.464774281805746,0.697280666944966,0.461617377237344,0.618436814244051,-0.0389876880984952,0.462985132429158,0.0975359571388542,0.317824171866607,0.0738714090287278,0.156805745554036,0.0845022286878924,0.127331896697365,-0.0843456056350284,0.26624487004104,0.51812585499316,0.32169754284394,0.316944198235756,0.598118128397686,0.264318690818123,0.5944929110377,0.570109439124487,0.324157980460001,0.510259917920657,0.51463827403603,0.723200557671838,0.740639436367471,0.426397681048124,0.530266757865937,0.453830369357045,0.386550398555564,0.389430482863303,0.562522236685251,1,0.830995601145306,0.611396447117765,0.574508202276725,0.643870756546606,0.643296853625171,0.550119772186765,0.449726402188783,0.490682175063399,0.590287277701778,0.670656634746922
"Indigo.Bunting",0.0249957232078594,-0.0848588549630621,-0.363402965493062,-0.285958648893632,-0.34046193825906,-0.187371663244353,-0.246490942209142,0.187104522661264,0.493326488706366,0.414884522752874,0.466278699012294,0.465537943952432,0.261762193736865,-0.00650017143753018,0.223438839882579,0.284296971820399,0.211446394689006,0.254106776180698,0.427813914875342,0.416695200574303,0.765017981424694,0.588396380344093,0.640609000882909,0.655945261952379,0.505216416765425,0.635414893816155,-0.0273691428948639,0.416623964536416,0.0578569017129792,0.183778234086242,0.0543961715035421,0.120253171594308,-0.00188227241615332,-0.118472879861909,-0.237549207654916,0.12863497160586,0.565685972208219,0.299383790224854,0.384404913128992,0.529351368354939,0.269197914688144,0.461248937460515,0.486999686385485,0.30613994110024,0.498289457829616,0.458811608531215,0.685137767624337,0.643406960010673,0.520266871970353,0.528737629300152,0.56637020078059,0.302122578471622,0.329341322185271,0.613777135961118,0.830995601145306,1,0.511811053614816,0.455074454722206,0.495296798562177,0.602292200830099,0.503935660506503,0.296613086123088,0.40362584413216,0.430721886307921,0.620766372284132
"Brown.Thrasher",0.0383627339073545,-0.126818431913318,0.131335616438356,0.0355859839355837,0.0301215168916922,0.00239643971592222,0.308561643835616,-0.134816131448269,0.384970922936362,0.218894432411786,0.456506849315068,0.148503048346571,0.431627645459362,-0.0639972771402307,0.159164833575419,0.0290896714273776,0.171751890626815,0.417665207632158,0.469199288552173,0.48254631426591,0.322033903024598,0.283170694100311,0.594798222832732,0.598151713275365,0.55397796145875,0.608591557198054,0.231861792847627,0.488622933269361,0.261986301369863,0.505306431528742,0.208761171420004,0.239904231418726,0.225436507562111,0.310327115357707,0.121725733679154,0.244011008561414,0.455510031409877,0.320719178082192,0.525973291482061,0.520287629607524,0.457485197325725,0.506589147723915,0.567077477119584,0.479726437285465,0.46303912283814,0.317971602730565,0.583062659867641,0.62480775640746,0.364071989494818,0.450547675695795,0.417864574268565,0.359417808219178,0.327229206232475,0.462804495700999,0.611396447117765,0.511811053614816,1,0.724875888041545,0.707955776564641,0.775496417111031,0.513865144799893,0.641341697116536,0.510179827384186,0.531143177121059,0.478781768551779
"White.eyed.Vireo",-0.0029109590748123,-0.217830266007589,-0.103578155943584,-0.00478960084747928,0.190280640848734,-0.0510011987616463,0.0703646646162199,0.034211434624852,0.0792401175390678,0.112765235898665,0.343947959158116,-0.110502933838272,0.0819644127396975,-0.163387532213899,0.108316228109037,-0.0516680991922486,0.126649619841758,0.357521826218386,0.525406399401972,0.342172842332772,0.40106128038343,0.394043135912359,0.4066724231125,0.54466122286108,0.291823537349988,0.539185520966152,0.413002620695656,0.61956908105607,0.359185076313454,0.484853678160214,0.185799853386695,0.234901656261448,0.151292146662065,0.223287684326779,0.18760698390962,0.269632199758225,0.378100990777713,0.504365698198014,0.43486499576168,0.472269770626498,0.39308938383955,0.647843980443622,0.619846103885817,0.408484529420733,0.391616818049858,0.327338206331307,0.62196388147981,0.588094561201206,0.385904982568331,0.39674941068485,0.5084688437065,0.440506768996433,0.472108172753289,0.654156426165075,0.574508202276725,0.455074454722206,0.724875888041545,1,0.751625218707999,0.787510796628876,0.652233451277295,0.727117289957141,0.503592317677822,0.567322572587737,0.63250649905213
"Carolina.Chickadee",0.138946000678509,-0.230848166715021,-0.0410607506949043,-0.0447863247863248,0.0632694975441169,0.019497180606384,0.0828058472347236,0.102905982905983,0.31127077810192,0.44767444478513,0.562190111597731,0.0317948717948718,0.255813968448646,-0.0335100021994516,0.267441876105402,0.0567618404602956,0.525775894461357,0.368736152520736,0.57753462974361,0.475294929155487,0.471091454784212,0.535408951878934,0.588134732480171,0.767441905345937,0.636239316239316,0.712038345334332,0.267054201201752,0.616410256410256,0.513601556608761,0.793569456259841,0.392545740050719,0.298512570613482,0.283222202492736,0.186173951648052,0.0444748650123076,0.210976238337364,0.391177984858904,0.629256004399408,0.468312054760935,0.656859544797159,0.601367521367521,0.731190193239578,0.815524033119307,0.611623931623932,0.696187392633505,0.565217921264236,0.79008547008547,0.773675213675214,0.554871794871795,0.593263814449475,0.496153195830656,0.59982913306806,0.432626564288151,0.501799143573868,0.643870756546606,0.495296798562177,0.707955776564641,0.751625218707999,1,0.836382299794476,0.567812628185921,0.575824935753842,0.645128205128205,0.734484538004307,0.814156277927493
"Eastern.Towhee",0.0395345001842625,-0.149649395039697,-0.0655373185687389,-0.0844588830945362,0.0386523008902532,-0.0932261429856303,-0.00136892571422953,0.0936912306392831,0.192781400265698,0.287668894236309,0.583846817118896,0.0964267410229118,0.257567987348325,-0.122435020519836,0.116983069951032,0.0338577291381669,0.286742455606306,0.336982571893012,0.46203830369357,0.399110807113543,0.535158325408456,0.395893978579018,0.617305061559508,0.657773226654486,0.628825449436648,0.820591768457677,0.295827633378933,0.616857591508272,0.442163005696139,0.519329486430043,0.258549931600547,0.277359781121751,0.19055765740549,0.164983801634758,0.0280581730712873,0.245725034199726,0.467168262653899,0.58590020569024,0.502827687471322,0.65286578317093,0.697555147825319,0.728578768993269,0.817715458276334,0.560095751047977,0.613714090287278,0.394110880515949,0.68524535109899,0.773807499768969,0.48794666467977,0.528727770177839,0.602770177838577,0.528234209978321,0.380366005220899,0.696814999645432,0.643296853625171,0.602292200830099,0.775496417111031,0.787510796628876,0.836382299794476,1,0.574067772219771,0.657318741450068,0.605915549973758,0.603625170998632,0.721443228454172
"Hooded.Warbler",-0.229412802044737,-0.375876823294047,0.022081480239569,-0.028732687209408,0.150213860196711,0.281998631074606,-0.033378981757488,0.423465080538657,0.44113620807666,0.331907618202299,0.370421110375406,-0.026338296608624,0.0662104372393247,0.0694492000957172,0.134302824891137,-0.0916866286977942,0.251028337292864,0.292265571526352,0.607937086552165,0.368799200508291,0.520965265202856,0.492555201463147,0.539001057885726,0.440889655725425,0.226098883874032,0.433704026877747,0.482381143521977,0.779203112655137,0.603731634146976,0.438569472963724,0.234690400323458,0.191584000264047,0.18668720054757,0.140558142148305,0.148211537340891,0.457577857773506,0.36931237193757,0.598938754715131,0.59914381466739,0.342803359461669,0.254489515283328,0.620359290516256,0.513342486421792,0.603386431397569,0.483236429237441,0.509676501302312,0.708055506231841,0.687532158225121,0.676586372621537,0.594252515104733,0.71501885812832,0.636939441639041,0.744225844938145,0.569226031731668,0.550119772186765,0.503935660506503,0.513865144799893,0.652233451277295,0.567812628185921,0.574067772219771,1,0.803968572536628,0.705661115631057,0.709202915263161,0.704242258113467
"Ovenbird",-0.217011888457337,-0.187104500769633,0.0253251257132464,0.101897761790169,0.241833422384151,0.233493000321808,0.214921337134037,0.243118485345001,0.275059886093382,0.221994188298888,0.337097957129023,-0.111813986930823,0.205404483934487,0.0256497948016416,0.0740550720596444,-0.102599179206566,0.0412813212670967,0.429353429163178,0.461354309165527,0.244015047879617,0.316338792736648,0.235414915524947,0.398426812585499,0.349580986812733,0.261241241636541,0.503677106733609,0.522400820793434,0.692426065856015,0.55715276569142,0.459117372061342,0.330198358413133,0.449042407660739,0.469038686360731,0.560157658454941,0.501796473281011,0.575923392612859,0.238372093023256,0.449349865695844,0.585747142577325,0.376047953723717,0.34022910396382,0.629382598566955,0.588919288645691,0.535134218797365,0.447845417236662,0.362438198980132,0.545050443938019,0.65857412485861,0.551547281099137,0.488714090287278,0.575923392612859,0.469883751409287,0.594834966797791,0.581706917108134,0.449726402188783,0.296613086123088,0.641341697116536,0.727117289957141,0.575824935753842,0.657318741450068,0.803968572536628,1,0.713284332531184,0.698700410396717,0.609439124487004
"Blue.gray.Gnatcatcher",0.112594172963619,-0.172366631147216,-0.126261808386831,-0.0112820512820513,-0.0198358424732907,0.0926971218303521,-0.0304533900987207,0.0947008547008547,0.491192128960832,0.308823547472095,0.301454344685089,-0.0441025641025641,0.18673051707615,-0.123097967263292,0.0926812639700307,-0.0191485726854009,0.461723717090494,0.375577268522976,0.554624730280719,0.428449313835846,0.576804787775005,0.410879329844473,0.660967696444285,0.54480167344745,0.599316239316239,0.588235328518276,0.434262273401056,0.709401709401709,0.586484389092216,0.643749015810785,0.39357155644458,0.439733294168314,0.450487488747504,0.297056966967847,0.256243645340142,0.426397681048124,0.443836559743757,0.668948063404482,0.723879569648761,0.345193375364757,0.31008547008547,0.501368018376624,0.656522492070889,0.45982905982906,0.54607626033188,0.398494040188717,0.65059829059829,0.665641025641026,0.766837606837607,0.68524535109899,0.558727995856163,0.616937779190937,0.613543127535923,0.508649643827436,0.490682175063399,0.40362584413216,0.510179827384186,0.503592317677822,0.645128205128205,0.605915549973758,0.705661115631057,0.713284332531184,1,0.835014544602661,0.781672092121902
"Blue.Jay",-0.0547664071816624,-0.194629727491629,-0.164613317136101,0.0126517355242827,0.168633489724733,0.196031485984463,0.0770020714254112,0.0988203126085869,0.441669543465867,0.531212595420914,0.516084994264534,-0.0943751082351902,0.247648370305693,-0.0798563611491108,0.0949204734251793,0.115424076607387,0.377355812246531,0.494868314967758,0.729822161422709,0.306942544459644,0.514970127710822,0.506757979494836,0.538645690834473,0.649221832652218,0.555992485472534,0.643577912610721,0.464774281805746,0.815524033119307,0.648528557116241,0.620082143711761,0.391586867305062,0.426470588235294,0.333732486174247,0.371384698700648,0.227544940151294,0.549247606019152,0.340287277701778,0.610027521403536,0.53366550135372,0.603421807453844,0.404855536777048,0.698135806345193,0.645519835841313,0.620276979487808,0.507865937072503,0.566341786597201,0.77483331616283,0.810394951150003,0.834330667006754,0.791381668946649,0.672366621067031,0.630903638545536,0.65982556121503,0.520727040049684,0.590287277701778,0.430721886307921,0.531143177121059,0.567322572587737,0.734484538004307,0.603625170998632,0.709202915263161,0.698700410396717,0.835014544602661,1,0.845417236662107
"Tufted.Titmouse",0.0838610609969205,-0.274841803232907,-0.325119857129514,-0.0943751082351902,0.027877544447395,-0.0531987715018918,-0.093771411424723,0.312190122531626,0.460485829206086,0.561484530188944,0.55715276569142,0.0184646950894937,0.206259623334714,0.00376196990424077,0.26697452075082,0.14500683994528,0.544022723420328,0.493328800679922,0.703488372093023,0.53625170998632,0.771941932302734,0.686056548877209,0.672366621067031,0.76620490260325,0.666096778413589,0.713870371309367,0.315321477428181,0.736194231994075,0.567419708548141,0.553711972191716,0.25,0.382694938440492,0.331850857600225,0.20195112648238,0.0335329385486117,0.387140902872777,0.370383036935705,0.646304052830618,0.554224043941985,0.627716079259471,0.45170115209669,0.722421765311635,0.75,0.597025141226964,0.632523939808482,0.567369008701066,0.845614647339223,0.782355969717809,0.794665766444138,0.769493844049248,0.670485636114911,0.611567562832044,0.589020018876248,0.606201643005208,0.670656634746922,0.620766372284132,0.478781768551779,0.63250649905213,0.814156277927493,0.721443228454172,0.704242258113467,0.609439124487004,0.781672092121902,0.845417236662107,1
