"","Yellow.throated.Warbler","Chipping.Sparrow","White.eyed.Vireo","Fish.Crow","Red.headed.Woodpecker","Acadian.Flycatcher","Eastern.Wood.Pewee","Summer.Tanager","N..Rough.winged.Swallow","Eastern.Phoebe","Brown.headed.Nuthatch","Great.Crested.Flycatcher","Blue.Grosbeak","Yellow.breasted.Chat","House.Finch","Mourning.Dove","Orchard.Oriole","Pine.Warbler","Prairie.Warbler","Red.bellied.Woodpecker","Tufted.Titmouse","Hooded.Warbler","Ovenbird","Eastern.Towhee","Blue.Jay","Wood.Thrush","Carolina.Chickadee","Eastern.Bluebird","American.Robin","Northern.Mockingbird","Brown.Thrasher","European.Starling","Indigo.Bunting","Ring.billed.Gull","White.throated.Sparrow","Common.Yellowthroat","Black.thr.Blue.Warbler","Yellow.rumped.Warbler","House.Wren","Gray.Catbird","Black.throated.Blue.Warbler","Yellow.rumped..Myrtle..Warbler","Black.and.white.Warbler","Northern.Parula","Cliff.Swallow","American.Redstart","Carolina.Wren","Bobolink","Cedar.Waxwing","Barn.Swallow","Common.Grackle","American.Goldfinch","Chimney.Swift","Eastern.Kingbird","House.Sparrow","Red.winged.Blackbird","American.Crow","Purple.Martin","Downy.Woodpecker","White.breasted.Nuthatch","Brown.headed.Cowbird","Ruby.throated.Hummingbird","Prothonotary.Warbler","Blue.gray.Gnatcatcher","Red.eyed.Vireo","Northern.Cardinal","Scarlet.Tanager"
"American.Redstart",0.18009768009768,0.090964590964591,-0.036019536019536,-0.105006105006105,-0.0604395604395604,0.227716727716728,0.0665445665445665,0.105616605616606,-0.0525030525030525,0.330891330891331,0.398656898656899,0.157509157509158,0.232600732600733,0.232600732600733,0.433455433455433,0.338827838827839,0.217338217338217,0.324175824175824,0.26007326007326,0.492063492063492,0.283882783882784,0.11050061050061,0.263125763125763,0.318070818070818,0.314407814407814,0.318070818070818,0.424908424908425,0.503052503052503,0.387667887667888,0.354700854700855,0.257020757020757,0.501221001221001,0.274725274725275,0.13003663003663,0.18986568986569,0.396825396825397,0.434065934065934,0.236263736263736,0.00244200244200244,0.0738705738705739,0.111128073344797,0.0894519931044656,0.111111111111111,0.242979242979243,0.413308913308913,1,0.551892551892552,0.244542820739512,0.338217338217338,0.528083028083028,0.431623931623932,0.394383394383394,0.384615384615385,0.27960927960928,0.202075702075702,0.351037851037851,0.238705738705739,0.259462759462759,0.203296703296703,0.307081807081807,-0.0421245421245421,0.166666666666667,0.0402930402930403,0.228937728937729,0.371184371184371,0.120879120879121,0.266788766788767
"Carolina.Wren",0.254578754578755,0.396214896214896,0.14041514041514,0.261904761904762,0.0946275946275946,0.112332112332112,0.0231990231990232,0.27960927960928,-0.434676434676435,0.187423687423687,0.231379731379731,0.24969474969475,0.252136752136752,0.115384615384615,0.364468864468864,0.251526251526252,0.241758241758242,0.404761904761905,0.120879120879121,0.346764346764347,0.116605616605617,0.235653235653236,0.347985347985348,0.267399267399267,0.33028083028083,0.307692307692308,0.366910866910867,0.413919413919414,0.26984126984127,0.209401709401709,0.23015873015873,0.412698412698413,0.191697191697192,0.094017094017094,0.357753357753358,0.502442002442002,0.313186813186813,0.313797313797314,0.117826617826618,0.219169719169719,0.2219508497848,0.358418566227449,0.272893772893773,0.251526251526252,0.281440781440781,0.551892551892552,1,0.137688904061822,0.0982905982905983,0.160561660561661,0.201465201465201,0.327838827838828,0.23015873015873,0.335775335775336,0.113553113553114,0.228937728937729,0.0128205128205128,0.183150183150183,0.462148962148962,0.395604395604396,0.148962148962149,0.324786324786325,0.436507936507936,0.378510378510378,0.418803418803419,0.317460317460317,0.347985347985348
"Bobolink",-0.42772096361555,-0.386200584563648,-0.279957261695546,-0.374904599086293,-0.504655783623487,0.0280873152409926,-0.0244237523834718,-0.381926427896541,-0.434437495521005,-0.222256146689594,-0.106853916677689,-0.410013743137533,0.0390780038135549,0.0656388345305806,0.337963673606292,0.170660969779509,-0.144405435967277,0.0436574573854559,-0.108380401201656,0.0595328964347126,-0.0137383607157029,-0.243321633120338,0.00824301642942174,0.246069305263479,0.198442988115709,0.367272176466458,0.320867046937861,0.302243935745464,0.450923528379849,0.415203790519021,0.267134791694223,0.364524504323317,0.264997713360669,-0.0125171730965293,-0.00244237523834718,0.0119065792869425,-0.144100139062484,-0.0476263171477701,0.101663869296202,0.117539308345458,0.302900763358779,0.25236641221374,-0.134941231918682,-0.171271563589096,0.0592275995299192,0.244542820739512,0.137688904061822,1,0.533048395769273,0.526637160768611,0.503434596004313,0.400549539088938,0.58494886958415,0.260723556693562,0.307433983126952,0.401160132898525,0.0192337050019841,0.295527403840009,0.210044270497858,0.406044883375219,0.0540375521484314,0.362387425989763,-0.00580064119107456,0.0415203790519021,0.0335826595272738,0.225309115737528,0.358113269322656
"Cedar.Waxwing",-0.184371184371184,-0.166056166056166,-0.217948717948718,-0.283272283272283,-0.253357753357753,0.0958485958485958,0.0702075702075702,-0.0995115995115995,-0.180708180708181,0.181929181929182,0.094017094017094,-0.0347985347985348,0.0421245421245421,-0.0757020757020757,0.407203907203907,0.261904761904762,0.221611721611722,0.125763125763126,-0.0531135531135531,0.0146520146520147,0.0854700854700855,-0.264957264957265,0.111111111111111,0.290598290598291,0.195970695970696,0.35042735042735,0.371794871794872,0.294871794871795,0.438949938949939,0.288766788766789,0.343711843711844,0.356532356532356,0.18986568986569,-0.0927960927960928,-0.00244200244200244,0.134920634920635,0.133699633699634,0.010989010989011,0.202075702075702,0.304639804639805,0.463135404571585,0.327888875748109,0.0103785103785104,0.10989010989011,-0.0659340659340659,0.338217338217338,0.0982905982905983,0.533048395769273,1,0.478632478632479,0.428571428571429,0.484737484737485,0.537240537240537,0.313186813186813,0.38034188034188,0.452380952380952,-0.144078144078144,0.257631257631258,0.119047619047619,0.268620268620269,0.115995115995116,0.122710622710623,0.136752136752137,0.0122100122100122,0.186202686202686,0.0860805860805861,0.293650793650794
"Barn.Swallow",-0.153235653235653,-0.13980463980464,-0.484737484737485,-0.390720390720391,-0.516483516483516,-0.0634920634920635,-0.00976800976800977,-0.168498168498168,-0.0415140415140415,0.13980463980464,0.0769230769230769,-0.142857142857143,0.133089133089133,0.116605616605617,0.484737484737485,0.415750915750916,0.266788766788767,0.225274725274725,0.115384615384615,0.158119658119658,0.0732600732600732,-0.0677655677655678,0.181929181929182,0.342490842490842,0.213064713064713,0.501221001221001,0.418192918192918,0.43956043956044,0.455433455433455,0.491452991452991,0.268009768009768,0.561660561660562,0.412087912087912,0.24053724053724,0.203907203907204,0.155067155067155,0.145299145299145,0.18009768009768,0.147130647130647,0.0543345543345543,0.234773319786123,0.203633035497196,-0.233211233211233,-0.136752136752137,0.47008547008547,0.528083028083028,0.160561660561661,0.526637160768611,0.478632478632479,1,0.758241758241758,0.686813186813187,0.797924297924298,0.483516483516483,0.555555555555555,0.612332112332112,0.353479853479853,0.287545787545788,-0.0402930402930403,0.138583638583639,0.272283272283272,0.301587301587302,0.236263736263736,0.225274725274725,0.163003663003663,0.137362637362637,0.498778998778999
"Common.Grackle",-0.114774114774115,-0.330891330891331,-0.559218559218559,-0.634310134310134,-0.627594627594628,-0.183760683760684,-0.036019536019536,-0.180708180708181,-0.404151404151404,0.0842490842490842,-0.0415140415140415,-0.172161172161172,0.191086691086691,0.213675213675214,0.622100122100122,0.529304029304029,0.225885225885226,0.322344322344322,0.266788766788767,0.202075702075702,0.242979242979243,0.0726495726495726,0.38034188034188,0.49023199023199,0.50976800976801,0.7997557997558,0.581807081807082,0.545177045177045,0.708791208791209,0.630647130647131,0.518315018315018,0.687423687423687,0.513431013431013,0.361416361416361,0.191697191697192,0.294261294261294,0.163003663003663,0.261294261294261,0.337606837606838,0.0567765567765568,0.218592583832073,0.243016336215545,-0.255799755799756,-0.111111111111111,0.364468864468864,0.431623931623932,0.201465201465201,0.503434596004313,0.428571428571429,0.758241758241758,1,0.762515262515262,0.797924297924298,0.741147741147741,0.716727716727717,0.722832722832723,0.339438339438339,0.366300366300366,-0.0189255189255189,0.123931623931624,-0.0189255189255189,0.275946275946276,0.141025641025641,0.431623931623932,0.264346764346764,0.225885225885226,0.602564102564102
"American.Goldfinch",0.0427350427350427,-0.094017094017094,-0.257020757020757,-0.344322344322344,-0.36019536019536,-0.00366300366300366,0.2002442002442,0.108058608058608,-0.324175824175824,0.275335775335775,0.184371184371184,0.128815628815629,0.311355311355311,0.257020757020757,0.684981684981685,0.627594627594628,0.464590964590965,0.504884004884005,0.394993894993895,0.437118437118437,0.409035409035409,0.306471306471306,0.592796092796093,0.60989010989011,0.632478632478632,0.781440781440781,0.703296703296703,0.672161172161172,0.698412698412698,0.655677655677656,0.544566544566545,0.683150183150183,0.581807081807082,0.277777777777778,0.218559218559219,0.423076923076923,0.282051282051282,0.31013431013431,0.268620268620269,0.216727716727717,0.297053888363976,0.376125786705466,-0.0396825396825397,0.125763125763126,0.272893772893773,0.394383394383394,0.327838827838828,0.400549539088938,0.484737484737485,0.686813186813187,0.762515262515262,1,0.854090354090354,0.764957264957265,0.67032967032967,0.798534798534798,0.271672771672772,0.202686202686203,0.0934065934065934,0.39010989010989,0.264957264957265,0.534798534798535,0.364468864468864,0.565934065934066,0.528693528693529,0.38034188034188,0.678266178266178
"Chimney.Swift",-0.144078144078144,-0.07997557997558,-0.38949938949939,-0.36019536019536,-0.542735042735043,0.068986568986569,0.252747252747253,-0.0231990231990232,-0.217948717948718,0.137973137973138,0.131868131868132,-0.00366300366300366,0.236874236874237,0.247863247863248,0.644688644688645,0.629426129426129,0.327228327228327,0.380952380952381,0.249084249084249,0.298534798534798,0.290598290598291,0.161172161172161,0.484126984126984,0.551282051282051,0.443223443223443,0.731379731379731,0.65995115995116,0.559218559218559,0.652625152625153,0.652625152625153,0.573260073260073,0.66971916971917,0.584249084249084,0.21001221001221,0.0512820512820513,0.181929181929182,0.147741147741148,0.202075702075702,0.28021978021978,0.106227106227106,0.231415053833396,0.215234317879346,-0.241758241758242,-0.094017094017094,0.302197802197802,0.384615384615385,0.23015873015873,0.58494886958415,0.537240537240537,0.797924297924298,0.797924297924298,0.854090354090354,1,0.64957264957265,0.634920634920635,0.652014652014652,0.338827838827839,0.234432234432234,0.115995115995116,0.303418803418803,0.2997557997558,0.518925518925519,0.311965811965812,0.408424908424908,0.391941391941392,0.512820512820513,0.667887667887668
"Eastern.Kingbird",0.152625152625153,-0.0982905982905983,-0.184371184371184,-0.367521367521367,-0.347374847374847,-0.21001221001221,0.043956043956044,0.15995115995116,-0.437118437118437,0.146520146520146,0.094017094017094,0.142246642246642,0.322954822954823,0.224664224664225,0.517094017094017,0.481074481074481,0.346153846153846,0.512210012210012,0.482905982905983,0.388278388278388,0.408424908424908,0.256410256410256,0.534798534798535,0.421855921855922,0.64041514041514,0.772893772893773,0.715506715506716,0.574481074481074,0.583638583638584,0.435286935286935,0.588522588522589,0.638583638583639,0.507936507936508,0.456654456654457,0.342490842490842,0.507326007326007,0.260683760683761,0.402930402930403,0.492673992673993,0.252747252747253,0.319645859318688,0.50312929909952,0.0372405372405372,0.202075702075702,0.198412698412698,0.27960927960928,0.335775335775336,0.260723556693562,0.313186813186813,0.483516483516483,0.741147741147741,0.764957264957265,0.64957264957265,1,0.681929181929182,0.655677655677656,0.186813186813187,0.0317460317460317,0.211233211233211,0.108058608058608,0.0103785103785104,0.293650793650794,0.195360195360195,0.701465201465201,0.518315018315018,0.388278388278388,0.647130647130647
"House.Sparrow",-0.161172161172161,-0.273504273504273,-0.512820512820513,-0.416971916971917,-0.318681318681319,-0.129426129426129,0.0714285714285714,0.0854700854700855,-0.465811965811966,0.0317460317460317,-0.205128205128205,-0.00854700854700855,0.386446886446886,0.363858363858364,0.642246642246642,0.695360195360195,0.441391941391941,0.286935286935287,0.31990231990232,0.358974358974359,0.385225885225885,0.192307692307692,0.357142857142857,0.428571428571429,0.556166056166056,0.744810744810745,0.538461538461538,0.465811965811966,0.505494505494505,0.551892551892552,0.71062271062271,0.705128205128205,0.644078144078144,0.311965811965812,0.0659340659340659,0.094017094017094,-0.0451770451770452,0.0341880341880342,0.34981684981685,0.224664224664225,0.230804460023809,0.324530609795382,-0.349206349206349,0.0866910866910867,0.090964590964591,0.202075702075702,0.113553113553114,0.307433983126952,0.38034188034188,0.555555555555555,0.716727716727717,0.67032967032967,0.634920634920635,0.681929181929182,1,0.708180708180708,0.251526251526252,0.316239316239316,0.259462759462759,0.261904761904762,0.282661782661783,0.257631257631258,0.133699633699634,0.55982905982906,0.442612942612943,0.352869352869353,0.645299145299145
"Red.winged.Blackbird",-0.104395604395604,-0.265567765567766,-0.369352869352869,-0.351037851037851,-0.26007326007326,0.0366300366300366,0.187423687423687,0.0671550671550672,-0.34004884004884,0.196581196581197,0.202686202686203,-0.0244200244200244,0.343101343101343,0.266178266178266,0.594017094017094,0.691697191697192,0.49023199023199,0.297313797313797,0.415140415140415,0.251526251526252,0.318070818070818,0.0372405372405372,0.341880341880342,0.382783882783883,0.504273504273504,0.664224664224664,0.536630036630036,0.471916971916972,0.578754578754579,0.529304029304029,0.508547008547009,0.611111111111111,0.47985347985348,0.214285714285714,0.0873015873015873,0.303418803418803,0.241147741147741,0.232600732600733,0.14957264957265,0.336996336996337,0.332773626224804,0.301328045031084,-0.0683760683760684,0.100732600732601,0.253357753357753,0.351037851037851,0.228937728937729,0.401160132898525,0.452380952380952,0.612332112332112,0.722832722832723,0.798534798534798,0.652014652014652,0.655677655677656,0.708180708180708,1,0.0946275946275946,0.287545787545788,0.128815628815629,0.438339438339438,0.294261294261294,0.527472527472527,0.0531135531135531,0.36996336996337,0.365079365079365,0.1996336996337,0.48046398046398
"American.Crow",0.00061050061050061,0.0378510378510378,-0.233821733821734,-0.248473748473748,-0.169108669108669,-0.347374847374847,-0.0653235653235653,-0.0177045177045177,0.101343101343101,0.0537240537240537,-0.0506715506715507,-0.0152625152625153,0.186813186813187,0.470695970695971,0.224664224664225,0.231379731379731,0.0964590964590964,0.31013431013431,0.244200244200244,0.283882783882784,0.221001221001221,0.143467643467643,0.123931623931624,0.358974358974359,0.19047619047619,0.326617826617827,0.376678876678877,0.424297924297924,0.360805860805861,0.384615384615385,0.241758241758242,0.304029304029304,0.303418803418803,0.0543345543345543,0.0061050061050061,-0.208791208791209,-0.137362637362637,0.0158730158730159,-0.0750915750915751,-0.160561660561661,-0.282399636933893,-0.162417953350088,-0.219169719169719,-0.188034188034188,0.225274725274725,0.238705738705739,0.0128205128205128,0.0192337050019841,-0.144078144078144,0.353479853479853,0.339438339438339,0.271672771672772,0.338827838827839,0.186813186813187,0.251526251526252,0.0946275946275946,1,0.259462759462759,-0.00122100122100122,0.00488400488400488,0.144078144078144,0.0409035409035409,0.103785103785104,0.294871794871795,0.188644688644689,0.339438339438339,0.470695970695971
"Purple.Martin",-0.474358974358974,-0.251526251526252,-0.5,-0.0671550671550672,-0.0494505494505494,-0.00122100122100122,-0.181929181929182,-0.268620268620269,-0.183760683760684,0.118437118437118,-0.0238095238095238,-0.113553113553114,0.0183150183150183,0.0512820512820513,0.288156288156288,0.211233211233211,0.119047619047619,-0.131257631257631,-0.07997557997558,-0.032967032967033,0.0903540903540904,0.0811965811965812,0.0787545787545788,0.247252747252747,0.238705738705739,0.321733821733822,0.230769230769231,0.241758241758242,0.472527472527473,0.564713064713065,0.423687423687424,0.422466422466422,0.183150183150183,0.00366300366300366,-0.0146520146520147,-0.342490842490842,-0.0915750915750916,-0.122100122100122,-0.0409035409035409,0.014041514041514,0.163639140969261,0.0995267909626477,-0.153235653235653,0.210622710622711,0.183150183150183,0.259462759462759,0.183150183150183,0.295527403840009,0.257631257631258,0.287545787545788,0.366300366300366,0.202686202686203,0.234432234432234,0.0317460317460317,0.316239316239316,0.287545787545788,0.259462759462759,1,0.295482295482295,0.470695970695971,0.316849816849817,0.102564102564103,0.294871794871795,0.0915750915750916,0.0616605616605616,0.115995115995116,0.383394383394383
"Downy.Woodpecker",0.0702075702075702,0.137973137973138,0.182539682539683,0.317460317460317,0.42002442002442,0.310744810744811,0.300976800976801,0.458485958485958,-0.346764346764347,-0.0500610500610501,0.213675213675214,0.295482295482295,0.261294261294261,0.115995115995116,0.244810744810745,0.315628815628816,0.349206349206349,0.316239316239316,0.300976800976801,0.402319902319902,0.311965811965812,0.285103785103785,0.278388278388278,-0.0189255189255189,0.451159951159951,0.231990231990232,0.481074481074481,0.280830280830281,0.167887667887668,0.22954822954823,0.358974358974359,0.361416361416361,0.242979242979243,0.0421245421245421,0.111721611721612,0.07997557997558,0.0128205128205128,-0.0604395604395604,0.0592185592185592,0.36019536019536,0.0122118761917359,0.195390019067775,0.254578754578755,0.471306471306471,-0.0525030525030525,0.203296703296703,0.462148962148962,0.210044270497858,0.119047619047619,-0.0402930402930403,-0.0189255189255189,0.0934065934065934,0.115995115995116,0.211233211233211,0.259462759462759,0.128815628815629,-0.00122100122100122,0.295482295482295,1,0.697802197802198,0.346764346764347,0.35042735042735,0.275946275946276,0.462759462759463,0.576923076923077,0.542124542124542,0.347374847374847
"White.breasted.Nuthatch",-0.111111111111111,0.00671550671550672,0.0500610500610501,0.14957264957265,0.26984126984127,0.428571428571429,0.304029304029304,0.178876678876679,-0.34004884004884,0.136141636141636,0.342490842490842,0.161172161172161,0.268620268620269,0.186202686202686,0.418803418803419,0.469474969474969,0.323565323565324,0.312576312576313,0.324175824175824,0.335775335775336,0.305250305250305,0.26984126984127,0.378510378510378,0.191697191697192,0.457264957264957,0.313797313797314,0.458485958485958,0.339438339438339,0.330891330891331,0.519536019536019,0.405982905982906,0.48962148962149,0.365079365079365,-0.057997557997558,0.0134310134310134,0.0921855921855922,0.142246642246642,0.0854700854700855,-0.122100122100122,0.364468864468864,0.0714394757216551,0.116318120726285,0.27045177045177,0.452380952380952,0.105006105006105,0.307081807081807,0.395604395604396,0.406044883375219,0.268620268620269,0.138583638583639,0.123931623931624,0.39010989010989,0.303418803418803,0.108058608058608,0.261904761904762,0.438339438339438,0.00488400488400488,0.470695970695971,0.697802197802198,1,0.438339438339438,0.553724053724054,0.255189255189255,0.290598290598291,0.454822954822955,0.427960927960928,0.314407814407814
"Brown.headed.Cowbird",-0.206349206349206,0.318681318681319,-0.0989010989010989,0.202686202686203,0.17032967032967,0.232600732600733,0.308913308913309,0.114163614163614,0.144688644688645,0.225885225885226,0.128815628815629,0.108669108669109,0.221001221001221,0.0543345543345543,0.197802197802198,0.365079365079365,0.394383394383394,-0.0225885225885226,-0.0421245421245421,-0.00244200244200244,-0.0134310134310134,0.127594627594628,0.166056166056166,-0.0347985347985348,0.014041514041514,0.00122100122100122,0.0854700854700855,0.0738705738705739,-0.0177045177045177,0.207570207570208,0.211843711843712,0.165445665445665,0.0848595848595848,-0.0879120879120879,-0.106837606837607,-0.369352869352869,0.00732600732600733,-0.0158730158730159,-0.0592185592185592,-0.0268620268620269,0.0601434902442994,0.0131277669061161,-0.0482295482295482,0.032967032967033,-0.0158730158730159,-0.0421245421245421,0.148962148962149,0.0540375521484314,0.115995115995116,0.272283272283272,-0.0189255189255189,0.264957264957265,0.2997557997558,0.0103785103785104,0.282661782661783,0.294261294261294,0.144078144078144,0.316849816849817,0.346764346764347,0.438339438339438,1,0.462148962148962,0.351648351648352,0.0726495726495726,0.115384615384615,0.186202686202686,0.203907203907204
"Ruby.throated.Hummingbird",-0.0238095238095238,0.0842490842490842,-0.0677655677655678,0.00061050061050061,-0.00244200244200244,0.241147741147741,0.377289377289377,0.164835164835165,-0.219169719169719,0.100732600732601,0.184371184371184,-0.0494505494505494,0.0848595848595848,0.0335775335775336,0.148351648351648,0.407814407814408,0.35958485958486,0.194749694749695,0.274114774114774,0.286935286935287,0.0702075702075702,0.312576312576313,0.515873015873016,0.337606837606838,0.425518925518925,0.379120879120879,0.308302808302808,0.316849816849817,0.332112332112332,0.376068376068376,0.227106227106227,0.258852258852259,0.117826617826618,0.0323565323565324,0.0598290598290598,0.163614163614164,0.250915750915751,0.191086691086691,0.227716727716728,0.317460317460317,0.275072511218852,0.29735918526877,0.158730158730159,-0.010989010989011,0.131257631257631,0.166666666666667,0.324786324786325,0.362387425989763,0.122710622710623,0.301587301587302,0.275946275946276,0.534798534798535,0.518925518925519,0.293650793650794,0.257631257631258,0.527472527472527,0.0409035409035409,0.102564102564103,0.35042735042735,0.553724053724054,0.462148962148962,1,0.32051282051282,0.486568986568987,0.415140415140415,0.493894993894994,0.47985347985348
"Prothonotary.Warbler",0,0.306471306471306,-0.0989010989010989,0.236263736263736,0.134310134310134,0.043956043956044,-0.0897435897435897,0.247863247863248,-0.0238095238095238,0.23992673992674,0.105006105006105,0.325396825396825,-0.286935286935287,-0.387667887667888,0.10989010989011,0.0512820512820513,0.163614163614164,0.171550671550672,-0.0390720390720391,0.125152625152625,0.021978021978022,0.336385836385836,0.487179487179487,0.242979242979243,0.235653235653236,0.294261294261294,0.215506715506715,0.239316239316239,0.183150183150183,0.251526251526252,0.0775335775335775,0.0921855921855922,0.00854700854700855,0.274725274725275,0.413919413919414,0.215506715506715,0.341269841269841,0.265567765567766,0.313186813186813,0.344322344322344,0.390169444325963,0.41062433694712,0.163614163614164,0.311965811965812,0.136141636141636,0.0402930402930403,0.436507936507936,-0.00580064119107456,0.136752136752137,0.236263736263736,0.141025641025641,0.364468864468864,0.311965811965812,0.195360195360195,0.133699633699634,0.0531135531135531,0.103785103785104,0.294871794871795,0.275946275946276,0.255189255189255,0.351648351648352,0.32051282051282,1,0.433455433455433,0.335164835164835,0.33028083028083,0.473137973137973
"Blue.gray.Gnatcatcher",0.323565323565324,0.114774114774115,0.0122100122100122,-0.109279609279609,0.100732600732601,-0.153846153846154,0.115995115995116,0.378510378510378,-0.378510378510378,0.197191697191697,0.068986568986569,0.274114774114774,0.275946275946276,0.225885225885226,0.310744810744811,0.387667887667888,0.36996336996337,0.508547008547009,0.629426129426129,0.590964590964591,0.44993894993895,0.622100122100122,0.713675213675214,0.454822954822955,0.699023199023199,0.619047619047619,0.542124542124542,0.500610500610501,0.458485958485958,0.457875457875458,0.514652014652014,0.47985347985348,0.393772893772894,0.294261294261294,0.324786324786325,0.442002442002442,0.216117216117216,0.214896214896215,0.43956043956044,0.358363858363858,0.224087928118354,0.494580985765305,0.201465201465201,0.346153846153846,0.0567765567765568,0.228937728937729,0.378510378510378,0.0415203790519021,0.0122100122100122,0.225274725274725,0.431623931623932,0.565934065934066,0.408424908424908,0.701465201465201,0.55982905982906,0.36996336996337,0.294871794871795,0.0915750915750916,0.462759462759463,0.290598290598291,0.0726495726495726,0.486568986568987,0.433455433455433,1,0.735653235653236,0.556166056166056,0.702686202686203
"Red.eyed.Vireo",0.337606837606838,0.0708180708180708,0.0695970695970696,0.103174603174603,0.236874236874237,0.00366300366300366,0.369352869352869,0.613553113553113,-0.30952380952381,0.248473748473748,0.228327228327228,0.377899877899878,0.327838827838828,0.257631257631258,0.347374847374847,0.417582417582418,0.501831501831502,0.633699633699634,0.587301587301587,0.677045177045177,0.626984126984127,0.545787545787546,0.604395604395604,0.283882783882784,0.765567765567766,0.551892551892552,0.632478632478632,0.673992673992674,0.423076923076923,0.342490842490842,0.501221001221001,0.502442002442002,0.489010989010989,0.22954822954823,0.206959706959707,0.459096459096459,0.280830280830281,0.105006105006105,0.125152625152625,0.321733821733822,0.118149902155045,0.312013436698853,0.217948717948718,0.369352869352869,-0.0262515262515262,0.371184371184371,0.418803418803419,0.0335826595272738,0.186202686202686,0.163003663003663,0.264346764346764,0.528693528693529,0.391941391941392,0.518315018315018,0.442612942612943,0.365079365079365,0.188644688644689,0.0616605616605616,0.576923076923077,0.454822954822955,0.115384615384615,0.415140415140415,0.335164835164835,0.735653235653236,1,0.672161172161172,0.625763125763126
"Northern.Cardinal",-0.0879120879120879,0.117826617826618,-0.094017094017094,0.199023199023199,0.0347985347985348,0.0543345543345543,0.341269841269841,0.407203907203907,-0.277777777777778,0.0445665445665446,0.10989010989011,0.162393162393162,0.15995115995116,0.33028083028083,0.26984126984127,0.48962148962149,0.277777777777778,0.523199023199023,0.429181929181929,0.469474969474969,0.456654456654457,0.425518925518925,0.522588522588523,0.482905982905983,0.535409035409035,0.557997557997558,0.615995115995116,0.590964590964591,0.45970695970696,0.416361416361416,0.601343101343101,0.490842490842491,0.522588522588523,0.137973137973138,-0.0482295482295482,0.0683760683760684,0.0586080586080586,0.068986568986569,0.192918192918193,0.300976800976801,-0.0100747978581821,0.163028547159674,-0.0873015873015873,0.150793650793651,0.0726495726495726,0.120879120879121,0.317460317460317,0.225309115737528,0.0860805860805861,0.137362637362637,0.225885225885226,0.38034188034188,0.512820512820513,0.388278388278388,0.352869352869353,0.1996336996337,0.339438339438339,0.115995115995116,0.542124542124542,0.427960927960928,0.186202686202686,0.493894993894994,0.33028083028083,0.556166056166056,0.672161172161172,1,0.678266178266178
"Scarlet.Tanager",-0.195360195360195,-0.196581196581197,-0.427960927960928,-0.26984126984127,-0.297924297924298,-0.308302808302808,-0.0750915750915751,0.0927960927960928,-0.44993894993895,-0.00305250305250305,-0.195360195360195,-0.125763125763126,0.0115995115995116,0.121489621489621,0.307081807081807,0.344932844932845,0.278998778998779,0.357753357753358,0.242979242979243,0.406593406593407,0.276556776556777,0.365079365079365,0.443223443223443,0.634920634920635,0.631868131868132,0.789377289377289,0.654456654456654,0.646520146520146,0.602564102564102,0.504884004884005,0.603785103785104,0.58058608058608,0.398656898656899,0.351037851037851,0.351037851037851,0.135531135531136,0.0433455433455433,0.214896214896215,0.442612942612943,0.376068376068376,0.416424978138195,0.621889795064152,-0.0702075702075702,0.166056166056166,0.13003663003663,0.266788766788767,0.347985347985348,0.358113269322656,0.293650793650794,0.498778998778999,0.602564102564102,0.678266178266178,0.667887667887668,0.647130647130647,0.645299145299145,0.48046398046398,0.470695970695971,0.383394383394383,0.347374847374847,0.314407814407814,0.203907203907204,0.47985347985348,0.473137973137973,0.702686202686203,0.625763125763126,0.678266178266178,1
