"","Dark.eyed.Junco","Fox.Sparrow","American.Pipit","Common.Grackle","American.Crow","Rusty.Blackbird","Vesper.Sparrow","Yellow.bellied.Sapsucker","Eastern.Towhee","Northern.Cardinal","Cedar.Waxwing","Yellow.rumped.Warbler","Blue.headed.Vireo","Hermit.Thrush","American.Robin","Baltimore.Oriole","Red.headed.Woodpecker","Gray.Catbird","Blue.Jay","Red.bellied.Woodpecker","Chipping.Sparrow","Brown.Creeper","White.breasted.Nuthatch","Northern.Mockingbird","Brown.headed.Nuthatch","Pileated.Woodpecker","American.Woodcock","Carolina.Wren","Black.and.white.Warbler","Carolina.Chickadee","Tufted.Titmouse","House.Wren","Orange.crowned.Warbler","Common.Raven","Red.winged.Blackbird","Pine.Siskin","Red.breasted.Nuthatch","Northern.Bobwhite","American.Goldfinch","Purple.Finch","Northern.Flicker","Song.Sparrow","White.throated.Sparrow","Fish.Crow","House.Sparrow","Swamp.Sparrow","Field.Sparrow","White.crowned.Sparrow","European.Starling","Savannah.Sparrow","Eastern.Bluebird","House.Finch","Brown.headed.Cowbird","Mourning.Dove","Downy.Woodpecker","Golden.crowned.Kinglet","Pine.Warbler","Ruby.crowned.Kinglet","Brown.Thrasher","Eastern.Phoebe","Winter.Wren","Blue.gray.Gnatcatcher","Eastern.Meadowlark","Common.Yellowthroat","Palm.Warbler"
"Swamp.Sparrow",-0.0453846153846154,-0.359230769230769,-0.205384615384615,-0.0684615384615385,0.302307692307692,-0.188461538461538,-0.259017345917628,0.05,-0.121538461538462,-0.359230769230769,0.0392307692307692,0.132307692307692,0.176153846153846,0.586923076923077,0.191538461538462,0.405847285830214,0,0.0603962311614632,-0.22,-0.106923076923077,-0.177692307692308,-0.156923076923077,-0.0215384615384615,-0.130769230769231,0.00692307692307692,-0.00153846153846154,-0.0846153846153846,-0.107692307692308,0.235996259450402,-0.0884615384615385,-0.115791500507009,0.260769230769231,0.387025509497874,-0.308727470733158,-0.0107692307692308,0.236153846153846,-0.0742450484978496,0.271816697855659,0.316153846153846,0.125384615384615,0.104615384615385,0.491538461538462,0.250769230769231,0.355299310775577,-0.0323076923076923,1,0.59,0.510757128686838,0.203846153846154,0.444615384615385,0.239230769230769,0.123076923076923,0.297692307692308,-0.0138461538461538,0.0884615384615385,-0.0492307692307692,0.236153846153846,0.0592307692307692,-0.153846153846154,0.443846153846154,0.157692307692308,0.238738875352845,0.126923076923077,0.0454020810829277,0.352307692307692
"Field.Sparrow",0.0107692307692308,-0.468461538461538,-0.277692307692308,-0.155384615384615,0.220769230769231,-0.0261538461538462,-0.230103781722171,-0.19,-0.253076923076923,-0.291538461538462,-0.00769230769230769,0.124615384615385,-0.0584615384615385,0.254615384615385,0.0176923076923077,0.124254666657023,-0.264615384615385,-0.0873244870933257,-0.170769230769231,-0.218461538461538,0.0661538461538462,-0.0307692307692308,0.00384615384615385,0.208461538461538,0.2,0.0453846153846154,0.176153846153846,0.133076923076923,0.282964519895669,0.271538461538462,0.0196191578932141,0.0769230769230769,-0.0139051081256721,-0.413710363803627,-0.0723076923076923,0.442307692307692,0.0373148689341524,0.305021578559617,0.525384615384615,0.191538461538462,0.376153846153846,0.603846153846154,0.489230769230769,0.609249685831006,0.424615384615385,0.59,1,0.625377378945598,0.425384615384615,0.507692307692308,0.551538461538462,0.550769230769231,0.23,0.263846153846154,0.327692307692308,-0.00846153846153846,0.0976923076923077,-0.0615384615384615,-0.0761538461538462,0.573076923076923,0.353076923076923,0.176526790570345,0.0230769230769231,-0.175067346548577,0.0138461538461538
"White.crowned.Sparrow",-0.0681525812349382,-0.267576327462172,-0.251699873879033,-0.184708984369691,-0.0592462780053724,-0.0224593733615137,-0.33234101440346,-0.121977631187532,-0.281516628169319,-0.235823420295894,0.405043181657644,0.113458558533164,0.120815939461936,0.310946151884406,0.291197392549282,0.209919344744744,-0.207555588306403,-0.0689403014106354,-0.242793570649467,-0.0464676690238215,-0.0391102880950498,0.0209104510607197,-0.163411302733772,0.0410464409710424,-0.149471002026626,0.0108424561055584,0.152568846628214,-0.0697015035357323,-0.0713190348325253,0.0348507517678661,-0.425648265451058,0.0573101251293799,0.152051817660982,-0.125270191148056,0.12236486176273,0.381809347145734,0.151242627532883,0.395725685697257,0.555288644834667,0.382583808296131,0.379485963694543,0.430600399620746,0.0464676690238215,0.199808363260013,0.22381927246474,0.510757128686838,0.625377378945598,1,0.113845789108363,0.463902229087818,0.185096214944889,0.441830086301503,0.396911339578476,0.115394711409157,0.0867396488444669,-0.264478482860584,-0.0964204132244297,-0.441055625151106,-0.30475046268123,0.343086289625882,-0.0646675060581516,-0.318656048732868,-0.0170381453087346,-0.168510124266172,-0.092160876897246
"European.Starling",0.192307692307692,-0.0446153846153846,0.0969230769230769,0.116153846153846,0.183846153846154,0.159230769230769,-0.304797155893766,-0.0207692307692308,-0.18,0.0330769230769231,0.225384615384615,0.226153846153846,0.190769230769231,-0.00230769230769231,0.163846153846154,0.274283521134543,-0.367692307692308,-0.0465474138250767,-0.0653846153846154,-0.443846153846154,-0.178461538461538,-0.307692307692308,-0.286153846153846,-0.109230769230769,-0.138461538461538,0.00153846153846154,-0.0546153846153846,-0.0761538461538462,-0.125505351681617,0.0738461538461539,-0.0996345469478915,-0.196923076923077,-0.0853619137714871,-0.108871148369375,0.0892307692307692,0.611538461538462,0.402385081496118,0.404636220671492,0.527692307692308,0.246923076923077,0.140769230769231,0.368461538461538,0.372307692307692,0.285164305828554,0.0661538461538462,0.203846153846154,0.425384615384615,0.113845789108363,1,0.488461538461538,0.329230769230769,0.428461538461538,0.155384615384615,0.496153846153846,0.09,-0.0453846153846154,-0.126153846153846,-0.129230769230769,-0.00769230769230769,0.0853846153846154,-0.0738461538461539,0.259735453966939,0.0761538461538462,-0.190457882508892,-0.108461538461538
"Savannah.Sparrow",-0.0169230769230769,-0.412307692307692,-0.361538461538462,0.0376923076923077,0.0569230769230769,-0.0930769230769231,-0.201190217526715,-0.234615384615385,-0.126923076923077,-0.314615384615385,0.357692307692308,0.396923076923077,0.250769230769231,0.401538461538462,0.428461538461538,0.420850171277966,-0.156153846153846,0.0538565118637251,-0.293846153846154,-0.286153846153846,-0.478461538461538,-0.309230769230769,-0.240769230769231,0.0876923076923077,0.0438461538461538,0.00153846153846154,-0.108461538461538,-0.309230769230769,-0.0997113070108549,0.202307692307692,-0.16118484622072,0.113076923076923,0.06064172154807,-0.214631692499626,0.187692307692308,0.420769230769231,-0.00577034055682769,0.267183458687665,0.483846153846154,0.145384615384615,0.185384615384615,0.403846153846154,0.286923076923077,0.484008605568465,0.204615384615385,0.444615384615385,0.507692307692308,0.463902229087818,0.488461538461538,1,0.373076923076923,0.526923076923077,0.234615384615385,0.353076923076923,0.0953846153846154,-0.0676923076923077,0.127692307692308,-0.190769230769231,-0.0915384615384615,0.212307692307692,-0.306153846153846,0.262068407146282,0.44,-0.335128920535848,-0.18
"Eastern.Bluebird",0.192307692307692,-0.117692307692308,-0.0246153846153846,0.220769230769231,0.217692307692308,0.0153846153846154,0.0843312289034136,0.0107692307692308,0.0476923076923077,-0.234615384615385,-0.117692307692308,0.17,-0.175384615384615,0.173076923076923,-0.0592307692307692,0.0777072528319462,-0.106923076923077,-0.319676866848254,-0.117692307692308,-0.142307692307692,-0.161538461538462,0.0653846153846154,-0.0353846153846154,0.195384615384615,0.253846153846154,-0.0530769230769231,-0.168461538461538,-0.0569230769230769,0.174398540833657,0.173846153846154,0.00153875748182072,-0.0384615384615385,-0.198147790790828,-0.357719487499377,-0.251538461538462,0.0315384615384615,-0.243508371498129,0.112742153087858,0.249230769230769,-0.0576923076923077,0.229230769230769,0.333076923076923,0.256153846153846,0.371484311917198,0.352307692307692,0.239230769230769,0.551538461538462,0.185096214944889,0.329230769230769,0.373076923076923,1,0.651538461538462,0.371538461538462,0.479230769230769,0.339230769230769,0.04,0.300769230769231,0.0392307692307692,0.297692307692308,0.44,0.286923076923077,0.0855416165759379,0.0761538461538462,-0.203924601474167,0.123076923076923
"House.Finch",0.485384615384615,0.0976923076923077,-0.105384615384615,0.137692307692308,0.195384615384615,0.247692307692308,-0.261426809600582,-0.146923076923077,-0.179230769230769,-0.226923076923077,0.106153846153846,0.0507692307692308,0.0261538461538462,0.208461538461538,-0.0192307692307692,0.208501638786707,-0.1,-0.182342761595755,0.05,-0.210769230769231,-0.229230769230769,-0.0215384615384615,-0.268461538461538,0.33,0.162307692307692,-0.00461538461538462,0.16,0.00769230769230769,-0.226371615916535,-0.07,-0.217734183677632,-0.117692307692308,-0.371575389358238,-0.122868867445438,0.160769230769231,0.46,0.22427390297537,0.196912664639753,0.578461538461538,0.235384615384615,0.337692307692308,0.33,0.289230769230769,0.364547882856503,0.345384615384615,0.123076923076923,0.550769230769231,0.441830086301503,0.428461538461538,0.526923076923077,0.651538461538462,1,0.354615384615385,0.395384615384615,0.406153846153846,0.199230769230769,0.288461538461538,-0.0892307692307692,0.0553846153846154,0.25,0.0630769230769231,-0.0909851739944067,0.16,-0.0119276653692437,-0.0753846153846154
"Brown.headed.Cowbird",-0.0546153846153846,0.0523076923076923,-0.116153846153846,-0.000769230769230769,-0.0107692307692308,-0.144615384615385,-0.345758038503996,0.131538461538462,0.23,0.0715384615384615,0.176923076923077,0.00769230769230769,-0.0861538461538462,0.0430769230769231,-0.140769230769231,0.0977111000956156,0.0315384615384615,-0.305828049511868,-0.226923076923077,-0.222307692307692,-0.454615384615385,0.0423076923076923,-0.0753846153846154,-0.163846153846154,-0.358461538461538,-0.313076923076923,-0.251538461538462,-0.444615384615385,-0.026564016153471,-0.202307692307692,-0.237738030941301,-0.286153846153846,0.071456805645815,-0.31028277285272,-0.108461538461538,-0.0215384615384615,-0.100788615059257,0.178379707967776,0.339230769230769,-0.0661538461538462,-0.0130769230769231,0.106923076923077,-0.03,0.0574182183357495,-0.0530769230769231,0.297692307692308,0.23,0.396911339578476,0.155384615384615,0.234615384615385,0.371538461538462,0.354615384615385,1,0.533076923076923,0.0246153846153846,0.0246153846153846,0.0338461538461538,-0.201538461538462,0.110769230769231,0.396153846153846,0.181538461538462,-0.102649939891125,0.230769230769231,-0.095036559554942,0.241538461538462
"Mourning.Dove",0.07,-0.0630769230769231,0.0507692307692308,0.119230769230769,0.0761538461538462,-0.245384615384615,-0.0192757094636374,0.00153846153846154,0.361538461538462,0.0730769230769231,0.216923076923077,0.366153846153846,-0.0976923076923077,-0.156153846153846,0.162307692307692,0.33352568418464,-0.0846153846153846,0.0688593973114771,-0.0161538461538462,-0.158461538461538,-0.0869230769230769,-0.0169230769230769,-0.0276923076923077,-0.173076923076923,-0.201538461538462,-0.0984615384615385,-0.366923076923077,-0.185384615384615,0.23253138777821,0.340769230769231,0.121946530434292,-0.325384615384615,-0.112013371012359,-0.0661003400814065,0.161538461538462,0.105384615384615,-0.0207732260045797,0.345948524543566,0.522307692307692,0.0969230769230769,0.279230769230769,0.403076923076923,0.347692307692308,0.246243231654657,0.103846153846154,-0.0138461538461538,0.263846153846154,0.115394711409157,0.496153846153846,0.353076923076923,0.479230769230769,0.395384615384615,0.533076923076923,1,0.116923076923077,0.0984615384615385,-0.18,-0.116923076923077,0.249230769230769,0.233076923076923,-0.0753846153846154,0.00855416165759379,0.0161538461538462,-0.235090436793804,-0.246923076923077
"Downy.Woodpecker",0.215384615384615,-0.0353846153846154,-0.266923076923077,0.350769230769231,0.112307692307692,-0.0723076923076923,-0.109630597574438,-0.194615384615385,-0.0323076923076923,-0.176153846153846,0.0269230769230769,0.0215384615384615,-0.253846153846154,0.232307692307692,-0.119230769230769,0.176187731668472,0.356153846153846,0.00807847677955877,0.156923076923077,0.194615384615385,0.151538461538462,-0.11,0.00384615384615385,0.333076923076923,0.201538461538462,-0.0115384615384615,0.159230769230769,0.377692307692308,0.227141587399245,0.155384615384615,0.286593580989109,-0.134615384615385,-0.44187343599358,-0.137644237581282,-0.252307692307692,0.0415384615384615,-0.223119834864004,-0.0903481637758866,0.15,-0.0876923076923077,0.0653846153846154,-0.0253846153846154,0.0830769230769231,0.2127171578613,0.208461538461538,0.0884615384615385,0.327692307692308,0.0867396488444669,0.09,0.0953846153846154,0.339230769230769,0.406153846153846,0.0246153846153846,0.116923076923077,1,0.406923076923077,0.517692307692308,0.386153846153846,0.257692307692308,0.368461538461538,0.331538461538462,0.157863165135594,-0.0430769230769231,0.0380915765017784,-0.0630769230769231
"Golden.crowned.Kinglet",0.323076923076923,0.123076923076923,-0.270769230769231,-0.173076923076923,0.211538461538462,-0.0792307692307692,-0.209623340417057,0.0346153846153846,-0.0861538461538462,-0.00461538461538462,-0.201538461538462,-0.0738461538461539,0.0946153846153846,0.183076923076923,-0.0876923076923077,0.312752458180061,0.305384615384615,0.158492020627534,0.333076923076923,0.0392307692307692,0.19,0.232307692307692,0.123076923076923,0.466153846153846,0.163076923076923,-0.0430769230769231,0.130769230769231,0.193076923076923,0.0377286026527559,-0.0784615384615385,0.357376425152862,0.0130769230769231,-0.130939768183412,-0.0878745697552816,-0.0653846153846154,0.109230769230769,-0.00730909803864841,-0.498845417087374,0.0115384615384615,-0.04,0.03,-0.17,0.289230769230769,0.0674375047567527,-0.157692307692308,-0.0492307692307692,-0.00846153846153846,-0.264478482860584,-0.0453846153846154,-0.0676923076923077,0.04,0.199230769230769,0.0246153846153846,0.0984615384615385,0.406923076923077,1,0.477692307692308,0.61,0.460769230769231,0.180769230769231,0.41,0.304839215434251,0.249230769230769,0.435167404277892,0.140769230769231
"Pine.Warbler",0.236153846153846,-0.0253846153846154,-0.0738461538461539,0.236923076923077,0.130769230769231,-0.00769230769230769,-0.0674649831227309,-0.126923076923077,-0.205384615384615,-0.343076923076923,-0.0123076923076923,0.0230769230769231,-0.0376923076923077,0.372307692307692,-0.232307692307692,0.164647050554817,0.263076923076923,-0.158107331257079,-0.126153846153846,-0.151538461538462,-0.12,-0.201538461538462,-0.276923076923077,0.186153846153846,0.0653846153846154,-0.328461538461538,-0.09,-0.106923076923077,0.113955779440977,-0.306153846153846,0.125408734768388,0.0438461538461538,-0.352648992187184,-0.224741156276782,-0.211538461538462,-0.109230769230769,-0.343527607816475,-0.325871154815591,-0.0346153846153846,-0.17,-0.297692307692308,-0.106153846153846,-0.0423076923076923,0.0874760775987593,-0.108461538461538,0.236153846153846,0.0976923076923077,-0.0964204132244297,-0.126153846153846,0.127692307692308,0.300769230769231,0.288461538461538,0.0338461538461538,-0.18,0.517692307692308,0.477692307692308,1,0.748461538461538,0.163846153846154,0.146153846153846,0.206923076923077,0.449482312553565,0.381538461538462,0.265101981916417,0.399230769230769
"Ruby.crowned.Kinglet",0.194615384615385,-0.06,0.0807692307692308,0.0376923076923077,0.0807692307692308,-0.192307692307692,0.0457798099761388,0.122307692307692,-0.0215384615384615,-0.0815384615384615,-0.0184615384615385,0.237692307692308,0.0807692307692308,0.27,-0.176153846153846,0.133487211547947,0.221538461538462,-0.0469321031955319,0.0661538461538462,-0.0584615384615385,0.243076923076923,-0.115384615384615,-0.122307692307692,0.0830769230769231,0.136923076923077,-0.123846153846154,-0.0623076923076923,0.176153846153846,0.219441872572152,-0.144615384615385,0.467782274473498,-0.117692307692308,-0.378527943421074,-0.232517666874595,-0.153846153846154,-0.150769230769231,-0.415849209462049,-0.3984585684475,-0.196923076923077,-0.188461538461538,-0.392307692307692,-0.0553846153846154,0.113076923076923,0.0350675024735114,-0.150769230769231,0.0592307692307692,-0.0615384615384615,-0.441055625151106,-0.129230769230769,-0.190769230769231,0.0392307692307692,-0.0892307692307692,-0.201538461538462,-0.116923076923077,0.386153846153846,0.61,0.748461538461538,1,0.236923076923077,0.135384615384615,0.342307692307692,0.48369895918394,0.176153846153846,0.410927310140397,0.32
"Brown.Thrasher",0.222307692307692,0.0907692307692308,-0.250769230769231,0.197692307692308,-0.0946153846153846,-0.03,-0.0421656144517068,-0.108461538461538,0.222307692307692,0.255384615384615,-0.243076923076923,-0.0407692307692308,0.00230769230769231,0.112307692307692,-0.0953846153846154,0.311598390068695,0.0953846153846154,-0.0850163508705946,0.00692307692307692,-0.0423076923076923,0.00692307692307692,0.250769230769231,0.0769230769230769,0.265384615384615,-0.0738461538461539,-0.28,-0.202307692307692,0.157692307692308,0.068527461961128,0.0953846153846154,0.289286406582295,-0.0584615384615385,-0.126304732141522,-0.0528802720651252,-0.518461538461538,-0.213076923076923,-0.155799195034348,-0.183785153663769,-0.256923076923077,-0.285384615384615,-0.0130769230769231,-0.360769230769231,0.0953846153846154,-0.155298939525551,-0.387692307692308,-0.153846153846154,-0.0761538461538462,-0.30475046268123,-0.00769230769230769,-0.0915384615384615,0.297692307692308,0.0553846153846154,0.110769230769231,0.249230769230769,0.257692307692308,0.460769230769231,0.163846153846154,0.236923076923077,1,0.314615384615385,0.310769230769231,0.0894298718748442,0.0746153846153846,-0.167756841967428,0.140769230769231
"Eastern.Phoebe",-0.125384615384615,-0.295384615384615,-0.46,-0.0407692307692308,0.243076923076923,-0.0323076923076923,-0.107221133891483,0.151538461538462,0.309230769230769,0.153076923076923,0.0892307692307692,0.296923076923077,0.269230769230769,0.554615384615385,0.186923076923077,0.248124643943591,-0.0261538461538462,-0.0734756697569393,-0.170769230769231,0.146923076923077,0.0107692307692308,0.305384615384615,0.116153846153846,0.108461538461538,0.153076923076923,-0.0430769230769231,0.21,0.364615384615385,0.220211844054861,0.229230769230769,0.094248895761519,-0.0584615384615385,0.132871033200867,-0.617454941466315,-0.375384615384615,-0.106153846153846,-0.33198692670282,0.0270272284799661,0.126153846153846,-0.249230769230769,-0.00384615384615385,0.146923076923077,0.170769230769231,0.218882872581917,0.263076923076923,0.443846153846154,0.573076923076923,0.343086289625882,0.0853846153846154,0.212307692307692,0.44,0.25,0.396153846153846,0.233076923076923,0.368461538461538,0.180769230769231,0.146153846153846,0.135384615384615,0.314615384615385,1,0.602307692307692,-0.0738768506792191,-0.187692307692308,-0.325894598959659,0.306923076923077
"Winter.Wren",-0.0115384615384615,-0.163846153846154,-0.212307692307692,-0.303846153846154,0.233846153846154,-0.0192307692307692,-0.0915596199522776,0.114615384615385,0.00307692307692308,0.265384615384615,-0.353076923076923,-0.122307692307692,-0.0715384615384615,0.191538461538462,-0.364615384615385,-0.160800156850265,-0.00923076923076923,-0.31121370069824,0.0430769230769231,0.106153846153846,0.283846153846154,0.468461538461538,0.35,0.293076923076923,0.336923076923077,0.0138461538461538,0.4,0.435384615384615,0.229836487588727,0.126923076923077,0.411617626387042,-0.0823076923076923,-0.0386253003490892,-0.374050159754783,-0.386153846153846,-0.163846153846154,-0.25620312072315,-0.419308144703473,-0.251538461538462,-0.344615384615385,-0.0492307692307692,-0.0561538461538462,0.238461538461538,0.174181440857441,0.296923076923077,0.157692307692308,0.353076923076923,-0.0646675060581516,-0.0738461538461539,-0.306153846153846,0.286923076923077,0.0630769230769231,0.181538461538462,-0.0753846153846154,0.331538461538462,0.41,0.206923076923077,0.342307692307692,0.310769230769231,0.602307692307692,1,0.144643097119313,-0.0776923076923077,0.130819555662673,0.377692307692308
"Blue.gray.Gnatcatcher",-0.164084373613844,-0.481366006004596,-0.108093497309594,-0.124424169565001,0.182747999048595,-0.207632832961595,-0.204610440931713,-0.398934993667783,-0.244182432771314,-0.139199539700844,-0.127534773804126,0.00233295317934376,-0.0933181271737504,0.0349942976901564,-0.293952100597314,0.117447898333426,-0.183525650108376,-0.118614599310248,-0.391936134129752,-0.578572388477253,-0.220852900977876,-0.463480031629627,-0.168750279972532,-0.0699885953803128,-0.0365495998097189,-0.321947538749439,-0.236405922173501,-0.26673431350497,0.256482760917775,0.177304441630126,0.453457779658193,0.264401360325626,-0.137449338315837,-0.0817610062893082,-0.0730991996194378,-0.0443261104075314,-0.305286755601785,-0.292747272123368,-0.185080952227938,-0.353053581140689,-0.338278211004845,0.0101094637771563,0.232517666874595,0.55358669338688,-0.148531352418219,0.238738875352845,0.176526790570345,-0.318656048732868,0.259735453966939,0.262068407146282,0.0855416165759379,-0.0909851739944067,-0.102649939891125,0.00855416165759379,0.157863165135594,0.304839215434251,0.449482312553565,0.48369895918394,0.0894298718748442,-0.0738768506792191,0.144643097119313,1,0.55835346092294,0.0634029518142419,0.182747999048595
"Eastern.Meadowlark",-0.208461538461538,-0.376923076923077,-0.338461538461538,-0.245384615384615,-0.32,-0.330769230769231,-0.516829959993778,-0.391538461538462,-0.333846153846154,-0.232307692307692,0.155384615384615,-0.0561538461538462,-0.0123076923076923,-0.00923076923076923,-0.306923076923077,0.00961723426137948,0.0630769230769231,-0.233121758495839,-0.338461538461538,-0.493076923076923,-0.456153846153846,-0.361538461538462,-0.336923076923077,0.0892307692307692,-0.241538461538462,-0.435384615384615,-0.233846153846154,-0.610769230769231,-0.144754638749349,-0.06,0.130025007213851,0.308461538461538,-0.106219575959995,-0.0365495998097189,0.120769230769231,0.0946153846153846,-0.250432780166322,-0.257916980351676,-0.122307692307692,-0.0830769230769231,-0.09,0.0115384615384615,-0.0661538461538462,0.360694311156117,-0.133846153846154,0.126923076923077,0.0230769230769231,-0.0170381453087346,0.0761538461538462,0.44,0.0761538461538462,0.16,0.230769230769231,0.0161538461538462,-0.0430769230769231,0.249230769230769,0.381538461538462,0.176153846153846,0.0746153846153846,-0.187692307692308,-0.0776923076923077,0.55835346092294,1,0.290111602851928,0.250769230769231
"Common.Yellowthroat",0.143516747829933,0.130434792263665,0.191612172705915,-0.309349772802321,-0.0908041621658555,-0.20161602108012,-0.30611964871237,0.0961908497519656,-0.210850342656308,-0.123509051081524,-0.10080801054006,-0.254713370143205,-0.095036559554942,-0.0958060863529577,-0.299345924428117,-0.0515682133849037,0.315505987186447,0.0257841066924518,0.355521380683265,0.0634859608362973,0.29703734403407,-0.0800307869936353,0.0169295895563459,0.234320909995788,0.147749145219019,0.152751069406121,0.187764538715837,0.041939210491857,-0.0758713779600296,-0.277029647285661,0.272464888630685,0.13505195305176,-0.0662678826492174,0.222882769261108,0.267795325709472,0.211235106055316,0.0773523200773555,-0.354192947352013,-0.0923432157618869,0.176991163543617,0.0303963085216211,0.137745296844815,-0.0938822693579184,0.0156129715308631,-0.022316277142456,0.0454020810829277,-0.175067346548577,-0.168510124266172,-0.190457882508892,-0.335128920535848,-0.203924601474167,-0.0119276653692437,-0.095036559554942,-0.235090436793804,0.0380915765017784,0.435167404277892,0.265101981916417,0.410927310140397,-0.167756841967428,-0.325894598959659,0.130819555662673,0.0634029518142419,0.290111602851928,1,0.270103906103519
"Palm.Warbler",-0.244615384615385,-0.0807692307692308,0.0523076923076923,0.0730769230769231,0.0384615384615385,0.00692307692307692,-0.309616083259676,0.0461538461538462,-0.0669230769230769,0.00461538461538462,-0.166153846153846,-0.275384615384615,0.166153846153846,0.236923076923077,-0.334615384615385,-0.077322563461491,0.122307692307692,-0.403539149607483,-0.364615384615385,-0.226923076923077,-0.256153846153846,-0.141538461538462,-0.334615384615385,-0.0923076923076923,-0.158461538461538,-0.479230769230769,-0.127692307692308,-0.151538461538462,0.132820080767355,-0.36,-0.010771302372745,0.251538461538462,0.0872931787889416,-0.253514245488689,-0.346923076923077,-0.203076923076923,-0.236583962829935,-0.176063088383779,-0.28,-0.322307692307692,-0.414615384615385,-0.248461538461538,-0.413076923076923,-0.0208092871820837,-0.169230769230769,0.352307692307692,0.0138461538461538,-0.092160876897246,-0.108461538461538,-0.18,0.123076923076923,-0.0753846153846154,0.241538461538462,-0.246923076923077,-0.0630769230769231,0.140769230769231,0.399230769230769,0.32,0.140769230769231,0.306923076923077,0.377692307692308,0.182747999048595,0.250769230769231,0.270103906103519,1
