"","Yellow.billed.Cuckoo","Great.Blue.Heron","Brown.Thrasher","Red.bellied.Woodpecker","Song.Sparrow","Blue.Grosbeak","White.breasted.Nuthatch","Acadian.Flycatcher","Summer.Tanager","Northern.Parula","Fish.Crow","White.eyed.Vireo","Chipping.Sparrow","Great.Crested.Flycatcher","Hooded.Warbler","Pileated.Woodpecker","Red.shouldered.Hawk","Yellow.throated.Warbler","Carolina.Wren","Eastern.Bluebird","Eastern.Phoebe","Purple.Martin","Turkey.Vulture","Tufted.Titmouse","Eastern.Wood.Pewee","Ovenbird","Red.eyed.Vireo","Yellow.throated.Vireo","Blue.gray.Gnatcatcher","Grasshopper.Sparrow","American.Crow","Northern.Mockingbird","European.Starling","Eastern.Whip.poor.will","American.Robin","Common.Grackle","Barn.Swallow","Blue.Jay","Scarlet.Tanager","Eastern.Meadowlark","Mourning.Dove","Field.Sparrow","Northern.Cardinal","Chimney.Swift","Ruby.throated.Hummingbird","Gray.Catbird","Red.winged.Blackbird","Prairie.Warbler","American.Goldfinch","House.Sparrow","Eastern.Towhee","Indigo.Bunting","Yellow.breasted.Chat","Common.Yellowthroat","Northern.Bobwhite","Wood.Thrush","Eastern.Kingbird","Canada.Goose","Killdeer","House.Finch","Orchard.Oriole","Downy.Woodpecker","Carolina.Chickadee","Pine.Warbler","Brown.headed.Cowbird","Brown.headed.Nuthatch"
"Ruby.throated.Hummingbird",-0.0291817601627031,-0.0651472553158398,0.182308784057912,0.0316391715448255,-0.47578675521512,-0.418899070026249,-0.332874738454808,-0.60277229450881,-0.672613590457666,-0.54424956601402,-0.728468886587899,-0.711663891795729,-0.639387723985963,-0.566173829029321,-0.435466714752748,-0.693447421277544,-0.721979808501159,-0.620084905398725,-0.232697536242249,-0.202643561366243,-0.232213770763579,-0.0882000766265389,-0.211272584585005,-0.0792031191959107,0.133149895381923,-0.115657508913946,0.0611187691785733,0.00663580278519866,-0.310661482533301,0.203346282187955,0.356161410886124,0.475177037063691,0.484428380198244,0.342822586247214,0.619267668294836,0.619503467199022,0.508223391465182,0.698105338406518,0.640282225613158,0.60415476436129,0.54244926984176,0.680197319258506,0.613303808831925,0.733383709352144,1,0.187847088444738,0.34634664236275,0.501081322488311,0.689496921372152,0.642465218391198,0.662481903971997,0.649687539168136,0.634836662774427,0.551472335831028,0.515321241697663,0.608884220585536,0.163664917814346,0.368749874546754,0.094740725386956,-0.131124263989979,0.256312560351522,-0.257145963778489,-0.0509912861790391,-0.0222668882685757,-0.0476925808671627,-0.285497809010643
"Gray.Catbird",-0.18812498419464,-0.018002786919299,-0.142725215501602,0.0443459383623581,-0.161633281972265,-0.239105648098941,-0.390938864890774,-0.248503826723121,-0.158332237239395,-0.582871253784043,-0.526473752668687,-0.367391271396686,-0.319321445439679,-0.363040652855736,-0.323987062849582,-0.218942696641435,-0.442773433477161,-0.396008013237098,-0.228495144420161,-0.0282211576364408,0.0549673318424649,0.0655515655827701,-0.0132307848885121,-0.181569295968772,0.066666981281963,0.195913472153302,0.0466405039930002,0.224329367359492,-0.182112757367405,-0.00866478240417188,0.36012651157806,0.376595416022925,0.251498011308097,0.428750116462573,0.462179814350943,0.602675112463915,0.421670029826159,0.376806176996081,0.388421617912715,0.431863474807715,0.371419624017202,0.382468222401062,0.486814969228604,0.408473660624904,0.187847088444738,1,0.431074464066554,0.549421193962906,0.430613668142156,0.617585636410841,0.543174363447122,0.570404811140888,0.600803334330884,0.366334563495902,0.374865941947798,0.459194172536347,0.12598079870958,0.245247994894939,0.233405932706562,0.00460197834734889,0.36281206053653,-0.17925250127058,0.0110481230522138,0.266034980012705,-0.178297495827918,-0.127418734036766
"Red.winged.Blackbird",-0.0793456741457428,-0.28238615211191,-0.38180864728535,-0.344137018308414,-0.13248478008883,-0.539602471714992,-0.373737443769672,-0.440703948503242,-0.542953326805275,-0.49601264911595,-0.660143778345505,-0.525600031197731,-0.578810640300158,-0.546454997415278,-0.344745049304124,-0.484528754773272,-0.40884750991486,-0.382154953764484,-0.234988675269214,-0.139211549956744,-0.24246596581699,-0.432089323952279,-0.0508891423099412,-0.396638882313965,-0.231864138948015,-0.174372394444566,0.221950515349454,0.17358071462679,-0.182513027084881,0.278103245631313,0.0757946528853405,0.114154564438687,0.0947288547899301,0.354335204504107,0.322580679089629,0.353858109183029,0.295673475525754,0.350657356895073,0.24315228269849,0.359785949545304,0.273796948037992,0.609453885056711,0.454920729112215,0.367375057749942,0.34634664236275,0.431074464066554,1,0.525993908387525,0.551566396438141,0.525268388063918,0.5503440886344,0.570752073642635,0.489299999747659,0.63853637017965,0.544828667531436,0.580709371771745,0.335326336022161,0.352995258397453,0.279700056760511,0.207550114093201,0.473491453254228,-0.226758420389157,-0.412169436410255,0.0252216494715288,-0.259877683540662,-0.108595900887121
"Prairie.Warbler",-0.261959348925308,-0.379618146648823,-0.127588454878975,-0.200213971465667,-0.49892969317693,-0.44267808009783,-0.21328038362448,-0.500382584798499,-0.495262859316008,-0.601722397575112,-0.77334556917273,-0.596791506542808,-0.586428250773866,-0.660708953172312,-0.392361334108979,-0.480552113106932,-0.679112860906574,-0.656059027963967,-0.151214340722356,0.141918755490654,-0.0559718670314489,-0.22798166203657,-0.160435664536646,-0.419428868306655,-0.147490882219511,-0.0607591517547587,0.472341097854299,0.177059618465925,-0.238386319201781,0.00354457808794277,0.44408807557732,0.533119323761164,0.53337422000249,0.411340362626515,0.596668201986233,0.690698231057062,0.60217026532422,0.766656515022651,0.671868025813209,0.555946193824519,0.720024648651701,0.609726322006521,0.57561880590827,0.470884920676123,0.501081322488311,0.549421193962906,0.525993908387525,1,0.723690450851031,0.795928673076823,0.724606901400863,0.802322178511209,0.79599636969364,0.696372140691562,0.707064836380212,0.629431569738549,0.289260760798665,0.447601672322514,0.437098582900732,0.168525609758504,0.624695064046005,0.0510547233261999,0.0883386835932486,0.501986576011443,-0.0906308471747412,-0.0347094817453396
"American.Goldfinch",-0.234270049819606,-0.333233131632932,-0.086117753646914,-0.138973758367563,-0.412211374631808,-0.450893670517569,-0.413393032199916,-0.665546482226117,-0.677660782659885,-0.690486664401787,-0.661881614027492,-0.743816828567885,-0.729994027469177,-0.816974517227133,-0.37504229945116,-0.635962366065307,-0.723242807693095,-0.677573194789211,-0.284493284493284,-0.11051747953521,-0.116442629798567,-0.260657139147775,-0.187721074546955,-0.274114774114774,0.214340618026732,-0.0308916346836625,0.243701354016489,0.0972854294051491,-0.452282838719824,0.0234071547226084,0.48969623528861,0.588811449135278,0.479242979242979,0.61684716194378,0.756261594984804,0.738095238095238,0.711667817574553,0.742098108095323,0.697341077610369,0.700779187105219,0.635531135531135,0.753973668538231,0.688749817213906,0.604459489691004,0.689496921372152,0.430613668142156,0.551566396438141,0.723690450851031,1,0.814137067629943,0.79059829059829,0.851473067468787,0.78637968244669,0.636782813750542,0.761485504530568,0.755229885316763,0.433559901252627,0.450923528379849,0.355100869977546,0.0131297716044413,0.505436088275422,0.0106919230813787,-0.0482590193891757,0.302336266261058,-0.0657795826908823,-0.110313279287628
"House.Sparrow",-0.320527011832097,-0.27828105088117,-0.0732607403988481,-0.206490419752387,-0.492469979855733,-0.558941255126656,-0.48789466719176,-0.631224331066593,-0.668198249628454,-0.686387574662496,-0.749886261206038,-0.715992235356877,-0.617481358992684,-0.746482740618958,-0.521747198484331,-0.722852794744477,-0.782835331783366,-0.760496618490171,-0.329203865001811,0.0287638358754589,-0.0255782043164275,-0.197090500127773,-0.083026431761024,-0.271990925638113,0.118296068804032,0.108369103804671,0.343587968487375,0.1141192725762,-0.345424518875726,0.169165633401767,0.525552001235114,0.618661128360899,0.618634028841693,0.595908038257283,0.776367241648709,0.822397759409728,0.578448699958689,0.801348152783918,0.680711092943902,0.758880252441203,0.771303850994019,0.681115416737444,0.598226586558747,0.758764277770633,0.642465218391198,0.617585636410841,0.525268388063918,0.795928673076823,0.814137067629943,1,0.757841982908444,0.844861179278107,0.794920226424689,0.702192923453595,0.796225491362414,0.78359483236319,0.372257283107577,0.558140815285501,0.447424913728197,-0.128079824961254,0.428966021248884,-0.0489896471214817,0.106230060272911,0.384298168762494,-0.185525912296841,-0.258193149351535
"Eastern.Towhee",-0.131032400746559,0.0765701129671259,0.0419862357637979,-0.0482590193891757,-0.485820548673202,-0.58561190134294,-0.554961799883763,-0.759095964799012,-0.662085884094922,-0.845938147017997,-0.771533436563657,-0.770992402353822,-0.740989753405951,-0.754083354839693,-0.578969633167449,-0.524867881521656,-0.703365098390748,-0.771442766449991,-0.138583638583639,-0.0992214940578543,-0.155256839731423,-0.0180290401051802,-0.131680362243378,-0.388278388278388,-0.104265550281192,-0.225417175859992,0.00213773117558324,0.132885144897254,-0.314246482810736,-0.00862368858201363,0.55350328839043,0.659432136959915,0.431623931623932,0.658688166444704,0.773366057553119,0.751526251526251,0.513133877049463,0.698121923911897,0.72791280394138,0.742324945364291,0.694749694749695,0.800122847277296,0.786444826747793,0.573304932870144,0.662481903971997,0.543174363447122,0.5503440886344,0.724606901400863,0.79059829059829,0.757841982908444,1,0.813921548179199,0.833715158477462,0.751838238051457,0.735459663000573,0.750038252461775,0.189223177241613,0.324835906700175,0.392415517813257,0.0497709946866032,0.532682491580396,-0.322590593541025,-0.242516844272187,0.0595510827483901,-0.188466153198063,-0.411612152909793
"Indigo.Bunting",-0.189247003219277,-0.330067567346112,-0.0868971895414663,-0.238429840214118,-0.614883809589626,-0.508249407446076,-0.545719292380471,-0.761963723874567,-0.758704983466159,-0.714971323677112,-0.816251804038594,-0.881661332617601,-0.76340316552861,-0.838625954198473,-0.47431844595767,-0.655955440783583,-0.794923895822536,-0.818961202014515,-0.378568161943813,-0.0827480916030534,-0.252025209185162,-0.197738469422642,-0.157887417422182,-0.360860941465796,0.0189602668128827,-0.149128424944086,0.28756873668816,0.0297732721068057,-0.390500934525557,-0.0295714459721221,0.558778625954198,0.588595573217713,0.652724782448285,0.626172372237734,0.796700862624496,0.790108389605314,0.641820748609688,0.82467932985452,0.843755576256768,0.681943298719352,0.655777751496219,0.672474784969505,0.687633587786259,0.696349546147446,0.649687539168136,0.570404811140888,0.570752073642635,0.802322178511209,0.851473067468787,0.844861179278107,0.813921548179199,1,0.874160089645792,0.767255272886608,0.758692538409104,0.801618852297477,0.31679815579585,0.460763358778626,0.393699041852388,-0.089479310861433,0.452696146253718,-0.107699378493984,-0.0892011702018224,0.284361650405392,-0.249082578751315,-0.295385209732587
"Yellow.breasted.Chat",-0.242780751496874,-0.144170980077288,-0.115285095000756,-0.195110773858721,-0.525012515342259,-0.49511004757293,-0.429642414021068,-0.696437163079504,-0.649862511457378,-0.649084915493,-0.786096265859922,-0.770276471487196,-0.683728044649787,-0.677611516030464,-0.618505074846097,-0.587723333995661,-0.846107578715638,-0.77592594030932,-0.280348174169344,0.0339034835606858,-0.145084891799507,-0.139865510705751,-0.315411738254938,-0.362803519513269,0.0442031533115304,-0.175795799392273,0.172013443324167,0.109457875872617,-0.256339749465322,0.138658497932837,0.580635335575349,0.583269947295834,0.529546551208761,0.53340944397557,0.758135990514467,0.750954422965597,0.539495804616401,0.684845707302169,0.727175825745068,0.732426684573165,0.655672690568172,0.711512209098951,0.669212004337502,0.55141329902594,0.634836662774427,0.600803334330884,0.489299999747659,0.79599636969364,0.78637968244669,0.794920226424689,0.833715158477462,0.874160089645792,1,0.666004686106716,0.708686733757091,0.733119462267033,0.309236765821389,0.400427630162695,0.322062800453206,0.0183290058652515,0.480246464583058,-0.215770181226228,-0.0614209327260814,0.268255423159181,-0.195745662225101,-0.2710180879577
"Common.Yellowthroat",-0.179271582371548,-0.203868677210036,-0.253302910213826,-0.329761732218885,-0.558341223087334,-0.673404721803318,-0.605517419156356,-0.550720428899218,-0.612736556765153,-0.499155752581925,-0.838335768630741,-0.726815258819871,-0.656767795366304,-0.641470702820236,-0.461267591160532,-0.621721130186427,-0.706008716391373,-0.636475282651569,-0.277540611279069,-0.327927413202234,-0.407935355343729,-0.295604508142654,-0.26983891292806,-0.369646150413577,-0.0783141992378887,-0.15100415516982,0.37716284683221,0.311030400825233,-0.0887802155692703,-0.00509427193707582,0.182708974038016,0.292982042308098,0.460221697203659,0.52784114946617,0.539498767102763,0.556611214902564,0.325628228611685,0.691261126742801,0.600061546902987,0.41861948826973,0.52356338026294,0.696998072404795,0.581944914796125,0.580680710448576,0.551472335831028,0.366334563495902,0.63853637017965,0.696372140691562,0.636782813750542,0.702192923453595,0.751838238051457,0.767255272886608,0.666004686106716,1,0.681246291651048,0.740855591991842,0.0966851010903717,0.308952611878353,0.214318587743561,-0.0024487353424127,0.42243367986669,-0.292145568258465,-0.259951449075054,0.104240218625298,-0.249501613116182,-0.36866323891159
"Northern.Bobwhite",-0.356005971280595,-0.20399386523363,-0.0654780481335141,-0.395221775345927,-0.566682860129539,-0.60931676149168,-0.503757572257414,-0.668354051494294,-0.637618948050739,-0.58911328139894,-0.683212836450712,-0.713172694155046,-0.708948207868586,-0.837700681662202,-0.458474857835581,-0.593860385293561,-0.629141577885366,-0.714001600131057,-0.271281124653833,0.0437913352139261,-0.249847142452315,-0.315556181841695,-0.0652741522058986,-0.451012524396271,0.0102745075620234,-0.00690290319724034,0.384899451465651,0.192704838667165,-0.317048095715837,0.0965416692478803,0.42214234679998,0.46013546880807,0.604411896237773,0.605314747441277,0.717220291538617,0.619415028413888,0.537225878348127,0.709146223750882,0.52315302218365,0.644861515996601,0.646971801798589,0.770847410670363,0.490585447641326,0.596049584446125,0.515321241697663,0.374865941947798,0.544828667531436,0.707064836380212,0.761485504530568,0.796225491362414,0.735459663000573,0.758692538409104,0.708686733757091,0.681246291651048,1,0.809008715734807,0.444563882063882,0.440975683273102,0.578616685777568,0.0027565188951666,0.476738835651623,-0.08334632090809,-0.0741423795610189,0.34002259540539,-0.189657873833869,-0.146360443739106
"Wood.Thrush",-0.0878533241728776,-0.233952270539872,-0.0898365234979292,-0.362414060761853,-0.51059078055495,-0.494498800600618,-0.575558705575394,-0.699801593819018,-0.716315307057745,-0.62393134126312,-0.810695196628328,-0.819917529038919,-0.860504211724603,-0.850488738511079,-0.556071650872297,-0.667178507307395,-0.762735922523263,-0.68124859809535,-0.383875441101161,-0.258094086565581,-0.421342425499937,-0.26719662591656,-0.142463776870856,-0.24431213435237,0.161517404487806,-0.0494186624923447,0.350290253589979,0.213235609519026,-0.119003971891231,0.228016196600665,0.38362860677677,0.378804315535338,0.505726118109405,0.637136496843295,0.765775410007761,0.70697823878217,0.54545455182117,0.606477238007944,0.612326394591641,0.582671176356661,0.58787607328539,0.798807755165883,0.61240076161419,0.708326975418192,0.608884220585536,0.459194172536347,0.580709371771745,0.629431569738549,0.755229885316763,0.78359483236319,0.750038252461775,0.801618852297477,0.733119462267033,0.740855591991842,0.809008715734807,1,0.481086023499248,0.40073306695153,0.285802048098142,-0.183595542083603,0.21898993761281,-0.251680940849573,-0.286019865828916,0.106630003055301,-0.372513637103907,-0.423112277195101
"Eastern.Kingbird",-0.13495751320921,-0.171428579518622,-0.066246569825222,-0.231311969291609,-0.170897029751335,-0.227670281009966,-0.0880233931433047,-0.348973117963068,-0.464850710385297,-0.268184171955038,-0.160080137688564,-0.341042643307556,-0.242647787654244,-0.493188429105091,-0.182405629450855,-0.203837320152455,-0.223313051536103,-0.133261896588034,-0.0713414244292812,0.220028491966475,0.043684929815282,-0.182682354907868,-0.0863154671522706,-0.0906311657985718,0.072688307229837,0.187145375569627,0.214122337106638,0.00400185767200182,-0.126512911623807,0.0752252686779483,0.353239896288558,0.222018046929052,0.120943616521743,0.264776983586345,0.428310110026051,0.390081436578988,0.291820729470539,0.235105713489763,0.109935731801195,0.352842972520829,0.366811272387463,0.358676265851789,0.188027131617837,0.244332841735176,0.163664917814346,0.12598079870958,0.335326336022161,0.289260760798665,0.433559901252627,0.372257283107577,0.189223177241613,0.31679815579585,0.309236765821389,0.0966851010903717,0.444563882063882,0.481086023499248,1,0.27790655039607,0.331646149165192,0.175804649536181,0.0961154625178473,0.30182399299437,0.0560663448746548,0.341554228718027,0.0523247046742307,0.0586974345047932
"Canada.Goose",-0.0804948916033569,-0.240313695204663,-0.0153257829879129,-0.213074713067709,0.000766879283598935,-0.164680751796474,-0.00779817425368564,-0.258982052215794,-0.455100815364161,-0.340696178685512,-0.328394719064928,-0.414109029106154,-0.245608701514607,-0.346870229007634,-0.458523166315368,-0.410163458072796,-0.484019647995061,-0.48302808759594,-0.242711039310751,0.0586259541984733,0.0394314760277573,-0.285146819121059,-0.117764717747486,0.0485422078621503,-0.10168207605296,-0.0055062803056278,0.195937700037657,-0.100676631453941,-0.220372643144458,0.292172046922477,0.270076335877863,0.30958598331581,0.212791942640998,0.228468297978633,0.295707988888233,0.500686923861173,0.416832180617763,0.519547977808348,0.442899058600445,0.619920677912888,0.45641887266613,0.363594889418739,0.463511450381679,0.453337454039399,0.368749874546754,0.245247994894939,0.352995258397453,0.447601672322514,0.450923528379849,0.558140815285501,0.324835906700175,0.460763358778626,0.400427630162695,0.308952611878353,0.440975683273102,0.40073306695153,0.27790655039607,1,0.545580606949288,0.0844403735603625,0.3342021262333,0.393981130689339,0.282572200125636,0.303756886496415,-0.0667076193707452,-0.0294926774332071
"Killdeer",-0.485539863670315,-0.096363449263844,0.0316291125991336,-0.325325480669111,-0.0974189343883872,-0.335323177568454,0.0761335820044792,-0.401592935639605,-0.325275778509984,-0.528573025015264,-0.208110373334897,-0.353526582820002,-0.292119634335528,-0.42153634784195,-0.195729658198162,-0.0893897745549036,-0.238700784171234,-0.439185069631473,0.0220217593784525,0.40364093684866,0.219874509390389,-0.207134196385863,-0.068579370464755,-0.407708406270516,-0.19546569544812,-0.0289610787618756,0.229651431582072,-0.0664210441870825,-0.238678369932067,-0.0698983058257566,0.325788251416311,0.365599671003713,0.370393758434804,0.434810170641207,0.393573441336291,0.465209666869808,0.394491575336298,0.404376238288752,0.365599671003713,0.546220182903611,0.603763236292571,0.280967774882565,0.230193107221384,0.176434750334659,0.094740725386956,0.233405932706562,0.279700056760511,0.437098582900732,0.355100869977546,0.447424913728197,0.392415517813257,0.393699041852388,0.322062800453206,0.214318587743561,0.578616685777568,0.285802048098142,0.331646149165192,0.545580606949288,1,0.307327955380954,0.434356012138438,0.365014047695464,0.319204587335732,0.560282173520019,0.185622326318892,-0.0206674918788555
"House.Finch",-0.259853357683016,0.0174633172532717,-0.168609356718894,0.0944088036731945,0.125327210326135,0.00947288105623505,0.327573333669008,0.0877676497621282,0.127997557625673,0.00475391285499831,0.0527039437981426,0.15149664019548,0.143140856054666,0.0723774630517393,0.157670165582772,0.289301237081114,0.0792292147313537,0.0420553999808484,0.152061075790972,0.147961522567796,0.272241019421935,-0.122115273314041,-0.2188705852174,-0.0610687051369364,-0.0922160225034603,-0.120391787399109,0.00916450293262577,0.30729480932418,0.156102033285726,-0.0295759617308676,-0.0990991002543857,0.113914458314957,-0.202442757528944,0.126022969593062,-0.0030553010897474,0.117251913862918,0.0108463188686033,0.0536123421558608,-0.0513761852266116,0.00626432456944576,0.151145045213918,0.107306679188208,0.0568025659393397,-0.181179354622021,-0.131124263989979,0.00460197834734889,0.207550114093201,0.168525609758504,0.0131297716044413,-0.128079824961254,0.0497709946866032,-0.089479310861433,0.0183290058652515,-0.0024487353424127,0.0027565188951666,-0.183595542083603,0.175804649536181,0.0844403735603625,0.307327955380954,1,0.537438660386499,0.255309423305948,0.208066004211798,0.242095619136864,0.184851169119707,0.450710814772349
"Orchard.Oriole",-0.259152161955767,-0.160190463940061,0.051022005856291,0.0185327491705956,-0.157028874017718,-0.21262303798329,-0.0536645604574788,-0.275180393766785,-0.159265409172953,-0.488469212045947,-0.378313144226209,-0.316491655560938,-0.239240943838598,-0.361452688977014,-0.207596790920658,-0.200583189313437,-0.401625748956527,-0.405090767796169,-0.0247972884011564,0.123546090641444,0.0875097028955133,-0.293748581193642,-0.233261681762986,-0.497476464838013,-0.0855566421007805,-0.124386555735972,0.183614639998433,0.325793539182978,-0.284533779080141,0.00293441616299655,0.0451624494909865,0.421432257640609,0.299710436354717,0.438295992027176,0.30326316824611,0.459515183828836,0.357329783595038,0.479480765500496,0.291430600863877,0.341759364366512,0.379612810091776,0.435556174481696,0.451471401860743,0.273090014637785,0.256312560351522,0.36281206053653,0.473491453254228,0.624695064046005,0.505436088275422,0.428966021248884,0.532682491580396,0.452696146253718,0.480246464583058,0.42243367986669,0.476738835651623,0.21898993761281,0.0961154625178473,0.3342021262333,0.434356012138438,0.537438660386499,1,0.0168505289468025,0.128044448815024,0.35681577247402,0.116446784738163,0.384003100923979
"Downy.Woodpecker",-0.238269909553416,-0.297778788429012,-0.0265298109303637,0.000611340370887534,0.114948735831904,0.23784775298074,0.510863128351606,0.275814674531242,0.087102693554497,0.162013985680601,0.357939787154651,0.271963359356426,0.360690818823645,0.121906530550637,0.263006385085174,0.153292755009572,0.18133139706496,0.168451723364815,0.150297890172523,0.270852479531678,0.430494004627127,-0.0677370062254865,0.0222188838183512,0.20131363744653,0.00122399072381337,0.283440677707338,0.288661382674465,-0.13252597635394,0.0414119823741556,-0.222537859086494,0.114421041832615,-0.00948447577423018,-0.0940889231161323,-0.200897894172007,-0.163533549212415,-0.0424622088089039,0.197004434518508,0.0438569702634046,0.0169802711441863,-0.0198715988994191,0.0840079670679753,-0.308151125869862,-0.198289068489632,-0.250649552063889,-0.257145963778489,-0.17925250127058,-0.226758420389157,0.0510547233261999,0.0106919230813787,-0.0489896471214817,-0.322590593541025,-0.107699378493984,-0.215770181226228,-0.292145568258465,-0.08334632090809,-0.251680940849573,0.30182399299437,0.393981130689339,0.365014047695464,0.255309423305948,0.0168505289468025,1,0.603087275880552,0.521393667382357,0.355481126925252,0.4022935967929
"Carolina.Chickadee",-0.430317848410758,-0.17928355049099,0.00981299664429113,0.142420537897311,0.127053415100458,0.200213971465667,0.396206437959489,0.165188200487243,0.120397251214309,0.124866695157511,0.274449877750611,0.219981678461813,0.382640586797066,0.277378981312516,0.129181758043459,0.117593250873923,-0.0425336915917023,-0.0122380366937294,0.06963959759957,0.291736703913495,0.485015381237162,0.122611234421745,-0.246974945264313,0.153329289451685,0.255469015981601,0.407957540669732,0.312299468885847,0.01166910193444,-0.0495034383165432,-0.191686142322378,0.0198564248736933,0.205873442459101,0.248014707240574,-0.0883507803548033,-0.00366748166259169,0.244349465261649,0.0605134474327628,0.163178000376754,0.115937644416047,0.157725815688984,0.182040351619929,-0.159633057380705,-0.0669008776513668,0.0568459657701711,-0.0509912861790391,0.0110481230522138,-0.412169436410255,0.0883386835932486,-0.0482590193891757,0.106230060272911,-0.242516844272187,-0.0892011702018224,-0.0614209327260814,-0.259951449075054,-0.0741423795610189,-0.286019865828916,0.0560663448746548,0.282572200125636,0.319204587335732,0.208066004211798,0.128044448815024,0.603087275880552,1,0.690909098973483,0.390632728842174,0.35743773825192
"Pine.Warbler",-0.611611924633094,-0.434964306524358,-0.245747350114643,-0.202444616572283,-0.114913610166964,-0.0849633291514041,0.221780526995568,0.0102462208885215,-0.0106935533150015,-0.118405849423581,-0.0967150507850983,-0.0226057739004769,-0.00626432398450084,-0.131948692776723,0.142047544471103,0.0122474255586488,-0.198256268670307,-0.0807587022439032,-0.0739044206415919,0.271227868485487,0.306528143369875,-0.303271227584928,-0.293199644011633,-0.169796933374897,0.221015766557652,0.488678662540399,0.631836235869233,0.209090640867468,-0.127558814543233,-0.215074736793601,0.0977397724272024,0.171280110375284,0.335623794566568,0.0974172469811125,0.183957221398512,0.34356393893302,0.319022158039945,0.302169263672472,0.246673944674405,0.227536685443239,0.38295927059734,0.115884455199185,0.0256566902621406,0.060656990776752,-0.0222668882685757,0.266034980012705,0.0252216494715288,0.501986576011443,0.302336266261058,0.384298168762494,0.0595510827483901,0.284361650405392,0.268255423159181,0.104240218625298,0.34002259540539,0.106630003055301,0.341554228718027,0.303756886496415,0.560282173520019,0.242095619136864,0.35681577247402,0.521393667382357,0.690909098973483,1,0.391032186853115,0.379700468407743
"Brown.headed.Cowbird",-0.405939653953544,0.0554106229278006,0.0469974561049214,0.0379611742761987,0.22702189770503,0.0330680118070002,0.479773304955214,0.414432479498819,0.356749912937226,0.166718271436939,0.318843250069846,0.259526144724356,0.355579870337135,0.343483040108539,0.36837350066773,0.3834356008617,0.210268221457866,0.468740510973491,0.472695140732154,0.348532011299444,0.417522065668152,-0.00612557886955007,-0.318753971844079,-0.227933902812592,0.103738910078148,0.421060718743186,0.0148454489725057,0.171794107099211,0.0348944573786733,-0.225965773084112,-0.244951602322392,-0.17986829239616,-0.150222209773131,-0.252393650356319,-0.286239499582627,-0.182347122250074,0.0375019665228576,-0.078359483236319,-0.193963592992793,-0.0753215824492782,-0.0532355692475047,-0.223158345443323,-0.0904224840552991,-0.316700280554255,-0.0476925808671627,-0.178297495827918,-0.259877683540662,-0.0906308471747412,-0.0657795826908823,-0.185525912296841,-0.188466153198063,-0.249082578751315,-0.195745662225101,-0.249501613116182,-0.189657873833869,-0.372513637103907,0.0523247046742307,-0.0667076193707452,0.185622326318892,0.184851169119707,0.116446784738163,0.355481126925252,0.390632728842174,0.391032186853115,1,0.426187149848946
"Brown.headed.Nuthatch",-0.238954313467815,-0.226890067929222,-0.0194815983146804,0.146155037540135,0.188057770114504,0.233944965067707,0.464034369168569,0.509257896048191,0.49449718812361,0.384133558396418,0.386943933069123,0.464313141837367,0.439229521812561,0.33572752497801,0.4962425398042,0.29028833079208,0.234501828974005,0.408631848839076,0.0877005849184192,0.257335071489745,0.307939425356214,-0.283572958091159,0.0508891423099412,-0.0540871203155407,0.222222263863048,0.345529845707977,0.175787253892474,0.213212417612376,0.00168144329810192,-0.026052909374552,-0.322432898363041,-0.110941098147518,-0.160122322290075,-0.274413443905397,-0.391377506383625,-0.272269063283315,0.0727717550932053,-0.123662511651314,-0.322264762342996,-0.325688088623671,-0.249350791963171,-0.286369897797731,-0.334352218776462,-0.29506194817203,-0.285497809010643,-0.127418734036766,-0.108595900887121,-0.0347094817453396,-0.110313279287628,-0.258193149351535,-0.411612152909793,-0.295385209732587,-0.2710180879577,-0.36866323891159,-0.146360443739106,-0.423112277195101,0.0586974345047932,-0.0294926774332071,-0.0206674918788555,0.450710814772349,0.384003100923979,0.4022935967929,0.35743773825192,0.379700468407743,0.426187149848946,1
