"","Brown.headed.Cowbird","Orchard.Oriole","Yellow.throated.Warbler","Red.headed.Woodpecker","White.eyed.Vireo","Carolina.Wren","Ruby.throated.Hummingbird","Prothonotary.Warbler","Scarlet.Tanager","Fish.Crow","Northern.Cardinal","Chipping.Sparrow","Pine.Warbler","Common.Yellowthroat","Eastern.Bluebird","Prairie.Warbler","Blue.gray.Gnatcatcher","Ovenbird","Eastern.Kingbird","Northern.Parula","Wood.Thrush","Red.eyed.Vireo","Summer.Tanager","Hooded.Warbler","Blue.Jay","Red.bellied.Woodpecker","American.Redstart","Barn.Swallow","Cliff.Swallow","American.Crow","N..Rough.winged.Swallow","Blue.Grosbeak","Yellow.breasted.Chat","Eastern.Wood.Pewee","House.Finch","Mourning.Dove","Carolina.Chickadee","Tufted.Titmouse","Brown.Thrasher","European.Starling","Indigo.Bunting","Northern.Mockingbird","Chimney.Swift","Brown.headed.Nuthatch","Great.Crested.Flycatcher","American.Goldfinch","Eastern.Phoebe","American.Robin","Eastern.Towhee","Acadian.Flycatcher","White.breasted.Nuthatch","Purple.Martin","Bobolink","Downy.Woodpecker","Gray.Catbird","Black.throated.Blue.Warbler","Yellow.rumped..Myrtle..Warbler","Black.thr.Blue.Warbler","Yellow.rumped.Warbler","Black.and.white.Warbler","House.Wren","Ring.billed.Gull","White.throated.Sparrow","Cedar.Waxwing","Red.winged.Blackbird","Common.Grackle","House.Sparrow"
"American.Goldfinch",0.597948717948718,0.580854700854701,0.606837606837607,0.541196581196581,0.435897435897436,0.353162393162393,0.351794871794872,0.425641025641026,0.165811965811966,0.217777777777778,0.0885470085470085,0.52,0.461880341880342,0.348376068376068,0.444102564102564,0.235555555555556,0.443418803418803,0.555555555555555,0.575384615384615,0.0276923076923077,0.117948717948718,0.363418803418803,0.364786324786325,0.290940170940171,0.377777777777778,0.212991452991453,0.193162393162393,0.34017094017094,0.182905982905983,0.232820512820513,0.396239316239316,0.292307692307692,-0.00581196581196581,0.634871794871795,0.576068376068376,0.419487179487179,0.466666666666667,0.465982905982906,0.121367521367521,0.341538461538462,0.250598290598291,0.390769230769231,0.428376068376068,0.515213675213675,0.543247863247863,1,0.731282051282051,0.28,0.173333333333333,0.165128205128205,0.244444444444444,-0.375042735042735,-0.18974358974359,-0.0864957264957265,-0.107692307692308,0.0694017094017094,0.165811965811966,0.264957264957265,0.158974358974359,0.141880341880342,0.0126495726495726,0.238290598290598,0.156923076923077,-0.108376068376068,0.314188034188034,0.377094017094017,0.353162393162393
"Eastern.Phoebe",0.435213675213675,0.407863247863248,0.632136752136752,0.483760683760684,0.226666666666667,0.427692307692308,0.344273504273504,0.246495726495726,-0.121367521367521,0.0912820512820513,-0.0153846153846154,0.501538461538461,0.424957264957265,0.48034188034188,0.309401709401709,0.347692307692308,0.36957264957265,0.473504273504273,0.384615384615385,-0.102905982905983,-0.137777777777778,0.143931623931624,0.233504273504273,0.0605128205128205,0.137777777777778,-0.0174358974358974,0.496068376068376,0.35042735042735,-0.052991452991453,0.0892307692307692,0.377094017094017,0.143247863247863,-0.107008547008547,0.388717948717949,0.55965811965812,0.433846153846154,0.185641025641026,0.11042735042735,0.143247863247863,0.382564102564103,0.0618803418803419,0.372307692307692,0.372991452991453,0.721025641025641,0.576752136752137,0.731282051282051,1,0.322393162393162,0.10017094017094,0.318974358974359,0.241709401709402,-0.393504273504273,-0.254017094017094,-0.211623931623932,-0.13025641025641,0.0564102564102564,-0.0632478632478632,0.44957264957265,0.236923076923077,0.0714529914529914,-0.0461538461538461,-0.122051282051282,0.0126495726495726,0.0188034188034188,0.339487179487179,0.453675213675214,0.171965811965812
"American.Robin",-0.0215384615384615,0.167863247863248,0.155555555555556,0.280683760683761,0.138461538461538,0.137777777777778,0.0885470085470085,0.306666666666667,0.193162393162393,0.485128205128205,0.419487179487179,0.00102564102564103,0.292991452991453,0.286153846153846,0.554188034188034,0.245128205128205,0.138461538461538,0.00444444444444444,0.207521367521368,0.168547008547009,0.368888888888889,0.165128205128205,0.371623931623932,0.0735042735042735,0.212991452991453,0.394188034188034,0.0468376068376068,-0.0413675213675214,-0.267008547008547,0.0297435897435897,0.0126495726495726,0.341538461538462,0.387350427350427,0.198632478632479,0.305982905982906,0.36957264957265,0.402393162393162,0.383247863247863,0.141196581196581,0.328547008547008,0.389401709401709,0.563760683760684,0.413333333333333,0.599316239316239,0.647179487179487,0.28,0.322393162393162,1,0.686153846153846,0.404444444444444,0.308717948717949,-0.236239316239316,0.288205128205128,0.126837606837607,-0.0181196581196581,-0.284786324786325,-0.184273504273504,-0.182905982905983,-0.442051282051282,-0.261538461538461,-0.435213675213675,-0.117948717948718,-0.372307692307692,0.184957264957265,-0.0174358974358974,-0.121367521367521,-0.0844444444444444
"Eastern.Towhee",-0.0694017094017094,-0.0427350427350427,0.0201709401709402,0.34974358974359,0.425641025641026,0.104957264957265,0.055042735042735,0.15008547008547,0.254700854700855,0.429059829059829,0.420854700854701,0.0803418803418803,0.19042735042735,0.0352136752136752,0.450940170940171,0.232820512820513,0.0475213675213675,0.0803418803418803,-0.0536752136752137,0.32991452991453,0.19042735042735,0.00170940170940171,0.278632478632479,0.347692307692308,0.235555555555556,0.507008547008547,0.0926495726495726,-0.134358974358974,-0.16991452991453,0.175384615384615,0.0311111111111111,0.176752136752137,0.29982905982906,0.228034188034188,0.225982905982906,0.210940170940171,0.410598290598291,0.448888888888889,0.377777777777778,0.188376068376068,0.329230769230769,0.414700854700855,0.205470085470085,0.342905982905983,0.241025641025641,0.173333333333333,0.10017094017094,0.686153846153846,1,0.186324786324786,0.294358974358974,-0.0229059829059829,0.16034188034188,0.0878632478632479,0.232136752136752,-0.274529914529914,0.0126495726495726,-0.196581196581197,-0.381880341880342,0.0543589743589744,-0.248547008547009,-0.0557264957264957,-0.272478632478632,-0.00512820512820513,-0.141196581196581,-0.403760683760684,-0.287521367521367
"Acadian.Flycatcher",0.294358974358974,0.234871794871795,0.171965811965812,0.0557264957264957,0.324444444444444,0.123418803418803,0.21982905982906,-0.0112820512820513,-0.28,0.0632478632478632,0.0714529914529914,0.0290598290598291,0.0892307692307692,-0.042051282051282,-0.0543589743589744,0.0427350427350427,0.208888888888889,0.151452991452991,-0.00376068376068376,0.0837606837606838,0.287521367521367,-0.00102564102564103,0.135042735042735,0.145299145299145,0.0694017094017094,0.182905982905983,0.243760683760684,-0.154871794871795,-0.102222222222222,-0.140512820512821,-0.0222222222222222,0.283418803418803,0.230769230769231,0.50017094017094,0.679316239316239,0.669059829059829,0.435897435897436,0.316923076923077,0.262905982905983,0.259487179487179,0.0926495726495726,0.45982905982906,0.450940170940171,0.53025641025641,0.535042735042735,0.165128205128205,0.318974358974359,0.404444444444444,0.186324786324786,1,0.582222222222222,0.0242735042735043,0.232820512820513,0.235555555555556,-0.148717948717949,-0.21982905982906,-0.524786324786325,0.0851282051282051,-0.107008547008547,-0.368888888888889,-0.0782905982905983,-0.262222222222222,-0.62051282051282,0.277948717948718,0.201367521367521,0.273846153846154,0.167863247863248
"White.breasted.Nuthatch",0.364102564102564,0.128888888888889,0.19042735042735,0.280683760683761,0.462564102564102,0.206837606837607,0.472820512820513,0.162393162393162,0.10974358974359,0.134358974358974,0.284786324786325,0.178803418803419,0.283418803418803,-0.119316239316239,0.192478632478632,0.0338461538461538,0.308717948717949,0.177435897435897,-0.253333333333333,-0.0570940170940171,0.113846153846154,0.234871794871795,-0.0133333333333333,0.266324786324786,0.324444444444444,0.26017094017094,0.16034188034188,-0.204102564102564,-0.280683760683761,0.103589743589744,-0.143931623931624,0.141196581196581,0.208888888888889,0.503589743589744,0.524786324786325,0.26974358974359,0.42017094017094,0.21982905982906,0.296410256410256,0.243076923076923,0.132991452991453,0.565128205128205,0.302564102564102,0.267692307692308,0.248547008547009,0.244444444444444,0.241709401709402,0.308717948717949,0.294358974358974,0.582222222222222,1,0.18974358974359,0.392820512820513,0.455726495726496,-0.0591452991452991,-0.245128205128205,-0.218461538461538,-0.0297435897435897,-0.027008547008547,-0.161025641025641,-0.0981196581196581,-0.102222222222222,-0.216410256410256,-0.104957264957265,0.0229059829059829,0.0488888888888889,0.0509401709401709
"Purple.Martin",-0.0126495726495726,-0.212991452991453,-0.406495726495726,-0.27042735042735,-0.0516239316239316,0.0194871794871795,-0.205470085470085,-0.185641025641026,0.135726495726496,0.0126495726495726,-0.107008547008547,-0.154871794871795,-0.511111111111111,-0.597264957264957,-0.338119658119658,-0.414017094017094,-0.198632478632479,-0.439316239316239,-0.414017094017094,0.118632478632479,-0.115213675213675,-0.271111111111111,-0.340854700854701,0.0728205128205128,-0.232136752136752,-0.121367521367521,-0.0598290598290598,0.014017094017094,0.20957264957265,-0.0564102564102564,-0.321709401709402,-0.00717948717948718,0.0304273504273504,-0.288888888888889,-0.181538461538462,-0.176752136752137,-0.182905982905983,-0.237606837606838,0.195213675213675,0.133675213675214,-0.0953846153846154,-0.0694017094017094,-0.126153846153846,-0.37025641025641,-0.410598290598291,-0.375042735042735,-0.393504273504273,-0.236239316239316,-0.0229059829059829,0.0242735042735043,0.18974358974359,1,0.266324786324786,0.355213675213675,0.091965811965812,0.0482051282051282,0.0393162393162393,-0.445470085470085,-0.214358974358974,-0.0174358974358974,-0.120683760683761,-0.145982905982906,-0.0338461538461538,-0.143247863247863,-0.233504273504273,-0.236239316239316,-0.0406837606837607
"Bobolink",-0.155555555555556,-0.419487179487179,-0.507692307692308,-0.414017094017094,-0.0988034188034188,-0.182905982905983,0.0769230769230769,-0.130940170940171,-0.0181196581196581,-0.163076923076923,0.0160683760683761,-0.301880341880342,-0.264957264957265,-0.122051282051282,-0.136410256410256,-0.325811965811966,-0.0153846153846154,-0.295042735042735,-0.113846153846154,-0.0905982905982906,0.124102564102564,-0.143247863247863,-0.416752136752137,-0.23965811965812,-0.0317948717948718,0.116581196581197,-0.065982905982906,-0.100854700854701,-0.268376068376068,-0.228034188034188,-0.276581196581197,0.197948717948718,0.277948717948718,-0.147350427350427,0.0188034188034188,-0.154871794871795,0.00581196581196581,0.0188034188034188,0.144615384615385,0.0126495726495726,0.0892307692307692,0.303247863247863,0.420854700854701,-0.065982905982906,-0.096068376068376,-0.18974358974359,-0.254017094017094,0.288205128205128,0.16034188034188,0.232820512820513,0.392820512820513,0.266324786324786,1,0.423589743589744,-0.0297435897435897,0.0707692307692308,-0.10017094017094,-0.20957264957265,-0.211623931623932,-0.18974358974359,-0.0673504273504273,-0.105641025641026,-0.376410256410256,0.0276923076923077,-0.117948717948718,0.0666666666666667,0.00923076923076923
"Downy.Woodpecker",0.251282051282051,0.0844444444444444,-0.0769230769230769,0.260854700854701,0.323076923076923,0.390769230769231,0.347008547008547,0.368888888888889,0.496068376068376,0.28,0.528888888888889,0.259487179487179,0.094017094017094,-0.254017094017094,0.135042735042735,-0.0557264957264957,0.503589743589744,0.197948717948718,0.0324786324786325,0.271111111111111,0.29982905982906,0.422222222222222,0.26017094017094,0.224615384615385,0.407863247863248,0.436581196581197,0.0153846153846154,-0.254017094017094,-0.120683760683761,0.0844444444444444,-0.264957264957265,0.106324786324786,0.149401709401709,0.168547008547009,-0.00376068376068376,-0.0222222222222222,0.242393162393162,0.229401709401709,0.225982905982906,0.0297435897435897,-0.0994871794871795,0.0523076923076923,0.254700854700855,-0.0372649572649573,0.0823931623931624,-0.0864957264957265,-0.211623931623932,0.126837606837607,0.0878632478632479,0.235555555555556,0.455726495726496,0.355213675213675,0.423589743589744,1,0.115213675213675,0.0174358974358974,0.138461538461538,-0.014017094017094,-0.11042735042735,0.191111111111111,0.287521367521367,0.0858119658119658,-0.0741880341880342,-0.0447863247863248,-0.418119658119658,-0.215042735042735,0.0776068376068376
"Gray.Catbird",-0.273846153846154,0.101538461538462,-0.13982905982906,0.273846153846154,0.094017094017094,0.0639316239316239,0.042051282051282,0.0632478632478632,0.176068376068376,0.0994871794871795,0.052991452991453,-0.096068376068376,-0.206153846153846,0.104273504273504,-0.0160683760683761,-0.103589743589744,-0.0776068376068376,-0.124102564102564,-0.094017094017094,0.271111111111111,0.0871794871794872,0.155555555555556,0.107692307692308,-0.078974358974359,-0.0441025641025641,0.091965811965812,0.0482051282051282,0.161709401709402,-0.0393162393162393,-0.107008547008547,-0.0714529914529914,-0.22051282051282,-0.246495726495726,-0.027008547008547,-0.233504273504273,-0.04,0.0126495726495726,0.0851282051282051,-0.024957264957265,-0.194529914529915,-0.0782905982905983,-0.0769230769230769,-0.0147008547008547,-0.0222222222222222,-0.0755555555555555,-0.107692307692308,-0.13025641025641,-0.0181196581196581,0.232136752136752,-0.148717948717949,-0.0591452991452991,0.091965811965812,-0.0297435897435897,0.115213675213675,1,0.577435897435897,0.385299145299145,0.169230769230769,0.0905982905982906,0.303931623931624,0.271794871794872,0.0536752136752137,0.249230769230769,0.191111111111111,0.191794871794872,-0.157606837606838,-0.00581196581196581
"Black.throated.Blue.Warbler",-0.0981196581196581,0.04,-0.121367521367521,-0.0461538461538461,-0.0167521367521367,0.113846153846154,0.0358974358974359,0.0584615384615385,0.0516239316239316,-0.35042735042735,-0.304615384615385,-0.161709401709402,-0.494700854700855,0.00786324786324786,-0.32991452991453,-0.416068376068376,-0.0167521367521367,-0.0981196581196581,0.262222222222222,0.10974358974359,-0.0194871794871795,0.146666666666667,-0.118632478632479,-0.327863247863248,-0.141880341880342,-0.180854700854701,0.103589743589744,0.260854700854701,-0.0885470085470085,-0.323076923076923,-0.014017094017094,-0.245811965811966,-0.446153846153846,-0.194529914529915,-0.342905982905983,-0.219145299145299,-0.223247863247863,-0.188376068376068,-0.158974358974359,-0.376410256410256,-0.471452991452991,-0.378461538461538,0.118632478632479,0.014017094017094,-0.187008547008547,0.0694017094017094,0.0564102564102564,-0.284786324786325,-0.274529914529914,-0.21982905982906,-0.245128205128205,0.0482051282051282,0.0707692307692308,0.0174358974358974,0.577435897435897,1,0.644444444444444,0.418803418803419,0.335384615384615,0.455726495726496,0.473504273504273,-0.00102564102564103,0.26974358974359,0.322393162393162,0.229401709401709,0.0721367521367521,0.0974358974358974
"Yellow.rumped..Myrtle..Warbler",0.00102564102564103,0.0523076923076923,0.0447863247863248,0.272478632478632,0.325811965811966,0.318290598290598,0.212991452991453,0.352478632478632,0.556923076923077,0.0557264957264957,0.0393162393162393,0.0707692307692308,-0.163076923076923,-0.0372649572649573,0.0611965811965812,-0.179487179487179,0.0769230769230769,-0.000341880341880342,0.317606837606838,0.379145299145299,-0.0823931623931624,0.356581196581197,0.0974358974358974,0.111794871794872,0.149401709401709,0.185641025641026,-0.0393162393162393,0.154871794871795,-0.107008547008547,-0.00786324786324786,0.0222222222222222,-0.2,-0.343589743589744,-0.177435897435897,-0.485811965811966,-0.48991452991453,-0.151452991452991,-0.104273504273504,-0.115897435897436,-0.343589743589744,-0.34974358974359,-0.367521367521367,-0.0297435897435897,-0.00923076923076923,-0.204102564102564,0.165811965811966,-0.0632478632478632,-0.184273504273504,0.0126495726495726,-0.524786324786325,-0.218461538461538,0.0393162393162393,-0.10017094017094,0.138461538461538,0.385299145299145,0.644444444444444,1,0.201367521367521,0.212991452991453,0.597264957264957,0.325811965811966,0.187692307692308,0.567179487179487,-0.094017094017094,-0.142564102564103,-0.381880341880342,-0.272478632478632
"Black.thr.Blue.Warbler",0.115897435897436,0.104273504273504,0.148717948717949,0.303247863247863,0.251282051282051,0.366153846153846,0.288888888888889,-0.0502564102564102,-0.186324786324786,-0.308717948717949,-0.0933333333333333,0.230769230769231,0.161709401709402,0.492649572649573,0.173333333333333,0.237606837606838,0.279316239316239,0.553504273504273,0.327863247863248,0.127521367521368,-0.0345299145299145,0.216410256410256,0.215726495726496,-0.121367521367521,0.303931623931624,0.0564102564102564,0.53982905982906,-0.00991452991452991,-0.102222222222222,-0.202735042735043,-0.00717948717948718,-0.195213675213675,-0.39008547008547,0.211623931623932,0.134358974358974,0.134358974358974,0.0741880341880342,0.184957264957265,0.122051282051282,-0.126837606837607,-0.308034188034188,-0.202051282051282,-0.027008547008547,0.373675213675214,0.0591452991452991,0.264957264957265,0.44957264957265,-0.182905982905983,-0.196581196581197,0.0851282051282051,-0.0297435897435897,-0.445470085470085,-0.20957264957265,-0.014017094017094,0.169230769230769,0.418803418803419,0.201367521367521,1,0.654017094017094,0.561025641025641,0.508376068376068,0.256068376068376,0.0974358974358974,0.205470085470085,0.285470085470085,0.36,0.131623931623932
"Yellow.rumped.Warbler",0.123418803418803,0.0557264957264957,0.0461538461538461,0.0844444444444444,0.052991452991453,0.154188034188034,0.141196581196581,-0.13982905982906,-0.230769230769231,-0.255384615384615,-0.136410256410256,0.135042735042735,0.155555555555556,0.392136752136752,-0.143931623931624,0.193162393162393,0.113162393162393,0.359316239316239,0.321025641025641,0.0899145299145299,-0.0926495726495726,0.00991452991452991,-0.117264957264957,0.0304273504273504,0.13982905982906,-0.259487179487179,0.142564102564103,-0.024957264957265,0.0338461538461538,-0.154871794871795,-0.115213675213675,-0.203418803418803,-0.448205128205128,0.0482051282051282,0.0509401709401709,-0.0905982905982906,0.0926495726495726,-0.138461538461538,0.226666666666667,0.0427350427350427,-0.142564102564103,-0.176068376068376,-0.102905982905983,0.102222222222222,-0.0871794871794872,0.158974358974359,0.236923076923077,-0.442051282051282,-0.381880341880342,-0.107008547008547,-0.027008547008547,-0.214358974358974,-0.211623931623932,-0.11042735042735,0.0905982905982906,0.335384615384615,0.212991452991453,0.654017094017094,1,0.535042735042735,0.541880341880342,0.448888888888889,0.412649572649573,-0.0885470085470085,0.135726495726496,0.338119658119658,0.136410256410256
"Black.and.white.Warbler",-0.0276923076923077,-0.0317948717948718,0.0748717948717949,0.317606837606838,0.334700854700855,0.273846153846154,-0.0153846153846154,0.184957264957265,0.21025641025641,-0.137777777777778,0.0864957264957265,0.231452991452991,-0.0112820512820513,0.165811965811966,0.078974358974359,0.189059829059829,0.324444444444444,0.472136752136752,0.385299145299145,0.507692307692308,0.0564102564102564,0.254017094017094,0.204102564102564,0.241709401709402,0.366153846153846,0.145299145299145,0.223247863247863,-0.0502564102564102,0.0803418803418803,-0.0174358974358974,-0.0304273504273504,-0.191111111111111,-0.373675213675214,-0.0926495726495726,-0.259487179487179,-0.309401709401709,0.0700854700854701,0.128205128205128,0.255384615384615,-0.0885470085470085,-0.281367521367521,-0.347008547008547,-0.130940170940171,0.0748717948717949,-0.13025641025641,0.141880341880342,0.0714529914529914,-0.261538461538461,0.0543589743589744,-0.368888888888889,-0.161025641025641,-0.0174358974358974,-0.18974358974359,0.191111111111111,0.303931623931624,0.455726495726496,0.597264957264957,0.561025641025641,0.535042735042735,1,0.573333333333333,0.442735042735043,0.386666666666667,0.0358974358974359,-0.266324786324786,-0.16991452991453,-0.161025641025641
"House.Wren",0.126153846153846,0.174700854700855,0.0133333333333333,0.18017094017094,0.377094017094017,0.152820512820513,0.096068376068376,0.175384615384615,-0.101538461538462,-0.156923076923077,0.0468376068376068,0.298461538461538,0.0331623931623932,0.0386324786324786,-0.297777777777778,-0.0454700854700855,0.31008547008547,0.381880341880342,0.352478632478632,0.152820512820513,-0.00854700854700855,0.0748717948717949,-0.0372649572649573,0.011965811965812,0.011965811965812,-0.0776068376068376,0.0523076923076923,-0.147350427350427,-0.0851282051282051,-0.136410256410256,-0.0796581196581197,-0.252649572649573,-0.522051282051282,0.167863247863248,0.027008547008547,-0.0844444444444444,0.222564102564103,0.0953846153846154,0.156239316239316,-0.102222222222222,-0.364102564102564,-0.326495726495727,0.0441025641025641,-0.0912820512820513,-0.103589743589744,0.0126495726495726,-0.0461538461538461,-0.435213675213675,-0.248547008547009,-0.0782905982905983,-0.0981196581196581,-0.120683760683761,-0.0673504273504273,0.287521367521367,0.271794871794872,0.473504273504273,0.325811965811966,0.508376068376068,0.541880341880342,0.573333333333333,1,0.200683760683761,0.288205128205128,0.185641025641026,-0.143247863247863,0.184273504273504,0.158974358974359
"Ring.billed.Gull",-0.0605128205128205,0.04,-0.0625641025641026,0.230769230769231,0.055042735042735,0.0844444444444444,-0.0782905982905983,0.103589743589744,0.141196581196581,0.0577777777777778,0.100854700854701,0.00170940170940171,0.16991452991453,0.461196581196581,0.340854700854701,0.262905982905983,0.375042735042735,0.453675213675214,0.368888888888889,0.343589743589744,0.409230769230769,0.298461538461538,0.311452991452991,0.46051282051282,0.569230769230769,0.335384615384615,-0.113162393162393,-0.0782905982905983,0.246495726495726,-0.0064957264957265,-0.347008547008547,0.0618803418803419,-0.0652991452991453,0.199316239316239,-0.00854700854700855,-0.0905982905982906,0.210940170940171,0.462564102564102,0.16034188034188,0.120683760683761,0.365470085470085,0.0194871794871795,-0.217777777777778,-0.191794871794872,0.00786324786324786,0.238290598290598,-0.122051282051282,-0.117948717948718,-0.0557264957264957,-0.262222222222222,-0.102222222222222,-0.145982905982906,-0.105641025641026,0.0858119658119658,0.0536752136752137,-0.00102564102564103,0.187692307692308,0.256068376068376,0.448888888888889,0.442735042735043,0.200683760683761,1,0.423589743589744,-0.359316239316239,-0.143931623931624,0.11042735042735,0.388034188034188
"White.throated.Sparrow",0.0748717948717949,0.206153846153846,0.161025641025641,0.360683760683761,0.0222222222222222,0.184273504273504,0.0523076923076923,0.396923076923077,0.271111111111111,0.0652991452991453,-0.102905982905983,0.23008547008547,0.154188034188034,0.272478632478632,0.0967521367521367,0.000341880341880342,0.0837606837606838,0.0564102564102564,0.131623931623932,0.0687179487179487,-0.273846153846154,0.163760683760684,0.00786324786324786,0.212307692307692,0.0263247863247863,-0.0762393162393162,-0.0598290598290598,0.422905982905983,0.126837606837607,0.155555555555556,0.0358974358974359,-0.241025641025641,-0.557606837606837,-0.068034188034188,-0.247863247863248,-0.398974358974359,-0.172649572649573,-0.22051282051282,-0.272478632478632,-0.00581196581196581,-0.0188034188034188,-0.205470085470085,-0.208888888888889,-0.279316239316239,-0.163760683760684,0.156923076923077,0.0126495726495726,-0.372307692307692,-0.272478632478632,-0.62051282051282,-0.216410256410256,-0.0338461538461538,-0.376410256410256,-0.0741880341880342,0.249230769230769,0.26974358974359,0.567179487179487,0.0974358974358974,0.412649572649573,0.386666666666667,0.288205128205128,0.423589743589744,1,-0.327863247863248,-0.0988034188034188,0.0235897435897436,0.0181196581196581
"Cedar.Waxwing",-0.256068376068376,0.0611965811965812,-0.147350427350427,-0.179487179487179,0.00991452991452991,-0.236239316239316,-0.396239316239316,-0.0167521367521367,-0.293675213675214,-0.357948717948718,-0.202051282051282,-0.353846153846154,-0.340854700854701,-0.0728205128205128,-0.134358974358974,-0.388717948717949,-0.330598290598291,-0.202051282051282,0.0933333333333333,0.0557264957264957,0.0947008547008547,-0.138461538461538,0.024957264957265,-0.472136752136752,-0.269059829059829,-0.331965811965812,0.0345299145299145,-0.108376068376068,-0.315555555555556,-0.573333333333333,-0.0208547008547009,-0.269059829059829,-0.371623931623932,-0.120683760683761,-0.0488888888888889,0.174700854700855,0.0229059829059829,0.000341880341880342,-0.161025641025641,-0.262222222222222,-0.401025641025641,-0.357264957264957,-0.00923076923076923,0.207521367521368,0.0823931623931624,-0.108376068376068,0.0188034188034188,0.184957264957265,-0.00512820512820513,0.277948717948718,-0.104957264957265,-0.143247863247863,0.0276923076923077,-0.0447863247863248,0.191111111111111,0.322393162393162,-0.094017094017094,0.205470085470085,-0.0885470085470085,0.0358974358974359,0.185641025641026,-0.359316239316239,-0.327863247863248,1,0.166495726495726,-0.0502564102564102,-0.115897435897436
"Red.winged.Blackbird",0.161025641025641,0.254700854700855,0.132991452991453,0.0188034188034188,-0.0618803418803419,-0.164444444444444,0.262222222222222,-0.235555555555556,-0.277948717948718,-0.269059829059829,-0.409230769230769,-0.115897435897436,0.0153846153846154,0.224615384615385,-0.0844444444444444,0.0823931623931624,-0.192478632478632,-0.0611965811965812,0.011965811965812,-0.259487179487179,-0.117948717948718,-0.0858119658119658,-0.0235897435897436,-0.433846153846154,-0.230769230769231,-0.277948717948718,0.0988034188034188,0.246495726495726,0.125470085470085,-0.141196581196581,0.0953846153846154,0.0536752136752137,-0.0728205128205128,0.228034188034188,0.245128205128205,0.451623931623932,-0.0215384615384615,0.0235897435897436,-0.202051282051282,-0.0926495726495726,-0.0311111111111111,0.0776068376068376,0.0160683760683761,0.247863247863248,0.0304273504273504,0.314188034188034,0.339487179487179,-0.0174358974358974,-0.141196581196581,0.201367521367521,0.0229059829059829,-0.233504273504273,-0.117948717948718,-0.418119658119658,0.191794871794872,0.229401709401709,-0.142564102564103,0.285470085470085,0.135726495726496,-0.266324786324786,-0.143247863247863,-0.143931623931624,-0.0988034188034188,0.166495726495726,1,0.518632478632479,0.28
"Common.Grackle",0.291623931623932,0.218461538461538,0.132307692307692,-0.0639316239316239,-0.141880341880342,0.0598290598290598,0.148034188034188,-0.0324786324786325,-0.443418803418803,-0.202735042735043,-0.261538461538461,0.294358974358974,0.250598290598291,0.478974358974359,-0.112478632478632,0.12,0.204786324786325,0.290940170940171,0.273162393162393,-0.330598290598291,-0.0290598290598291,-0.094017094017094,-0.115897435897436,-0.191111111111111,-0.175384615384615,-0.272478632478632,0.238974358974359,0.39008547008547,0.30051282051282,-0.0502564102564102,0.137094017094017,0.176752136752137,-0.136410256410256,0.345641025641026,0.554871794871795,0.463247863247863,0.120683760683761,0.117948717948718,0.00786324786324786,0.36957264957265,0.251282051282051,0.283418803418803,0.375726495726496,0.150769230769231,0.232820512820513,0.377094017094017,0.453675213675214,-0.121367521367521,-0.403760683760684,0.273846153846154,0.0488888888888889,-0.236239316239316,0.0666666666666667,-0.215042735042735,-0.157606837606838,0.0721367521367521,-0.381880341880342,0.36,0.338119658119658,-0.16991452991453,0.184273504273504,0.11042735042735,0.0235897435897436,-0.0502564102564102,0.518632478632479,1,0.597264957264957
"House.Sparrow",0.363418803418803,0.318290598290598,-0.0598290598290598,0.143247863247863,-0.134358974358974,-0.00581196581196581,-0.0625641025641026,0.00786324786324786,-0.211623931623932,0.0598290598290598,-0.00170940170940171,0.163076923076923,0.094017094017094,0.179487179487179,0.0317948717948718,0.0256410256410256,0.342222222222222,0.326495726495727,0.275213675213675,-0.142564102564103,0.356581196581197,0.171282051282051,0.221196581196581,0.0618803418803419,0.178803418803419,0.0776068376068376,-0.0851282051282051,0.152820512820513,0.174017094017094,0.0160683760683761,-0.13025641025641,0.297777777777778,0.117264957264957,0.497435897435897,0.474871794871795,0.548717948717949,0.277948717948718,0.464615384615385,0.246495726495726,0.323760683760684,0.442735042735043,0.286837606837607,0.189059829059829,-0.0844444444444444,0.225982905982906,0.353162393162393,0.171965811965812,-0.0844444444444444,-0.287521367521367,0.167863247863248,0.0509401709401709,-0.0406837606837607,0.00923076923076923,0.0776068376068376,-0.00581196581196581,0.0974358974358974,-0.272478632478632,0.131623931623932,0.136410256410256,-0.161025641025641,0.158974358974359,0.388034188034188,0.0181196581196581,-0.115897435897436,0.28,0.597264957264957,1
