"","Pine.Warbler","Acadian.Flycatcher","Yellow.throated.Vireo","Ovenbird","Barn.Swallow","Eastern.Bluebird","Tufted.Titmouse","American.Crow","Blue.Jay","Hooded.Warbler","White.breasted.Nuthatch","Mourning.Dove","Northern.Cardinal","Brown.headed.Cowbird","Chimney.Swift","Carolina.Chickadee","Wood.Thrush","Red.winged.Blackbird","Eastern.Meadowlark","Field.Sparrow","Common.Grackle","Yellow.breasted.Chat","Black.and.white.Warbler","Gray.Catbird","Great.Crested.Flycatcher","Rock.Pigeon","Blue.gray.Gnatcatcher","White.eyed.Vireo","Carolina.Wren","Indigo.Bunting","Yellow.rumped.Warbler","Northern.Flicker","Ruby.thr.Hummingbird","Brown.Thrasher","Red.eyed.Vireo","American.Robin","Eastern.Towhee","Orchard.Oriole","Prothonotary.Warbler","American.Redstart","N..Rough.winged.Swallow","Chipping.Sparrow","White.throated.Sparrow","Bobolink","count","American.Goldfinch","Cliff.Swallow","House.Finch","Blue.Grosbeak","Yellow.throated.Warbler","Eastern.Wood.Pewee","Ruby.throated.Hummingbird","Purple.Martin","Eastern.Kingbird","Northern.Parula","Summer.Tanager","Northern..Yellow.shafted..Flicker","Red.bellied.Woodpecker","Black.thr.Blue.Warbler","Eastern.Whip.poor.will","Brown.headed.Nuthatch","Spotted.Sandpiper","Common.Yellowthroat","Cedar.Waxwing","European.Starling","Fish.Crow","Scarlet.Tanager","Tree.Swallow","House.Sparrow","Northern.Mockingbird","Downy.Woodpecker","Prairie.Warbler","Black.throated.Blue.Warbler","Yellow.billed.Cuckoo","Yellow.rumped..Myrtle..Warbler","Eastern.Phoebe","Red.headed.Woodpecker","Northern.Bobwhite","Ring.billed.Gull"
"White.throated.Sparrow",-0.00106066259385381,-0.001105159146247,-0.000951825124820216,-0.00110731460272021,-0.00127904432043819,-0.000782729545917054,-0.000952840263343984,-0.00735749371501667,-0.000888728540938571,-0.000849933894403767,-0.0178469859408626,-0.000807285710388514,-0.000800446953523825,-0.000745473076547868,-0.0007383107148596,-0.000776382116584133,-0.000678379670061335,-0.000738900212182942,-0.000641707761362501,-0.000618318018315597,-0.000667021126138856,-0.000598141796321405,-0.00123063268213902,-0.000927590566460672,-0.095309767217902,-0.00113204679481814,-0.00109839342257734,-0.000911250783902481,-0.000996991383816607,-0.000642000397599088,-0.000737999842126461,-0.000914860077662839,-0.000851634624625533,-0.0064939314906484,-0.000849894767597366,-0.000796780307697921,-0.000856072901644962,-0.00111454463371587,-0.0012813590650959,-0.000770182420477264,-0.00136568143450073,0.00435747863515252,1,-0.000812165125247543,0.0012269910379314,-0.000916278032819588,-0.00117184245344418,-0.0010199654362011,-0.00088014966395239,-0.000923285145189766,-0.000982662793772828,-0.000894685756531061,-0.000989602172643273,-0.000838989682305404,-0.00108306199743298,0.00257072146453067,-0.000691431146135233,-0.00100510779036403,-0.00141519129001695,0.000389202385276075,-0.00141024840623367,-0.000578808430457377,-0.000936338380228857,-0.0013682003199725,-0.000865634958858211,-0.00109059980214031,0.00119313809225306,-0.00101529364436745,-0.000947345529122856,-0.000845197682477484,-0.000915594764593027,-0.000951429676703485,-0.000712695343601695,-0.00119816930460249,-0.00149121865599935,-0.00097332174437906,-0.00132881551386541,-0.000887168558494693,-0.00123715168615524
"Bobolink",-0.000702051739687247,8.05586857825585e-05,-0.000630012304223873,-0.00098047549546103,-0.000846598433379537,-0.000518088073059112,-0.000630684223617327,-0.00057123073187685,-0.000588248724798068,-0.000562570578657943,-0.00052332483871205,-0.000534341779079315,-0.000529815211269788,-0.000493428045179332,-0.000488687283590899,-0.000513886714557854,-0.00039346772242713,-0.000831209369596328,-0.000424745864373787,-0.00122334007979913,-0.000441500760682501,-0.000395909586253349,-0.000814554807926521,-0.000613971469037045,-0.00284072136354934,-0.000749300886365399,-0.000727025745651848,0.000713617468428084,-0.000659907815659357,-0.000370377236758351,-0.00049129700879647,-0.000605545168477982,-0.000563696290658979,-0.000538668967194086,-0.00056254468065556,-0.000527388261271102,-0.000566633982740104,-0.000737716219647447,-0.00084813056105439,-0.000591102263253095,-0.000903943471284177,-0.00051814883163181,-0.000812165125247543,1,0.0181903612070711,0.000389830880254939,-0.000775641601624448,-0.000675114322928987,-0.000582570372843916,-0.000792521203471063,-0.000650423733137719,-0.000571712130865972,-0.000655016902574125,-0.0006485942345889,5.95649249167458e-05,-0.000572664394242068,-0.00282867913283934,-0.000665280058792646,-0.00108126193534388,-0.000755077853143354,-0.000664445284486166,-0.00140847480657223,-0.000619761640115061,-0.000905610719604104,-0.000572963100916235,-0.000721867154391731,-0.00059525998636788,-0.000624371161529312,-0.000627047263342168,-0.000559435683695595,-0.00060603145718127,-0.000601681171539888,-0.000936196860609453,-0.00109441324245569,-0.000987036459817471,-0.000644240899864243,-0.000693224764074842,-0.000105198187924788,-0.000538368343982945
"count",0.0128066605127915,-0.0153853112198972,-0.0172852911700489,-0.00208718109576668,0.0097342444800605,0.00823444673594905,0.0486405558980252,0.029618390138835,0.0491018411141789,-0.00662428244381719,-0.0117635976318624,0.0442434514431429,0.0834062351884202,-0.0101389873343858,0.0510309767725004,0.0309366984001886,0.0148837475399566,0.0155904803411754,0.00387014067270113,-0.00121250127098727,-0.00705912241164739,-0.00956182774042027,-0.0191563577524593,-0.0031549203055703,-0.00797895991592094,-0.0109739327513772,0.0175428640892566,-0.0092228039274483,0.0436935792951091,-0.00673688655545526,0.0118060866765575,-0.0187482102674437,-0.016906075065828,-0.00417649562968238,0.0362619383648168,0.022471847445498,0.0129805298402083,-0.0225381655443916,-0.0240119622457854,-0.00324654378743067,-0.0152553769489576,0.0211352000946772,0.0012269910379314,0.0181903612070711,1,0.0893993250317883,-0.00741655851385687,-0.00776534292448926,-0.014852224408958,-0.00240310125997916,-0.00773899783262543,-0.0156278949091561,0.000603890028500425,-0.00460181994317065,-0.0110952516716001,0.00387576368363502,-0.0121648748402235,0.0120994511365036,-0.0235500080672823,-0.0161484729727095,-0.0103483613421955,-0.0243346701053277,-0.00244747484065758,0.026244115974065,0.034025693021193,-0.0176260027889383,-0.00936939811389429,-0.0117324514584637,0.00878080554072518,0.0171530241494609,-0.00847085437131109,-0.00696150132763582,-0.0218531500179407,-0.0208355667757679,0.00640753802093361,-0.0119692163414999,-0.0290699863658803,-0.0150332695982311,0.028583374684862
"American.Goldfinch",-0.000792049014394856,0.0260306370656938,-0.000710774714182078,-0.000826886367815328,-0.000955125408627322,-0.000584502714599206,-0.00071153276813045,-0.000644457826393935,-0.000663657386424184,-0.000634687512564428,-0.000590410790656121,-0.000602840012416188,-0.000597733175740989,-0.000556681473410183,-0.000551332985070296,-0.000579762776397795,-0.000443907057168525,-0.000551773191764174,-0.000479194800365312,-0.000461728526891868,-0.000498097536954955,-0.000446661947908753,-0.00091897405321718,-0.000692677575493285,-0.000752964743182998,-0.000845355114133366,-0.000820224483083592,-0.000771111910829611,-0.000744502584976343,-0.000417856560628179,-0.000606620170177313,-0.000683171092315955,-0.000635957531610667,-0.000607721910555277,-0.000634658294650388,-0.00059499511065838,-0.000639271811721258,-0.000832285388161034,-0.000956853942503639,-0.000666876725103824,-0.00101982161004043,-0.000584571261922289,-0.000916278032819588,0.000389830880254939,0.0893993250317883,1,-0.00087507249303877,-0.000761658441752601,-0.000657251116323955,-0.000689462505315406,-0.000733802720865369,-0.000645000936785286,-0.000738984696949823,-0.000626514930202934,-0.000808775752596706,-0.000646075272515506,-0.000516325701492175,-0.000750563505615551,-0.000965546610756089,-0.000851872640668864,-0.000749621720089703,-0.0010739293058466,-0.000699209999011781,-0.00102170258591991,-0.000646412270935432,-0.000814404602735759,-0.000671567434219975,-0.000704410423263305,-0.000707429579378964,-0.000631150749780539,-0.000683719719242681,-0.000672399026611953,-0.00105620961933019,-0.00089473204984072,-0.00111356643816376,-0.000726827299078529,-0.000992292010832088,-0.000662492470677815,-0.000923842114687698
"Cliff.Swallow",-0.00101296399895145,-0.00105545951629405,-0.000909021012268515,-3.45895878924285e-05,-0.00122152497615653,-0.000747529756893518,-0.000909990499440486,-0.000824207296663833,-0.000848761917341353,0.186571575677556,-0.000755085688710963,-0.000770981616802714,-0.000764450402690338,0.00524655324409682,-0.000705108465714443,-0.000741467775036917,-0.000567719749182286,-0.00070567145301081,-0.000612849801505767,-0.000590511908392043,0.0021769506118051,-0.000571243022477402,-0.00117529043652872,-0.000885876295663164,-0.0014279622320806,-0.00108113801214818,-0.00104899805103277,-0.00098618720639417,-0.000952156119130813,-0.000534403357556754,-0.00077581612029029,-0.000873718304124744,0.00648395073923907,-0.000777225153467022,-0.00081167452068373,-0.000760948647994655,-0.000817574820559357,0.010474636653682,-0.00122373562544161,-0.000787412144713938,-0.00130426597034916,-0.000747617423148488,-0.00117184245344418,-0.000775641601624448,-0.00741655851385687,-0.00087507249303877,1,0.304789604062295,-0.000617590462334081,-0.000881764491614469,0.000447848896959909,-0.000824901889124519,-0.000945099204950413,-0.000801259843225988,-0.00103435608872171,-0.000826275874064666,-0.000660337097628616,-0.000959907526299283,-0.00123485281621515,-0.00108947337981225,-0.000958703061909969,-0.00137346515742183,-0.000872218192545323,-0.00130667158012113,-0.000826706866668435,-0.00104155491410104,-0.000858878202446849,0.00053123665959898,-0.000904742866515678,-0.000807188666130187,-0.00087441995176918,-0.000859941739096083,-0.00135080317036341,-0.00114428695538452,-0.0014241577122125,-0.00321887854376684,-0.00735537343864067,-0.000847272088187312,0.000579425550912752
"House.Finch",-0.00366896722684864,-0.000918666346969778,-0.000791207052252925,-0.000920458075636977,-0.0010632088396132,-0.000650645922856128,-0.000792050888728861,-0.00071738564547743,-0.000738757856662031,-0.000706509708207295,-0.000657222565705531,-0.000671058296935683,-0.000665373562924211,-0.000619676388076688,-0.00061372265673406,-0.000645369606103279,-0.000494140248898388,-0.000614212677881119,-0.000533421206307535,-0.000513978422999399,-0.000554463005063482,-0.000497206887227449,-0.00102296654233092,0.000644915119987734,-0.00185904482329884,-0.00094101677312791,-0.000913042321986856,-0.000858372097024893,-0.000828751619747736,-0.00046514183890142,-0.000675266223047274,-0.000760479762927118,-0.000707923444523248,-0.000676492638026829,-0.000706477183950102,-0.00066232565426968,-0.000711612773566968,0.0261696223594917,0.00785267572476166,-0.00155680679929658,-0.00113522616070035,-0.000650722227097837,-0.0010199654362011,-0.000675114322928987,-0.00776534292448926,-0.000761658441752601,0.304789604062295,1,-0.000731626643380508,-0.000767483121705268,-0.000816840942884769,-0.000717990215059279,-0.000822609319194014,-0.000697412304106629,-0.000900298035900187,-0.000719186124240278,-0.000574753896176958,0.0184201208261922,-0.00107480932068378,-0.000948271832790843,-0.000834450043906945,-0.00119545676492547,-0.00399264265125619,0.00171105354113771,-0.000719561257909224,-0.00259682672405564,-0.000747563017389828,-0.00078412256858046,-0.000787483376953263,-0.000702572720015618,-0.000761090473303779,-0.000748488714030357,-0.00117573189197294,-0.000995981277310264,-0.00123957929488426,-0.000809076171853646,-0.00110458127054794,-0.000737461117293593,-0.0010283854809754
"Blue.Grosbeak",-0.000760818931463508,-0.000792736545643527,-0.000682749234867191,-0.000794282666059411,-0.000917465307826861,-0.000561456074910591,-0.000683477399140499,-0.000619047187660797,-0.000637489718970252,0.00238034681435386,0.000284306602558909,-0.000579070342560206,-0.000574164865813358,-0.000534731810870472,-0.000529594210659237,-0.000556903030020883,-0.000426404031526024,-0.000530017060230927,-0.000460300397261882,0.0025722164349457,-0.000478457808725719,0.00294778323814233,-0.00214804528675022,-0.0124434366328994,-0.000579196381337933,-0.00111827149378807,-0.000787883455996805,0.0077209327372985,-0.00071514723316279,-0.000401380692589079,-0.000582701450656174,-0.00065623400953268,-0.000610882055103595,-0.000583759749980634,-0.00060963404638458,-0.000571534761220741,-0.000614065654863807,-0.00385238209570417,-0.000919125686506295,-0.000640582120791142,-0.000979610571483546,-0.000561521919448178,-0.00088014966395239,-0.000582570372843916,-0.014852224408958,-0.000657251116323955,-0.000617590462334081,-0.000731626643380508,1,0.20171509748183,0.005400795259742,-0.00061956888349002,-0.000709846912606518,0.181310799996576,0.119813519543812,-0.000620600858718348,-0.000495967246164272,-0.000720969174836221,-0.00092747560734646,-0.0018856497814484,-0.00723758452879555,-0.00103158482883272,-0.000671640510433801,-0.000981417381457088,-0.000620924569464874,-0.000782293050520386,-0.000138008656970065,-0.00067663588464732,-0.000679535996999157,-0.000606264802194627,0.000123056149757419,-0.000645886680807328,0.000940000862269838,-0.000859453227937584,-0.00106965908952598,-0.000258896296764057,0.00179278554466335,-0.000636370735249229,-0.000887415497985164
"Yellow.throated.Warbler",-0.000798106102142894,-0.000831587974884559,-0.000716210267708044,0.027233850536132,-0.000962429601051564,-0.000588972620080928,-0.000716974118771471,-0.000649386230487091,-0.000668732616556683,0.00191975298216563,-0.00078879149070764,-0.000607450149903777,-0.000602304259385527,-0.000377301005451008,-0.00055554922953019,-0.000584196433843268,-0.000447301776369478,-0.000555992802645356,-0.000482859377811231,-0.000465259533372942,-0.000501906670523195,-0.00066018830711404,-0.000926001783039112,-0.000697974733597991,-0.000758722939251473,-0.0114061980881675,-0.000826497038919307,-0.00918942811023292,-0.0007501960678342,-0.000421052062179075,-0.000611259215910331,-0.000688395550876037,-0.000640820930848633,-0.00061236938169876,-0.000639511758149433,-0.000599545255320541,0.00537280586889471,-0.000838650178137422,0.00361957848362157,-0.00859001730979245,-0.02220857258758,-0.000589041691610625,-0.000923285145189766,-0.000792521203471063,-0.00240310125997916,-0.000689462505315406,-0.000881764491614469,-0.000767483121705268,0.20171509748183,1,0.00533548605137507,-0.000649933494241633,-0.000744635982504796,-0.000631306118423434,0.00642146871434509,0.127887611613153,-0.000520274232484348,-0.00371489405065031,-0.000972930497914866,-0.000858387221510577,-0.000258267752196781,-0.00108214203501179,-0.000704557112942045,-0.00102951591830568,-0.000651355621378834,-0.000820632651823255,-4.52927413593883e-05,-0.000709797306735031,-0.00071283955143886,-0.000635977389804442,-0.0117352080113912,-0.0104913178543594,-0.0010642868395887,-0.000901574392219311,-0.00112208228693921,-0.0016866397315901,-0.000999880429821479,-0.000667558792274611,-0.000930907072351157
"Eastern.Wood.Pewee",-0.000849433326361556,0.0224992082980346,-0.000762270666068266,-0.0117468474159753,-0.00102432467965715,-0.000626850202583454,-0.00076308364137062,-0.000691149089544557,-0.000711739666446823,-0.00137924895130415,-0.000633186321442534,-0.000646516045982175,-0.000641039216662944,-0.000597013299794325,-0.00734831240348404,-0.000621766853699919,-0.000476068325713668,-0.000591749410906844,-0.00051391268198278,-0.000495180969038139,-0.000534184930450897,0.0020478117348318,0.00285415069268472,-0.000742862381436019,-0.00930369036310888,-0.00090660147731387,-0.000879650120594675,-0.000826979320103786,-0.000798442136468825,-0.000448130458829892,-0.000869063354664452,-0.000732667149221239,-0.000682032944531334,-0.000651751639865572,-0.000680639577261388,-0.000638102777517789,-0.000685587345745989,0.0247818123553916,-0.00102617844660037,0.0107719826005481,0.00287113879563532,-0.000626923716191313,-0.000982662793772828,-0.000650423733137719,-0.00773899783262543,-0.000733802720865369,0.000447848896959909,-0.000816840942884769,0.005400795259742,0.00533548605137507,1,0.155029920584679,-0.000792524474940576,-0.00211353201937187,-0.00131541034311543,-0.000692883720374672,-0.00104946699976853,-0.000804942173569867,-0.00103550090262885,-0.00348922898563736,0.00984498226415518,-0.00115173597335969,-0.000749868082014583,-0.00109572540377851,-0.00069324513448342,-0.000873408587263829,-0.000720222800809337,-0.000755445279372757,-0.00075868317472465,-0.000676877909167533,0.0069128213694772,-0.000721114642449045,-0.00113273248748162,0.00978475290411341,-0.00119424483397278,-0.0116329089021762,-0.00106418401912578,-0.000710490352023724,-0.000990774896818557
"Ruby.throated.Hummingbird",-0.00658407376419671,-0.00203183502178298,-0.000670023808467338,-0.000779478423020438,-0.000900365124255699,-0.000550991371922764,-0.000670738400845809,-0.00060750907231419,-0.000625607862374795,-0.00797927039178051,-0.00433261733433767,-0.000568277335921313,-0.000563463289937243,-0.000524765208265191,-0.000519723365251592,-0.000546523188992205,-0.000418456496995492,-0.000520138333538641,-0.000451721085081018,-0.000435256206915123,-0.000469540069504095,0.00996888400662632,-0.000866286437507974,-0.000652964234534013,-0.00070979495303199,-0.000796888299172178,0.000305235586337976,-0.000726901687608892,-0.000701817956444758,-0.000822634246121324,-0.000571840765583663,-0.000644002787346163,-0.000599496125637595,-0.000572879339788824,-0.000598271377937855,-0.000560882206567466,-0.0006026203878514,0.00997604791834743,0.00954387222448585,-0.000628642626442517,-0.000961352092980466,-0.000551055989216755,-0.000894685756531061,-0.000571712130865972,-0.0156278949091561,-0.000645000936785286,-0.000824901889124519,-0.000717990215059279,-0.00061956888349002,-0.000649933494241633,0.155029920584679,1,0.00391012286295738,-0.000590594897680665,-0.000762406145208002,-0.000609033785262945,-0.000486723157170231,-0.000707531385817462,0.0030703686302933,-0.000572744992184563,-0.000706643595759435,-0.0667293569621586,-0.000659122134072252,-0.000963125226713533,-0.000609351462524406,-0.00076771227601475,-0.000633064402743364,-0.00066402440196842,-0.000666870460555732,-0.000594964931429385,-0.000644519959799717,-0.00493051914040763,-0.00200118056292202,-0.0152946363820115,-0.00104972224108811,0.120285929571721,0.0400104914855761,-0.000624509734839607,-0.000870875398005607
"Purple.Martin",-0.000855431863921152,-0.00090921979282519,-0.00163711504556905,-0.000893057038158039,-0.00103155826688952,-0.000631276900203591,-0.000768472393779755,-0.000696029853748572,-0.000716765837411862,0.00119949608474845,0.00516635180529003,-0.000651081620070513,-0.000645566114418189,-0.000601229294847978,-0.000595452799622751,-0.000626157653671492,-0.000479430230225854,-0.000595928233372305,-0.000517541836184284,0.000120286256896533,-0.000537957243438317,-0.000482405578061617,-0.00345775804267346,-0.000748108335130544,-0.000813219916977222,-0.000913003725547425,-0.000885862043442265,-0.0043605154464516,-0.000804080583885667,-0.00119366649418306,-0.00065516428079079,-0.000737841106113372,-0.0104007381470403,-0.000656354186728284,-0.00068544612527637,-0.000642608938694934,-0.000690428833966602,-0.000898888109157063,-0.00385574756019917,-0.000720242800121723,-0.00110143171052415,-0.000631350932950885,-0.000989602172643273,-0.000655016902574125,0.000603890028500425,-0.000738984696949823,-0.000945099204950413,-0.000822609319194014,-0.000709846912606518,-0.000744635982504796,-0.000792524474940576,0.00391012286295738,1,0.00355609711713744,0.00375473953312157,-0.000697776734213498,-0.000557644096755171,-0.000810626523019664,-0.00104281341423455,-0.000920042809961476,-0.000809609372145238,-0.00115986931505986,-0.000755163508642103,-0.00110346320942555,-0.000698140700560471,-0.000879576433583026,-0.0493167159865396,-0.00110649337456993,-0.000764040851870168,-0.000681657892993701,-0.000546747687728677,-0.00051278111052417,-0.00741877273287305,-0.00096633199612067,-0.00120267836521005,-0.00078499085271208,-0.00107169908547749,-0.000715507700566703,-0.000997771561827022
"Eastern.Kingbird",-0.011765846171894,-0.000755664416883914,-0.000650820635530338,-0.000757138233360507,-0.000874560269310419,-0.000535199720241041,-0.000651514747381323,-0.000590097598827799,0.00354399369144853,0.0134334582980645,0.0165973643489403,-0.000551990261014463,-0.000547314187676155,-0.000509725209808012,-0.000504827868201698,0.000255815360886892,-0.000406463352308889,0.00434788068683021,-0.000438774562873181,-0.000463388854648333,-0.000456082847474543,0.000121854545661259,-3.74349872662217e-05,-0.015518326363504,-0.000337786107338652,-0.000774049134911027,0.0147229838882457,0.000347199715484685,-0.000681703549437518,-0.000382610223636758,-0.000555451561237243,-0.000625545388159836,-0.000582314306678051,0.000817876906702572,-0.000581124660778544,-0.000544807079275281,-0.000585349026181846,-0.00076208184458144,0.00017087967584503,-0.000610625456129071,0.00553373499224323,-0.000535262485575186,-0.000838989682305404,-0.0006485942345889,-0.00460181994317065,-0.000626514930202934,-0.000801259843225988,-0.000697412304106629,0.181310799996576,-0.000631306118423434,-0.00211353201937187,-0.000590594897680665,0.00355609711713744,1,0.156972189291491,-0.00059157861284213,-0.000472773460396128,-0.000687253229446695,-0.000884102439645641,-0.000780016905960303,-0.000686390883836867,-0.00098334301910293,0.00366985985171188,-0.000935521640012906,-0.000591887185335475,-0.000745709309230803,-0.00846487964097812,-0.000644993174623638,0.00939963943969115,-0.000577912978460927,-0.00505572851124182,-0.00176344133452117,-0.000658457314183868,-0.00754733376330888,-0.00101963674639872,0.00162810954012111,-0.000908591856513537,-0.000606611014992028,-0.000845915731404144
"Northern.Parula",-0.000936220401307042,-0.000975496397632004,-0.00314433274576021,0.00850458144888337,-0.00326345256244841,-0.000690895836093007,-0.000841048321019884,-0.000761764176063259,-0.000784458503648638,-0.000750215437325701,-0.000697879319736822,-0.000712570949639355,-0.000706534549625448,-0.00112903893619623,-0.00065168844245142,-0.000685293118629598,-0.000524708491081036,-0.000652208777027035,-0.000566419426258562,-0.000545773883794111,-0.000588762901616983,-0.000527964836165129,-0.00108624875639975,-0.0110299931348941,-0.000890021881501182,-0.00318561604024519,-0.000969524462196851,-0.000518639269075905,-0.000880019413209299,-0.000493916196813947,-0.000717039184245867,-0.000807524158966633,-0.000751716629448375,-0.00112980583002255,-0.000750180901070237,-0.000703298092860944,-0.000755634185810136,0.0576660049636008,0.0206338616976511,-0.00279732917156648,-0.0012054529197831,-0.000690976860627419,-0.00108306199743298,5.95649249167458e-05,-0.0110952516716001,-0.000808775752596706,-0.00103435608872171,-0.000900298035900187,0.119813519543812,0.00642146871434509,-0.00131541034311543,-0.000762406145208002,0.00375473953312157,0.156972189291491,1,0.0121179277778474,0.00642770477583103,-0.000887183562712701,-0.00114129860523051,-0.00100693332232591,-0.000886070350263914,-0.00126940947772438,-0.000826482520621222,-0.00120767627712686,-0.000764074375078081,-0.00372258954756604,0.00931974804882259,-0.00244289071227233,-0.000836198256251541,-0.000746034901257176,-0.000808172648784827,0.00157281009520282,-0.00124846439513525,-0.00105759414321651,-0.00131626149224647,-0.00226932619105789,-0.00117291229167787,-0.000783081546076813,-0.0010920029185544
"Summer.Tanager",-0.000747882029063197,-0.000779256918762305,-0.00067113982315276,-0.00078077674907406,-0.000901864803354212,-0.000551909122090529,-0.000671855605780844,-0.000608520960306328,-0.000745880025625406,0.0103250742404323,-0.000557487746429465,-0.000569223878184843,-0.000564401813760345,-0.000525639275233402,-0.000520589034352622,-0.000547433496800877,-0.000419153492520061,-0.000521004693825207,-0.000452473487246952,-0.000435981184614018,-0.000470322151582818,-0.000421754762440478,-0.000867729353974235,-0.000654051834206674,-0.000710977211902819,-0.0118928107957668,0.00733739999313781,-0.000728112440044843,-0.000702986928555733,-0.000394555648375883,-0.000572793243218086,-0.000645075460524496,-0.000600494666990326,-0.000573833547308224,-0.000599267879308727,-0.000561816431249462,-0.000603624133082621,-0.00078587470414717,-0.00090349694909147,-0.000629689715208904,-0.000962953354070119,-0.00143195908559584,0.00257072146453067,-0.000572664394242068,0.00387576368363502,-0.000646075272515506,-0.000826275874064666,-0.000719186124240278,-0.000620600858718348,0.127887611613153,-0.000692883720374672,-0.000609033785262945,-0.000697776734213498,-0.00059157861284213,0.0121179277778474,1,-0.000487533859990483,0.00226360160374281,-0.000911704888566036,-0.000804369713778117,-0.00215453514612897,-0.00101404384543131,-0.000660219990554161,-0.000964729441195811,-0.000610366419265011,-0.000768991003969487,-0.000634118856572258,-0.000665130423836199,-0.000667981222916579,-0.000595955925469276,-0.000645593494398099,-0.0646459567138416,-0.000997312260812981,-0.000844839156089633,-0.000848939206011101,-0.000686297268646569,-0.000936958886378238,-0.000625549939719574,-0.000872325958002305
"Northern..Yellow.shafted..Flicker",-0.000354545826983641,0.00784546599395579,0.00712527086489042,-0.000623975440361432,-0.000720745704180816,-0.000441070687497172,-0.000536928639298717,-0.000486313321479698,-0.000500801471715238,-0.000478940560104409,-0.00044552897161319,-0.000454908167380599,-0.000451054505272478,-0.000420076543805799,-0.00041604052930977,-0.000437493890078052,-0.000334976016363701,-0.000416372713000832,-0.000361604445562205,-0.00262677309599225,-0.00037586861032128,-0.000337054880195177,0.00299659105975347,-0.000522700351607905,0.0106584211207551,-0.000637912112394392,0.00104359683857616,-0.000581887563824563,-0.0171353013595019,-0.00067548395135041,-0.000457760706369563,-0.00602752269247504,-0.000479898927208437,-0.000458592088968436,-0.0004789185120197,-0.00044898833822449,-0.000482399910985634,-0.000628049586736176,-0.000722050070449905,0.00264041371567405,-0.00218527741215925,-0.000441122413886563,-0.000691431146135233,-0.00282867913283934,-0.0121648748402235,-0.000516325701492175,-0.000660337097628616,-0.000574753896176958,-0.000495967246164272,-0.000520274232484348,-0.00104946699976853,-0.000486723157170231,-0.000557644096755171,-0.000472773460396128,0.00642770477583103,-0.000487533859990483,1,0.0034081278154185,-0.000728609631366867,0.00115888971160822,-0.000565670884299844,-0.000810396128917924,-0.000527629773594023,-0.0007709854047443,-0.000487788161845667,-0.000614556594961298,0.0114474894097238,-0.000531554057678013,-0.000533832338394794,-0.000476271689022072,0.00103665862116583,-0.000507397987267952,-0.000797024703741181,-0.000901048873585773,-0.000529248602162082,-0.00244387962169064,-0.000748791936263095,-0.0203074646717532,-0.000697139066229454
"Red.bellied.Woodpecker",-0.000868835229268171,-0.000905284306028562,-0.000779681687030761,-0.000907049934919284,-0.0010477212752027,-0.000641168085329515,-0.00131581857746693,-0.000706935622887662,-0.000727996509066967,-0.000696218113362524,-0.000647648927451893,-0.000661283116171562,-0.000655681190617884,-0.000610649677973749,-0.000604782673522579,0.0121914322500734,-0.000486942200267101,-0.000605265556623142,-0.00052565095931291,-0.0169123579322935,-0.000546386246119891,-0.0034264555134033,-0.00100806517994186,-0.000759830097853829,-0.000825961882894594,-0.000927309157707223,0.0260907026435723,-0.000845868351151366,-0.000816679349829162,-0.00054174487796777,-0.000665429746210223,-0.000749401996384567,-0.000697611256045869,-0.000666638296232109,-0.00069618606288016,-0.000652677680278934,-0.000701246843323173,-0.000912972370266954,-0.00104961738402824,0.0111718323795928,-0.00647925840880335,-0.000641243278061631,-0.00100510779036403,-0.000665280058792646,0.0120994511365036,-0.000750563505615551,-0.000959907526299283,0.0184201208261922,-0.000720969174836221,-0.00371489405065031,-0.000804942173569867,-0.000707531385817462,-0.000810626523019664,-0.000687253229446695,-0.000887183562712701,0.00226360160374281,0.0034081278154185,1,-0.00105915277423443,-0.000934458534272079,-0.000822294766109136,-0.00117804276970918,-0.00198015438271407,-0.00112075286295236,-0.000709079543579952,-0.000893358109000171,-0.000736673406664659,-0.000772700401707599,-0.000776012253812979,-0.000692338474541759,-0.000750003810657204,-0.0115808286310764,-0.00115860522529329,-0.000981473004232161,-0.00122152257502228,-0.000797290510506955,-0.00108849104167008,-0.00072671865905874,-0.00101340518192005
