"year","common_name","sci_name","count"
"2008","gull sp.","Larinae sp.",NA
"2009","gull sp.","Larinae sp.",NA
"2010","gull sp.","Larinae sp.",NA
"2011","gull sp.","Larinae sp.",NA
"2012","gull sp.","Larinae sp.",NA
"2013","gull sp.","Larinae sp.",NA
"2014","gull sp.","Larinae sp.",NA
"2015","gull sp.","Larinae sp.",NA
"2016","gull sp.","Larinae sp.",94
"2017","gull sp.","Larinae sp.",57
"2018","gull sp.","Larinae sp.",NA
"2019","gull sp.","Larinae sp.",NA
"2020","gull sp.","Larinae sp.",NA
"2021","gull sp.","Larinae sp.",NA
"2022","gull sp.","Larinae sp.",NA
"2023","gull sp.","Larinae sp.",NA
"2024","gull sp.","Larinae sp.",101
"1977","Herring Gull","Larus argentatus",NA
"1978","Herring Gull","Larus argentatus",NA
"1979","Herring Gull","Larus argentatus",NA
"1980","Herring Gull","Larus argentatus",3
"1981","Herring Gull","Larus argentatus",1
"1982","Herring Gull","Larus argentatus",9
"1983","Herring Gull","Larus argentatus",34
"1984","Herring Gull","Larus argentatus",13
"1985","Herring Gull","Larus argentatus",7
"1986","Herring Gull","Larus argentatus",7
"1987","Herring Gull","Larus argentatus",13
"1988","Herring Gull","Larus argentatus",3
"1989","Herring Gull","Larus argentatus",57
"1990","Herring Gull","Larus argentatus",17
"1991","Herring Gull","Larus argentatus",19
"1992","Herring Gull","Larus argentatus",31
"1993","Herring Gull","Larus argentatus",52
"1994","Herring Gull","Larus argentatus",2
"1995","Herring Gull","Larus argentatus",6
"1996","Herring Gull","Larus argentatus",11
"1997","Herring Gull","Larus argentatus",22
"1998","Herring Gull","Larus argentatus",30
"1999","Herring Gull","Larus argentatus",10
"2000","Herring Gull","Larus argentatus",49
"2001","Herring Gull","Larus argentatus",8
"2002","Herring Gull","Larus argentatus",34
"2003","Herring Gull","Larus argentatus",26
"2004","Herring Gull","Larus argentatus",92
"2005","Herring Gull","Larus argentatus",23
"2006","Herring Gull","Larus argentatus",22
"2007","Herring Gull","Larus argentatus",81
"2008","Herring Gull","Larus argentatus",226
"2009","Herring Gull","Larus argentatus",67
"2010","Herring Gull","Larus argentatus",89
"2011","Herring Gull","Larus argentatus",1000
"2012","Herring Gull","Larus argentatus",324
"2013","Herring Gull","Larus argentatus",147
"2014","Herring Gull","Larus argentatus",771
"2015","Herring Gull","Larus argentatus",18
"2016","Herring Gull","Larus argentatus",295
"2017","Herring Gull","Larus argentatus",45
"2018","Herring Gull","Larus argentatus",42
"2019","Herring Gull","Larus argentatus",255
"2020","Herring Gull","Larus argentatus",99
"2021","Herring Gull","Larus argentatus",149
"2022","Herring Gull","Larus argentatus",247
"2023","Herring Gull","Larus argentatus",91
"2024","Herring Gull","Larus argentatus",99
"1977","Ring-billed Gull","Larus delawarensis",NA
"1978","Ring-billed Gull","Larus delawarensis",NA
"1979","Ring-billed Gull","Larus delawarensis",NA
"1980","Ring-billed Gull","Larus delawarensis",16
"1981","Ring-billed Gull","Larus delawarensis",5
"1982","Ring-billed Gull","Larus delawarensis",686
"1983","Ring-billed Gull","Larus delawarensis",1449
"1984","Ring-billed Gull","Larus delawarensis",172
"1985","Ring-billed Gull","Larus delawarensis",1375
"1986","Ring-billed Gull","Larus delawarensis",821
"1987","Ring-billed Gull","Larus delawarensis",614
"1988","Ring-billed Gull","Larus delawarensis",538
"1989","Ring-billed Gull","Larus delawarensis",8600
"1990","Ring-billed Gull","Larus delawarensis",570
"1991","Ring-billed Gull","Larus delawarensis",801
"1992","Ring-billed Gull","Larus delawarensis",3500
"1993","Ring-billed Gull","Larus delawarensis",4455
"1994","Ring-billed Gull","Larus delawarensis",1036
"1995","Ring-billed Gull","Larus delawarensis",5200
"1996","Ring-billed Gull","Larus delawarensis",6000
"1997","Ring-billed Gull","Larus delawarensis",1125
"1998","Ring-billed Gull","Larus delawarensis",3500
"1999","Ring-billed Gull","Larus delawarensis",2320
"2000","Ring-billed Gull","Larus delawarensis",7000
"2001","Ring-billed Gull","Larus delawarensis",1856
"2002","Ring-billed Gull","Larus delawarensis",12284
"2003","Ring-billed Gull","Larus delawarensis",3000
"2004","Ring-billed Gull","Larus delawarensis",10000
"2005","Ring-billed Gull","Larus delawarensis",8000
"2006","Ring-billed Gull","Larus delawarensis",5000
"2007","Ring-billed Gull","Larus delawarensis",1308
"2008","Ring-billed Gull","Larus delawarensis",28000
"2009","Ring-billed Gull","Larus delawarensis",42000
"2010","Ring-billed Gull","Larus delawarensis",65000
"2011","Ring-billed Gull","Larus delawarensis",50000
"2012","Ring-billed Gull","Larus delawarensis",40000
"2013","Ring-billed Gull","Larus delawarensis",45000
"2014","Ring-billed Gull","Larus delawarensis",45000
"2015","Ring-billed Gull","Larus delawarensis",3079
"2016","Ring-billed Gull","Larus delawarensis",35000
"2017","Ring-billed Gull","Larus delawarensis",35000
"2018","Ring-billed Gull","Larus delawarensis",10000
"2019","Ring-billed Gull","Larus delawarensis",14500
"2020","Ring-billed Gull","Larus delawarensis",11000
"2021","Ring-billed Gull","Larus delawarensis",5000
"2022","Ring-billed Gull","Larus delawarensis",47000
"2023","Ring-billed Gull","Larus delawarensis",11000
"2024","Ring-billed Gull","Larus delawarensis",25000
"1977","Lesser Black-backed Gull","Larus fuscus",NA
"1978","Lesser Black-backed Gull","Larus fuscus",NA
"1979","Lesser Black-backed Gull","Larus fuscus",NA
"1980","Lesser Black-backed Gull","Larus fuscus",NA
"1981","Lesser Black-backed Gull","Larus fuscus",NA
"1982","Lesser Black-backed Gull","Larus fuscus",NA
"1983","Lesser Black-backed Gull","Larus fuscus",NA
"1984","Lesser Black-backed Gull","Larus fuscus",NA
"1985","Lesser Black-backed Gull","Larus fuscus",NA
"1986","Lesser Black-backed Gull","Larus fuscus",NA
"1987","Lesser Black-backed Gull","Larus fuscus",NA
"1988","Lesser Black-backed Gull","Larus fuscus",NA
"1989","Lesser Black-backed Gull","Larus fuscus",NA
"1990","Lesser Black-backed Gull","Larus fuscus",NA
"1991","Lesser Black-backed Gull","Larus fuscus",NA
"1992","Lesser Black-backed Gull","Larus fuscus",NA
"1993","Lesser Black-backed Gull","Larus fuscus",NA
"1994","Lesser Black-backed Gull","Larus fuscus",NA
"1995","Lesser Black-backed Gull","Larus fuscus",NA
"1996","Lesser Black-backed Gull","Larus fuscus",NA
"1997","Lesser Black-backed Gull","Larus fuscus",NA
"1998","Lesser Black-backed Gull","Larus fuscus",NA
"1999","Lesser Black-backed Gull","Larus fuscus",NA
"2000","Lesser Black-backed Gull","Larus fuscus",NA
"2001","Lesser Black-backed Gull","Larus fuscus",NA
"2002","Lesser Black-backed Gull","Larus fuscus",1
"2003","Lesser Black-backed Gull","Larus fuscus",NA
"2004","Lesser Black-backed Gull","Larus fuscus",NA
"2005","Lesser Black-backed Gull","Larus fuscus",NA
"2006","Lesser Black-backed Gull","Larus fuscus",NA
"2007","Lesser Black-backed Gull","Larus fuscus",NA
"2008","Lesser Black-backed Gull","Larus fuscus",NA
"2009","Lesser Black-backed Gull","Larus fuscus",1
"2010","Lesser Black-backed Gull","Larus fuscus",NA
"2011","Lesser Black-backed Gull","Larus fuscus",2
"2012","Lesser Black-backed Gull","Larus fuscus",NA
"2013","Lesser Black-backed Gull","Larus fuscus",5
"2014","Lesser Black-backed Gull","Larus fuscus",NA
"2015","Lesser Black-backed Gull","Larus fuscus",1
"2016","Lesser Black-backed Gull","Larus fuscus",2
"2017","Lesser Black-backed Gull","Larus fuscus",4
"2018","Lesser Black-backed Gull","Larus fuscus",2
"2019","Lesser Black-backed Gull","Larus fuscus",4
"2020","Lesser Black-backed Gull","Larus fuscus",9
"2021","Lesser Black-backed Gull","Larus fuscus",NA
"2022","Lesser Black-backed Gull","Larus fuscus",9
"2023","Lesser Black-backed Gull","Larus fuscus",1
"2024","Lesser Black-backed Gull","Larus fuscus",2
"1977","Iceland Gull","Larus glaucoides",NA
"1978","Iceland Gull","Larus glaucoides",NA
"1979","Iceland Gull","Larus glaucoides",NA
"1980","Iceland Gull","Larus glaucoides",NA
"1981","Iceland Gull","Larus glaucoides",NA
"1982","Iceland Gull","Larus glaucoides",NA
"1983","Iceland Gull","Larus glaucoides",NA
"1984","Iceland Gull","Larus glaucoides",NA
"1985","Iceland Gull","Larus glaucoides",NA
"1986","Iceland Gull","Larus glaucoides",NA
"1987","Iceland Gull","Larus glaucoides",NA
"1988","Iceland Gull","Larus glaucoides",NA
"1989","Iceland Gull","Larus glaucoides",NA
"1990","Iceland Gull","Larus glaucoides",NA
"1991","Iceland Gull","Larus glaucoides",NA
"1992","Iceland Gull","Larus glaucoides",NA
"1993","Iceland Gull","Larus glaucoides",NA
"1994","Iceland Gull","Larus glaucoides",NA
"1995","Iceland Gull","Larus glaucoides",NA
"1996","Iceland Gull","Larus glaucoides",NA
"1997","Iceland Gull","Larus glaucoides",NA
"1998","Iceland Gull","Larus glaucoides",NA
"1999","Iceland Gull","Larus glaucoides",NA
"2000","Iceland Gull","Larus glaucoides",NA
"2001","Iceland Gull","Larus glaucoides",NA
"2002","Iceland Gull","Larus glaucoides",NA
"2003","Iceland Gull","Larus glaucoides",NA
"2004","Iceland Gull","Larus glaucoides",NA
"2005","Iceland Gull","Larus glaucoides",NA
"2006","Iceland Gull","Larus glaucoides",NA
"2007","Iceland Gull","Larus glaucoides",NA
"2008","Iceland Gull","Larus glaucoides",NA
"2009","Iceland Gull","Larus glaucoides",NA
"2010","Iceland Gull","Larus glaucoides",NA
"2011","Iceland Gull","Larus glaucoides",NA
"2012","Iceland Gull","Larus glaucoides",NA
"2013","Iceland Gull","Larus glaucoides",NA
"2014","Iceland Gull","Larus glaucoides",NA
"2015","Iceland Gull","Larus glaucoides",NA
"2016","Iceland Gull","Larus glaucoides",NA
"2017","Iceland Gull","Larus glaucoides",NA
"2018","Iceland Gull","Larus glaucoides",NA
"2019","Iceland Gull","Larus glaucoides",1
"2020","Iceland Gull","Larus glaucoides",NA
"2021","Iceland Gull","Larus glaucoides",NA
"2022","Iceland Gull","Larus glaucoides",NA
"2023","Iceland Gull","Larus glaucoides",NA
"2024","Iceland Gull","Larus glaucoides",NA
"1977","Great Black-backed Gull","Larus marinus",NA
"1978","Great Black-backed Gull","Larus marinus",NA
"1979","Great Black-backed Gull","Larus marinus",NA
"1980","Great Black-backed Gull","Larus marinus",NA
"1981","Great Black-backed Gull","Larus marinus",NA
"1982","Great Black-backed Gull","Larus marinus",NA
"1983","Great Black-backed Gull","Larus marinus",NA
"1984","Great Black-backed Gull","Larus marinus",NA
"1985","Great Black-backed Gull","Larus marinus",NA
"1986","Great Black-backed Gull","Larus marinus",NA
"1987","Great Black-backed Gull","Larus marinus",NA
"1988","Great Black-backed Gull","Larus marinus",NA
"1989","Great Black-backed Gull","Larus marinus",NA
"1990","Great Black-backed Gull","Larus marinus",NA
"1991","Great Black-backed Gull","Larus marinus",NA
"1992","Great Black-backed Gull","Larus marinus",NA
"1993","Great Black-backed Gull","Larus marinus",3
"1994","Great Black-backed Gull","Larus marinus",NA
"1995","Great Black-backed Gull","Larus marinus",NA
"1996","Great Black-backed Gull","Larus marinus",NA
"1997","Great Black-backed Gull","Larus marinus",NA
"1998","Great Black-backed Gull","Larus marinus",NA
"1999","Great Black-backed Gull","Larus marinus",NA
"2000","Great Black-backed Gull","Larus marinus",NA
"2001","Great Black-backed Gull","Larus marinus",NA
"2002","Great Black-backed Gull","Larus marinus",4
"2003","Great Black-backed Gull","Larus marinus",1
"2004","Great Black-backed Gull","Larus marinus",NA
"2005","Great Black-backed Gull","Larus marinus",NA
"2006","Great Black-backed Gull","Larus marinus",1
"2007","Great Black-backed Gull","Larus marinus",NA
"2008","Great Black-backed Gull","Larus marinus",NA
"2009","Great Black-backed Gull","Larus marinus",2
"2010","Great Black-backed Gull","Larus marinus",1
"2011","Great Black-backed Gull","Larus marinus",NA
"2012","Great Black-backed Gull","Larus marinus",1
"2013","Great Black-backed Gull","Larus marinus",6
"2014","Great Black-backed Gull","Larus marinus",1
"2015","Great Black-backed Gull","Larus marinus",NA
"2016","Great Black-backed Gull","Larus marinus",NA
"2017","Great Black-backed Gull","Larus marinus",NA
"2018","Great Black-backed Gull","Larus marinus",NA
"2019","Great Black-backed Gull","Larus marinus",1
"2020","Great Black-backed Gull","Larus marinus",2
"2021","Great Black-backed Gull","Larus marinus",NA
"2022","Great Black-backed Gull","Larus marinus",NA
"2023","Great Black-backed Gull","Larus marinus",NA
"2024","Great Black-backed Gull","Larus marinus",NA
"1977","Laughing Gull","Leucophaeus atricilla",NA
"1978","Laughing Gull","Leucophaeus atricilla",NA
"1979","Laughing Gull","Leucophaeus atricilla",NA
"1980","Laughing Gull","Leucophaeus atricilla",NA
"1981","Laughing Gull","Leucophaeus atricilla",NA
"1982","Laughing Gull","Leucophaeus atricilla",NA
"1983","Laughing Gull","Leucophaeus atricilla",NA
"1984","Laughing Gull","Leucophaeus atricilla",NA
"1985","Laughing Gull","Leucophaeus atricilla",NA
"1986","Laughing Gull","Leucophaeus atricilla",NA
"1987","Laughing Gull","Leucophaeus atricilla",NA
"1988","Laughing Gull","Leucophaeus atricilla",NA
"1989","Laughing Gull","Leucophaeus atricilla",NA
"1990","Laughing Gull","Leucophaeus atricilla",NA
"1991","Laughing Gull","Leucophaeus atricilla",NA
"1992","Laughing Gull","Leucophaeus atricilla",NA
"1993","Laughing Gull","Leucophaeus atricilla",NA
"1994","Laughing Gull","Leucophaeus atricilla",NA
"1995","Laughing Gull","Leucophaeus atricilla",NA
"1996","Laughing Gull","Leucophaeus atricilla",NA
"1997","Laughing Gull","Leucophaeus atricilla",NA
"1998","Laughing Gull","Leucophaeus atricilla",NA
"1999","Laughing Gull","Leucophaeus atricilla",NA
"2000","Laughing Gull","Leucophaeus atricilla",NA
"2001","Laughing Gull","Leucophaeus atricilla",NA
"2002","Laughing Gull","Leucophaeus atricilla",NA
"2003","Laughing Gull","Leucophaeus atricilla",NA
"2004","Laughing Gull","Leucophaeus atricilla",NA
"2005","Laughing Gull","Leucophaeus atricilla",NA
"2006","Laughing Gull","Leucophaeus atricilla",NA
"2007","Laughing Gull","Leucophaeus atricilla",NA
"2008","Laughing Gull","Leucophaeus atricilla",NA
"2009","Laughing Gull","Leucophaeus atricilla",NA
"2010","Laughing Gull","Leucophaeus atricilla",NA
"2011","Laughing Gull","Leucophaeus atricilla",NA
"2012","Laughing Gull","Leucophaeus atricilla",NA
"2013","Laughing Gull","Leucophaeus atricilla",NA
"2014","Laughing Gull","Leucophaeus atricilla",NA
"2015","Laughing Gull","Leucophaeus atricilla",NA
"2016","Laughing Gull","Leucophaeus atricilla",NA
"2017","Laughing Gull","Leucophaeus atricilla",NA
"2018","Laughing Gull","Leucophaeus atricilla",NA
"2019","Laughing Gull","Leucophaeus atricilla",NA
"2020","Laughing Gull","Leucophaeus atricilla",1
"2021","Laughing Gull","Leucophaeus atricilla",NA
"2022","Laughing Gull","Leucophaeus atricilla",NA
"2023","Laughing Gull","Leucophaeus atricilla",NA
"2024","Laughing Gull","Leucophaeus atricilla",NA
"1977","Hooded Merganser","Lophodytes cucullatus",2
"1978","Hooded Merganser","Lophodytes cucullatus",3
"1979","Hooded Merganser","Lophodytes cucullatus",2
"1980","Hooded Merganser","Lophodytes cucullatus",NA
"1981","Hooded Merganser","Lophodytes cucullatus",25
"1982","Hooded Merganser","Lophodytes cucullatus",42
"1983","Hooded Merganser","Lophodytes cucullatus",17
"1984","Hooded Merganser","Lophodytes cucullatus",5
"1985","Hooded Merganser","Lophodytes cucullatus",14
"1986","Hooded Merganser","Lophodytes cucullatus",19
"1987","Hooded Merganser","Lophodytes cucullatus",16
"1988","Hooded Merganser","Lophodytes cucullatus",61
"1989","Hooded Merganser","Lophodytes cucullatus",105
"1990","Hooded Merganser","Lophodytes cucullatus",NA
"1991","Hooded Merganser","Lophodytes cucullatus",66
"1992","Hooded Merganser","Lophodytes cucullatus",37
"1993","Hooded Merganser","Lophodytes cucullatus",218
"1994","Hooded Merganser","Lophodytes cucullatus",43
"1995","Hooded Merganser","Lophodytes cucullatus",254
"1996","Hooded Merganser","Lophodytes cucullatus",116
"1997","Hooded Merganser","Lophodytes cucullatus",179
"1998","Hooded Merganser","Lophodytes cucullatus",391
"1999","Hooded Merganser","Lophodytes cucullatus",298
"2000","Hooded Merganser","Lophodytes cucullatus",447
"2001","Hooded Merganser","Lophodytes cucullatus",89
"2002","Hooded Merganser","Lophodytes cucullatus",74
"2003","Hooded Merganser","Lophodytes cucullatus",233
"2004","Hooded Merganser","Lophodytes cucullatus",221
"2005","Hooded Merganser","Lophodytes cucullatus",68
"2006","Hooded Merganser","Lophodytes cucullatus",57
"2007","Hooded Merganser","Lophodytes cucullatus",155
"2008","Hooded Merganser","Lophodytes cucullatus",69
"2009","Hooded Merganser","Lophodytes cucullatus",298
"2010","Hooded Merganser","Lophodytes cucullatus",117
"2011","Hooded Merganser","Lophodytes cucullatus",181
"2012","Hooded Merganser","Lophodytes cucullatus",144
"2013","Hooded Merganser","Lophodytes cucullatus",60
"2014","Hooded Merganser","Lophodytes cucullatus",34
"2015","Hooded Merganser","Lophodytes cucullatus",19
"2016","Hooded Merganser","Lophodytes cucullatus",71
"2017","Hooded Merganser","Lophodytes cucullatus",188
"2018","Hooded Merganser","Lophodytes cucullatus",23
"2019","Hooded Merganser","Lophodytes cucullatus",28
"2020","Hooded Merganser","Lophodytes cucullatus",29
"2021","Hooded Merganser","Lophodytes cucullatus",12
"2022","Hooded Merganser","Lophodytes cucullatus",95
"2023","Hooded Merganser","Lophodytes cucullatus",33
"2024","Hooded Merganser","Lophodytes cucullatus",73
"1977","Red Crossbill","Loxia curvirostra",NA
"1978","Red Crossbill","Loxia curvirostra",NA
"1979","Red Crossbill","Loxia curvirostra",NA
"1980","Red Crossbill","Loxia curvirostra",NA
"1981","Red Crossbill","Loxia curvirostra",NA
"1982","Red Crossbill","Loxia curvirostra",NA
"1983","Red Crossbill","Loxia curvirostra",NA
"1984","Red Crossbill","Loxia curvirostra",NA
"1985","Red Crossbill","Loxia curvirostra",NA
"1986","Red Crossbill","Loxia curvirostra",NA
"1987","Red Crossbill","Loxia curvirostra",NA
"1988","Red Crossbill","Loxia curvirostra",NA
"1989","Red Crossbill","Loxia curvirostra",NA
"1990","Red Crossbill","Loxia curvirostra",12
"1991","Red Crossbill","Loxia curvirostra",NA
"1992","Red Crossbill","Loxia curvirostra",NA
"1993","Red Crossbill","Loxia curvirostra",NA
"1994","Red Crossbill","Loxia curvirostra",NA
"1995","Red Crossbill","Loxia curvirostra",NA
"1996","Red Crossbill","Loxia curvirostra",NA
"1997","Red Crossbill","Loxia curvirostra",NA
"1998","Red Crossbill","Loxia curvirostra",NA
"1999","Red Crossbill","Loxia curvirostra",20
"2000","Red Crossbill","Loxia curvirostra",NA
"2001","Red Crossbill","Loxia curvirostra",NA
"2002","Red Crossbill","Loxia curvirostra",NA
"2003","Red Crossbill","Loxia curvirostra",NA
"2004","Red Crossbill","Loxia curvirostra",NA
"2005","Red Crossbill","Loxia curvirostra",NA
"2006","Red Crossbill","Loxia curvirostra",NA
"2007","Red Crossbill","Loxia curvirostra",NA
"2008","Red Crossbill","Loxia curvirostra",NA
"2009","Red Crossbill","Loxia curvirostra",NA
"2010","Red Crossbill","Loxia curvirostra",NA
"2011","Red Crossbill","Loxia curvirostra",NA
"2012","Red Crossbill","Loxia curvirostra",NA
"2013","Red Crossbill","Loxia curvirostra",NA
"2014","Red Crossbill","Loxia curvirostra",NA
"2015","Red Crossbill","Loxia curvirostra",NA
"2016","Red Crossbill","Loxia curvirostra",NA
"2017","Red Crossbill","Loxia curvirostra",NA
"2018","Red Crossbill","Loxia curvirostra",NA
"2019","Red Crossbill","Loxia curvirostra",NA
"2020","Red Crossbill","Loxia curvirostra",1
"2021","Red Crossbill","Loxia curvirostra",NA
"2022","Red Crossbill","Loxia curvirostra",1
"2023","Red Crossbill","Loxia curvirostra",NA
"2024","Red Crossbill","Loxia curvirostra",NA
"1977","Belted Kingfisher","Megaceryle alcyon",3
"1978","Belted Kingfisher","Megaceryle alcyon",9
"1979","Belted Kingfisher","Megaceryle alcyon",14
"1980","Belted Kingfisher","Megaceryle alcyon",7
"1981","Belted Kingfisher","Megaceryle alcyon",5
"1982","Belted Kingfisher","Megaceryle alcyon",16
"1983","Belted Kingfisher","Megaceryle alcyon",11
"1984","Belted Kingfisher","Megaceryle alcyon",24
"1985","Belted Kingfisher","Megaceryle alcyon",33
"1986","Belted Kingfisher","Megaceryle alcyon",37
"1987","Belted Kingfisher","Megaceryle alcyon",9
"1988","Belted Kingfisher","Megaceryle alcyon",13
"1989","Belted Kingfisher","Megaceryle alcyon",29
"1990","Belted Kingfisher","Megaceryle alcyon",22
"1991","Belted Kingfisher","Megaceryle alcyon",29
"1992","Belted Kingfisher","Megaceryle alcyon",32
"1993","Belted Kingfisher","Megaceryle alcyon",27
"1994","Belted Kingfisher","Megaceryle alcyon",21
"1995","Belted Kingfisher","Megaceryle alcyon",26
"1996","Belted Kingfisher","Megaceryle alcyon",20
"1997","Belted Kingfisher","Megaceryle alcyon",24
"1998","Belted Kingfisher","Megaceryle alcyon",32
"1999","Belted Kingfisher","Megaceryle alcyon",25
"2000","Belted Kingfisher","Megaceryle alcyon",24
"2001","Belted Kingfisher","Megaceryle alcyon",14
"2002","Belted Kingfisher","Megaceryle alcyon",19
"2003","Belted Kingfisher","Megaceryle alcyon",22
"2004","Belted Kingfisher","Megaceryle alcyon",25
"2005","Belted Kingfisher","Megaceryle alcyon",14
"2006","Belted Kingfisher","Megaceryle alcyon",25
"2007","Belted Kingfisher","Megaceryle alcyon",24
"2008","Belted Kingfisher","Megaceryle alcyon",22
"2009","Belted Kingfisher","Megaceryle alcyon",9
"2010","Belted Kingfisher","Megaceryle alcyon",25
"2011","Belted Kingfisher","Megaceryle alcyon",16
"2012","Belted Kingfisher","Megaceryle alcyon",23
"2013","Belted Kingfisher","Megaceryle alcyon",30
"2014","Belted Kingfisher","Megaceryle alcyon",20
"2015","Belted Kingfisher","Megaceryle alcyon",10
"2016","Belted Kingfisher","Megaceryle alcyon",12
"2017","Belted Kingfisher","Megaceryle alcyon",18
"2018","Belted Kingfisher","Megaceryle alcyon",16
"2019","Belted Kingfisher","Megaceryle alcyon",17
"2020","Belted Kingfisher","Megaceryle alcyon",27
"2021","Belted Kingfisher","Megaceryle alcyon",23
"2022","Belted Kingfisher","Megaceryle alcyon",21
"2023","Belted Kingfisher","Megaceryle alcyon",22
"2024","Belted Kingfisher","Megaceryle alcyon",32
"1977","Eastern Screech-Owl","Megascops asio",NA
"1978","Eastern Screech-Owl","Megascops asio",NA
"1979","Eastern Screech-Owl","Megascops asio",NA
"1980","Eastern Screech-Owl","Megascops asio",NA
"1981","Eastern Screech-Owl","Megascops asio",NA
"1982","Eastern Screech-Owl","Megascops asio",5
"1983","Eastern Screech-Owl","Megascops asio",7
"1984","Eastern Screech-Owl","Megascops asio",7
"1985","Eastern Screech-Owl","Megascops asio",8
"1986","Eastern Screech-Owl","Megascops asio",3
"1987","Eastern Screech-Owl","Megascops asio",6
"1988","Eastern Screech-Owl","Megascops asio",3
"1989","Eastern Screech-Owl","Megascops asio",2
"1990","Eastern Screech-Owl","Megascops asio",2
"1991","Eastern Screech-Owl","Megascops asio",4
"1992","Eastern Screech-Owl","Megascops asio",4
"1993","Eastern Screech-Owl","Megascops asio",14
"1994","Eastern Screech-Owl","Megascops asio",6
"1995","Eastern Screech-Owl","Megascops asio",7
"1996","Eastern Screech-Owl","Megascops asio",6
"1997","Eastern Screech-Owl","Megascops asio",2
"1998","Eastern Screech-Owl","Megascops asio",NA
"1999","Eastern Screech-Owl","Megascops asio",1
"2000","Eastern Screech-Owl","Megascops asio",2
"2001","Eastern Screech-Owl","Megascops asio",4
"2002","Eastern Screech-Owl","Megascops asio",NA
"2003","Eastern Screech-Owl","Megascops asio",1
"2004","Eastern Screech-Owl","Megascops asio",NA
"2005","Eastern Screech-Owl","Megascops asio",NA
"2006","Eastern Screech-Owl","Megascops asio",NA
"2007","Eastern Screech-Owl","Megascops asio",3
"2008","Eastern Screech-Owl","Megascops asio",3
"2009","Eastern Screech-Owl","Megascops asio",4
"2010","Eastern Screech-Owl","Megascops asio",3
"2011","Eastern Screech-Owl","Megascops asio",3
"2012","Eastern Screech-Owl","Megascops asio",1
"2013","Eastern Screech-Owl","Megascops asio",NA
"2014","Eastern Screech-Owl","Megascops asio",2
"2015","Eastern Screech-Owl","Megascops asio",1
"2016","Eastern Screech-Owl","Megascops asio",3
"2017","Eastern Screech-Owl","Megascops asio",1
"2018","Eastern Screech-Owl","Megascops asio",3
"2019","Eastern Screech-Owl","Megascops asio",NA
"2020","Eastern Screech-Owl","Megascops asio",3
"2021","Eastern Screech-Owl","Megascops asio",1
"2022","Eastern Screech-Owl","Megascops asio",NA
"2023","Eastern Screech-Owl","Megascops asio",2
"2024","Eastern Screech-Owl","Megascops asio",NA
"1977","screech-owl sp.","Megascops sp.",1
"1978","screech-owl sp.","Megascops sp.",2
"1979","screech-owl sp.","Megascops sp.",5
"1980","screech-owl sp.","Megascops sp.",10
"1981","screech-owl sp.","Megascops sp.",1
"1982","screech-owl sp.","Megascops sp.",NA
"1983","screech-owl sp.","Megascops sp.",NA
"1984","screech-owl sp.","Megascops sp.",NA
"1985","screech-owl sp.","Megascops sp.",NA
"1986","screech-owl sp.","Megascops sp.",NA
"1987","screech-owl sp.","Megascops sp.",NA
"1988","screech-owl sp.","Megascops sp.",NA
"1989","screech-owl sp.","Megascops sp.",NA
"1990","screech-owl sp.","Megascops sp.",NA
"1991","screech-owl sp.","Megascops sp.",NA
"1992","screech-owl sp.","Megascops sp.",NA
"1993","screech-owl sp.","Megascops sp.",NA
"1994","screech-owl sp.","Megascops sp.",NA
"1995","screech-owl sp.","Megascops sp.",NA
"1996","screech-owl sp.","Megascops sp.",NA
"1997","screech-owl sp.","Megascops sp.",NA
"1998","screech-owl sp.","Megascops sp.",NA
"1999","screech-owl sp.","Megascops sp.",NA
"2000","screech-owl sp.","Megascops sp.",NA
"2001","screech-owl sp.","Megascops sp.",NA
"2002","screech-owl sp.","Megascops sp.",NA
"2003","screech-owl sp.","Megascops sp.",NA
"2004","screech-owl sp.","Megascops sp.",NA
"2005","screech-owl sp.","Megascops sp.",NA
"2006","screech-owl sp.","Megascops sp.",NA
"2007","screech-owl sp.","Megascops sp.",NA
"2008","screech-owl sp.","Megascops sp.",NA
"2009","screech-owl sp.","Megascops sp.",NA
"2010","screech-owl sp.","Megascops sp.",NA
"2011","screech-owl sp.","Megascops sp.",NA
"2012","screech-owl sp.","Megascops sp.",NA
"2013","screech-owl sp.","Megascops sp.",NA
"2014","screech-owl sp.","Megascops sp.",NA
"2015","screech-owl sp.","Megascops sp.",NA
"2016","screech-owl sp.","Megascops sp.",NA
"2017","screech-owl sp.","Megascops sp.",NA
"2018","screech-owl sp.","Megascops sp.",NA
"2019","screech-owl sp.","Megascops sp.",NA
"2020","screech-owl sp.","Megascops sp.",NA
"2021","screech-owl sp.","Megascops sp.",NA
"2022","screech-owl sp.","Megascops sp.",NA
"2023","screech-owl sp.","Megascops sp.",NA
"2024","screech-owl sp.","Megascops sp.",NA
"1977","Red-bellied Woodpecker","Melanerpes carolinus",55
"1978","Red-bellied Woodpecker","Melanerpes carolinus",46
"1979","Red-bellied Woodpecker","Melanerpes carolinus",92
"1980","Red-bellied Woodpecker","Melanerpes carolinus",50
"1981","Red-bellied Woodpecker","Melanerpes carolinus",59
"1982","Red-bellied Woodpecker","Melanerpes carolinus",101
"1983","Red-bellied Woodpecker","Melanerpes carolinus",42
"1984","Red-bellied Woodpecker","Melanerpes carolinus",68
