"year","common_name","sci_name","count"
"1942","Purple Finch","Haemorhous purpureus",3
"1943","Purple Finch","Haemorhous purpureus",NA
"1948","Purple Finch","Haemorhous purpureus",19
"1949","Purple Finch","Haemorhous purpureus",47
"1968","Purple Finch","Haemorhous purpureus",95
"1969","Purple Finch","Haemorhous purpureus",45
"1970","Purple Finch","Haemorhous purpureus",10
"1971","Purple Finch","Haemorhous purpureus",28
"1973","Purple Finch","Haemorhous purpureus",77
"1974","Purple Finch","Haemorhous purpureus",207
"1975","Purple Finch","Haemorhous purpureus",27
"1976","Purple Finch","Haemorhous purpureus",16
"1977","Purple Finch","Haemorhous purpureus",225
"1978","Purple Finch","Haemorhous purpureus",22
"1979","Purple Finch","Haemorhous purpureus",29
"1980","Purple Finch","Haemorhous purpureus",78
"1981","Purple Finch","Haemorhous purpureus",32
"1982","Purple Finch","Haemorhous purpureus",71
"1983","Purple Finch","Haemorhous purpureus",119
"1984","Purple Finch","Haemorhous purpureus",76
"1985","Purple Finch","Haemorhous purpureus",29
"1986","Purple Finch","Haemorhous purpureus",65
"1987","Purple Finch","Haemorhous purpureus",51
"1988","Purple Finch","Haemorhous purpureus",10
"1989","Purple Finch","Haemorhous purpureus",27
"1990","Purple Finch","Haemorhous purpureus",16
"1991","Purple Finch","Haemorhous purpureus",5
"1992","Purple Finch","Haemorhous purpureus",NA
"1993","Purple Finch","Haemorhous purpureus",3
"1994","Purple Finch","Haemorhous purpureus",NA
"1995","Purple Finch","Haemorhous purpureus",7
"1996","Purple Finch","Haemorhous purpureus",NA
"1997","Purple Finch","Haemorhous purpureus",27
"1998","Purple Finch","Haemorhous purpureus",6
"1999","Purple Finch","Haemorhous purpureus",6
"2000","Purple Finch","Haemorhous purpureus",NA
"2001","Purple Finch","Haemorhous purpureus",6
"2002","Purple Finch","Haemorhous purpureus",NA
"2003","Purple Finch","Haemorhous purpureus",38
"2004","Purple Finch","Haemorhous purpureus",NA
"2005","Purple Finch","Haemorhous purpureus",4
"2006","Purple Finch","Haemorhous purpureus",NA
"2007","Purple Finch","Haemorhous purpureus",5
"2008","Purple Finch","Haemorhous purpureus",22
"2009","Purple Finch","Haemorhous purpureus",4
"2010","Purple Finch","Haemorhous purpureus",24
"2011","Purple Finch","Haemorhous purpureus",1
"2012","Purple Finch","Haemorhous purpureus",NA
"2013","Purple Finch","Haemorhous purpureus",3
"2014","Purple Finch","Haemorhous purpureus",12
"2015","Purple Finch","Haemorhous purpureus",10
"2016","Purple Finch","Haemorhous purpureus",3
"2017","Purple Finch","Haemorhous purpureus",NA
"2018","Purple Finch","Haemorhous purpureus",8
"2019","Purple Finch","Haemorhous purpureus",1
"2020","Purple Finch","Haemorhous purpureus",30
"2021","Purple Finch","Haemorhous purpureus",2
"2022","Purple Finch","Haemorhous purpureus",15
"2023","Purple Finch","Haemorhous purpureus",NA
"2024","Purple Finch","Haemorhous purpureus",8
"1902","Bald Eagle","Haliaeetus leucocephalus",NA
"1903","Bald Eagle","Haliaeetus leucocephalus",NA
"1904","Bald Eagle","Haliaeetus leucocephalus",NA
"1905","Bald Eagle","Haliaeetus leucocephalus",NA
"1906","Bald Eagle","Haliaeetus leucocephalus",NA
"1940","Bald Eagle","Haliaeetus leucocephalus",NA
"1942","Bald Eagle","Haliaeetus leucocephalus",NA
"1943","Bald Eagle","Haliaeetus leucocephalus",NA
"1948","Bald Eagle","Haliaeetus leucocephalus",NA
"1949","Bald Eagle","Haliaeetus leucocephalus",NA
"1968","Bald Eagle","Haliaeetus leucocephalus",NA
"1969","Bald Eagle","Haliaeetus leucocephalus",NA
"1970","Bald Eagle","Haliaeetus leucocephalus",NA
"1971","Bald Eagle","Haliaeetus leucocephalus",NA
"1973","Bald Eagle","Haliaeetus leucocephalus",NA
"1974","Bald Eagle","Haliaeetus leucocephalus",NA
"1975","Bald Eagle","Haliaeetus leucocephalus",NA
"1976","Bald Eagle","Haliaeetus leucocephalus",NA
"1977","Bald Eagle","Haliaeetus leucocephalus",NA
"1978","Bald Eagle","Haliaeetus leucocephalus",NA
"1979","Bald Eagle","Haliaeetus leucocephalus",NA
"1980","Bald Eagle","Haliaeetus leucocephalus",NA
"1981","Bald Eagle","Haliaeetus leucocephalus",NA
"1982","Bald Eagle","Haliaeetus leucocephalus",NA
"1983","Bald Eagle","Haliaeetus leucocephalus",NA
"1984","Bald Eagle","Haliaeetus leucocephalus",1
"1985","Bald Eagle","Haliaeetus leucocephalus",NA
"1986","Bald Eagle","Haliaeetus leucocephalus",1
"1987","Bald Eagle","Haliaeetus leucocephalus",NA
"1988","Bald Eagle","Haliaeetus leucocephalus",NA
"1989","Bald Eagle","Haliaeetus leucocephalus",NA
"1990","Bald Eagle","Haliaeetus leucocephalus",4
"1991","Bald Eagle","Haliaeetus leucocephalus",1
"1992","Bald Eagle","Haliaeetus leucocephalus",2
"1993","Bald Eagle","Haliaeetus leucocephalus",1
"1994","Bald Eagle","Haliaeetus leucocephalus",3
"1995","Bald Eagle","Haliaeetus leucocephalus",3
"1996","Bald Eagle","Haliaeetus leucocephalus",2
"1997","Bald Eagle","Haliaeetus leucocephalus",1
"1998","Bald Eagle","Haliaeetus leucocephalus",3
"1999","Bald Eagle","Haliaeetus leucocephalus",4
"2000","Bald Eagle","Haliaeetus leucocephalus",4
"2001","Bald Eagle","Haliaeetus leucocephalus",4
"2002","Bald Eagle","Haliaeetus leucocephalus",2
"2003","Bald Eagle","Haliaeetus leucocephalus",8
"2004","Bald Eagle","Haliaeetus leucocephalus",5
"2005","Bald Eagle","Haliaeetus leucocephalus",9
"2006","Bald Eagle","Haliaeetus leucocephalus",3
"2007","Bald Eagle","Haliaeetus leucocephalus",4
"2008","Bald Eagle","Haliaeetus leucocephalus",14
"2009","Bald Eagle","Haliaeetus leucocephalus",4
"2010","Bald Eagle","Haliaeetus leucocephalus",14
"2011","Bald Eagle","Haliaeetus leucocephalus",4
"2012","Bald Eagle","Haliaeetus leucocephalus",12
"2013","Bald Eagle","Haliaeetus leucocephalus",17
"2014","Bald Eagle","Haliaeetus leucocephalus",7
"2015","Bald Eagle","Haliaeetus leucocephalus",9
"2016","Bald Eagle","Haliaeetus leucocephalus",15
"2017","Bald Eagle","Haliaeetus leucocephalus",16
"2018","Bald Eagle","Haliaeetus leucocephalus",31
"2019","Bald Eagle","Haliaeetus leucocephalus",23
"2020","Bald Eagle","Haliaeetus leucocephalus",13
"2021","Bald Eagle","Haliaeetus leucocephalus",10
"2022","Bald Eagle","Haliaeetus leucocephalus",11
"2023","Bald Eagle","Haliaeetus leucocephalus",3
"2024","Bald Eagle","Haliaeetus leucocephalus",12
"1902","Yellow-breasted Chat","Icteria virens",NA
"1903","Yellow-breasted Chat","Icteria virens",NA
"1904","Yellow-breasted Chat","Icteria virens",NA
"1905","Yellow-breasted Chat","Icteria virens",NA
"1906","Yellow-breasted Chat","Icteria virens",NA
"1940","Yellow-breasted Chat","Icteria virens",NA
"1942","Yellow-breasted Chat","Icteria virens",NA
"1943","Yellow-breasted Chat","Icteria virens",NA
"1948","Yellow-breasted Chat","Icteria virens",NA
"1949","Yellow-breasted Chat","Icteria virens",NA
"1968","Yellow-breasted Chat","Icteria virens",NA
"1969","Yellow-breasted Chat","Icteria virens",NA
"1970","Yellow-breasted Chat","Icteria virens",NA
"1971","Yellow-breasted Chat","Icteria virens",NA
"1973","Yellow-breasted Chat","Icteria virens",NA
"1974","Yellow-breasted Chat","Icteria virens",NA
"1975","Yellow-breasted Chat","Icteria virens",NA
"1976","Yellow-breasted Chat","Icteria virens",NA
"1977","Yellow-breasted Chat","Icteria virens",NA
"1978","Yellow-breasted Chat","Icteria virens",NA
"1979","Yellow-breasted Chat","Icteria virens",NA
"1980","Yellow-breasted Chat","Icteria virens",NA
"1981","Yellow-breasted Chat","Icteria virens",NA
"1982","Yellow-breasted Chat","Icteria virens",NA
"1983","Yellow-breasted Chat","Icteria virens",NA
"1984","Yellow-breasted Chat","Icteria virens",NA
"1985","Yellow-breasted Chat","Icteria virens",NA
"1986","Yellow-breasted Chat","Icteria virens",NA
"1987","Yellow-breasted Chat","Icteria virens",NA
"1988","Yellow-breasted Chat","Icteria virens",NA
"1989","Yellow-breasted Chat","Icteria virens",NA
"1990","Yellow-breasted Chat","Icteria virens",NA
"1991","Yellow-breasted Chat","Icteria virens",NA
"1992","Yellow-breasted Chat","Icteria virens",NA
"1993","Yellow-breasted Chat","Icteria virens",NA
"1994","Yellow-breasted Chat","Icteria virens",NA
"1995","Yellow-breasted Chat","Icteria virens",NA
"1996","Yellow-breasted Chat","Icteria virens",NA
"1997","Yellow-breasted Chat","Icteria virens",NA
"1998","Yellow-breasted Chat","Icteria virens",NA
"1999","Yellow-breasted Chat","Icteria virens",NA
"2000","Yellow-breasted Chat","Icteria virens",NA
"2001","Yellow-breasted Chat","Icteria virens",NA
"2002","Yellow-breasted Chat","Icteria virens",NA
"2003","Yellow-breasted Chat","Icteria virens",NA
"2004","Yellow-breasted Chat","Icteria virens",NA
"2005","Yellow-breasted Chat","Icteria virens",1
"2006","Yellow-breasted Chat","Icteria virens",NA
"2007","Yellow-breasted Chat","Icteria virens",NA
"2008","Yellow-breasted Chat","Icteria virens",NA
"2009","Yellow-breasted Chat","Icteria virens",NA
"2010","Yellow-breasted Chat","Icteria virens",NA
"2011","Yellow-breasted Chat","Icteria virens",NA
"2012","Yellow-breasted Chat","Icteria virens",NA
"2013","Yellow-breasted Chat","Icteria virens",NA
"2014","Yellow-breasted Chat","Icteria virens",NA
"2015","Yellow-breasted Chat","Icteria virens",NA
"2016","Yellow-breasted Chat","Icteria virens",NA
"2017","Yellow-breasted Chat","Icteria virens",NA
"2018","Yellow-breasted Chat","Icteria virens",NA
"2019","Yellow-breasted Chat","Icteria virens",NA
"2020","Yellow-breasted Chat","Icteria virens",NA
"2021","Yellow-breasted Chat","Icteria virens",NA
"2022","Yellow-breasted Chat","Icteria virens",NA
"2023","Yellow-breasted Chat","Icteria virens",NA
"2024","Yellow-breasted Chat","Icteria virens",NA
"1902","blackbird sp.","Icteridae sp.",NA
"1903","blackbird sp.","Icteridae sp.",NA
"1904","blackbird sp.","Icteridae sp.",NA
"1905","blackbird sp.","Icteridae sp.",NA
"1906","blackbird sp.","Icteridae sp.",NA
"1940","blackbird sp.","Icteridae sp.",NA
"1942","blackbird sp.","Icteridae sp.",NA
"1943","blackbird sp.","Icteridae sp.",NA
"1948","blackbird sp.","Icteridae sp.",NA
"1949","blackbird sp.","Icteridae sp.",NA
"1968","blackbird sp.","Icteridae sp.",NA
"1969","blackbird sp.","Icteridae sp.",NA
"1970","blackbird sp.","Icteridae sp.",NA
"1971","blackbird sp.","Icteridae sp.",NA
"1973","blackbird sp.","Icteridae sp.",NA
"1974","blackbird sp.","Icteridae sp.",NA
"1975","blackbird sp.","Icteridae sp.",500000
"1976","blackbird sp.","Icteridae sp.",2415
"1977","blackbird sp.","Icteridae sp.",NA
"1978","blackbird sp.","Icteridae sp.",NA
"1979","blackbird sp.","Icteridae sp.",300000
"1980","blackbird sp.","Icteridae sp.",NA
"1981","blackbird sp.","Icteridae sp.",2000
"1982","blackbird sp.","Icteridae sp.",NA
"1983","blackbird sp.","Icteridae sp.",100
"1984","blackbird sp.","Icteridae sp.",NA
"1985","blackbird sp.","Icteridae sp.",50
"1986","blackbird sp.","Icteridae sp.",NA
"1987","blackbird sp.","Icteridae sp.",NA
"1988","blackbird sp.","Icteridae sp.",NA
"1989","blackbird sp.","Icteridae sp.",NA
"1990","blackbird sp.","Icteridae sp.",NA
"1991","blackbird sp.","Icteridae sp.",NA
"1992","blackbird sp.","Icteridae sp.",NA
"1993","blackbird sp.","Icteridae sp.",NA
"1994","blackbird sp.","Icteridae sp.",NA
"1995","blackbird sp.","Icteridae sp.",NA
"1996","blackbird sp.","Icteridae sp.",NA
"1997","blackbird sp.","Icteridae sp.",200
"1998","blackbird sp.","Icteridae sp.",NA
"1999","blackbird sp.","Icteridae sp.",NA
"2000","blackbird sp.","Icteridae sp.",NA
"2001","blackbird sp.","Icteridae sp.",NA
"2002","blackbird sp.","Icteridae sp.",NA
"2003","blackbird sp.","Icteridae sp.",NA
"2004","blackbird sp.","Icteridae sp.",NA
"2005","blackbird sp.","Icteridae sp.",NA
"2006","blackbird sp.","Icteridae sp.",NA
"2007","blackbird sp.","Icteridae sp.",NA
"2008","blackbird sp.","Icteridae sp.",4
"2009","blackbird sp.","Icteridae sp.",NA
"2010","blackbird sp.","Icteridae sp.",NA
"2011","blackbird sp.","Icteridae sp.",NA
"2012","blackbird sp.","Icteridae sp.",4
"2013","blackbird sp.","Icteridae sp.",32
"2014","blackbird sp.","Icteridae sp.",NA
"2015","blackbird sp.","Icteridae sp.",NA
"2016","blackbird sp.","Icteridae sp.",3
"2017","blackbird sp.","Icteridae sp.",NA
"2018","blackbird sp.","Icteridae sp.",NA
"2019","blackbird sp.","Icteridae sp.",20
"2020","blackbird sp.","Icteridae sp.",NA
"2021","blackbird sp.","Icteridae sp.",20
"2022","blackbird sp.","Icteridae sp.",NA
"2023","blackbird sp.","Icteridae sp.",NA
"2024","blackbird sp.","Icteridae sp.",NA
"1902","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1903","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1904","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1905","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1906","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1940","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1942","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1943","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1948","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1949","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1968","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1969","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1970","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1971","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1973","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1974","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1975","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1976","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1977","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1978","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1979","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1980","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1981","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1982","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1983","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1984","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",1
"1985","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1986","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1987","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1988","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1989","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1990","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1991","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1992","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1993","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1994","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1995","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1996","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1997","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1998","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1999","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2000","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2001","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2002","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2003","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2004","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2005","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2006","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2007","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2008","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2009","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2010","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2011","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2012","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2013","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2014","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2015","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2016","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2017","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2018","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2019","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2020","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2021","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2022","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2023","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"2024","Bullock's/Baltimore Oriole","Icterus bullockii/galbula",NA
"1902","Baltimore Oriole","Icterus galbula",NA
"1903","Baltimore Oriole","Icterus galbula",NA
"1904","Baltimore Oriole","Icterus galbula",NA
"1905","Baltimore Oriole","Icterus galbula",NA
"1906","Baltimore Oriole","Icterus galbula",NA
"1940","Baltimore Oriole","Icterus galbula",NA
"1942","Baltimore Oriole","Icterus galbula",NA
"1943","Baltimore Oriole","Icterus galbula",NA
"1948","Baltimore Oriole","Icterus galbula",NA
"1949","Baltimore Oriole","Icterus galbula",NA
"1968","Baltimore Oriole","Icterus galbula",3
"1969","Baltimore Oriole","Icterus galbula",1
"1970","Baltimore Oriole","Icterus galbula",NA
"1971","Baltimore Oriole","Icterus galbula",NA
"1973","Baltimore Oriole","Icterus galbula",5
"1974","Baltimore Oriole","Icterus galbula",9
"1975","Baltimore Oriole","Icterus galbula",5
"1976","Baltimore Oriole","Icterus galbula",2
"1977","Baltimore Oriole","Icterus galbula",1
"1978","Baltimore Oriole","Icterus galbula",NA
"1979","Baltimore Oriole","Icterus galbula",NA
"1980","Baltimore Oriole","Icterus galbula",NA
"1981","Baltimore Oriole","Icterus galbula",NA
"1982","Baltimore Oriole","Icterus galbula",NA
"1983","Baltimore Oriole","Icterus galbula",NA
"1984","Baltimore Oriole","Icterus galbula",NA
"1985","Baltimore Oriole","Icterus galbula",NA
"1986","Baltimore Oriole","Icterus galbula",NA
"1987","Baltimore Oriole","Icterus galbula",1
"1988","Baltimore Oriole","Icterus galbula",NA
"1989","Baltimore Oriole","Icterus galbula",NA
"1990","Baltimore Oriole","Icterus galbula",NA
"1991","Baltimore Oriole","Icterus galbula",NA
"1992","Baltimore Oriole","Icterus galbula",NA
"1993","Baltimore Oriole","Icterus galbula",NA
"1994","Baltimore Oriole","Icterus galbula",NA
"1995","Baltimore Oriole","Icterus galbula",NA
"1996","Baltimore Oriole","Icterus galbula",NA
"1997","Baltimore Oriole","Icterus galbula",NA
"1998","Baltimore Oriole","Icterus galbula",NA
"1999","Baltimore Oriole","Icterus galbula",NA
"2000","Baltimore Oriole","Icterus galbula",NA
"2001","Baltimore Oriole","Icterus galbula",NA
"2002","Baltimore Oriole","Icterus galbula",NA
"2003","Baltimore Oriole","Icterus galbula",NA
"2004","Baltimore Oriole","Icterus galbula",NA
"2005","Baltimore Oriole","Icterus galbula",NA
"2006","Baltimore Oriole","Icterus galbula",NA
"2007","Baltimore Oriole","Icterus galbula",NA
"2008","Baltimore Oriole","Icterus galbula",NA
"2009","Baltimore Oriole","Icterus galbula",NA
"2010","Baltimore Oriole","Icterus galbula",NA
"2011","Baltimore Oriole","Icterus galbula",NA
"2012","Baltimore Oriole","Icterus galbula",NA
"2013","Baltimore Oriole","Icterus galbula",1
"2014","Baltimore Oriole","Icterus galbula",NA
"2015","Baltimore Oriole","Icterus galbula",NA
"2016","Baltimore Oriole","Icterus galbula",NA
"2017","Baltimore Oriole","Icterus galbula",NA
"2018","Baltimore Oriole","Icterus galbula",NA
"2019","Baltimore Oriole","Icterus galbula",NA
"2020","Baltimore Oriole","Icterus galbula",2
"2021","Baltimore Oriole","Icterus galbula",NA
"2022","Baltimore Oriole","Icterus galbula",NA
"2023","Baltimore Oriole","Icterus galbula",NA
"2024","Baltimore Oriole","Icterus galbula",NA
"1902","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",NA
"1903","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",NA
"1904","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",NA
"1905","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",NA
"1906","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",NA
"1940","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",NA
"1942","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",NA
"1943","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",253
"1948","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",300
"1949","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",289
"1968","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",250
"1969","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",260
"1970","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",540
"1971","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",340
"1973","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",931
"1974","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",1100
"1975","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",486
"1976","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",540
"1977","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",627
"1978","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",449
"1979","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",462
"1980","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",524
"1981","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",496
"1982","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",932
"1983","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",617
"1984","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",648
"1985","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",908
"1986","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",184
"1987","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",541
"1988","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",552
"1989","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",1890
"1990","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",412
"1991","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",340
"1992","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",484
"1993","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",544
"1994","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",413
"1995","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",880
"1996","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",631
"1997","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",946
"1998","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",325
"1999","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",1028
"2000","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",294
"2001","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",298
"2002","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",389
"2003","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",898
"2004","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",1164
"2005","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",1663
"2006","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",1217
"2007","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",962
"2008","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",633
"2009","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",726
"2010","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",708
"2011","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",386
"2012","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",467
"2013","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",561
"2014","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",544
"2015","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",412
"2016","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",452
"2017","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",479
"2018","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",176
"2019","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",188
"2020","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",744
"2021","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",293
"2022","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",516
"2023","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",239
"2024","Dark-eyed Junco (Slate-colored)","Junco hyemalis hyemalis/carolinensis",284
"1902","Dark-eyed Junco x White-throated Sparrow (hybrid)","Junco hyemalis x Zonotrichia albicollis",NA
"1903","Dark-eyed Junco x White-throated Sparrow (hybrid)","Junco hyemalis x Zonotrichia albicollis",NA
"1904","Dark-eyed Junco x White-throated Sparrow (hybrid)","Junco hyemalis x Zonotrichia albicollis",NA
"1905","Dark-eyed Junco x White-throated Sparrow (hybrid)","Junco hyemalis x Zonotrichia albicollis",NA
"1906","Dark-eyed Junco x White-throated Sparrow (hybrid)","Junco hyemalis x Zonotrichia albicollis",NA
"1940","Dark-eyed Junco x White-throated Sparrow (hybrid)","Junco hyemalis x Zonotrichia albicollis",NA
