"","dif_mig","dif_habDen","dif_mass","dif_tailLen","dif_handWing","dif_Secondary","dif_KippsDist","dif_wingLen","dif_tarsusLen","dif_beakDep","dif_width","dif_beakLenNare","dif_beakLenCulm","dif_clutchMin","dif_clutchMax","dif_ESI","dif_DB","dif_HB","dif_normMax","dif_elevaRange","dif_weight","dif_LAT","dif_RLM","dif_primHab","dif_primDiet","dif_INwt","dif_FRwt","dif_NEwt","dif_SEwt","dif_VEwt","dif_FIwt","dif_SCwt","dif_PLwt","dif_MSwt","dif_trophicLvl","dif_trophicNic","dif_primLife","sp1","sp2","corr"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Chimney.Swift","Chimney.Swift",1
"2",0,0,40.4,102.5,27.3,46,24.4,19,12.9,5.8,4.1,16.5,22.9,1,2,0.380211241711606,2,1,700,700,34.0666666666667,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,"Chimney.Swift","Yellow.billed.Cuckoo",0.100359652096919
"3",2,2,95.3,78.4,33.7,55,33.7,20,8,1,0.2,5.8,13.3,0,5,0,0,0,700,700,104.333333333333,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,"Chimney.Swift","Mourning.Dove",-0.142710547494922
"4",2,0,45.9,33,42.1,53.8,51.3,2.8,9.5,5.2,4.2,18.1,26.3,0,1,0.380211241711606,2,1,2600,2600,42.0666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Chimney.Swift","Red.bellied.Woodpecker",0.299794819197965
"5",2,1,2,14.8,43.3,29.3,62.5,33.1,4.2,2.4,2,8.7,11.1,1,0,0.380211241711606,2,1,450,450,3.36666666666667,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,"Chimney.Swift","Downy.Woodpecker",-0.280431469962149
"6",0,1,3.9,26.3,49.7,30.1,69.4,40.5,6.1,1.7,2.6,6.2,11.1,0,1,0.397940008672037,0,3,700,700,3.53333333333333,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,"Chimney.Swift","Eastern.Phoebe",-0.336131579371797
"7",0,0,8.5,44.3,48.9,42.8,65.2,25.6,10.2,4.5,5.6,12,16.4,2,1,0.380211241711606,1,1,1800,1800,10.7333333333333,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,"Chimney.Swift","Great.Crested.Flycatcher",0.194587187392943
"8",0,0,7.5,8.90000000000001,40.5,19,63.2,46.9,7.9,2,1.4,6.1,10.1,1,2,0.204119982655925,1,1,200,200,3.47,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,"Chimney.Swift","Red.eyed.Vireo",-0.124357656731757
"9",0,1,12.2,5.1,52.4,14,75.7,62.8,7.9,1.7,1,3.9,7.4,1,2,0.0969100130080562,1,3,2200,2200,11.4933333333333,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,"Chimney.Swift","White.eyed.Vireo",0.148618764898851
"10",2,1,64.4,77.6,52.9,71.7,63.9,5.59999999999999,23.1,6.5,7.2,15.1,23.6,0,0,0.255272505103306,2,2,2200,2200,53.04,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,"Chimney.Swift","Blue.Jay",0.321116634269151
"11",1,1,425.2,123.3,33.8,149.6,20.1,169.1,43.4,14.2,11,29.7,43.6,1,0,0.903089986991944,4,3,1400,1400,433.266666666667,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Chimney.Swift","American.Crow",-0.374743523997457
"12",2,2,261,113.3,34,139.6,13.8,152.3,35.5,12.4,10.9,23.7,37,0,1,0.778151250383644,4,1,2200,2200,250.158333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Chimney.Swift","Fish.Crow",-0.336189190406477
"13",2,0,2,24.8,54.2,28.6,74.3,46.5,8.9,3.1,2,5.3,7,3,0,0.556302500767287,2,1,2590,2590,0.866666666666667,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Tufted.Titmouse",0.149580749614915
"14",2,1,13.6,5.8,50.8,10.4,75.4,65.6,3.2,1.3,0.6,3.1,2.6,3,1,0.556302500767287,2,1,1350,1350,12.25,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,"Chimney.Swift","Carolina.Chickadee",0.351652160746187
"15",2,1,30.2,28.6,18.3,34.1,10.2,22.8,3.4,2.4,3,5.9,10.5,0,1,0.0791812460476249,0,1,0,0,27.5666666666667,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,"Chimney.Swift","Purple.Martin",0.239204948933457
"16",0,2,5.7,26.6,17.7,19.4,24.5,8.60000000000001,0.0999999999999996,0.3,1.6,2.5,6.1,0,0,0.0791812460476249,0,1,200,200,3.31666666666667,3,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,"Chimney.Swift","Barn.Swallow",-0.0782266530508602
"17",2,1,4.6,6.90000000000001,58.9,16,80,65,9.8,1.5,0.3,7.6,10.6,1,1,0.221848749616356,0,2,1200,1200,2.86666666666667,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,"Chimney.Swift","Carolina.Wren",-0.197125360568525
"18",2,0,2.6,5,39.1,24.3,59.2,35.8,6.9,1.8,1.1,8.7,12.8,1,3,0.0969100130080562,1,3,300,300,0.946666666666669,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,"Chimney.Swift","White.breasted.Nuthatch",-0.294601581353758
"19",2,0,13.4,8.4,47,13.3,71.7,59.4,3.2,1.5,0.4,6.9,9,1,2,0.204119982655925,1,1,2600,2600,12.5906666666667,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,"Chimney.Swift","Brown.headed.Nuthatch",0.247645148348369
"20",0,1,24.9,73.8,49.7,53.9,63.7,12.1,20.6,2.9,1.7,8.7,15.8,0,1,0.204119982655925,1,1,200,200,25.4833333333333,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,"Chimney.Swift","Northern.Mockingbird",0.331677236322018
"21",1,0,45.2,78,56.4,50.1,72.8,21.9,22.6,3.9,2.5,15.8,23.8,0,1,0.0791812460476249,2,3,2680,2680,47.5,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,"Chimney.Swift","Brown.Thrasher",0.226883574948606
"22",1,1,3.9,18.7,37.5,27.8,55.4,28.6,8.1,2.1,1.3,5.6,9.1,2,2,0.0791812460476249,1,2,760,760,7.21666666666667,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,"Chimney.Swift","Eastern.Bluebird",-0.195105325584672
"23",0,0,26.5,27.5,43.4,42.3,57.8,17.9,20.5,3,2.2,8.4,12.7,1,3,0.380211241711606,3,2,1875,1925,31.2083333333333,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,"Chimney.Swift","Wood.Thrush",-0.0416024708185606
"24",0,2,54.9,51.9,41.3,53.7,49.9,2.59999999999999,21.1,4.4,2.7,9,17.1,0,3,0.447158031342219,1,2,300,300,56.9666666666667,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,"Chimney.Swift","American.Robin",0.218225419664269
"25",1,1,2.2,22.4,42.8,19.2,65.6,47.2,5.8,5.8,3.7,4.9,4.3,0,0,0.447158031342219,1,2,300,300,0.941666666666666,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Chimney.Swift","House.Finch",0.0758431875416557
"26",2,0,10.8,4.5,42.7,13.7,67.7,54.6,1.9,3.9,1.4,4.7,5.2,0,0,0.0969100130080562,0,1,2200,2200,9.71666666666667,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,"Chimney.Swift","American.Goldfinch",-0.060082177726153
"27",0,1,11.4,12.2,46.1,14.4,70.5,56.4,4.7,2.5,1.1,3.5,6.8,0,0,0.301029995663981,1,0,600,600,9.31666666666667,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,"Chimney.Swift","Chipping.Sparrow",0.412157558416071
"28",1,1,16.4,47.9,56.7,34.2,75.7,42.1,15.4,5.8,2.6,6.3,9.1,0,1,0.602059991327962,3,0,1220,1220,18.45,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"Chimney.Swift","Eastern.Towhee",-0.220852622863964
"29",2,1,1.3,28,49,23.9,70.5,47.9,14.5,3.9,1.9,7,10,1,2,0.0969100130080562,1,3,1100,1100,4.83333333333333,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,"Chimney.Swift","Yellow.breasted.Chat",-0.0553176921967657
"30",1,2,68.2,23.6,45.5,49.5,58.4,16.3,28.2,5.8,3.2,16.5,27.2,0,0,0.204119982655925,1,1,700,700,75.8333333333333,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,"Chimney.Swift","Eastern.Meadowlark",-0.352336975080649
"31",0,2,27.2,45.1,46.3,52.3,59,6.40000000000001,16.4,6.4,2.7,11.9,16.4,0,3,0.204119982655925,1,1,700,700,33.7333333333333,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,"Chimney.Swift","Red.winged.Blackbird",0.186130147901233
"32",0,1,16.7,26,37.3,32.2,52.9,19.4,13.1,6.5,2.9,7.6,11.3,2,2,0.204119982655925,1,1,305,305,20.0833333333333,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Brown.headed.Cowbird",0.125706458428564
"33",1,2,81.6,74.4,44.4,61.6,52.5,8.5,24,8.1,4.4,18.3,26.7,1,0,0.556302500767287,2,1,2200,2200,85.0833333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Chimney.Swift","Common.Grackle",0.395687291887511
"34",0,0,4.8,6.6,45.4,18.5,68.5,51.2,10.7,1.7,0.7,5.4,8.8,1,1,0.0969100130080562,1,3,1300,1300,1.93333333333333,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Ovenbird",0.175664119189995
"35",0,0,14.1,5.6,54.2,7.7,78.3,69.7,8.6,0.9,0.1,4.4,6.4,1,1,0.397940008672037,0,3,1400,1400,11.3916666666667,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Common.Yellowthroat",0.259303908336925
"36",0,1,11.8,10.2,41.7,14.6,66.2,52.6,7,1.4,0.2,4.5,7.1,1,3,0.380211241711606,2,1,150,150,10.4166666666667,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Pine.Warbler",-0.0614726063445656
"37",0,0,5.5,27.5,41.1,30.8,58.9,32.4,7.9,6.6,5.5,9.8,12.9,1,3,0.204119982655925,1,1,700,700,6.09333333333333,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,"Chimney.Swift","Summer.Tanager",-0.0696560241341769
"38",2,1,19,58,54.8,41.1,72.6,30.9,12.9,9.9,6.4,11.2,11.3,1,2,0.204119982655925,3,3,1200,1200,21.9666666666667,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"Chimney.Swift","Northern.Cardinal",0.286032247807412
"39",0,1,3.8,20.6,47.4,30.6,66.9,38.3,8.7,8.5,4.5,8.8,10.7,1,2,0.380211241711606,1,1,700,700,6.33333333333333,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,"Chimney.Swift","Blue.Grosbeak",-0.246533160406285
"40",0,1,8.9,5.1,47.8,13.7,72.1,59.6,5.6,3.8,2.2,4.1,5.4,1,3,0.681241237375587,3,1,900,900,7.01666666666667,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,"Chimney.Swift","Indigo.Bunting",-0.178161968362845
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Yellow.billed.Cuckoo","Yellow.billed.Cuckoo",1
"43",2,2,54.9,24.1,6.4,9,9.3,1,4.9,4.8,4.3,10.7,9.6,1,3,0.380211241711606,2,1,0,0,70.2666666666667,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"Yellow.billed.Cuckoo","Mourning.Dove",0.00992301475126854
"44",2,0,5.5,69.5,14.8,7.80000000000001,26.9,16.2,3.4,0.6,0.0999999999999996,1.6,3.4,1,3,0,0,0,1900,1900,8.00000000000001,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,"Yellow.billed.Cuckoo","Red.bellied.Woodpecker",-0.0889649598389593
"45",2,1,38.4,87.7,16,16.7,38.1,52.1,8.7,3.4,2.1,7.8,11.8,2,2,0,0,0,250,250,30.7,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,"Yellow.billed.Cuckoo","Downy.Woodpecker",-0.0706949716197054
"46",0,1,44.3,76.2,22.4,15.9,45,59.5,6.8,4.1,1.5,10.3,11.8,1,1,0.778151250383644,2,2,0,0,37.6,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,"Yellow.billed.Cuckoo","Eastern.Phoebe",-0.311750617814404
"47",0,0,31.9,58.2,21.6,3.19999999999999,40.8,44.6,2.7,1.3,1.5,4.5,6.5,3,3,0,1,2,1100,1100,23.3333333333333,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,"Yellow.billed.Cuckoo","Great.Crested.Flycatcher",-0.211508823105281
"48",0,0,47.9,93.6,13.2,27,38.8,65.9,5,3.8,2.7,10.4,12.8,0,0,0.176091259055681,1,0,500,500,37.5366666666667,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,"Yellow.billed.Cuckoo","Red.eyed.Vireo",0.136495977340007
"49",0,1,52.6,97.4,25.1,32,51.3,81.8,5,4.1,3.1,12.6,15.5,2,0,0.477121254719662,1,2,1500,1500,45.56,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,"Yellow.billed.Cuckoo","White.eyed.Vireo",-0.165237138189249
"50",2,1,24,24.9,25.6,25.7,39.5,13.4,10.2,0.700000000000001,3.1,1.4,0.699999999999999,1,2,0.1249387366083,0,1,1500,1500,18.9733333333333,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,"Yellow.billed.Cuckoo","Blue.Jay",0.237328767123288
"51",1,1,384.8,20.8,6.5,103.6,44.5,150.1,30.5,8.4,6.9,13.2,20.7,2,2,0.522878745280338,2,4,700,700,399.2,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,"Yellow.billed.Cuckoo","American.Crow",-0.166980386159277
"52",2,2,220.6,10.8,6.7,93.6,38.2,133.3,22.6,6.6,6.8,7.2,14.1,1,1,0.397940008672038,2,2,1500,1500,216.091666666667,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"Yellow.billed.Cuckoo","Fish.Crow",-0.2364228511682
"53",2,0,42.4,77.7,26.9,17.4,49.9,65.5,4,2.7,2.1,11.2,15.9,4,2,0.176091259055681,0,2,1890,1890,34.9333333333333,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,"Yellow.billed.Cuckoo","Tufted.Titmouse",-0.0564681857119682
"54",2,1,54,96.7,23.5,35.6,51,84.6,9.7,4.5,3.5,13.4,20.3,4,1,0.176091259055681,0,2,650,650,46.3166666666667,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,"Yellow.billed.Cuckoo","Carolina.Chickadee",-0.402944220805778
"55",2,1,10.2,73.9,9,11.9,14.2,3.79999999999998,9.5,3.4,1.1,10.6,12.4,1,3,0.301029995663981,2,2,700,700,6.5,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,"Yellow.billed.Cuckoo","Purple.Martin",0.0286105914094851
"56",0,2,46.1,75.9,9.6,26.6,0.100000000000001,27.6,12.8,5.5,2.5,14,16.8,1,2,0.301029995663981,2,2,500,500,37.3833333333333,3,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,"Yellow.billed.Cuckoo","Barn.Swallow",0.18757490064372
"57",2,1,45,95.6,31.6,30,55.6,84,3.1,4.3,3.8,8.9,12.3,2,1,0.602059991327962,2,1,500,500,36.9333333333333,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,"Yellow.billed.Cuckoo","Carolina.Wren",0.19572291164571
"58",2,0,43,97.5,11.8,21.7,34.8,54.8,6,4,3,7.8,10.1,2,5,0.477121254719662,1,2,1000,1000,35.0133333333333,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,"Yellow.billed.Cuckoo","White.breasted.Nuthatch",0.218814307736653
"59",2,0,53.8,110.9,19.7,32.7,47.3,78.4,9.7,4.3,3.7,9.6,13.9,2,4,0.176091259055681,1,0,1900,1900,46.6573333333333,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,"Yellow.billed.Cuckoo","Brown.headed.Nuthatch",-0.201541095890411
"60",0,1,15.5,28.7,22.4,7.90000000000001,39.3,31.1,7.7,2.9,2.4,7.8,7.1,1,1,0.176091259055681,1,0,500,500,8.58333333333333,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"Yellow.billed.Cuckoo","Northern.Mockingbird",0.0650907883348755
"61",1,0,4.8,24.5,29.1,4.10000000000001,48.4,40.9,9.7,1.9,1.6,0.699999999999999,0.900000000000002,1,1,0.301029995663981,0,2,1980,1980,13.4333333333333,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,"Yellow.billed.Cuckoo","Brown.Thrasher",0.231296014346747
"62",1,1,36.5,83.8,10.2,18.2,31,47.6,4.8,3.7,2.8,10.9,13.8,3,0,0.301029995663981,1,1,60,60,26.85,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,"Yellow.billed.Cuckoo","Eastern.Bluebird",0.0882957085678049
"63",0,0,13.9,75,16.1,3.69999999999999,33.4,36.9,7.6,2.8,1.9,8.1,10.2,2,1,0,1,1,1175,1225,2.85833333333333,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,"Yellow.billed.Cuckoo","Wood.Thrush",0.230742909790225
"64",0,2,14.5,50.6,14,7.7,25.5,16.4,8.2,1.4,1.4,7.5,5.8,1,1,0.0669467896306132,1,3,1000,1000,22.9,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,"Yellow.billed.Cuckoo","American.Robin",-0.0138722386004273
"65",1,1,42.6,80.1,15.5,26.8,41.2,66.2,7.1,0,0.4,11.6,18.6,1,2,0.0669467896306132,1,3,1000,1000,35.0083333333333,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,"Yellow.billed.Cuckoo","House.Finch",-0.347483758808722
"66",2,0,51.2,98,15.4,32.3,43.3,73.6,11,1.9,2.7,11.8,17.7,1,2,0.477121254719662,2,0,1500,1500,43.7833333333333,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"Yellow.billed.Cuckoo","American.Goldfinch",-0.306520663369436
"67",0,1,51.8,90.3,18.8,31.6,46.1,75.4,8.2,3.3,3,13,16.1,1,2,0.0791812460476248,1,1,1300,1300,43.3833333333333,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,"Yellow.billed.Cuckoo","Chipping.Sparrow",-0.352165730208186
"68",1,1,24,54.6,29.4,11.8,51.3,61.1,2.5,0,1.5,10.2,13.8,1,1,0.221848749616356,1,1,520,520,15.6166666666667,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"Yellow.billed.Cuckoo","Eastern.Towhee",-0.46319756223468
"69",2,1,39.1,74.5,21.7,22.1,46.1,66.9,1.6,1.9,2.2,9.5,12.9,2,0,0.477121254719662,1,2,400,400,29.2333333333333,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,"Yellow.billed.Cuckoo","Yellow.breasted.Chat",-0.0508561643835616
"70",1,2,27.8,78.9,18.2,3.5,34,35.3,15.3,0,0.9,0,4.3,1,2,0.176091259055681,1,0,0,0,41.7666666666667,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,"Yellow.billed.Cuckoo","Eastern.Meadowlark",-0.233995220833262
"71",0,2,13.2,57.4,19,6.30000000000001,34.6,25.4,3.5,0.600000000000001,1.4,4.6,6.5,1,1,0.176091259055681,1,0,0,0,0.333333333333329,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,"Yellow.billed.Cuckoo","Red.winged.Blackbird",-0.0381783946701145
"72",0,1,23.7,76.5,10,13.8,28.5,38.4,0.199999999999999,0.700000000000001,1.2,8.9,11.6,3,0,0.176091259055681,1,0,395,395,13.9833333333333,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,"Yellow.billed.Cuckoo","Brown.headed.Cowbird",-0.484246575342466
"73",1,2,41.2,28.1,17.1,15.6,28.1,10.5,11.1,2.3,0.3,1.8,3.8,0,2,0.176091259055681,0,2,1500,1500,51.0166666666667,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,"Yellow.billed.Cuckoo","Common.Grackle",-0.294147912845071
"74",0,0,45.2,95.9,18.1,27.5,44.1,70.2,2.2,4.1,3.4,11.1,14.1,2,1,0.477121254719662,1,2,600,600,36,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,"Yellow.billed.Cuckoo","Ovenbird",-0.349554571482202
"75",0,0,54.5,96.9,26.9,38.3,53.9,88.7,4.3,4.9,4,12.1,16.5,0,1,0.778151250383644,2,2,2100,2100,45.4583333333333,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,"Yellow.billed.Cuckoo","Common.Yellowthroat",0.0869342381696925
"76",0,1,52.2,92.3,14.4,31.4,41.8,71.6,5.9,4.4,3.9,12,15.8,2,1,0,0,0,550,550,44.4833333333333,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,"Yellow.billed.Cuckoo","Pine.Warbler",-0.429720944493217
"77",0,0,34.9,75,13.8,15.2,34.5,51.4,5,0.800000000000001,1.4,6.7,10,2,1,0.176091259055681,1,0,0,0,27.9733333333333,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,"Yellow.billed.Cuckoo","Summer.Tanager",-0.242470967132906
"78",2,1,21.4,44.5,27.5,4.89999999999999,48.2,49.9,0,4.1,2.3,5.3,11.6,0,0,0.176091259055681,1,2,500,500,12.1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"Yellow.billed.Cuckoo","Northern.Cardinal",0.165497197921968
"79",0,1,36.6,81.9,20.1,15.4,42.5,57.3,4.2,2.7,0.4,7.7,12.2,2,0,0,1,2,0,0,27.7333333333333,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,"Yellow.billed.Cuckoo","Blue.Grosbeak",0.164840817602364
"80",0,1,49.3,97.4,20.5,32.3,47.7,78.6,7.3,2,1.9,12.4,17.5,2,1,0.301029995663981,1,2,200,200,41.0833333333333,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Yellow.billed.Cuckoo","Indigo.Bunting",-0.0814510799966572
"83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Mourning.Dove","Mourning.Dove",1
"84",0,2,49.4,45.4,8.4,1.19999999999999,17.6,17.2,1.5,4.2,4.4,12.3,13,0,6,0.380211241711606,2,1,1900,1900,62.2666666666667,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Mourning.Dove","Red.bellied.Woodpecker",0.515897435897436
"85",0,1,93.3,63.6,9.6,25.7,28.8,53.1,3.8,1.4,2.2,2.9,2.2,1,5,0.380211241711606,2,1,250,250,100.966666666667,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,"Mourning.Dove","Downy.Woodpecker",0.32153245210528
"86",2,1,99.2,52.1,16,24.9,35.7,60.5,1.9,0.7,2.8,0.399999999999999,2.2,0,4,0.397940008672037,0,3,0,0,107.866666666667,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,"Mourning.Dove","Eastern.Phoebe",0.020537409911766
"87",2,2,86.8,34.1,15.2,12.2,31.5,45.6,2.2,3.5,5.8,6.2,3.1,2,6,0.380211241711606,1,1,1100,1100,93.6,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,"Mourning.Dove","Great.Crested.Flycatcher",-0.144763936667511
"88",2,2,102.8,69.5,6.8,36,29.5,66.9,0.100000000000001,1,1.6,0.299999999999999,3.2,1,3,0.204119982655925,1,1,500,500,107.803333333333,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,"Mourning.Dove","Red.eyed.Vireo",-0.280287622058372
"89",2,1,107.5,73.3,18.7,41,42,82.8,0.100000000000001,0.7,1.2,1.9,5.9,1,3,0.0969100130080562,1,3,1500,1500,115.826666666667,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"Mourning.Dove","White.eyed.Vireo",-0.168010314092605
"90",0,1,30.9,0.799999999999997,19.2,16.7,30.2,14.4,15.1,5.5,7.4,9.3,10.3,0,5,0.255272505103306,2,2,1500,1500,51.2933333333333,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"Mourning.Dove","Blue.Jay",0.250128406316459
"91",1,1,329.9,44.9,0.100000000000001,94.6,53.8,149.1,35.4,13.2,11.2,23.9,30.3,1,5,0.903089986991944,4,3,700,700,328.933333333333,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Mourning.Dove","American.Crow",0.301880341880342
"92",0,0,165.7,34.9,0.300000000000004,84.6,47.5,132.3,27.5,11.4,11.1,17.9,23.7,0,4,0.778151250383644,4,1,1500,1500,145.825,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Mourning.Dove","Fish.Crow",-0.0342348831777248
"93",0,2,97.3,53.6,20.5,26.4,40.6,66.5,0.899999999999999,2.1,2.2,0.5,6.3,3,5,0.556302500767287,2,1,1890,1890,105.2,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,"Mourning.Dove","Tufted.Titmouse",0.00752265355497893
"94",0,1,108.9,72.6,17.1,44.6,41.7,85.6,4.8,0.3,0.8,2.7,10.7,3,4,0.556302500767287,2,1,650,650,116.583333333333,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,"Mourning.Dove","Carolina.Chickadee",-0.162134449253088
"95",0,1,65.1,49.8,15.4,20.9,23.5,2.79999999999998,4.6,1.4,3.2,0.0999999999999996,2.8,0,6,0.0791812460476249,0,1,700,700,76.7666666666667,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,"Mourning.Dove","Purple.Martin",-0.495036410749901
"96",2,0,101,51.8,16,35.6,9.2,28.6,7.9,0.7,1.8,3.3,7.2,0,5,0.0791812460476249,0,1,500,500,107.65,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,"Mourning.Dove","Barn.Swallow",0.435704539844351
"97",0,1,99.9,71.5,25.2,39,46.3,85,1.8,0.5,0.5,1.8,2.7,1,4,0.221848749616356,0,2,500,500,107.2,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,"Mourning.Dove","Carolina.Wren",-0.00512820512820513
"98",0,2,97.9,73.4,5.4,30.7,25.5,55.8,1.1,0.8,1.3,2.9,0.5,1,8,0.0969100130080562,1,3,1000,1000,105.28,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,"Mourning.Dove","White.breasted.Nuthatch",0.369457723288285
"99",0,2,108.7,86.8,13.3,41.7,38,79.4,4.8,0.5,0.6,1.1,4.3,1,7,0.204119982655925,1,1,1900,1900,116.924,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,"Mourning.Dove","Brown.headed.Nuthatch",0.0123182252084713
"100",2,1,70.4,4.60000000000001,16,1.09999999999999,30,32.1,12.6,1.9,1.9,2.9,2.5,0,4,0.204119982655925,1,1,500,500,78.85,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,"Mourning.Dove","Northern.Mockingbird",0.31422237165002
