"common_name","year","count"
"Whimbrel",2016,NA
"Whimbrel",2017,NA
"Whimbrel",2018,NA
"Whimbrel",2019,NA
"Whimbrel",2021,NA
"Whimbrel",2022,NA
"Ruddy Turnstone",1999,NA
"Ruddy Turnstone",2000,NA
"Ruddy Turnstone",2001,NA
"Ruddy Turnstone",2002,NA
"Ruddy Turnstone",2003,NA
"Ruddy Turnstone",2004,NA
"Ruddy Turnstone",2005,NA
"Ruddy Turnstone",2006,NA
"Ruddy Turnstone",2007,NA
"Ruddy Turnstone",2008,NA
"Ruddy Turnstone",2009,NA
"Ruddy Turnstone",2010,NA
"Ruddy Turnstone",2011,NA
"Ruddy Turnstone",2012,NA
"Ruddy Turnstone",2013,NA
"Ruddy Turnstone",2014,NA
"Ruddy Turnstone",2015,NA
"Ruddy Turnstone",2016,NA
"Ruddy Turnstone",2017,NA
"Ruddy Turnstone",2018,NA
"Ruddy Turnstone",2019,NA
"Ruddy Turnstone",2021,NA
"Ruddy Turnstone",2022,NA
"Sanderling",1999,NA
"Sanderling",2000,NA
"Sanderling",2001,NA
"Sanderling",2002,NA
"Sanderling",2003,NA
"Sanderling",2004,NA
"Sanderling",2005,NA
"Sanderling",2006,NA
"Sanderling",2007,NA
"Sanderling",2008,NA
"Sanderling",2009,NA
"Sanderling",2010,NA
"Sanderling",2011,NA
"Sanderling",2012,NA
"Sanderling",2013,NA
"Sanderling",2014,NA
"Sanderling",2015,NA
"Sanderling",2016,NA
"Sanderling",2017,NA
"Sanderling",2018,NA
"Sanderling",2019,NA
"Sanderling",2021,NA
"Sanderling",2022,NA
"Dunlin",1999,NA
"Dunlin",2000,NA
"Dunlin",2001,NA
"Dunlin",2002,NA
"Dunlin",2003,NA
"Dunlin",2004,NA
"Dunlin",2005,NA
"Dunlin",2006,NA
"Dunlin",2007,NA
"Dunlin",2008,NA
"Dunlin",2009,NA
"Dunlin",2010,NA
"Dunlin",2011,NA
"Dunlin",2012,NA
"Dunlin",2013,NA
"Dunlin",2014,NA
"Dunlin",2015,NA
"Dunlin",2016,NA
"Dunlin",2017,NA
"Dunlin",2018,NA
"Dunlin",2019,NA
"Dunlin",2021,NA
"Dunlin",2022,NA
"Least Sandpiper",1999,NA
"Least Sandpiper",2000,NA
"Least Sandpiper",2001,NA
"Least Sandpiper",2002,NA
"Least Sandpiper",2003,NA
"Least Sandpiper",2004,NA
"Least Sandpiper",2005,NA
"Least Sandpiper",2006,NA
"Least Sandpiper",2007,NA
"Least Sandpiper",2008,NA
"Least Sandpiper",2009,NA
"Least Sandpiper",2010,NA
"Least Sandpiper",2011,NA
"Least Sandpiper",2012,NA
"Least Sandpiper",2013,NA
"Least Sandpiper",2014,NA
"Least Sandpiper",2015,NA
"Least Sandpiper",2016,NA
"Least Sandpiper",2017,NA
"Least Sandpiper",2018,NA
"Least Sandpiper",2019,NA
"Least Sandpiper",2021,NA
"Least Sandpiper",2022,NA
"White-rumped Sandpiper",1999,NA
"White-rumped Sandpiper",2000,NA
"White-rumped Sandpiper",2001,NA
"White-rumped Sandpiper",2002,NA
"White-rumped Sandpiper",2003,NA
"White-rumped Sandpiper",2004,NA
"White-rumped Sandpiper",2005,NA
"White-rumped Sandpiper",2006,NA
"White-rumped Sandpiper",2007,NA
"White-rumped Sandpiper",2008,NA
"White-rumped Sandpiper",2009,NA
"White-rumped Sandpiper",2010,NA
"White-rumped Sandpiper",2011,NA
"White-rumped Sandpiper",2012,NA
"White-rumped Sandpiper",2013,NA
"White-rumped Sandpiper",2014,NA
"White-rumped Sandpiper",2015,NA
"White-rumped Sandpiper",2016,NA
"White-rumped Sandpiper",2017,NA
"White-rumped Sandpiper",2018,NA
"White-rumped Sandpiper",2019,NA
"White-rumped Sandpiper",2021,NA
"White-rumped Sandpiper",2022,NA
"Pectoral Sandpiper",1999,NA
"Pectoral Sandpiper",2000,NA
"Pectoral Sandpiper",2001,NA
"Pectoral Sandpiper",2002,NA
"Pectoral Sandpiper",2003,NA
"Pectoral Sandpiper",2004,NA
"Pectoral Sandpiper",2005,NA
"Pectoral Sandpiper",2006,NA
"Pectoral Sandpiper",2007,NA
"Pectoral Sandpiper",2008,NA
"Pectoral Sandpiper",2009,NA
"Pectoral Sandpiper",2010,NA
"Pectoral Sandpiper",2011,NA
"Pectoral Sandpiper",2012,NA
"Pectoral Sandpiper",2013,NA
"Pectoral Sandpiper",2014,NA
"Pectoral Sandpiper",2015,NA
"Pectoral Sandpiper",2016,NA
"Pectoral Sandpiper",2017,NA
"Pectoral Sandpiper",2018,NA
"Pectoral Sandpiper",2019,NA
"Pectoral Sandpiper",2021,NA
"Pectoral Sandpiper",2022,NA
"Semipalmated Sandpiper",1999,NA
"Semipalmated Sandpiper",2000,NA
"Semipalmated Sandpiper",2001,NA
"Semipalmated Sandpiper",2002,NA
"Semipalmated Sandpiper",2003,NA
"Semipalmated Sandpiper",2004,NA
"Semipalmated Sandpiper",2005,NA
"Semipalmated Sandpiper",2006,NA
"Semipalmated Sandpiper",2007,NA
"Semipalmated Sandpiper",2008,NA
"Semipalmated Sandpiper",2009,NA
"Semipalmated Sandpiper",2010,NA
"Semipalmated Sandpiper",2011,NA
"Semipalmated Sandpiper",2012,NA
"Semipalmated Sandpiper",2013,NA
"Semipalmated Sandpiper",2014,NA
"Semipalmated Sandpiper",2015,NA
"Semipalmated Sandpiper",2016,NA
"Semipalmated Sandpiper",2017,NA
"Semipalmated Sandpiper",2018,NA
"Semipalmated Sandpiper",2019,NA
"Semipalmated Sandpiper",2021,NA
"Semipalmated Sandpiper",2022,NA
"Western Sandpiper",1999,NA
"Western Sandpiper",2000,NA
"Western Sandpiper",2001,NA
"Western Sandpiper",2002,NA
"Western Sandpiper",2003,NA
"Western Sandpiper",2004,NA
"Western Sandpiper",2005,NA
"Western Sandpiper",2006,NA
"Western Sandpiper",2007,NA
"Western Sandpiper",2008,NA
"Western Sandpiper",2009,NA
"Western Sandpiper",2010,NA
"Western Sandpiper",2011,NA
"Western Sandpiper",2012,NA
"Western Sandpiper",2013,NA
"Western Sandpiper",2014,NA
"Western Sandpiper",2015,NA
"Western Sandpiper",2016,NA
"Western Sandpiper",2017,NA
"Western Sandpiper",2018,NA
"Western Sandpiper",2019,NA
"Western Sandpiper",2021,NA
"Western Sandpiper",2022,NA
"American Woodcock",1999,NA
"American Woodcock",2000,NA
"American Woodcock",2001,NA
"American Woodcock",2002,NA
"American Woodcock",2003,NA
"American Woodcock",2004,NA
"American Woodcock",2005,NA
"American Woodcock",2006,NA
"American Woodcock",2007,NA
"American Woodcock",2008,NA
"American Woodcock",2009,NA
"American Woodcock",2010,NA
"American Woodcock",2011,NA
"American Woodcock",2012,NA
"American Woodcock",2013,NA
"American Woodcock",2014,NA
"American Woodcock",2015,NA
"American Woodcock",2016,NA
"American Woodcock",2017,NA
"American Woodcock",2018,NA
"American Woodcock",2019,NA
"American Woodcock",2021,NA
"American Woodcock",2022,NA
"Wilson's Snipe",1999,NA
"Wilson's Snipe",2000,NA
"Wilson's Snipe",2001,NA
"Wilson's Snipe",2002,NA
"Wilson's Snipe",2003,NA
"Wilson's Snipe",2004,NA
"Wilson's Snipe",2005,NA
"Wilson's Snipe",2006,NA
"Wilson's Snipe",2007,NA
"Wilson's Snipe",2008,NA
"Wilson's Snipe",2009,NA
"Wilson's Snipe",2010,NA
"Wilson's Snipe",2011,NA
"Wilson's Snipe",2012,NA
"Wilson's Snipe",2013,NA
"Wilson's Snipe",2014,NA
"Wilson's Snipe",2015,NA
"Wilson's Snipe",2016,NA
"Wilson's Snipe",2017,NA
"Wilson's Snipe",2018,NA
"Wilson's Snipe",2019,NA
"Wilson's Snipe",2021,NA
"Wilson's Snipe",2022,NA
"Spotted Sandpiper",1999,NA
"Spotted Sandpiper",2000,NA
"Spotted Sandpiper",2001,NA
"Spotted Sandpiper",2002,NA
"Spotted Sandpiper",2003,NA
"Spotted Sandpiper",2004,NA
"Spotted Sandpiper",2005,NA
"Spotted Sandpiper",2006,NA
"Spotted Sandpiper",2007,NA
"Spotted Sandpiper",2008,NA
"Spotted Sandpiper",2009,NA
"Spotted Sandpiper",2010,NA
"Spotted Sandpiper",2011,NA
"Spotted Sandpiper",2012,NA
"Spotted Sandpiper",2013,NA
"Spotted Sandpiper",2014,NA
"Spotted Sandpiper",2015,NA
"Spotted Sandpiper",2016,NA
"Spotted Sandpiper",2017,NA
"Spotted Sandpiper",2018,NA
"Spotted Sandpiper",2019,NA
"Spotted Sandpiper",2021,NA
"Spotted Sandpiper",2022,NA
"Solitary Sandpiper",1999,NA
"Solitary Sandpiper",2000,NA
"Solitary Sandpiper",2001,NA
"Solitary Sandpiper",2002,NA
"Solitary Sandpiper",2003,NA
"Solitary Sandpiper",2004,NA
"Solitary Sandpiper",2005,NA
"Solitary Sandpiper",2006,NA
"Solitary Sandpiper",2007,NA
"Solitary Sandpiper",2008,NA
"Solitary Sandpiper",2009,NA
"Solitary Sandpiper",2010,NA
"Solitary Sandpiper",2011,NA
"Solitary Sandpiper",2012,NA
"Solitary Sandpiper",2013,NA
"Solitary Sandpiper",2014,NA
"Solitary Sandpiper",2015,NA
"Solitary Sandpiper",2016,NA
"Solitary Sandpiper",2017,NA
"Solitary Sandpiper",2018,NA
"Solitary Sandpiper",2019,NA
"Solitary Sandpiper",2021,NA
"Solitary Sandpiper",2022,NA
"Greater Yellowlegs",1999,NA
"Greater Yellowlegs",2000,NA
"Greater Yellowlegs",2001,NA
"Greater Yellowlegs",2002,NA
"Greater Yellowlegs",2003,NA
"Greater Yellowlegs",2004,NA
"Greater Yellowlegs",2005,NA
"Greater Yellowlegs",2006,NA
"Greater Yellowlegs",2007,NA
"Greater Yellowlegs",2008,NA
"Greater Yellowlegs",2009,NA
"Greater Yellowlegs",2010,NA
"Greater Yellowlegs",2011,NA
"Greater Yellowlegs",2012,NA
"Greater Yellowlegs",2013,NA
"Greater Yellowlegs",2014,NA
"Greater Yellowlegs",2015,NA
"Greater Yellowlegs",2016,NA
"Greater Yellowlegs",2017,NA
"Greater Yellowlegs",2018,NA
"Greater Yellowlegs",2019,NA
"Greater Yellowlegs",2021,NA
"Greater Yellowlegs",2022,NA
"Willet",1999,NA
"Willet",2000,NA
"Willet",2001,NA
"Willet",2002,NA
"Willet",2003,NA
"Willet",2004,NA
"Willet",2005,NA
"Willet",2006,NA
"Willet",2007,NA
"Willet",2008,NA
"Willet",2009,NA
"Willet",2010,NA
"Willet",2011,NA
"Willet",2012,NA
"Willet",2013,NA
"Willet",2014,NA
"Willet",2015,NA
"Willet",2016,NA
"Willet",2017,NA
"Willet",2018,NA
"Willet",2019,NA
"Willet",2021,NA
"Willet",2022,NA
"Lesser Yellowlegs",1999,NA
"Lesser Yellowlegs",2000,NA
"Lesser Yellowlegs",2001,NA
"Lesser Yellowlegs",2002,NA
"Lesser Yellowlegs",2003,NA
"Lesser Yellowlegs",2004,NA
"Lesser Yellowlegs",2005,NA
"Lesser Yellowlegs",2006,NA
"Lesser Yellowlegs",2007,NA
"Lesser Yellowlegs",2008,NA
"Lesser Yellowlegs",2009,NA
"Lesser Yellowlegs",2010,NA
"Lesser Yellowlegs",2011,NA
"Lesser Yellowlegs",2012,NA
"Lesser Yellowlegs",2013,NA
"Lesser Yellowlegs",2014,NA
"Lesser Yellowlegs",2015,NA
"Lesser Yellowlegs",2016,NA
"Lesser Yellowlegs",2017,NA
"Lesser Yellowlegs",2018,NA
"Lesser Yellowlegs",2019,NA
"Lesser Yellowlegs",2021,NA
"Lesser Yellowlegs",2022,NA
"Bonaparte's Gull",1999,NA
"Bonaparte's Gull",2000,NA
"Bonaparte's Gull",2001,NA
"Bonaparte's Gull",2002,NA
"Bonaparte's Gull",2003,NA
"Bonaparte's Gull",2004,NA
"Bonaparte's Gull",2005,NA
"Bonaparte's Gull",2006,NA
"Bonaparte's Gull",2007,NA
"Bonaparte's Gull",2008,NA
"Bonaparte's Gull",2009,NA
"Bonaparte's Gull",2010,NA
"Bonaparte's Gull",2011,NA
"Bonaparte's Gull",2012,NA
"Bonaparte's Gull",2013,NA
"Bonaparte's Gull",2014,NA
"Bonaparte's Gull",2015,NA
"Bonaparte's Gull",2016,NA
"Bonaparte's Gull",2017,NA
"Bonaparte's Gull",2018,NA
"Bonaparte's Gull",2019,NA
"Bonaparte's Gull",2021,NA
"Bonaparte's Gull",2022,NA
"Laughing Gull",1999,NA
"Laughing Gull",2000,NA
"Laughing Gull",2001,NA
"Laughing Gull",2002,NA
"Laughing Gull",2003,NA
"Laughing Gull",2004,NA
"Laughing Gull",2005,NA
"Laughing Gull",2006,NA
"Laughing Gull",2007,NA
"Laughing Gull",2008,NA
"Laughing Gull",2009,NA
"Laughing Gull",2010,NA
"Laughing Gull",2011,NA
"Laughing Gull",2012,NA
"Laughing Gull",2013,NA
"Laughing Gull",2014,NA
"Laughing Gull",2015,NA
"Laughing Gull",2016,NA
"Laughing Gull",2017,NA
"Laughing Gull",2018,NA
"Laughing Gull",2019,NA
"Laughing Gull",2021,NA
"Laughing Gull",2022,NA
"Ring-billed Gull",1999,NA
"Ring-billed Gull",2000,NA
"Ring-billed Gull",2001,NA
"Ring-billed Gull",2002,NA
"Ring-billed Gull",2003,NA
"Ring-billed Gull",2004,NA
"Ring-billed Gull",2005,NA
"Ring-billed Gull",2006,NA
"Ring-billed Gull",2007,NA
"Ring-billed Gull",2008,NA
"Ring-billed Gull",2009,NA
"Ring-billed Gull",2010,NA
"Ring-billed Gull",2011,NA
"Ring-billed Gull",2012,NA
"Ring-billed Gull",2013,NA
"Ring-billed Gull",2014,NA
"Ring-billed Gull",2015,NA
"Ring-billed Gull",2016,NA
"Ring-billed Gull",2017,NA
"Ring-billed Gull",2018,NA
"Ring-billed Gull",2019,NA
"Ring-billed Gull",2021,NA
"Ring-billed Gull",2022,NA
"Herring Gull",1999,NA
"Herring Gull",2000,NA
"Herring Gull",2001,NA
"Herring Gull",2002,NA
"Herring Gull",2003,NA
"Herring Gull",2004,NA
"Herring Gull",2005,NA
"Herring Gull",2006,NA
"Herring Gull",2007,NA
"Herring Gull",2008,NA
"Herring Gull",2009,NA
"Herring Gull",2010,NA
"Herring Gull",2011,NA
"Herring Gull",2012,NA
"Herring Gull",2013,NA
"Herring Gull",2014,NA
"Herring Gull",2015,NA
"Herring Gull",2016,NA
"Herring Gull",2017,NA
"Herring Gull",2018,NA
"Herring Gull",2019,NA
"Herring Gull",2021,NA
"Herring Gull",2022,NA
"Glaucous Gull",1999,NA
"Glaucous Gull",2000,NA
"Glaucous Gull",2001,NA
"Glaucous Gull",2002,NA
"Glaucous Gull",2003,NA
"Glaucous Gull",2004,NA
"Glaucous Gull",2005,NA
"Glaucous Gull",2006,NA
"Glaucous Gull",2007,NA
"Glaucous Gull",2008,NA
"Glaucous Gull",2009,NA
"Glaucous Gull",2010,NA
"Glaucous Gull",2011,NA
"Glaucous Gull",2012,NA
"Glaucous Gull",2013,NA
"Glaucous Gull",2014,NA
"Glaucous Gull",2015,NA
"Glaucous Gull",2016,NA
"Glaucous Gull",2017,NA
"Glaucous Gull",2018,NA
"Glaucous Gull",2019,NA
"Glaucous Gull",2021,NA
"Glaucous Gull",2022,NA
"Caspian Tern",1999,NA
"Caspian Tern",2000,NA
"Caspian Tern",2001,NA
"Caspian Tern",2002,NA
"Caspian Tern",2003,NA
"Caspian Tern",2004,NA
"Caspian Tern",2005,NA
"Caspian Tern",2006,NA
"Caspian Tern",2007,NA
"Caspian Tern",2008,NA
"Caspian Tern",2009,NA
"Caspian Tern",2010,NA
"Caspian Tern",2011,NA
"Caspian Tern",2012,NA
"Caspian Tern",2013,NA
"Caspian Tern",2014,NA
"Caspian Tern",2015,NA
"Caspian Tern",2016,NA
"Caspian Tern",2017,NA
"Caspian Tern",2018,NA
"Caspian Tern",2019,NA
"Caspian Tern",2021,NA
"Caspian Tern",2022,NA
"Black Tern",1999,NA
"Black Tern",2000,NA
"Black Tern",2001,NA
"Black Tern",2002,NA
"Black Tern",2003,NA
"Black Tern",2004,NA
"Black Tern",2005,NA
"Black Tern",2006,NA
"Black Tern",2007,NA
"Black Tern",2008,NA
"Black Tern",2009,NA
"Black Tern",2010,NA
"Black Tern",2011,NA
"Black Tern",2012,NA
"Black Tern",2013,NA
"Black Tern",2014,NA
"Black Tern",2015,NA
"Black Tern",2016,NA
"Black Tern",2017,NA
"Black Tern",2018,NA
"Black Tern",2019,NA
"Black Tern",2021,NA
"Black Tern",2022,NA
"Common Tern",1999,NA
"Common Tern",2000,NA
"Common Tern",2001,NA
"Common Tern",2002,NA
"Common Tern",2003,NA
"Common Tern",2004,NA
"Common Tern",2005,NA
"Common Tern",2006,NA
"Common Tern",2007,NA
"Common Tern",2008,NA
"Common Tern",2009,NA
"Common Tern",2010,NA
"Common Tern",2011,NA
"Common Tern",2012,NA
"Common Tern",2013,NA
"Common Tern",2014,NA
"Common Tern",2015,NA
"Common Tern",2016,NA
"Common Tern",2017,NA
"Common Tern",2018,NA
"Common Tern",2019,NA
"Common Tern",2021,NA
"Common Tern",2022,NA
"Forster's Tern",1999,NA
"Forster's Tern",2000,NA
"Forster's Tern",2001,NA
"Forster's Tern",2002,NA
"Forster's Tern",2003,NA
"Forster's Tern",2004,NA
"Forster's Tern",2005,NA
"Forster's Tern",2006,NA
"Forster's Tern",2007,NA
"Forster's Tern",2008,NA
"Forster's Tern",2009,NA
"Forster's Tern",2010,NA
"Forster's Tern",2011,NA
"Forster's Tern",2012,NA
"Forster's Tern",2013,NA
"Forster's Tern",2014,NA
"Forster's Tern",2015,NA
"Forster's Tern",2016,NA
"Forster's Tern",2017,NA
"Forster's Tern",2018,NA
"Forster's Tern",2019,NA
"Forster's Tern",2021,NA
"Forster's Tern",2022,NA
"Common Loon",1999,NA
"Common Loon",2000,NA
"Common Loon",2001,NA
"Common Loon",2002,NA
"Common Loon",2003,NA
"Common Loon",2004,NA
"Common Loon",2005,NA
"Common Loon",2006,NA
"Common Loon",2007,NA
"Common Loon",2008,NA
"Common Loon",2009,NA
"Common Loon",2010,NA
"Common Loon",2011,NA
"Common Loon",2012,NA
"Common Loon",2013,NA
"Common Loon",2014,NA
"Common Loon",2015,NA
"Common Loon",2016,NA
"Common Loon",2017,NA
"Common Loon",2018,NA
"Common Loon",2019,NA
"Common Loon",2021,NA
"Common Loon",2022,NA
"Anhinga",1999,NA
"Anhinga",2000,NA
"Anhinga",2001,NA
"Anhinga",2002,NA
"Anhinga",2003,NA
"Anhinga",2004,NA
"Anhinga",2005,NA
"Anhinga",2006,NA
"Anhinga",2007,NA
"Anhinga",2008,NA
"Anhinga",2009,NA
"Anhinga",2010,NA
"Anhinga",2011,NA
"Anhinga",2012,NA
"Anhinga",2013,NA
"Anhinga",2014,NA
"Anhinga",2015,NA
"Anhinga",2016,NA
"Anhinga",2017,NA
"Anhinga",2018,NA
"Anhinga",2019,NA
"Anhinga",2021,NA
"Anhinga",2022,NA
"Double-crested Cormorant",1999,NA
"Double-crested Cormorant",2000,NA
"Double-crested Cormorant",2001,NA
"Double-crested Cormorant",2002,NA
"Double-crested Cormorant",2003,NA
"Double-crested Cormorant",2004,NA
"Double-crested Cormorant",2005,NA
"Double-crested Cormorant",2006,NA
"Double-crested Cormorant",2007,NA
"Double-crested Cormorant",2008,NA
"Double-crested Cormorant",2009,NA
"Double-crested Cormorant",2010,NA
"Double-crested Cormorant",2011,NA
"Double-crested Cormorant",2012,NA
"Double-crested Cormorant",2013,NA
"Double-crested Cormorant",2014,NA
"Double-crested Cormorant",2015,NA
"Double-crested Cormorant",2016,NA
"Double-crested Cormorant",2017,NA
"Double-crested Cormorant",2018,NA
"Double-crested Cormorant",2019,NA
"Double-crested Cormorant",2021,NA
"Double-crested Cormorant",2022,NA
"American Bittern",1999,NA
"American Bittern",2000,NA
"American Bittern",2001,NA
"American Bittern",2002,NA
"American Bittern",2003,NA
"American Bittern",2004,NA
"American Bittern",2005,NA
"American Bittern",2006,NA
"American Bittern",2007,NA
"American Bittern",2008,NA
"American Bittern",2009,NA
"American Bittern",2010,NA
"American Bittern",2011,NA
"American Bittern",2012,NA
"American Bittern",2013,NA
"American Bittern",2014,NA
"American Bittern",2015,NA
"American Bittern",2016,NA
"American Bittern",2017,NA
"American Bittern",2018,NA
"American Bittern",2019,NA
"American Bittern",2021,NA
"American Bittern",2022,NA
"Great Blue Heron",1999,NA
"Great Blue Heron",2000,NA
"Great Blue Heron",2001,NA
"Great Blue Heron",2002,NA
"Great Blue Heron",2003,NA
"Great Blue Heron",2004,NA
"Great Blue Heron",2005,NA
"Great Blue Heron",2006,NA
"Great Blue Heron",2007,NA
"Great Blue Heron",2008,NA
"Great Blue Heron",2009,NA
"Great Blue Heron",2010,NA
"Great Blue Heron",2011,NA
"Great Blue Heron",2012,NA
"Great Blue Heron",2013,NA
"Great Blue Heron",2014,NA
"Great Blue Heron",2015,NA
"Great Blue Heron",2016,NA
"Great Blue Heron",2017,NA
"Great Blue Heron",2018,NA
"Great Blue Heron",2019,NA
"Great Blue Heron",2021,NA
"Great Blue Heron",2022,NA
"Great Egret",1999,NA
"Great Egret",2000,NA
"Great Egret",2001,NA
"Great Egret",2002,NA
"Great Egret",2003,NA
"Great Egret",2004,NA
"Great Egret",2005,NA
"Great Egret",2006,NA
"Great Egret",2007,NA
"Great Egret",2008,NA
"Great Egret",2009,NA
"Great Egret",2010,NA
"Great Egret",2011,NA
"Great Egret",2012,NA
"Great Egret",2013,NA
"Great Egret",2014,NA
"Great Egret",2015,NA
"Great Egret",2016,NA
"Great Egret",2017,NA
"Great Egret",2018,NA
"Great Egret",2019,NA
"Great Egret",2021,NA
"Great Egret",2022,NA
"Snowy Egret",1999,NA
"Snowy Egret",2000,NA
"Snowy Egret",2001,NA
"Snowy Egret",2002,NA
"Snowy Egret",2003,NA
"Snowy Egret",2004,NA
"Snowy Egret",2005,NA
"Snowy Egret",2006,NA
"Snowy Egret",2007,NA
"Snowy Egret",2008,NA
"Snowy Egret",2009,NA
"Snowy Egret",2010,NA
"Snowy Egret",2011,NA
"Snowy Egret",2012,NA
"Snowy Egret",2013,NA
"Snowy Egret",2014,NA
"Snowy Egret",2015,NA
"Snowy Egret",2016,NA
"Snowy Egret",2017,NA
"Snowy Egret",2018,NA
"Snowy Egret",2019,NA
"Snowy Egret",2021,NA
"Snowy Egret",2022,NA
"Little Blue Heron",1999,NA
"Little Blue Heron",2000,NA
"Little Blue Heron",2001,NA
"Little Blue Heron",2002,NA
"Little Blue Heron",2003,NA
"Little Blue Heron",2004,NA
"Little Blue Heron",2005,NA
"Little Blue Heron",2006,NA
"Little Blue Heron",2007,NA
"Little Blue Heron",2008,NA
"Little Blue Heron",2009,NA
"Little Blue Heron",2010,NA
"Little Blue Heron",2011,NA
"Little Blue Heron",2012,NA
"Little Blue Heron",2013,NA
"Little Blue Heron",2014,NA
"Little Blue Heron",2015,NA
"Little Blue Heron",2016,NA
"Little Blue Heron",2017,NA
"Little Blue Heron",2018,NA
"Little Blue Heron",2019,NA
"Little Blue Heron",2021,NA
"Little Blue Heron",2022,NA
"Cattle Egret",1999,NA
"Cattle Egret",2000,NA
"Cattle Egret",2001,NA
"Cattle Egret",2002,NA
"Cattle Egret",2003,NA
"Cattle Egret",2004,NA
"Cattle Egret",2005,NA
"Cattle Egret",2006,NA
"Cattle Egret",2007,NA
"Cattle Egret",2008,NA
"Cattle Egret",2009,NA
"Cattle Egret",2010,NA
"Cattle Egret",2011,NA
"Cattle Egret",2012,NA
"Cattle Egret",2013,NA
"Cattle Egret",2014,NA
"Cattle Egret",2015,NA
"Cattle Egret",2016,NA
"Cattle Egret",2017,NA
"Cattle Egret",2018,NA
"Cattle Egret",2019,NA
"Cattle Egret",2021,NA
"Cattle Egret",2022,NA
"Green Heron",1999,NA
"Green Heron",2000,NA
"Green Heron",2001,NA
"Green Heron",2002,NA
"Green Heron",2003,NA
"Green Heron",2004,NA
"Green Heron",2005,NA
"Green Heron",2006,NA
"Green Heron",2007,NA
"Green Heron",2008,NA
"Green Heron",2009,NA
"Green Heron",2010,NA
"Green Heron",2011,NA
"Green Heron",2012,NA
"Green Heron",2013,NA
"Green Heron",2014,NA
"Green Heron",2015,NA
"Green Heron",2016,NA
"Green Heron",2017,NA
"Green Heron",2018,NA
"Green Heron",2019,NA
"Green Heron",2021,NA
"Green Heron",2022,NA
"Black-crowned Night-Heron",1999,NA
"Black-crowned Night-Heron",2000,NA
"Black-crowned Night-Heron",2001,NA
"Black-crowned Night-Heron",2002,NA
"Black-crowned Night-Heron",2003,NA
"Black-crowned Night-Heron",2004,NA
"Black-crowned Night-Heron",2005,NA
"Black-crowned Night-Heron",2006,NA
"Black-crowned Night-Heron",2007,NA
"Black-crowned Night-Heron",2008,NA
"Black-crowned Night-Heron",2009,NA
"Black-crowned Night-Heron",2010,NA
"Black-crowned Night-Heron",2011,NA
"Black-crowned Night-Heron",2012,NA
"Black-crowned Night-Heron",2013,NA
"Black-crowned Night-Heron",2014,NA
"Black-crowned Night-Heron",2015,NA
"Black-crowned Night-Heron",2016,NA
"Black-crowned Night-Heron",2017,NA
"Black-crowned Night-Heron",2018,NA
"Black-crowned Night-Heron",2019,NA
"Black-crowned Night-Heron",2021,NA
"Black-crowned Night-Heron",2022,NA
"Yellow-crowned Night-Heron",1999,NA
"Yellow-crowned Night-Heron",2000,NA
"Yellow-crowned Night-Heron",2001,NA
"Yellow-crowned Night-Heron",2002,NA
"Yellow-crowned Night-Heron",2003,NA
"Yellow-crowned Night-Heron",2004,NA
"Yellow-crowned Night-Heron",2005,NA
"Yellow-crowned Night-Heron",2006,NA
"Yellow-crowned Night-Heron",2007,NA
"Yellow-crowned Night-Heron",2008,NA
"Yellow-crowned Night-Heron",2009,NA
"Yellow-crowned Night-Heron",2010,NA
"Yellow-crowned Night-Heron",2011,NA
"Yellow-crowned Night-Heron",2012,NA
"Yellow-crowned Night-Heron",2013,NA
"Yellow-crowned Night-Heron",2014,NA
"Yellow-crowned Night-Heron",2015,NA
"Yellow-crowned Night-Heron",2016,NA
"Yellow-crowned Night-Heron",2017,NA
"Yellow-crowned Night-Heron",2018,NA
"Yellow-crowned Night-Heron",2019,NA
"Yellow-crowned Night-Heron",2021,NA
"Yellow-crowned Night-Heron",2022,NA
"Black Vulture",1999,NA
"Black Vulture",2000,NA
"Black Vulture",2001,NA
"Black Vulture",2002,NA
"Black Vulture",2003,NA
"Black Vulture",2004,NA
"Black Vulture",2005,NA
"Black Vulture",2006,NA
"Black Vulture",2007,NA
"Black Vulture",2008,NA
"Black Vulture",2009,NA
"Black Vulture",2010,NA
"Black Vulture",2011,NA
"Black Vulture",2012,NA
"Black Vulture",2013,NA
"Black Vulture",2014,NA
"Black Vulture",2015,NA
"Black Vulture",2016,NA
"Black Vulture",2017,NA
"Black Vulture",2018,NA
"Black Vulture",2019,NA
"Black Vulture",2021,NA
"Black Vulture",2022,NA
"Turkey Vulture",1999,NA
"Turkey Vulture",2000,NA
"Turkey Vulture",2001,NA
"Turkey Vulture",2002,NA
"Turkey Vulture",2003,NA
"Turkey Vulture",2004,NA
"Turkey Vulture",2005,NA
"Turkey Vulture",2006,NA
"Turkey Vulture",2007,NA
"Turkey Vulture",2008,NA
"Turkey Vulture",2009,NA
"Turkey Vulture",2010,NA
"Turkey Vulture",2011,NA
"Turkey Vulture",2012,NA
"Turkey Vulture",2013,NA
"Turkey Vulture",2014,NA
"Turkey Vulture",2015,NA
"Turkey Vulture",2016,NA
"Turkey Vulture",2017,NA
"Turkey Vulture",2018,NA
"Turkey Vulture",2019,NA
"Turkey Vulture",2021,NA
"Turkey Vulture",2022,NA
"Osprey",1999,NA
"Osprey",2000,NA
"Osprey",2001,NA
"Osprey",2002,NA
"Osprey",2003,NA
